time,ax,ay,az,aT
3.945,-0.0008,0.1268,0.0051,0.127
3.946,-0.0033,0.1425,-0.0139,0.143
3.946,-0.0105,0.1533,-0.0186,0.155
3.947,-0.0082,0.1568,-0.0113,0.157
3.947,-0.0131,0.1508,-0.0112,0.152
3.947,-0.0108,0.1306,-0.004,0.131
3.952,-0.0109,0.1178,0.0031,0.118
3.957,-0.0087,0.1026,-0.0016,0.103
3.962,0.0031,0.0851,-0.0064,0.085
3.966,0.0029,0.0677,-0.0063,0.068
3.971,0.0051,0.0576,-0.0039,0.058
3.976,0.0146,0.0524,0.0056,0.055
3.981,0.012,0.0402,0.0032,0.042
3.988,0.0048,0.0208,-0.0016,0.021
3.991,0.0047,0.0183,0.0008,0.019
3.996,-0.0049,0.023,0.0151,0.028
4.001,-0.0144,0.0227,0.0197,0.033
4.008,-0.0334,0.0129,-0.009,0.037
4.015,-0.0478,0.0079,-0.0469,0.067
4.016,-0.0241,0.0148,-0.0417,0.05
4.032,0.0161,0.0239,0.0108,0.031
4.033,0.0467,0.0426,0.0179,0.066
4.033,0.0534,0.0493,0.0106,0.073
4.039,0.0364,0.0418,0.0105,0.056
4.041,0.0005,0.0437,-0.0062,0.044
4.045,-0.0232,0.0504,-0.0085,0.056
4.05,-0.0255,0.0569,0.0058,0.063
4.055,-0.023,0.0586,0.0034,0.063
4.061,-0.0159,0.0651,-0.0061,0.067
4.065,-0.0136,0.0645,-0.0108,0.067
4.071,-0.0042,0.0592,-0.0155,0.061
4.076,0.0052,0.0611,-0.0106,0.062
4.08,0.0027,0.0557,0.0014,0.056
4.085,-0.0071,0.0647,-0.0153,0.067
4.09,-0.0285,0.0808,-0.0223,0.088
4.095,-0.0382,0.087,-0.0007,0.095
4.1,-0.0169,0.1003,0.0017,0.102
4.115,0.0069,0.1158,0.0183,0.117
4.116,0.0044,0.117,-0.0056,0.117
4.116,0.0018,0.1064,-0.0388,0.113
4.126,0.0065,0.1053,-0.0147,0.107
4.127,-0.003,0.1091,-0.0099,0.11
4.13,-0.0245,0.1033,-0.005,0.106
4.134,-0.0319,0.0976,-0.0002,0.103
4.142,-0.0272,0.1037,-0.005,0.107
4.144,-0.0202,0.1096,0.0141,0.112
4.149,0.001,0.1226,-0.0003,0.123
4.155,0.0317,0.1379,-0.024,0.143
4.159,0.0289,0.1484,-0.0286,0.154
4.164,-0.0049,0.1447,-0.0354,0.149
4.169,-0.0385,0.1195,0.0052,0.126
4.174,-0.0579,0.1063,0.0265,0.124
4.179,-0.0511,0.1239,0.005,0.134
4.183,-0.0155,0.1343,-0.0093,0.136
4.188,0.0269,0.1234,-0.0377,0.132
4.194,0.0404,0.1127,-0.054,0.131
4.198,0.0159,0.0924,-0.0132,0.095
4.213,-0.0108,0.0818,0.0154,0.084
4.215,0.0127,0.1045,0.0153,0.106
4.216,0.034,0.1106,0.0223,0.118
4.218,0.0051,0.0882,-0.0206,0.091
4.24,-0.0097,0.0802,-0.0584,0.1
4.241,-0.0053,0.0936,-0.0342,0.1
4.242,-0.0007,0.0902,0.0041,0.09
4.242,0.0157,0.0964,-0.0078,0.098
4.243,-0.0015,0.1074,-0.0244,0.11
4.248,-0.0377,0.1039,-0.0076,0.111
4.256,-0.0359,0.1028,-0.0051,0.109
4.26,-0.0128,0.1018,-0.0431,0.111
4.262,-0.0064,0.0726,-0.057,0.093
4.267,-0.0046,0.0412,0.0028,0.042
4.274,0.0137,0.0385,0.0218,0.046
4.277,0.0344,0.0431,-0.0069,0.056
4.283,0.0382,0.0477,-0.0235,0.065
4.288,-0.0031,0.0309,-0.0114,0.033
4.293,-0.0299,0.0235,0.0243,0.045
4.297,-0.0233,0.0233,-0.0068,0.034
4.302,-0.0239,0.0235,-0.0614,0.07
4.308,-0.0365,0.045,-0.0395,0.07
4.312,-0.0326,0.073,0.0012,0.08
4.317,-0.0313,0.0795,-0.0155,0.087
4.328,-0.0323,0.0603,-0.0747,0.101
4.328,0.0122,0.0553,-0.0266,0.063
4.334,0.1017,0.0475,0.078,0.137
4.347,0.1743,0.0448,0.037,0.184
4.348,0.1995,0.059,0.0035,0.208
4.348,0.1868,0.049,0.1198,0.227
4.351,0.1005,0.0223,0.1212,0.159
4.356,0.0008,-0.0088,0.0252,0.027
4.361,-0.0771,-0.0137,-0.0011,0.078
4.366,-0.1219,0.0047,-0.0153,0.123
4.371,-0.0761,0.0134,0.0205,0.08
4.376,0.0005,0.0152,0.0274,0.031
4.381,0.0481,0.0264,0.0082,0.056
4.386,0.1005,0.0208,0.0794,0.13
4.391,0.1268,-0.0013,0.0978,0.16
4.396,0.0528,-0.0276,-0.0051,0.06
4.401,0.0013,-0.0582,0.0044,0.058
4.41,0.0123,-0.098,0.059,0.115
4.411,-0.0345,-0.1064,-0.0127,0.113
4.416,-0.0812,-0.1049,-0.091,0.161
4.432,-0.0275,-0.1368,0.0048,0.14
4.434,0.0595,-0.1708,0.0973,0.205
4.435,0.1076,-0.1662,0.0039,0.198
4.435,0.0841,-0.1614,-0.0793,0.199
4.442,0.0233,-0.1852,0.0258,0.188
4.445,-0.0066,-0.1874,0.0541,0.195
4.45,-0.0152,-0.168,-0.0865,0.19
4.455,-0.0116,-0.1369,-0.0668,0.153
4.46,-0.0702,-0.1229,-0.0117,0.142
4.464,-0.1217,-0.0975,-0.0425,0.162
4.47,-0.0709,-0.0532,-0.0611,0.108
4.475,0.0082,-0.0016,-0.0868,0.087
4.48,0.0038,0.054,-0.0457,0.071
4.485,-0.0844,0.0898,-0.0264,0.126
4.49,-0.1442,0.111,-0.0855,0.201
4.495,-0.1203,0.1299,-0.0683,0.19
4.499,-0.1112,0.1607,-0.0345,0.198
4.511,-0.1241,0.1722,-0.0723,0.224
4.512,-0.0657,0.172,-0.0622,0.194
4.514,-0.0364,0.1575,0.0023,0.162
4.539,-0.0791,0.1357,-0.0191,0.158
4.542,-0.0862,0.128,-0.057,0.165
4.542,-0.0359,0.1462,0.0123,0.151
4.543,-0.0053,0.2144,-0.0069,0.215
4.544,0.0042,0.2066,-0.0852,0.224
4.544,0.0597,0.1531,0.1291,0.209
4.549,0.1191,0.1783,0.1826,0.282
4.557,0.1075,0.1492,-0.0421,0.189
4.559,0.0708,0.075,0.0342,0.109
4.563,0.0959,0.0845,0.041,0.134
4.571,0.1095,0.0913,0.0003,0.143
4.573,0.0636,0.0856,0.1024,0.148
4.578,0.0468,0.0848,0.0351,0.103
4.583,0.0539,0.1125,-0.0293,0.128
4.59,0.0449,0.1283,-0.0101,0.136
4.593,0.0917,0.1033,0.0897,0.165
4.598,0.1496,0.1333,0.0392,0.204
4.613,0.1349,0.1272,0.0151,0.186
4.614,0.0916,0.1114,0.0768,0.163
4.615,0.0339,0.11,-0.0615,0.13
4.619,0.0134,0.0751,-0.0206,0.079
4.641,0.0428,0.0994,0.1292,0.169
4.643,0.0531,0.1214,0.0166,0.134
4.643,0.0947,0.1437,-0.0499,0.179
4.644,0.0931,0.1593,-0.0471,0.19
4.644,0.0302,0.0965,-0.0182,0.103
4.647,-0.0425,0.0456,0.0366,0.072
4.652,-0.0891,0.0565,0.0008,0.106
4.659,-0.0822,0.0391,0.0365,0.098
4.662,-0.0161,0.034,0.003,0.038
4.667,0.0244,0.0769,-0.1086,0.135
4.673,-0.0376,0.0769,-0.1006,0.132
4.677,-0.087,0.06,-0.0309,0.11
4.682,-0.0239,0.0329,0.0763,0.086
4.689,0.1155,0.006,0.1612,0.198
4.698,0.2091,0.0301,0.0436,0.216
4.699,0.1977,0.0571,-0.1063,0.232
4.702,0.1302,0.0384,-0.0104,0.136
4.707,0.0798,0.0169,0.0918,0.123
4.712,0.0747,0.055,-0.0442,0.103
4.716,0.0099,0.0912,-0.1672,0.191
4.726,-0.1004,0.0679,-0.1635,0.203
4.726,-0.1658,0.0591,-0.0814,0.194
4.732,-0.2197,0.055,-0.0926,0.245
4.737,-0.2691,0.0452,0.0554,0.278
4.741,-0.2693,-0.0057,0.1547,0.311
4.746,-0.1776,0.0079,-0.0033,0.178
4.751,-0.0838,0.0547,-0.027,0.104
4.756,-0.0336,0.0663,-0.0885,0.116
4.761,-0.031,0.054,-0.0569,0.084
4.766,0.0191,0.0105,0.0647,0.068
4.771,0.0662,0.0071,0.1093,0.128
4.776,0.0413,0.0136,-0.0222,0.049
4.78,0,0.0442,-0.1075,0.116
4.786,-0.0678,0.0655,-0.1565,0.183
4.791,-0.0782,0.0768,-0.103,0.15
4.795,-0.0118,0.0546,0.0545,0.078
4.8,0.0855,0.0583,0.123,0.161
4.813,0.1091,0.0216,0.1505,0.187
4.814,0.0826,0.0191,0.002,0.085
4.815,0.0327,0.0334,-0.0431,0.064
4.837,-0.0124,0.0166,-0.0546,0.058
4.838,-0.0244,0.0512,-0.0161,0.059
4.839,-0.0361,0.0397,0.0838,0.099
4.839,0.013,0.1289,-0.0665,0.146
4.84,-0.0547,0.1307,-0.2512,0.288
4.845,-0.1315,0.1066,-0.1447,0.223
4.849,-0.051,0.0913,0.1106,0.152
4.855,0.0412,0.0091,0.131,0.138
4.86,0.1193,0.089,0.0754,0.167
4.865,0.1238,0.1176,-0.1224,0.21
4.871,0.0884,0.1206,-0.2947,0.33
4.875,0.0345,0.0389,0.128,0.138
4.879,0.0134,-0.0599,0.3526,0.358
4.884,0.0277,0.0184,0.0624,0.071
4.89,-0.0172,0.0481,-0.1614,0.169
4.894,-0.0624,-0.0173,-0.1292,0.145
4.899,-0.1106,-0.0957,0.1995,0.247
4.911,-0.1856,-0.1526,0.2263,0.33
4.912,-0.1917,-0.1208,-0.0392,0.23
4.914,-0.1457,-0.0526,-0.1814,0.239
4.919,-0.1073,-0.0658,-0.1918,0.229
4.933,-0.0427,-0.0706,0.0495,0.096
4.934,0.007,-0.05,0.1204,0.131
4.934,0.0643,0.0183,-0.0255,0.071
4.939,0.0815,0.0893,-0.1416,0.186
4.943,0.0439,0.0859,-0.0478,0.108
4.948,0.0081,0.0462,0.1615,0.168
4.956,-0.0593,0.0191,0.0794,0.101
4.958,-0.0685,0.034,-0.0828,0.113
4.963,-0.0274,0.0498,-0.1985,0.207
4.968,0.0092,0.0603,-0.159,0.17
4.973,-0.01,0.0365,-0.0271,0.047
4.978,-0.0291,-0.0091,0.0443,0.054
4.983,-0.0306,-0.069,0.2528,0.264
4.988,-0.011,-0.0409,0.2412,0.245
4.994,0.004,0.0395,-0.0006,0.04
4.998,0.0434,0.0697,-0.1288,0.153
5.007,0.0803,0.0805,-0.1063,0.156
5.009,-0.0269,0.0502,-0.0579,0.081
5.014,-0.1507,0.0267,0.0186,0.154
5.018,-0.1497,0.0323,0.0469,0.16
5.032,-0.0245,0.1083,-0.1553,0.191
5.033,0.0482,0.1318,-0.1208,0.185
5.033,-0.0045,0.0781,0.0867,0.117
5.045,-0.0744,0.0438,0.0622,0.106
5.046,-0.0811,0.0418,-0.0404,0.1
5.048,-0.0229,0.0762,-0.1019,0.129
5.054,-0.0062,0.0529,-0.1581,0.167
5.058,-0.03,0.0048,0.0094,0.032
5.063,0.0301,-0.0124,0.2419,0.244
5.068,0.2121,0.0415,0.2518,0.332
5.073,0.2456,0.0232,0.1667,0.298
5.078,0.182,-0.0409,0.163,0.248
5.083,0.2555,0.0127,0.1855,0.316
5.087,0.2034,0.0208,-0.063,0.214
5.093,0.1429,-0.0623,-0.2382,0.285
5.098,0.2003,-0.13,-0.0013,0.239
5.103,0.1684,-0.1045,0.0532,0.205
5.109,0.0225,-0.134,-0.1277,0.186
5.116,-0.1144,0.0055,-0.3618,0.38
5.117,-0.3787,0.0938,-0.5275,0.656
5.13,-0.6555,0.0098,-0.3405,0.739
5.132,-0.6998,0.0614,-0.1312,0.715
5.132,-0.6545,0.0271,-0.0187,0.655
5.136,-0.4047,0.0355,0.1237,0.425
5.144,-0.0131,0.0633,0.3339,0.34
5.146,0.2855,0.0194,0.3666,0.465
5.151,0.4167,-0.0137,0.2496,0.486
5.156,0.4583,-0.0191,0.2286,0.512
5.16,0.5263,0.0426,0.1532,0.55
5.165,0.5748,0.0706,0.0831,0.585
5.171,0.5879,0.1265,0.0707,0.606
5.175,0.5209,0.1747,0.0987,0.558
5.18,0.3903,0.1714,0.0505,0.429
5.185,0.1874,0.1239,-0.0709,0.236
5.19,-0.0371,0.0351,0.0698,0.087
5.195,-0.1548,-0.0227,0.1714,0.232
5.2,-0.2632,0.0214,-0.1908,0.326
5.212,-0.257,0.0485,-0.4528,0.523
5.213,-0.0733,0.02,-0.0002,0.076
5.215,0.0841,-0.0265,0.1707,0.192
5.233,0.2302,-0.0005,-0.0989,0.251
5.234,0.3132,0.1493,-0.1195,0.367
5.234,0.223,0.1626,-0.1849,0.332
5.235,-0.0145,0.018,-0.0766,0.08
5.24,-0.3117,-0.0736,0.3895,0.504
5.244,-0.4555,-0.0316,0.1228,0.473
5.25,-0.4004,0.0716,-0.3888,0.563
5.254,-0.2662,0.0437,-0.1387,0.303
5.259,-0.1252,-0.0662,0.0738,0.16
5.264,-0.0431,-0.0047,0.0993,0.108
5.272,-0.0326,0.0765,-0.1177,0.144
5.277,0.0624,0.0715,-0.1689,0.194
5.28,0.1984,0.0084,0.3406,0.394
5.284,0.1816,-0.0347,0.3141,0.364
5.29,0.0311,0.0084,-0.2251,0.227
5.295,-0.0165,0.0472,-0.1733,0.18
5.299,-0.0031,0.1127,-0.0674,0.131
5.306,-0.1379,0.1485,-0.3566,0.41
5.309,-0.092,0.0729,0.0287,0.121
5.32,0.1107,0.0689,0.3965,0.417
5.322,0.0697,0.1504,-0.2194,0.275
5.332,0.0334,0.0783,-0.1155,0.143
5.334,0.125,-0.0041,0.4886,0.504
5.358,0.0039,0.0348,-0.0189,0.04
5.359,-0.2163,-0.0362,-0.1161,0.248
5.359,-0.2148,-0.1413,0.3146,0.406
5.36,-0.1944,-0.0805,-0.1796,0.277
5.36,-0.2446,-0.0296,-0.3966,0.467
5.36,-0.096,-0.0764,0.1575,0.2
5.363,0.0247,-0.0156,0.0517,0.059
5.368,-0.0786,0.0578,-0.312,0.327
5.374,-0.1009,0.0831,-0.072,0.149
5.378,-0.1031,0.1315,-0.0692,0.181
5.383,-0.1042,0.119,-0.2991,0.338
5.389,0.0178,0.0363,-0.0142,0.043
5.392,0.0841,-0.016,0.323,0.334
5.397,0.019,-0.0215,0.2989,0.3
5.402,-0.0311,-0.0303,0.154,0.16
5.407,-0.0116,0.0325,0.0982,0.104
5.412,-0.0861,0.1294,-0.2778,0.318
5.417,-0.1545,0.0899,-0.3301,0.375
5.428,-0.1183,0.0742,0.1142,0.18
5.428,-0.1665,0.0545,-0.0411,0.18
5.433,-0.196,0.0165,-0.1619,0.255
5.437,-0.0891,0.0672,0.091,0.144
5.452,-0.0639,0.037,-0.0737,0.104
5.454,-0.0316,-0.0127,-0.1088,0.114
5.455,0.2081,0.0032,0.5332,0.572
5.457,0.3397,-0.0468,0.5787,0.673
5.462,0.2989,-0.0496,0.2939,0.422
5.466,0.3081,0.0557,0.0801,0.323
5.474,0.3107,-0.011,-0.386,0.496
5.482,0.3189,-0.0714,-0.2832,0.432
5.483,0.229,-0.0092,-0.1766,0.289
5.488,-0.1046,0.0516,-0.7427,0.752
5.491,-0.5468,0.112,-0.8934,1.053
5.496,-0.8357,0.0651,-0.4185,0.937
5.501,-0.7491,-0.0093,0.1688,0.768
5.506,-0.3513,0.0495,0.7727,0.85
5.511,-0.0584,-0.0099,0.4741,0.478
5.515,0.2211,-0.1205,0.1568,0.297
5.521,0.5871,-0.0679,0.6256,0.861
5.526,0.7841,0.0122,0.414,0.887
5.53,0.8321,0.0748,0.1401,0.847
5.536,0.8463,0.1673,0.1558,0.877
5.546,0.6512,0.1486,-0.1303,0.681
5.548,0.4058,0.1231,-0.1909,0.465
5.551,0.2061,0.2123,-0.4528,0.541
5.564,-0.0418,0.0301,-0.0263,0.058
5.565,0.0451,0.0453,0.4773,0.482
5.566,0.0912,0.2024,-0.0846,0.238
5.571,-0.0998,0.1569,-0.3711,0.415
5.575,-0.4615,-0.0036,-0.2683,0.534
5.58,-0.7059,-0.1377,-0.0595,0.722
5.585,-0.5522,-0.0245,0.1071,0.563
5.59,-0.3239,0.0117,-0.0268,0.325
5.595,-0.0647,0.0172,-0.1619,0.175
5.6,0.0215,0.0916,-0.1559,0.182
5.605,-0.0026,0.0688,0.0614,0.092
5.61,0.159,0.0503,0.467,0.496
5.615,0.1589,0.0385,0.05,0.171
5.621,0.0467,0.0086,-0.297,0.301
5.626,-0.0442,0.0884,-0.2376,0.257
5.63,-0.0986,0.1163,-0.3734,0.403
5.635,0.1653,0.1243,0.2139,0.298
5.646,0.1847,0.122,0.1788,0.285
5.647,0.0616,0.054,0.0278,0.086
5.65,-0.0039,0.0012,0.3362,0.336
5.676,-0.2525,-0.0653,-0.0275,0.262
5.678,-0.2833,-0.0727,0.0581,0.298
5.678,-0.2468,-0.0479,-0.225,0.337
5.678,-0.1875,-0.0559,-0.3253,0.38
5.679,-0.0321,-0.0479,0.1499,0.161
5.679,-0.0893,0.0564,-0.1268,0.165
5.684,-0.2266,0.1775,-0.6056,0.671
5.689,-0.201,0.1399,-0.501,0.558
5.696,0.0347,-0.0835,0.353,0.364
5.699,0.0837,-0.1083,0.8321,0.843
5.706,-0.0713,-0.0241,0.2245,0.237
5.709,-0.0874,-0.0001,0.0398,0.096
5.713,-0.1593,0.1004,-0.0555,0.196
5.718,-0.1356,0.144,-0.4278,0.471
5.723,-0.1413,0.1331,-0.1607,0.252
5.728,-0.2458,0.1261,-0.1429,0.311
5.733,-0.2703,0.0156,-0.3508,0.443
5.745,-0.0579,-0.0654,0.1079,0.139
5.746,0.2673,-0.082,0.8882,0.931
5.748,0.3478,-0.1073,0.8193,0.896
5.764,0.3145,0.0537,0.2712,0.419
5.765,0.3142,0.0941,-0.32,0.458
5.766,0.4696,0.0258,-0.6024,0.764
5.767,0.3521,0.1038,-0.7306,0.818
5.774,-0.2922,0.0642,-0.8885,0.938
5.777,-0.8708,0.0137,-0.6962,1.115
5.782,-0.8044,0.038,0.0502,0.807
5.788,-0.3279,0.0473,0.7738,0.842
5.792,0.0228,-0.0173,0.5631,0.564
5.797,0.3913,-0.1797,0.6132,0.749
5.802,0.7902,-0.1225,0.917,1.217
5.807,0.9099,0.1027,0.544,1.065
5.812,0.7491,0.1892,-0.0041,0.773
5.817,1.097,0.3347,-0.6379,1.312
5.828,1.0358,0.2572,-0.5114,1.183
5.829,0.3295,0.0329,0.1483,0.363
5.835,0.1161,0.0409,-0.1615,0.203
5.849,-0.0475,0.1732,-0.362,0.404
5.851,-0.5547,-0.0382,0.1753,0.583
5.852,-0.8138,-0.0836,0.4327,0.925
5.852,-0.8362,0.0979,-0.0505,0.843
5.858,-0.7438,0.0643,-0.4039,0.849
5.862,-0.3975,0.1082,-0.4933,0.643
5.867,-0.0743,-0.0537,0.2255,0.243
5.871,0.1253,-0.0699,0.5585,0.577
5.876,0.0738,-0.0048,-0.2106,0.223
5.881,0.0709,0.1271,-0.4059,0.431
5.886,0.1361,0.1532,-0.1105,0.233
5.892,0.2911,0.1446,0.192,0.377
5.896,0.3164,0.1241,0.4706,0.581
5.901,0.1049,-0.0032,0.2483,0.27
5.907,-0.2337,-0.0755,-0.1693,0.298
5.911,-0.4223,-0.061,-0.1633,0.457
5.916,-0.3081,-0.1024,-0.1596,0.362
5.929,-0.0977,-0.1147,0.1267,0.197
5.93,-0.1344,0.0288,-0.1806,0.227
5.93,-0.3454,0.2643,-1.008,1.098
5.937,-0.2347,0.1858,-0.6698,0.734
5.956,0.0557,-0.2396,0.9408,0.972
5.959,0.0136,-0.1536,0.6433,0.662
5.959,-0.2975,0.0081,-0.2856,0.412
5.96,-0.2615,0.0598,0.2083,0.34
5.96,-0.0969,0.1988,0.0285,0.223
5.965,-0.1591,0.1427,-0.3185,0.384
5.971,-0.2811,0.095,-0.3825,0.484
5.975,-0.174,-0.1324,-0.0113,0.219
5.98,0.2623,-0.1832,0.8508,0.909
5.984,0.4748,-0.0587,0.8392,0.966
5.99,0.3278,0.031,-0.1009,0.344
5.994,0.3128,0.2307,-0.7366,0.833
5.999,0.3405,0.1526,-0.973,1.042
6.005,-0.1298,-0.0434,-0.4666,0.486
6.009,-0.8772,-0.1874,-0.1019,0.903
6.014,-0.6609,0.0246,0.4877,0.822
6.02,0.0588,0.2135,0.6095,0.648
6.025,0.4194,0.0147,-0.1767,0.455
6.03,0.7259,-0.2038,0.4851,0.897
6.034,0.8513,-0.0779,1.1486,1.432
6.047,0.7023,0.1337,0.4341,0.836
6.049,0.9969,0.4311,-0.7828,1.339
6.049,1.3113,0.3342,-0.1209,1.359
6.068,1.031,-0.0906,0.7446,1.275
6.069,0.4929,0.1241,-0.1969,0.545
6.069,-0.5827,-0.0319,-0.594,0.833
6.071,-1.0845,-0.3057,-0.3919,1.193
6.075,-0.8033,-0.0583,0.0863,0.81
6.081,-0.5881,0.3157,-0.5152,0.843
6.083,-0.6201,0.3055,-0.796,1.054
6.088,-0.5132,-0.0143,0.6708,0.845
6.095,-0.0579,-0.2262,0.9954,1.022
6.099,-0.0984,-0.1585,-0.0242,0.188
6.104,-0.0803,0.2845,-0.6247,0.691
6.11,0.2261,0.1094,-0.0568,0.258
6.114,0.3581,-0.0984,0.6988,0.791
6.119,0.0208,-0.072,-0.0477,0.089
6.124,-0.482,-0.0029,-0.9188,1.038
6.129,-0.3099,0.041,-0.1539,0.348
6.133,0.0307,-0.1578,0.7829,0.799
6.139,-0.1891,0.1429,-0.0975,0.256
6.144,-0.5575,0.2489,-1.4836,1.604
6.149,-0.1604,-0.2665,0.516,0.602
6.154,0.2188,-0.248,1.4093,1.448
6.158,-0.2207,-0.0291,-0.6347,0.673
6.164,-0.337,0.0086,-0.5795,0.67
6.169,-0.1197,0.1576,0.1874,0.273
6.173,-0.1957,0.2514,-0.2607,0.412
6.179,-0.2446,-0.0302,-0.3394,0.419
6.184,0.1078,-0.2235,1.2591,1.283
6.187,0.5607,-0.099,1.598,1.696
6.193,0.336,0.1184,-0.3979,0.534
6.197,0.1294,0.3508,-1.8828,1.92
6.202,0.0797,0.0978,-1.6873,1.692
6.207,-0.4787,-0.2244,-0.227,0.575
6.212,-0.8548,-0.3244,0.6987,1.151
6.216,-0.2315,0.0115,1.1547,1.178
6.226,0.6399,0.3382,0.8067,1.084
6.227,0.8936,-0.0331,-0.0023,0.894
6.232,0.9413,-0.2273,0.6221,1.151
6.247,0.9199,0.086,0.9445,1.321
6.249,0.3802,0.1433,-0.4315,0.593
6.249,0.6052,0.3163,-1.2942,1.463
6.251,1.2843,0.393,-0.1998,1.358
6.256,0.4256,-0.1948,0.8265,0.95
6.261,-0.5577,-0.2685,0.3643,0.718
6.266,-0.8677,-0.1276,-0.8007,1.188
6.272,-0.7408,0.1036,-1.1226,1.349
6.279,-0.3209,0.4708,-0.2964,0.642
6.28,-0.2646,0.117,0.4834,0.563
6.285,-0.1959,-0.1055,0.6097,0.649
6.29,-0.1101,-0.0462,0.2766,0.301
6.297,-0.0069,0.048,-0.2905,0.294
6.3,0.2476,0.1584,0.1691,0.339
6.306,0.0649,-0.1182,0.4127,0.434
6.312,-0.4212,-0.1243,-0.7285,0.851
6.316,-0.3826,-0.0457,-0.6129,0.724
6.321,-0.0205,-0.1198,0.5308,0.545
6.326,-0.2317,0.2383,-0.5964,0.683
6.33,-0.3727,-0.0532,-0.8398,0.92
6.335,-0.1138,-0.3608,1.2441,1.3
6.345,-0.1637,-0.045,0.7165,0.736
6.346,-0.362,-0.099,-0.786,0.871
6.35,-0.3365,0.0915,-0.1442,0.377
6.376,-0.1431,0.4127,-0.2829,0.52
6.377,-0.048,-0.086,-0.5576,0.566
6.378,0.2362,-0.4162,1.5476,1.62
6.378,0.5057,-0.1015,1.8473,1.918
6.379,0.1583,0.3343,-1.0701,1.132
6.38,-0.1066,0.3919,-3.0278,3.055
6.385,-0.2359,-0.2755,-1.5876,1.628
6.389,-0.6645,-0.3815,1.1639,1.394
6.395,-0.4709,0.0116,2.2053,2.255
6.399,0.5885,0.0049,1.0122,1.171
6.405,1.1265,0.1136,0.1074,1.137
6.409,0.8853,0.0052,-0.1675,0.901
6.414,0.7757,0.0862,-0.1838,0.802
6.419,1.2562,0.3422,-0.4083,1.365
6.424,1.6998,0.3102,0.0013,1.728
6.429,0.9542,0.1618,0.7667,1.235
6.435,-0.3221,-0.137,0.094,0.362
6.446,-1.1192,-0.265,-0.5756,1.286
6.447,-1.1324,-0.1404,-0.9839,1.507
6.45,-0.5009,0.1388,-0.2414,0.573
6.474,-0.0331,0.2915,0.1965,0.353
6.475,-0.1709,0.1449,-0.2628,0.345
6.476,-0.261,-0.027,0.223,0.344
6.479,-0.0417,-0.0899,0.9307,0.936
6.479,0.0732,-0.0259,0.3533,0.362
6.479,-0.1677,0.1185,-0.4053,0.454
6.483,-0.4121,-0.0888,-0.5532,0.696
6.489,-0.2391,-0.2895,0.0788,0.384
6.493,-0.343,0.1449,-0.3281,0.496
6.498,-0.3994,0.0836,-1.0979,1.171
6.503,-0.0074,-0.4491,0.7688,0.89
6.508,-0.11,-0.1264,0.9042,0.92
6.513,-0.5484,0.0724,-0.4694,0.725
6.518,-0.4591,0.133,-0.1819,0.511
6.528,-0.3491,0.2587,-0.3996,0.59
6.529,0.0584,-0.1874,0.3829,0.43
6.533,0.6368,-0.5008,2.0136,2.17
6.547,0.4336,0.1188,0.5239,0.69
6.549,-0.1555,0.5815,-2.5093,2.58
6.55,-0.2898,-0.0351,-3.4132,3.426
6.552,-0.5581,-0.725,-0.5712,1.079
6.559,-0.49,-0.0209,3.4373,3.472
6.562,0.673,0.2429,2.8502,2.939
6.567,1.3352,-0.157,-0.0174,1.345
6.573,0.8204,0.1382,-0.6532,1.058
6.577,0.4667,0.2449,-0.7433,0.911
6.582,1.1006,0.1343,-0.8858,1.419
6.588,1.6828,0.3117,0.689,1.845
6.592,0.8214,0.0849,1.1523,1.418
6.596,-0.5045,-0.2125,-0.6065,0.817
6.602,-0.8839,0.015,-0.9023,1.263
6.607,-0.6325,-0.0126,-0.576,0.856
6.612,-0.2132,0.1896,0.0847,0.298
6.616,-0.0975,0.2218,0.3788,0.45
6.627,-0.1894,0.0147,-0.174,0.258
6.628,-0.1695,-0.0442,0.2137,0.276
6.634,-0.0788,-0.0641,0.5291,0.539
6.636,-0.3338,0.005,-0.1078,0.351
6.646,-0.4735,-0.0508,-0.9424,1.056
6.65,-0.2589,-0.2519,-0.011,0.361
6.659,-0.4115,0.1854,-0.4299,0.623
6.659,-0.4721,-0.0928,-0.3028,0.568
6.661,-0.0319,-0.5084,1.3669,1.459
6.665,-0.2803,-0.1003,0.0262,0.299
6.672,-0.7387,0.1129,-0.7175,1.036
6.676,-0.3993,0.2822,-0.2936,0.57
6.68,0.1232,-0.1083,0.3834,0.417
6.685,0.5448,-0.4321,1.8013,1.931
6.69,0.4943,-0.0012,0.936,1.058
6.695,-0.0462,0.6225,-2.1504,2.239
6.701,-0.3489,0.1081,-3.6167,3.635
6.707,-0.6571,-0.9442,-1.1666,1.638
6.711,-0.4388,-0.1156,3.4284,3.458
6.715,0.7923,0.1589,3.7668,3.852
6.722,1.5589,-0.131,0.6807,1.706
6.725,0.9078,0.264,-1.2544,1.571
6.73,0.1747,0.2202,-2.0301,2.049
6.736,1.1665,0.2081,-0.581,1.32
6.745,1.6786,0.088,1.7611,2.435
6.746,0.5052,-0.0539,0.6737,0.844
6.75,-0.5633,0.0107,-1.0128,1.159
6.762,-0.7931,0.1324,-1.2079,1.451
6.764,-0.2635,0.0313,-0.324,0.419
6.764,0.002,0.004,0.8459,0.846
6.771,-0.1828,0.1662,0.1037,0.268
6.774,-0.291,0.0875,-0.0375,0.306
