time,ax,ay,az,aT
0.841000,0.0150,-0.0052,0.0247,0.029
0.847000,0.0339,0.0115,0.0055,0.036
0.851000,0.0241,-0.0029,-0.0112,0.027
0.855000,0.0121,-0.0242,-0.0158,0.031
0.876000,-0.0045,-0.0289,-0.0157,0.033
0.877000,-0.0139,-0.0336,-0.0132,0.039
0.877000,-0.0210,-0.0310,-0.0036,0.038
0.878000,-0.0233,-0.0095,0.0083,0.027
0.880000,-0.0089,0.0213,0.0178,0.029
0.885000,0.0030,0.0448,0.0081,0.046
0.889000,0.0102,0.0421,-0.0133,0.045
0.894000,0.0030,0.0300,-0.0132,0.033
0.900000,-0.0019,0.0273,0.0012,0.027
0.905000,0.0027,0.0295,0.0106,0.032
0.910000,0.0003,0.0247,0.0011,0.025
0.914000,-0.0116,0.0127,-0.0061,0.018
0.919000,0.0027,-0.0086,-0.0108,0.014
0.924000,0.0096,-0.0227,0.0059,0.025
0.929000,-0.0024,-0.0319,0.0154,0.035
0.934000,-0.0095,-0.0314,0.0224,0.040
0.939000,-0.0119,-0.0144,0.0150,0.024
0.950000,-0.0071,0.0097,-0.0112,0.016
0.951000,-0.0119,0.0431,-0.0206,0.049
0.954000,-0.0168,0.0501,-0.0086,0.054
0.995000,-0.0121,0.0477,0.0128,0.051
0.996000,0.0020,0.0333,0.0270,0.043
0.997000,0.0113,-0.0048,0.0244,0.027
0.997000,0.0159,-0.0261,0.0004,0.031
0.997000,0.0182,-0.0283,-0.0281,0.044
0.998000,0.0157,-0.0234,-0.0231,0.036
0.998000,-0.0010,-0.0279,0.0056,0.028
0.998000,-0.0128,-0.0396,0.0150,0.044
0.998000,-0.0081,-0.0274,0.0102,0.030
1.003000,-0.0128,-0.0106,-0.0089,0.019
1.008000,-0.0225,0.0037,-0.0326,0.040
1.014000,-0.0179,0.0084,-0.0181,0.027
1.018000,-0.0036,0.0083,0.0177,0.020
1.022000,0.0154,0.0130,0.0223,0.030
1.032000,0.0367,0.0082,0.0126,0.040
1.032000,0.0271,-0.0038,0.0078,0.028
1.038000,-0.0015,-0.0134,0.0030,0.014
1.066000,-0.0180,-0.0158,0.0006,0.024
1.067000,-0.0177,-0.0134,0.0029,0.022
1.068000,-0.0223,-0.0159,-0.0018,0.027
1.068000,-0.0317,-0.0134,0.0029,0.035
1.068000,-0.0221,0.0056,0.0172,0.029
1.068000,0.0041,0.0174,0.0241,0.030
1.072000,0.0183,0.0077,0.0192,0.028
1.078000,0.0183,0.0030,0.0048,0.019
1.082000,0.0160,0.0077,-0.0048,0.018
1.086000,-0.0005,0.0099,-0.0071,0.012
1.092000,-0.0290,0.0122,-0.0118,0.034
1.097000,-0.0477,0.0240,-0.0093,0.054
1.102000,-0.0427,0.0309,-0.0092,0.053
1.106000,-0.0306,0.0307,-0.0186,0.047
1.111000,-0.0187,0.0210,-0.0161,0.032
1.117000,-0.0069,-0.0006,-0.0041,0.008
1.121000,0.0073,-0.0149,0.0149,0.022
1.128000,0.0095,-0.0195,0.0243,0.033
1.131000,0.0047,-0.0147,0.0098,0.018
1.137000,0.0118,0.0092,-0.0045,0.016
1.142000,0.0094,-0.0004,-0.0044,0.010
1.149000,-0.0003,-0.0100,0.0122,0.016
1.152000,-0.0050,0.0115,0.0240,0.027
1.156000,-0.0050,0.0210,0.0190,0.029
1.168000,-0.0026,0.0399,0.0189,0.044
1.169000,0.0022,0.0636,0.0116,0.065
1.172000,0.0116,0.0632,-0.0123,0.065
1.212000,0.0090,0.0438,-0.0264,0.052
1.213000,-0.0007,0.0199,-0.0310,0.037
1.213000,-0.0033,0.0033,-0.0236,0.024
1.215000,0.0062,-0.0109,-0.0020,0.013
1.215000,0.0109,-0.0226,0.0146,0.029
1.215000,0.0060,-0.0247,0.0145,0.029
1.215000,0.0012,-0.0221,0.0144,0.026
1.216000,0.0012,-0.0123,0.0142,0.019
1.216000,0.0012,-0.0026,0.0070,0.008
1.220000,-0.0035,0.0047,-0.0121,0.013
1.225000,-0.0034,0.0095,-0.0191,0.022
1.230000,-0.0081,0.0024,-0.0118,0.015
1.235000,-0.0057,-0.0070,-0.0070,0.011
1.240000,0.0110,-0.0069,-0.0045,0.014
1.248000,0.0181,-0.0069,0.0026,0.020
1.250000,0.0109,-0.0068,0.0192,0.023
1.256000,0.0111,0.0121,0.0262,0.031
1.276000,0.0257,0.0450,0.0687,0.086
1.277000,0.0161,0.0567,-0.0244,0.064
1.277000,-0.0434,0.0304,-0.0860,0.101
1.277000,-0.0668,-0.0053,0.0121,0.068
1.280000,-0.0191,-0.0219,0.0143,0.032
1.284000,0.0284,-0.0145,-0.0119,0.034
1.289000,0.0281,-0.0096,-0.0070,0.031
1.295000,-0.0076,-0.0069,-0.0094,0.014
1.299000,-0.0002,0.0049,0.0334,0.034
1.304000,0.0283,0.0310,0.0142,0.044
1.310000,0.0162,0.0357,-0.0406,0.056
1.314000,-0.0194,0.0168,-0.0165,0.031
1.319000,-0.0360,0.0027,-0.0069,0.037
1.323000,-0.0170,-0.0114,-0.0092,0.022
1.329000,0.0161,0.0007,0.0004,0.016
1.333000,0.0207,0.0105,0.0027,0.023
1.339000,0.0183,-0.0084,0.0146,0.025
1.348000,0.0325,0.0204,0.0334,0.051
1.349000,0.0131,0.0419,-0.0238,0.050
1.353000,-0.0273,0.0135,-0.0450,0.054
1.387000,-0.0319,-0.0006,-0.0090,0.033
1.389000,-0.0129,-0.0052,-0.0185,0.023
1.389000,-0.0012,-0.0169,-0.0088,0.019
1.390000,0.0202,-0.0284,0.0008,0.035
1.390000,0.0296,-0.0304,-0.0135,0.045
1.390000,0.0199,-0.0372,-0.0134,0.044
1.390000,0.0080,-0.0439,0.0105,0.046
1.396000,0.0104,-0.0223,0.0507,0.056
1.399000,0.0081,0.0207,0.0361,0.042
1.402000,-0.0085,0.0161,-0.0260,0.032
1.408000,-0.0202,-0.0076,-0.0163,0.027
1.413000,-0.0130,-0.0029,0.0100,0.017
1.418000,0.0036,0.0017,-0.0067,0.008
1.422000,0.0083,0.0016,-0.0185,0.020
1.427000,0.0107,-0.0056,-0.0065,0.014
1.432000,0.0060,-0.0079,0.0054,0.011
1.437000,-0.0034,0.0041,0.0125,0.014
1.448000,-0.0128,0.0160,0.0124,0.024
1.449000,-0.0151,0.0137,-0.0067,0.021
1.452000,-0.0198,0.0209,-0.0043,0.029
1.460000,-0.0174,0.0375,0.0053,0.042
1.484000,0.0088,0.0324,0.0147,0.037
1.485000,0.0349,0.0606,0.0051,0.070
1.486000,0.0275,0.0720,-0.0377,0.086
1.486000,0.0180,0.0360,-0.0160,0.043
1.486000,-0.0080,-0.0046,0.0363,0.037
1.487000,-0.0506,-0.0400,0.0242,0.069
1.492000,-0.0813,-0.0536,-0.0140,0.098
1.498000,-0.0903,-0.0650,0.0336,0.116
1.501000,0.0075,-0.0241,0.0190,0.032
1.506000,0.1048,0.0284,-0.0286,0.112
1.513000,0.0852,0.0140,0.0001,0.086
1.516000,0.0302,-0.0358,-0.0046,0.047
1.521000,-0.0173,-0.0899,0.0215,0.094
1.527000,-0.0266,-0.1078,0.0379,0.117
1.531000,-0.0030,-0.0851,0.0020,0.085
1.536000,-0.0077,-0.0841,0.0328,0.091
1.540000,-0.0292,-0.0926,0.0136,0.098
1.550000,0.0252,-0.0583,-0.0792,0.101
1.551000,0.0564,-0.0481,0.0117,0.075
1.556000,0.0653,-0.0190,0.0140,0.069
1.587000,0.1523,0.0267,-0.1405,0.209
1.588000,0.0864,-0.0355,0.0815,0.124
1.588000,-0.3110,-0.1111,0.2281,0.401
1.588000,-0.2640,0.0588,-0.2226,0.350
1.588000,0.0600,0.2124,-0.1851,0.288
1.589000,0.0299,0.1556,0.1583,0.224
1.590000,-0.0090,0.1045,0.0881,0.137
1.595000,0.0676,0.0919,0.0518,0.125
1.600000,0.2035,0.1217,0.1107,0.262
1.605000,0.1958,0.1129,0.0861,0.242
1.610000,0.0552,0.0636,-0.0096,0.085
1.615000,-0.0774,0.0290,-0.0712,0.109
1.619000,-0.1046,0.0161,-0.0895,0.139
1.624000,-0.0773,0.0009,-0.0318,0.084
1.629000,-0.0744,-0.0072,0.0279,0.080
1.635000,-0.0693,-0.0175,0.0229,0.075
1.639000,-0.0117,-0.0442,-0.0057,0.046
1.649000,0.0625,-0.0544,0.0228,0.086
1.650000,0.0959,-0.0671,0.0227,0.119
1.655000,0.0553,-0.0870,-0.0344,0.109
1.688000,0.0032,-0.1090,-0.0602,0.125
1.689000,-0.0081,-0.1093,-0.0217,0.112
1.689000,-0.0146,-0.0929,0.0118,0.095
1.689000,-0.0309,-0.0980,0.0236,0.105
1.690000,-0.0424,-0.1149,0.0472,0.131
1.690000,-0.0230,-0.1057,0.0753,0.132
1.690000,0.0011,-0.0822,0.0415,0.092
1.696000,0.0061,-0.0728,-0.0490,0.088
1.698000,-0.0055,-0.0682,-0.0652,0.095
1.703000,-0.0101,-0.0493,-0.0338,0.061
1.709000,-0.0054,-0.0162,-0.0216,0.028
1.713000,-0.0125,0.0076,-0.0333,0.036
1.718000,-0.0099,0.0171,-0.0449,0.049
1.723000,0.0094,0.0289,-0.0089,0.032
1.728000,0.0164,0.0498,0.0149,0.055
1.733000,-0.0051,0.0849,-0.0018,0.085
1.738000,-0.0215,0.1176,-0.0256,0.122
1.749000,-0.0094,0.1455,-0.0230,0.148
1.749000,-0.0070,0.1660,-0.0062,0.166
1.753000,0.0002,0.1745,0.0010,0.174
1.759000,0.0218,0.1948,0.0010,0.196
1.785000,0.0219,0.2032,-0.0133,0.205
1.786000,0.0031,0.1877,-0.0227,0.189
1.787000,-0.0110,0.1580,-0.0202,0.160
1.788000,-0.0250,0.1260,-0.0247,0.131
1.788000,-0.0296,0.1132,-0.0388,0.123
1.788000,-0.0198,0.1172,-0.0385,0.125
1.797000,-0.0053,0.1116,-0.0287,0.115
1.798000,0.0043,0.0940,-0.0165,0.096
1.802000,0.0069,0.0789,-0.0093,0.080
1.807000,-0.0048,0.0518,-0.0187,0.055
1.813000,-0.0141,0.0179,-0.0185,0.029
1.817000,-0.0211,-0.0182,-0.0231,0.036
1.822000,-0.0280,-0.0565,-0.0181,0.066
1.827000,-0.0256,-0.0943,-0.0085,0.098
1.832000,-0.0233,-0.1341,0.0035,0.136
1.837000,-0.0163,-0.1806,0.0200,0.182
1.843000,0.0121,-0.1983,0.0223,0.200
1.847000,0.0404,-0.1921,0.0150,0.197
1.852000,0.0472,-0.1837,0.0148,0.190
1.857000,0.0397,-0.1730,0.0100,0.178
1.868000,0.0252,-0.1432,0.0075,0.146
1.869000,0.0085,-0.1040,0.0122,0.105
1.872000,-0.0058,-0.0650,0.0240,0.070
1.878000,-0.0201,-0.0334,0.0262,0.047
1.908000,-0.0249,-0.0233,0.0212,0.040
1.910000,-0.0154,-0.0014,0.0139,0.021
1.910000,0.0059,0.0203,-0.0076,0.022
1.913000,0.0225,0.0393,-0.0242,0.051
1.913000,0.0295,0.0629,-0.0145,0.071
1.914000,0.0319,0.0885,-0.0001,0.094
1.914000,0.0248,0.0997,0.0046,0.103
1.916000,0.0060,0.0967,0.0022,0.097
1.920000,-0.0175,0.1007,0.0069,0.102
1.929000,-0.0290,0.1118,0.0092,0.116
1.932000,-0.0453,0.1204,-0.0075,0.129
1.935000,-0.0496,0.1407,-0.0216,0.151
1.940000,-0.0375,0.1609,-0.0262,0.167
1.945000,-0.0231,0.1618,-0.0236,0.165
1.950000,-0.0112,0.1389,-0.0163,0.140
1.956000,-0.0089,0.1043,-0.0138,0.106
1.969000,-0.0114,0.0772,-0.0160,0.080
1.970000,-0.0306,0.0077,-0.0159,0.035
1.970000,-0.0473,-0.0778,0.0009,0.091
1.976000,0.0001,-0.1153,0.0198,0.117
2.008000,0.0496,-0.1287,0.0244,0.140
2.009000,0.0419,-0.1395,0.0218,0.147
2.010000,0.0249,-0.1478,0.0145,0.151
2.010000,0.0200,-0.1585,0.0168,0.161
2.011000,0.0221,-0.1381,0.0238,0.142
2.011000,0.0218,-0.1060,0.0093,0.109
2.011000,0.0049,-0.0812,-0.0003,0.081
2.015000,-0.0047,-0.0424,0.0140,0.045
2.019000,0.0071,0.0008,0.0139,0.016
2.024000,0.0118,0.0366,-0.0147,0.041
2.031000,0.0117,0.0601,-0.0217,0.065
2.034000,0.0070,0.0669,-0.0097,0.068
2.039000,-0.0025,0.0570,-0.0025,0.057
2.046000,-0.0072,0.0400,-0.0001,0.041
2.049000,-0.0215,0.0184,-0.0049,0.029
2.054000,-0.0310,-0.0196,-0.0096,0.038
2.066000,-0.0190,-0.0479,-0.0047,0.052
2.067000,0.0095,-0.0737,-0.0023,0.074
2.070000,0.0355,-0.0803,0.0001,0.088
2.075000,0.0544,-0.0680,0.0024,0.087
2.095000,0.0495,-0.0486,0.0143,0.071
2.096000,0.0185,-0.0222,0.0142,0.032
2.096000,-0.0195,-0.0151,-0.0002,0.025
2.096000,-0.0526,-0.0078,-0.0049,0.053
2.103000,-0.0499,-0.0173,0.0023,0.053
2.104000,-0.0236,-0.0385,0.0046,0.045
2.108000,0.0002,-0.0595,0.0093,0.060
2.113000,0.0310,-0.0874,0.0069,0.093
2.119000,0.0450,-0.0963,0.0139,0.107
2.123000,0.0352,-0.0861,0.0233,0.096
2.128000,0.0257,-0.0592,0.0231,0.069
2.134000,0.0162,-0.0278,0.0205,0.038
2.139000,-0.0123,0.0059,0.0133,0.019
2.143000,-0.0453,0.0298,0.0013,0.054
2.148000,-0.0569,0.0322,-0.0083,0.066
2.154000,-0.0495,0.0274,-0.0153,0.059
2.159000,-0.0209,0.0249,-0.0057,0.033
2.165000,0.0052,0.0391,-0.0057,0.040
2.169000,0.0123,0.0413,-0.0080,0.044
2.173000,0.0291,0.0457,-0.0008,0.054
2.198000,0.0339,0.0715,0.0016,0.079
2.198000,0.0172,0.0923,0.0134,0.095
2.198000,-0.0160,0.1011,0.0038,0.102
2.198000,-0.0467,0.1122,-0.0176,0.123
2.199000,-0.0464,0.1159,-0.0174,0.126
2.203000,-0.0272,0.1077,-0.0244,0.114
2.208000,0.0014,0.1042,-0.0194,0.106
2.221000,0.0180,0.1008,0.0021,0.102
2.222000,0.0180,0.0902,0.0045,0.092
2.222000,0.0061,0.0656,-0.0027,0.066
2.237000,-0.0080,0.0437,0.0068,0.045
2.238000,-0.0221,0.0148,0.0115,0.029
2.238000,-0.0316,-0.0114,0.0067,0.034
2.242000,-0.0171,-0.0279,0.0137,0.036
2.253000,0.0091,-0.0442,0.0041,0.045
2.254000,0.0328,-0.0580,-0.0007,0.067
2.257000,0.0422,-0.0622,0.0041,0.075
2.283000,0.0349,-0.0641,0.0064,0.073
2.283000,0.0183,-0.0659,0.0111,0.069
2.283000,0.0065,-0.0604,0.0087,0.061
2.284000,-0.0124,-0.0549,0.0086,0.057
2.284000,-0.0264,-0.0543,0.0061,0.061
2.287000,-0.0238,-0.0536,-0.0034,0.059
2.292000,-0.0142,-0.0411,-0.0082,0.044
2.304000,-0.0045,-0.0264,-0.0033,0.027
2.305000,0.0075,-0.0190,-0.0081,0.022
2.306000,0.0146,-0.0069,-0.0175,0.024
2.320000,0.0050,0.0050,-0.0079,0.011
2.320000,-0.0020,0.0050,0.0017,0.006
2.322000,0.0006,0.0216,-0.0054,0.022
2.326000,-0.0040,0.0451,-0.0172,0.048
2.337000,-0.0158,0.0495,-0.0100,0.053
2.337000,-0.0323,0.0490,-0.0051,0.059
2.341000,-0.0345,0.0628,-0.0099,0.072
2.354000,-0.0201,0.0742,-0.0169,0.079
2.355000,-0.0105,0.0641,-0.0096,0.066
2.356000,0.0061,0.0423,0.0071,0.043
2.379000,0.0180,0.0420,0.0046,0.046
2.379000,0.0107,0.0323,-0.0002,0.034
2.380000,-0.0060,0.0132,-0.0025,0.015
2.380000,-0.0179,-0.0105,-0.0049,0.021
2.381000,-0.0108,-0.0316,-0.0001,0.033
2.385000,-0.0062,-0.0407,-0.0025,0.041
2.390000,-0.0039,-0.0545,0.0070,0.055
2.396000,0.0079,-0.0564,0.0164,0.059
2.402000,0.0173,-0.0509,0.0044,0.054
2.405000,0.0172,-0.0480,-0.0027,0.051
2.412000,0.0052,-0.0475,0.0020,0.048
2.414000,-0.0068,-0.0446,0.0020,0.045
2.420000,0.0003,-0.0371,-0.0051,0.037
2.425000,0.0121,-0.0343,-0.0075,0.037
2.438000,0.0167,-0.0387,-0.0074,0.043
2.438000,0.0214,-0.0289,-0.0026,0.036
2.440000,0.0191,-0.0072,-0.0002,0.020
2.451000,0.0167,-0.0071,-0.0002,0.018
2.451000,-0.0166,-0.0094,-0.0002,0.019
2.455000,-0.0402,-0.0022,-0.0002,0.040
2.471000,-0.0401,-0.0045,-0.0049,0.041
2.471000,-0.0305,-0.0069,-0.0144,0.034
2.472000,0.0004,-0.0093,-0.0166,0.019
2.505000,0.0335,-0.0071,-0.0118,0.036
2.506000,0.0475,0.0141,0.0002,0.050
2.506000,0.0473,0.0329,0.0073,0.058
2.506000,0.0282,0.0491,0.0144,0.058
2.506000,-0.0026,0.0675,0.0214,0.071
2.506000,-0.0287,0.0669,0.0189,0.075
2.507000,-0.0379,0.0569,0.0021,0.068
2.508000,-0.0401,0.0565,-0.0027,0.069
2.514000,-0.0424,0.0491,-0.0003,0.065
2.519000,-0.0257,0.0369,0.0021,0.045
2.525000,0.0028,0.0248,0.0044,0.025
2.529000,0.0336,0.0246,0.0139,0.044
2.534000,0.0502,0.0268,0.0138,0.059
2.539000,0.0358,0.0315,0.0018,0.048
2.545000,0.0145,0.0385,0.0042,0.041
2.548000,-0.0163,0.0478,-0.0006,0.051
2.553000,-0.0542,0.0476,-0.0054,0.072
2.558000,-0.0635,0.0379,-0.0030,0.074
2.565000,-0.0371,0.0425,-0.0101,0.057
2.567000,-0.0134,0.0329,-0.0171,0.039
2.573000,0.0079,0.0161,-0.0075,0.019
2.581000,0.0315,0.0279,0.0139,0.044
2.583000,0.0408,0.0371,0.0138,0.057
2.588000,0.0383,0.0344,-0.0005,0.051
2.593000,0.0192,0.0365,-0.0148,0.044
2.598000,-0.0046,0.0361,-0.0194,0.041
2.602000,-0.0284,0.0239,-0.0169,0.041
2.608000,-0.0305,0.0022,-0.0143,0.034
2.616000,-0.0185,-0.0241,-0.0047,0.031
2.617000,0.0054,-0.0502,0.0072,0.051
2.623000,0.0221,-0.0500,0.0048,0.055
2.629000,0.0198,-0.0402,0.0047,0.045
2.632000,0.0151,-0.0328,0.0094,0.037
2.637000,-0.0038,-0.0302,0.0070,0.031
2.642000,-0.0251,-0.0299,0.0022,0.039
2.648000,-0.0271,-0.0368,-0.0002,0.046
2.652000,-0.0127,-0.0388,0.0045,0.041
2.657000,-0.0008,-0.0408,0.0045,0.041
2.666000,0.0111,-0.0381,0.0045,0.040
2.667000,0.0229,-0.0305,0.0187,0.043
2.672000,0.0229,-0.0278,0.0114,0.038
2.680000,0.0087,-0.0062,0.0113,0.016
2.681000,0.0087,0.0199,0.0183,0.028
2.687000,-0.0055,0.0436,-0.0008,0.044
2.691000,-0.0148,0.0457,-0.0127,0.050
2.697000,-0.0147,0.0501,-0.0031,0.052
