time,ax,ay,az,aT
2.684000,-0.0068,-0.0081,0.0028,0.011
2.688000,-0.0067,-0.0058,0.0052,0.010
2.697000,-0.0019,-0.0012,0.0099,0.010
2.698000,0.0005,0.0011,0.0027,0.003
2.704000,0.0004,0.0152,-0.0044,0.016
2.738000,-0.0020,0.0222,-0.0044,0.023
2.739000,0.0050,0.0172,0.0004,0.018
2.739000,-0.0022,0.0171,0.0051,0.018
2.740000,-0.0022,0.0170,0.0003,0.017
2.740000,0.0074,0.0098,-0.0044,0.013
2.741000,0.0025,-0.0045,0.0004,0.005
2.741000,-0.0022,-0.0020,0.0099,0.010
2.744000,0.0025,-0.0066,0.0026,0.008
2.748000,0.0000,-0.0112,0.0002,0.011
2.753000,-0.0047,-0.0039,0.0050,0.008
2.758000,0.0071,0.0033,0.0026,0.008
2.764000,0.0166,0.0058,0.0002,0.018
2.768000,0.0140,0.0059,-0.0022,0.015
2.773000,0.0067,-0.0013,0.0097,0.012
2.777000,0.0019,-0.0155,0.0143,0.021
2.784000,0.0019,-0.0082,0.0071,0.011
2.789000,0.0066,0.0061,0.0023,0.009
2.795000,0.0088,0.0012,-0.0001,0.009
2.799000,0.0016,-0.0083,-0.0072,0.011
2.804000,0.0016,-0.0012,-0.0072,0.007
2.808000,0.0088,-0.0036,0.0000,0.009
2.814000,0.0016,0.0011,-0.0071,0.007
2.827000,-0.0055,-0.0014,-0.0094,0.011
2.828000,0.0016,-0.0087,0.0026,0.009
2.829000,-0.0008,-0.0016,0.0073,0.008
2.848000,-0.0079,-0.0017,0.0001,0.008
2.849000,-0.0078,0.0053,0.0096,0.013
2.849000,-0.0076,0.0123,0.0095,0.017
2.849000,0.0043,0.0097,-0.0048,0.012
2.852000,0.0043,0.0049,-0.0071,0.010
2.857000,-0.0053,0.0096,-0.0023,0.011
2.864000,0.0018,0.0142,-0.0047,0.015
2.867000,0.0065,0.0094,-0.0070,0.013
2.872000,0.0041,0.0046,-0.0069,0.009
2.878000,0.0040,-0.0048,-0.0045,0.008
2.883000,0.0040,-0.0094,0.0026,0.011
2.887000,0.0040,-0.0069,0.0026,0.008
2.892000,0.0017,-0.0115,-0.0069,0.014
2.897000,0.0017,-0.0091,-0.0140,0.017
2.902000,-0.0006,0.0076,-0.0091,0.012
2.906000,-0.0078,0.0100,-0.0019,0.013
2.914000,-0.0006,0.0100,-0.0090,0.013
2.916000,0.0041,0.0052,-0.0066,0.009
2.922000,0.0041,0.0005,0.0054,0.007
2.932000,0.0041,-0.0019,-0.0018,0.005
2.933000,0.0064,-0.0019,-0.0089,0.011
2.936000,0.0016,-0.0042,-0.0017,0.005
2.942000,-0.0031,-0.0113,-0.0017,0.012
2.946000,-0.0007,-0.0161,-0.0088,0.018
2.951000,0.0065,-0.0184,-0.0087,0.021
2.955000,0.0064,-0.0112,-0.0015,0.013
2.961000,-0.0032,-0.0088,-0.0063,0.011
2.966000,0.0017,-0.0111,-0.0039,0.012
2.971000,0.0089,0.0032,0.0009,0.009
2.976000,0.0040,0.0126,-0.0038,0.014
2.981000,-0.0031,0.0077,-0.0062,0.010
2.986000,-0.0055,0.0029,-0.0014,0.006
2.992000,-0.0007,0.0005,-0.0014,0.002
2.997000,0.0041,0.0076,0.0010,0.009
3.001000,-0.0006,0.0147,0.0129,0.020
3.005000,-0.0101,0.0098,0.0033,0.014
3.016000,-0.0052,-0.0021,-0.0134,0.014
3.017000,0.0044,-0.0115,-0.0061,0.014
3.020000,0.0067,0.0029,-0.0085,0.011
3.026000,0.0043,0.0148,-0.0084,0.018
3.030000,-0.0053,0.0124,0.0012,0.014
3.034000,0.0019,0.0100,0.0083,0.013
3.040000,0.0115,0.0028,0.0130,0.018
3.045000,0.0090,0.0005,0.0105,0.014
3.049000,0.0043,0.0005,-0.0015,0.005
3.055000,0.0019,-0.0089,-0.0062,0.011
3.062000,-0.0005,-0.0183,-0.0014,0.018
3.064000,-0.0052,-0.0062,-0.0014,0.008
3.069000,-0.0027,-0.0014,-0.0038,0.005
3.075000,-0.0074,-0.0038,-0.0014,0.008
3.080000,-0.0074,0.0104,0.0058,0.014
3.084000,-0.0002,0.0079,0.0081,0.011
3.089000,-0.0072,0.0103,0.0009,0.013
3.099000,-0.0047,0.0078,0.0009,0.009
3.099000,0.0025,-0.0089,-0.0039,0.010
3.104000,0.0026,-0.0088,-0.0015,0.009
3.109000,0.0049,-0.0136,0.0081,0.017
3.124000,0.0048,-0.0111,0.0009,0.012
3.125000,-0.0024,-0.0039,0.0056,0.007
3.125000,-0.0071,-0.0015,0.0032,0.008
3.131000,0.0025,0.0081,-0.0111,0.014
3.133000,0.0050,0.0128,-0.0015,0.014
3.137000,0.0026,0.0080,-0.0039,0.009
3.144000,0.0003,0.0009,-0.0086,0.009
3.147000,-0.0021,-0.0062,0.0010,0.007
3.152000,0.0074,-0.0085,-0.0061,0.013
3.157000,0.0049,0.0011,-0.0085,0.010
3.162000,0.0025,-0.0013,-0.0060,0.007
3.167000,0.0001,0.0011,-0.0012,0.002
3.172000,-0.0023,0.0059,0.0012,0.006
3.177000,0.0002,0.0011,-0.0012,0.002
3.182000,-0.0022,0.0058,0.0012,0.006
3.187000,0.0002,0.0081,0.0035,0.009
3.202000,-0.0021,-0.0014,0.0106,0.011
3.203000,-0.0021,-0.0038,0.0034,0.005
3.204000,0.0003,0.0009,-0.0014,0.002
3.207000,0.0027,-0.0016,0.0058,0.007
3.238000,0.0075,-0.0041,0.0105,0.014
3.239000,0.0003,0.0007,0.0033,0.003
3.240000,0.0003,-0.0018,-0.0039,0.004
3.240000,0.0051,-0.0018,0.0009,0.005
3.240000,0.0146,0.0053,0.0033,0.016
3.241000,0.0121,0.0124,0.0009,0.017
3.241000,-0.0022,0.0004,0.0056,0.006
3.248000,-0.0092,-0.0044,0.0127,0.016
3.251000,-0.0043,0.0003,0.0078,0.009
3.256000,0.0005,0.0003,-0.0017,0.002
3.262000,0.0029,-0.0045,0.0007,0.005
3.266000,-0.0018,-0.0115,0.0078,0.014
3.271000,-0.0042,0.0052,0.0006,0.007
3.276000,0.0054,0.0170,0.0006,0.018
3.281000,0.0077,0.0122,0.0053,0.015
3.285000,0.0076,0.0122,-0.0018,0.014
3.291000,0.0099,0.0002,0.0053,0.011
3.296000,0.0003,-0.0093,0.0029,0.010
3.301000,-0.0045,-0.0068,-0.0019,0.008
3.305000,0.0051,-0.0043,0.0076,0.010
3.318000,0.0075,-0.0066,0.0099,0.014
3.320000,0.0003,0.0030,0.0051,0.006
3.321000,-0.0021,0.0125,-0.0068,0.014
3.365000,0.0003,-0.0018,-0.0044,0.005
3.366000,-0.0021,-0.0066,0.0028,0.007
3.366000,-0.0045,-0.0066,-0.0068,0.010
3.367000,0.0027,-0.0042,-0.0067,0.008
3.367000,0.0026,0.0053,-0.0138,0.015
3.367000,0.0026,0.0052,-0.0136,0.015
3.367000,-0.0022,0.0005,-0.0088,0.009
3.367000,-0.0070,0.0028,-0.0087,0.012
3.367000,0.0002,0.0122,-0.0063,0.014
3.369000,0.0048,0.0050,-0.0110,0.013
3.374000,0.0048,-0.0045,-0.0061,0.009
3.380000,-0.0000,0.0027,-0.0013,0.003
3.384000,-0.0000,-0.0020,0.0058,0.006
3.389000,-0.0000,-0.0019,0.0081,0.008
3.397000,0.0023,0.0149,0.0009,0.015
3.399000,0.0045,0.0339,0.0009,0.034
3.404000,0.0021,0.0670,-0.0015,0.067
3.423000,-0.0005,0.0953,-0.0038,0.095
3.424000,0.0044,0.1137,0.0057,0.114
3.425000,0.0284,0.1413,0.0151,0.145
3.425000,0.0186,0.1473,-0.0372,0.153
3.430000,-0.0220,0.1199,-0.0678,0.140
3.434000,-0.0194,0.1142,-0.0007,0.116
3.439000,0.0045,0.1132,0.0278,0.117
3.445000,0.0022,0.0981,0.0109,0.099
3.449000,-0.0025,0.0784,-0.0034,0.079
3.454000,0.0023,0.0660,-0.0105,0.067
3.459000,0.0119,0.0655,0.0062,0.067
3.464000,0.0190,0.0506,0.0014,0.054
3.469000,0.0069,0.0383,-0.0153,0.042
3.474000,-0.0075,0.0307,-0.0056,0.032
3.478000,-0.0075,0.0161,-0.0008,0.018
3.484000,-0.0003,0.0111,-0.0103,0.015
3.489000,-0.0052,0.0204,-0.0173,0.027
3.496000,-0.0028,0.0249,-0.0101,0.027
3.499000,-0.0027,0.0174,-0.0005,0.018
3.504000,-0.0097,0.0148,-0.0076,0.019
3.509000,-0.0026,0.0287,-0.0004,0.029
3.515000,0.0117,0.0259,0.0067,0.029
3.528000,0.0045,0.0160,-0.0028,0.017
3.528000,-0.0051,0.0133,0.0091,0.017
3.528000,-0.0004,0.0202,0.0138,0.024
3.541000,0.0020,0.0200,-0.0030,0.020
3.542000,0.0045,0.0221,-0.0053,0.023
3.543000,0.0116,0.0289,-0.0005,0.031
3.549000,0.0068,0.0215,-0.0029,0.023
3.552000,-0.0027,0.0094,-0.0147,0.018
3.558000,-0.0002,0.0116,-0.0146,0.019
3.562000,0.0093,0.0184,0.0069,0.022
3.568000,0.0044,0.0300,0.0045,0.031
3.573000,-0.0099,0.0368,-0.0169,0.042
3.578000,-0.0051,0.0340,-0.0049,0.035
3.582000,0.0021,0.0384,0.0070,0.039
3.588000,0.0068,0.0474,-0.0026,0.048
3.593000,0.0114,0.0539,-0.0049,0.055
3.597000,0.0114,0.0532,0.0023,0.054
3.603000,0.0019,0.0525,-0.0001,0.053
3.607000,-0.0050,0.0566,-0.0144,0.059
3.615000,0.0023,0.0487,-0.0024,0.049
3.617000,-0.0046,0.0528,0.0119,0.054
3.622000,-0.0235,0.0687,-0.0072,0.073
3.636000,-0.0257,0.0751,-0.0237,0.083
3.637000,-0.0256,0.0766,-0.0140,0.082
3.638000,-0.0112,0.0782,-0.0186,0.081
3.643000,0.0052,0.0725,-0.0256,0.077
3.647000,0.0025,0.0741,-0.0111,0.075
3.652000,-0.0025,0.0780,-0.0015,0.078
3.657000,-0.0003,0.0770,-0.0039,0.077
3.663000,0.0091,0.0808,-0.0062,0.082
3.668000,0.0091,0.0847,-0.0014,0.085
3.672000,-0.0051,0.0956,0.0034,0.096
3.676000,-0.0145,0.1065,0.0081,0.108
3.681000,-0.0265,0.1055,-0.0157,0.110
3.686000,-0.0219,0.1115,-0.0251,0.116
3.692000,-0.0293,0.1152,-0.0058,0.119
3.698000,-0.0320,0.1116,-0.0034,0.116
3.702000,-0.0062,0.1175,-0.0200,0.119
3.705000,0.0147,0.1187,-0.0222,0.122
3.722000,0.0285,0.1269,-0.0054,0.130
3.723000,0.0351,0.1328,-0.0053,0.137
3.723000,0.0181,0.1315,-0.0052,0.133
3.725000,-0.0180,0.1088,0.0067,0.110
3.731000,-0.0349,0.0813,0.0114,0.089
3.735000,-0.0138,0.0943,0.0018,0.095
3.741000,0.0454,0.1381,-0.0172,0.146
3.745000,0.0472,0.1512,-0.0431,0.164
3.750000,-0.0054,0.1264,-0.0499,0.136
3.755000,-0.0482,0.0851,-0.0067,0.098
3.762000,-0.0459,0.0605,0.0313,0.082
3.766000,0.0038,0.0691,0.0263,0.074
3.770000,0.0483,0.0919,-0.0047,0.104
3.775000,0.0357,0.1195,-0.0593,0.138
3.780000,-0.0075,0.1236,-0.0541,0.135
3.786000,-0.0191,0.1083,0.0556,0.123
3.790000,0.0024,0.0975,0.0979,0.138
3.799000,0.0256,0.0963,0.0021,0.100
3.799000,0.0297,0.1048,-0.0762,0.133
3.804000,0.0178,0.0991,-0.0329,0.106
3.809000,0.0064,0.0934,0.0149,0.095
3.830000,-0.0003,0.0993,0.0385,0.107
3.831000,0.0139,0.1168,0.0311,0.122
3.831000,0.0043,0.1227,-0.0475,0.132
3.832000,-0.0599,0.1242,-0.0827,0.161
3.833000,-0.0808,0.1354,-0.0797,0.177
3.838000,-0.0425,0.1343,-0.0196,0.142
3.844000,-0.0004,0.1307,-0.0076,0.131
3.848000,-0.0088,0.1416,-0.0954,0.171
3.853000,-0.0498,0.1573,-0.0613,0.176
3.858000,-0.0020,0.1652,0.0816,0.184
3.863000,0.0757,0.1611,0.0382,0.182
3.868000,0.0553,0.1574,-0.1140,0.202
3.872000,0.0073,0.1561,-0.0276,0.159
3.878000,0.0314,0.1283,0.1602,0.208
3.883000,0.0573,0.1033,0.0568,0.131
3.887000,0.0023,0.0810,-0.0505,0.095
3.900000,-0.0428,0.0493,0.0354,0.074
3.901000,-0.0548,0.0418,-0.0314,0.076
3.903000,-0.0598,0.0487,-0.0905,0.119
3.907000,-0.0290,0.0168,0.0789,0.086
3.929000,0.0036,0.0088,0.0949,0.095
3.930000,0.0194,0.0324,-0.0958,0.103
3.930000,0.0223,-0.0108,0.0166,0.030
3.930000,0.0920,-0.0374,0.1897,0.214
3.932000,0.1415,0.0081,-0.0279,0.144
3.937000,0.0295,-0.0105,-0.1321,0.136
3.942000,-0.0742,-0.0602,0.0541,0.110
3.948000,-0.0758,-0.0284,0.0014,0.081
3.951000,-0.1066,-0.0206,-0.1173,0.160
3.956000,-0.1397,-0.0513,0.0047,0.149
3.961000,-0.0854,-0.0176,0.0095,0.088
3.967000,-0.0743,-0.0268,-0.0642,0.102
3.971000,-0.0891,-0.0575,0.0242,0.109
3.977000,-0.0021,-0.0046,0.0145,0.015
3.982000,0.0437,0.0364,-0.1186,0.132
3.986000,-0.0363,0.0057,-0.0203,0.042
3.992000,-0.0660,0.0179,0.0369,0.078
3.997000,-0.0462,0.0443,-0.0204,0.067
4.002000,-0.0601,0.0227,-0.0107,0.065
4.007000,-0.0244,0.0273,-0.0510,0.063
4.021000,0.0235,0.0529,0.0136,0.060
4.023000,-0.0023,0.0380,0.0468,0.060
4.023000,-0.0065,0.0563,-0.0248,0.062
4.054000,0.0416,0.0934,-0.0056,0.102
4.055000,0.0206,0.0950,-0.0198,0.099
4.056000,-0.0148,0.1373,-0.1288,0.189
4.056000,-0.0518,0.1460,-0.0494,0.163
4.056000,-0.0672,0.1186,0.1054,0.172
4.057000,0.0258,0.1554,-0.0142,0.158
4.057000,0.0251,0.1590,-0.1137,0.197
4.062000,-0.0206,0.1057,-0.0320,0.112
4.065000,-0.0253,0.0647,0.0727,0.101
4.070000,-0.0449,0.0338,-0.0157,0.058
4.076000,-0.0242,0.0365,-0.0512,0.067
4.081000,-0.0295,0.0082,0.0513,0.060
4.086000,-0.0082,-0.0135,0.0747,0.076
4.091000,0.1415,0.0310,0.1003,0.176
4.098000,0.2485,0.0296,0.1494,0.291
4.110000,0.2491,0.0284,0.1719,0.304
4.111000,0.1432,0.0426,-0.0765,0.168
4.111000,0.0151,0.0113,-0.0735,0.076
4.123000,0.0276,0.0180,0.0815,0.088
4.124000,-0.0631,0.0223,-0.0498,0.083
4.125000,-0.0938,0.0046,-0.0541,0.108
4.131000,-0.0505,0.0321,0.0604,0.085
4.136000,-0.0842,0.0648,-0.1656,0.197
4.139000,-0.0385,0.0996,-0.1476,0.182
4.145000,-0.0481,0.1319,-0.0229,0.142
4.150000,-0.1036,0.1647,-0.2506,0.317
4.155000,-0.1591,0.2018,-0.2034,0.328
4.160000,-0.1665,0.2053,-0.0712,0.274
4.165000,-0.1381,0.1872,0.0434,0.237
4.170000,-0.0559,0.2168,0.0430,0.228
4.175000,-0.0027,0.2300,-0.0523,0.236
4.180000,0.0006,0.2098,-0.0115,0.210
4.184000,-0.0294,0.1919,0.0266,0.196
4.190000,-0.0501,0.1548,0.0027,0.163
4.195000,0.0055,0.1267,0.1641,0.207
4.199000,0.0556,0.1326,0.1462,0.205
4.205000,0.0394,0.1629,-0.0901,0.190
4.210000,-0.0446,0.0980,0.0199,0.109
4.215000,-0.0210,0.0446,0.1313,0.140
4.219000,0.0516,0.0571,0.1279,0.149
4.224000,0.1327,0.0887,-0.0107,0.160
4.237000,0.1574,0.1328,-0.0842,0.222
4.238000,0.0862,0.1061,-0.0100,0.137
4.239000,-0.0024,0.0553,0.0969,0.112
4.245000,0.0081,0.0516,0.1175,0.129
4.249000,0.0788,0.0930,-0.0924,0.153
4.253000,0.0945,0.1347,-0.1106,0.198
4.259000,0.0792,0.0824,0.0113,0.115
4.264000,0.0966,0.0124,0.1440,0.174
4.268000,0.2646,-0.0404,0.3041,0.405
4.274000,0.3343,-0.0902,0.1874,0.394
4.278000,0.1793,-0.0416,-0.0684,0.196
4.283000,0.0302,-0.0883,-0.2247,0.243
4.288000,-0.0609,-0.1523,-0.0615,0.175
4.293000,-0.1098,-0.1435,0.1478,0.233
4.298000,-0.1512,-0.1526,0.0517,0.221
4.303000,-0.1684,-0.0522,-0.1149,0.210
4.308000,-0.2359,-0.0183,-0.2659,0.356
4.315000,-0.2807,-0.1156,-0.0713,0.312
4.318000,-0.3539,-0.1915,0.1715,0.437
4.323000,-0.3320,-0.1209,0.0943,0.366
4.335000,-0.1215,0.0490,-0.1508,0.200
4.336000,0.0245,0.0901,-0.2111,0.231
4.337000,0.1393,0.0345,0.0922,0.171
4.343000,0.2694,0.0390,0.3122,0.414
4.347000,0.3374,0.0751,0.0436,0.348
4.352000,0.3863,0.1203,-0.1563,0.434
4.357000,0.3743,0.1322,-0.0697,0.403
4.363000,0.2521,0.0992,-0.0645,0.278
4.367000,0.2132,0.1041,0.1020,0.258
4.372000,0.2531,0.1398,0.1414,0.322
4.377000,0.1679,0.1690,-0.1117,0.263
4.382000,-0.0709,0.0815,-0.0041,0.108
4.387000,-0.1686,-0.0018,0.3283,0.369
4.392000,-0.1898,-0.0113,0.1166,0.223
4.397000,-0.1445,0.0409,-0.2453,0.288
4.402000,-0.1551,0.0724,-0.3240,0.366
4.406000,-0.2637,-0.0080,-0.1267,0.293
4.429000,-0.1400,-0.0632,0.2305,0.277
4.430000,0.0639,0.0225,0.1597,0.174
4.430000,0.0802,0.0993,-0.2643,0.294
4.430000,0.0541,0.0123,-0.1648,0.174
4.431000,0.1281,-0.0461,0.3160,0.344
4.436000,0.1837,0.0099,0.1732,0.253
4.442000,0.1275,0.0896,-0.2557,0.299
4.446000,-0.0737,0.0482,-0.3985,0.408
4.451000,-0.2174,-0.0417,0.0416,0.225
4.455000,-0.1542,-0.0566,0.4592,0.488
4.463000,-0.0973,0.0019,0.0993,0.139
4.465000,-0.1595,0.0370,-0.3075,0.348
4.470000,-0.2171,-0.0447,-0.0176,0.222
4.475000,-0.1492,-0.1329,0.3197,0.377
4.480000,-0.0179,-0.0924,0.1248,0.156
4.485000,-0.0367,-0.0039,-0.2442,0.247
4.490000,-0.1456,0.0079,-0.3205,0.352
4.496000,-0.1294,-0.0453,-0.0115,0.138
4.500000,0.0216,-0.0274,0.1478,0.152
4.504000,0.0901,0.0560,-0.0742,0.129
4.512000,0.0483,0.0562,-0.1164,0.138
4.515000,0.0686,-0.0086,0.1766,0.190
4.519000,0.1506,0.0070,0.1609,0.221
4.525000,0.1109,0.1227,-0.1728,0.239
4.545000,-0.0728,0.1629,-0.4681,0.501
4.547000,-0.1571,0.1002,-0.1841,0.262
4.547000,-0.1023,0.0447,0.1855,0.216
4.547000,-0.0099,0.0698,0.2552,0.265
4.549000,0.0030,0.0615,0.1510,0.163
4.554000,-0.0889,0.0055,0.0074,0.089
4.559000,-0.1104,-0.0789,0.1475,0.200
4.568000,0.0235,-0.1243,0.1866,0.225
4.569000,0.0974,-0.0211,0.0331,0.105
4.574000,-0.0619,-0.0179,-0.1239,0.140
4.579000,-0.2232,-0.0841,-0.0421,0.242
4.583000,-0.2153,-0.0397,-0.2151,0.307
4.588000,-0.3283,0.0144,-0.4650,0.569
4.594000,-0.3741,-0.0493,-0.2545,0.455
4.598000,-0.1389,-0.0527,0.1988,0.248
4.603000,0.0964,0.0674,0.2020,0.234
4.608000,0.1521,0.1332,-0.2174,0.297
4.613000,0.0947,0.1323,-0.1159,0.200
4.618000,0.0566,0.0938,0.1961,0.225
4.624000,-0.0043,0.0086,0.0473,0.048
4.633000,0.0241,-0.1013,0.0589,0.120
4.642000,0.3100,-0.1392,0.6640,0.746
4.643000,0.4311,-0.0452,0.4306,0.611
4.644000,0.2311,0.0617,-0.3279,0.406
4.655000,0.1094,0.0347,-0.2754,0.298
4.656000,0.0835,0.0174,-0.0570,0.103
4.658000,0.0135,0.1578,-0.2227,0.273
4.663000,-0.1859,0.2321,-0.5866,0.658
4.667000,-0.3625,0.1521,-0.5770,0.698
4.673000,-0.2657,0.0910,-0.0001,0.281
4.678000,-0.0675,0.1270,0.3465,0.375
4.682000,-0.0625,0.1435,0.2011,0.255
4.688000,-0.0774,0.1124,0.1235,0.184
4.692000,-0.0631,0.0416,0.0892,0.117
4.697000,-0.0164,-0.0131,0.1597,0.161
4.703000,0.1897,0.0265,0.3388,0.389
4.707000,0.2779,0.1003,-0.0320,0.297
4.715000,0.1037,0.0696,-0.2407,0.271
4.718000,0.0320,-0.0100,0.1934,0.196
4.723000,0.1601,0.1040,0.1182,0.225
4.734000,0.1533,0.1410,-0.2889,0.356
4.736000,0.2071,-0.0093,0.1217,0.240
4.737000,0.4093,-0.0576,0.5928,0.723
4.743000,0.3661,-0.0471,0.0889,0.380
4.747000,0.1692,-0.1260,-0.1828,0.279
4.752000,0.0102,-0.2404,0.1724,0.296
4.756000,-0.0497,-0.1076,-0.1804,0.216
4.762000,-0.2936,-0.1096,-0.4329,0.534
4.769000,-0.5749,-0.2230,0.1146,0.627
4.772000,-0.5618,-0.0768,-0.0142,0.567
4.777000,-0.2429,0.0831,-0.3866,0.464
4.782000,0.0879,0.0136,0.3124,0.325
4.787000,0.3843,0.0827,0.4498,0.597
4.793000,0.5954,0.2561,-0.3283,0.727
4.797000,0.6374,0.1713,-0.0576,0.663
4.801000,0.6869,0.1583,0.3176,0.773
4.806000,0.3833,0.1467,-0.1958,0.455
4.816000,0.0045,0.0094,0.1190,0.119
4.817000,-0.0862,0.0067,0.4575,0.466
4.822000,-0.3162,0.0602,-0.4866,0.583
4.826000,-0.5554,-0.1121,-0.3662,0.675
4.834000,-0.2681,-0.0228,0.4371,0.513
4.835000,-0.0307,0.1401,-0.1863,0.235
4.841000,-0.0183,0.0243,-0.2466,0.248
4.845000,0.1996,0.0742,0.1494,0.260
4.851000,0.1149,0.1224,-0.4195,0.452
4.856000,-0.1214,-0.0364,-0.1525,0.198
4.861000,-0.0687,-0.0568,0.5990,0.606
4.865000,-0.1363,0.0156,0.1288,0.188
4.871000,-0.3606,-0.0744,-0.0977,0.381
4.875000,-0.3341,-0.1307,0.2475,0.436
4.881000,-0.4515,-0.1179,-0.1463,0.489
4.888000,-0.6508,-0.1259,-0.4371,0.794
4.889000,-0.3212,-0.0251,-0.3171,0.452
4.896000,0.1677,0.1303,-0.3287,0.391
4.900000,0.3717,0.1096,0.1181,0.405
4.904000,0.3975,0.0420,0.6751,0.785
4.909000,0.2081,0.1799,-0.0784,0.286
4.914000,-0.2188,0.1851,-0.7568,0.809
4.922000,-0.2865,-0.0328,0.1018,0.306
4.924000,-0.0981,-0.0912,0.7444,0.756
4.930000,-0.0000,-0.0311,0.2873,0.289
4.939000,0.1696,0.0217,-0.0592,0.181
4.940000,0.1631,0.0696,-0.1466,0.230
4.952000,-0.1153,-0.0122,-0.3093,0.330
4.953000,-0.3602,-0.0502,-0.1121,0.381
4.953000,-0.4789,-0.0387,-0.0875,0.488
4.959000,-0.3522,-0.1032,-0.2742,0.458
4.963000,-0.1250,-0.0264,-0.1269,0.180
4.969000,-0.0114,0.1218,-0.0996,0.158
4.974000,0.1304,0.1926,-0.2174,0.318
4.978000,0.0578,0.1629,-0.0684,0.186
4.983000,-0.0189,-0.0557,0.2242,0.232
4.989000,0.4531,-0.1224,0.8492,0.970
4.994000,0.5612,-0.0337,0.6713,0.876
4.998000,0.2025,0.0275,-0.2815,0.348
5.004000,0.1177,0.1349,-0.5427,0.571
5.008000,-0.0153,0.2631,-0.8399,0.880
5.014000,-0.2612,0.2150,-0.7120,0.788
5.018000,-0.2941,0.0858,0.0013,0.306
5.023000,-0.2403,0.0442,0.1699,0.298
5.038000,-0.1215,0.0828,0.3228,0.355
5.039000,-0.0339,0.0783,0.4127,0.421
5.039000,0.1075,0.0129,0.4069,0.421
5.043000,0.3160,0.0958,0.4819,0.584
5.048000,0.1708,0.0832,0.1193,0.224
5.052000,0.1335,0.1274,-0.0574,0.193
5.058000,0.1773,0.2029,-0.2422,0.362
5.062000,0.2523,0.0617,-0.2595,0.367
5.068000,0.3706,-0.0910,0.1482,0.409
5.074000,0.2944,-0.1491,0.3887,0.510
5.078000,0.2088,-0.1505,0.3591,0.442
5.083000,0.0031,-0.0386,-0.2588,0.262
5.087000,-0.2976,-0.0447,-0.1165,0.323
5.093000,-0.4524,0.0102,0.1578,0.479
5.097000,-0.4904,-0.0346,-0.5034,0.704
5.103000,-0.2987,-0.0947,-0.1238,0.337
5.107000,0.2470,0.1715,-0.1560,0.339
5.115000,0.6597,0.1312,-0.0529,0.675
5.117000,0.7785,0.1249,0.7590,1.094
5.123000,0.5620,0.1438,0.4317,0.723
5.133000,0.3293,0.0985,0.1477,0.374
5.134000,-0.0531,0.0637,-0.1837,0.202
5.136000,-0.2738,-0.0962,-0.2129,0.360
5.144000,-0.1673,-0.0046,-0.3249,0.365
5.146000,-0.1894,0.0284,-0.1204,0.226
5.151000,0.0347,0.1025,-0.0555,0.122
5.156000,0.0658,0.1079,-0.2500,0.280
5.162000,-0.0176,-0.0013,0.2245,0.225
5.167000,-0.1424,0.0004,0.0707,0.159
5.172000,-0.3357,-0.0553,0.1724,0.381
5.176000,-0.3372,-0.0106,0.0287,0.339
5.181000,-0.4145,-0.0143,-0.3892,0.569
5.186000,-0.2982,0.0719,-0.1676,0.349
5.192000,-0.0724,0.0319,-0.0570,0.098
5.195000,0.1405,-0.0625,0.2070,0.258
5.202000,0.2001,0.1065,-0.2268,0.321
5.206000,-0.0477,0.2064,-0.8754,0.901
5.211000,-0.1716,0.0546,0.0009,0.180
5.216000,-0.0272,-0.0816,0.9103,0.914
5.221000,0.2013,-0.0362,0.7984,0.824
5.227000,-0.0844,-0.0263,0.2172,0.234
5.233000,-0.5626,0.0051,-0.4353,0.711
5.235000,-0.8224,-0.0705,-0.7000,1.082
5.240000,-0.6671,-0.1563,-0.3356,0.763
5.267000,-0.2171,-0.0558,-0.2803,0.359
5.268000,0.0583,0.1972,-0.4653,0.509
5.268000,0.1115,0.2969,-0.4281,0.533
5.269000,0.2203,0.0696,0.2403,0.333
5.269000,0.6622,-0.0315,1.4848,1.626
5.269000,0.5612,-0.0907,1.0855,1.225
5.275000,0.1218,0.1318,-0.5000,0.531
5.279000,-0.1941,0.3466,-1.4029,1.458
5.284000,-0.2767,0.1803,-0.5699,0.659
5.289000,-0.0847,0.0872,0.2895,0.314
5.295000,-0.0922,0.1205,-0.0049,0.152
5.299000,-0.3119,0.0626,-0.5510,0.636
5.304000,-0.0916,-0.0257,-0.0454,0.105
5.309000,0.2142,-0.0359,1.0566,1.079
5.314000,0.2344,0.0085,0.9362,0.965
5.319000,0.2599,0.1189,0.3206,0.430
5.324000,0.3010,0.1156,-0.0100,0.323
5.334000,0.3320,-0.0558,-0.2051,0.394
5.335000,0.3799,-0.2907,0.2236,0.528
5.339000,0.3266,-0.1147,-0.0515,0.350
5.349000,-0.0002,0.0399,-1.0317,1.032
5.350000,-0.1476,0.1815,-0.5481,0.596
5.376000,-0.1374,0.1526,0.4158,0.464
5.380000,-0.2747,-0.0629,0.6501,0.708
5.381000,0.1782,0.1284,0.0180,0.220
5.381000,0.7871,0.2184,0.0818,0.821
5.381000,0.4768,0.0787,0.8973,1.019
5.381000,0.2422,0.1539,0.2246,0.364
5.383000,0.1353,0.0269,-0.8507,0.862
5.388000,0.1152,-0.0424,-0.2857,0.311
5.392000,0.2374,0.0547,0.3649,0.439
5.398000,0.0355,0.1419,-0.2553,0.294
