time,ax,ay,az,aT
0.732000,0.0143,0.0872,0.0011,0.088
0.771000,0.0095,0.0699,0.0082,0.071
0.772000,0.0021,0.0362,-0.0013,0.036
0.773000,0.0021,0.0241,0.0034,0.024
0.773000,0.0019,0.0145,0.0034,0.015
0.774000,-0.0101,0.0120,0.0010,0.016
0.776000,-0.0148,0.0119,-0.0038,0.019
0.776000,-0.0054,0.0047,-0.0085,0.011
0.777000,0.0065,-0.0071,0.0011,0.010
0.781000,0.0111,-0.0165,0.0034,0.020
0.785000,0.0110,-0.0188,0.0010,0.022
0.789000,-0.0082,-0.0067,0.0034,0.011
0.795000,-0.0249,0.0100,-0.0014,0.027
0.799000,-0.0178,0.0361,-0.0061,0.041
0.804000,-0.0107,0.0596,-0.0037,0.061
0.815000,0.0010,0.0663,-0.0013,0.066
0.816000,0.0031,0.0752,0.0011,0.075
0.819000,0.0052,0.0747,0.0035,0.075
0.852000,0.0097,0.0647,-0.0037,0.066
0.854000,0.0071,0.0619,-0.0037,0.062
0.854000,-0.0002,0.0686,-0.0013,0.069
0.855000,-0.0075,0.0657,-0.0060,0.066
0.855000,-0.0148,0.0557,-0.0083,0.058
0.856000,-0.0127,0.0458,-0.0083,0.048
0.864000,-0.0035,0.0265,-0.0129,0.030
0.866000,-0.0062,0.0239,0.0014,0.025
0.868000,-0.0065,0.0143,0.0038,0.016
0.873000,0.0004,0.0025,-0.0034,0.004
0.879000,0.0024,-0.0023,-0.0081,0.009
0.883000,-0.0003,-0.0069,-0.0057,0.009
0.888000,0.0018,-0.0163,-0.0032,0.017
0.896000,0.0134,-0.0327,0.0015,0.035
0.899000,0.0082,-0.0514,0.0015,0.052
0.903000,0.0102,-0.0628,0.0062,0.064
0.916000,0.0336,-0.0717,0.0109,0.080
0.917000,0.0308,-0.0828,0.0014,0.088
0.918000,0.0043,-0.1059,0.0037,0.106
0.956000,-0.0077,-0.1334,0.0155,0.135
0.958000,0.0042,-0.1394,0.0154,0.140
0.958000,0.0303,-0.1263,0.0058,0.130
0.959000,0.0325,-0.1228,0.0034,0.127
0.961000,0.0156,-0.1242,0.0105,0.126
0.961000,0.0083,-0.1161,0.0199,0.118
0.961000,0.0084,-0.0962,0.0150,0.098
0.962000,0.0203,-0.0528,-0.0042,0.057
0.968000,0.0131,-0.0215,-0.0112,0.028
0.972000,-0.0011,-0.0047,0.0078,0.009
0.977000,0.0037,-0.0047,0.0007,0.006
0.982000,0.0158,-0.0023,-0.0041,0.016
0.987000,0.0063,0.0048,-0.0136,0.016
0.993000,-0.0101,0.0095,-0.0087,0.016
0.997000,-0.0028,0.0142,-0.0015,0.014
1.002000,0.0044,0.0140,-0.0157,0.022
1.007000,-0.0027,0.0067,-0.0204,0.022
1.012000,-0.0002,-0.0005,-0.0036,0.004
1.017000,0.0048,-0.0005,0.0060,0.008
1.022000,0.0050,0.0115,-0.0036,0.013
1.032000,0.0003,0.0209,0.0012,0.021
1.033000,-0.0067,0.0232,0.0012,0.024
1.036000,-0.0114,0.0349,-0.0036,0.037
1.079000,-0.0162,0.0442,-0.0059,0.047
1.084000,-0.0114,0.0510,-0.0106,0.053
1.086000,-0.0042,0.0672,-0.0105,0.068
1.086000,-0.0090,0.0762,-0.0057,0.077
1.086000,-0.0114,0.0756,-0.0057,0.077
1.087000,-0.0089,0.0632,-0.0080,0.064
1.087000,-0.0064,0.0533,-0.0008,0.054
1.087000,-0.0040,0.0457,-0.0032,0.046
1.089000,-0.0017,0.0192,-0.0031,0.020
1.091000,0.0006,0.0095,-0.0007,0.010
1.097000,0.0052,-0.0072,-0.0055,0.010
1.102000,0.0123,-0.0191,-0.0078,0.024
1.112000,0.0145,-0.0285,-0.0006,0.032
1.112000,0.0073,-0.0472,0.0089,0.049
1.115000,0.0025,-0.0492,0.0112,0.051
1.121000,0.0024,-0.0511,0.0040,0.051
1.131000,0.0023,-0.0412,0.0087,0.042
1.131000,0.0046,-0.0244,0.0039,0.025
1.135000,0.0117,-0.0147,-0.0057,0.020
1.139000,0.0092,-0.0051,-0.0080,0.013
1.145000,0.0044,-0.0027,-0.0008,0.005
1.149000,-0.0050,-0.0050,-0.0008,0.007
1.156000,-0.0096,-0.0025,-0.0079,0.013
1.161000,-0.0048,0.0070,-0.0007,0.009
1.165000,0.0023,0.0117,0.0040,0.013
1.171000,-0.0000,0.0140,-0.0008,0.014
1.178000,-0.0072,0.0139,-0.0055,0.017
1.180000,-0.0024,0.0209,-0.0055,0.022
1.186000,-0.0023,0.0303,-0.0030,0.031
1.196000,0.0025,0.0182,-0.0030,0.019
1.200000,0.0002,0.0157,0.0089,0.018
1.205000,-0.0021,0.0132,0.0112,0.017
1.213000,-0.0022,0.0179,0.0111,0.021
1.214000,-0.0021,0.0058,-0.0009,0.006
1.221000,0.0051,-0.0084,-0.0080,0.013
1.225000,0.0076,-0.0107,-0.0032,0.014
1.231000,0.0100,-0.0273,0.0087,0.030
1.235000,0.0054,-0.0556,0.0086,0.057
1.240000,0.0056,-0.0670,-0.0009,0.067
1.244000,0.0128,-0.0783,0.0015,0.079
1.250000,0.0106,-0.0895,0.0062,0.090
1.255000,0.0108,-0.0982,0.0133,0.100
1.259000,0.0085,-0.1093,0.0108,0.110
1.264000,0.0062,-0.1203,0.0012,0.120
1.269000,0.0064,-0.1193,-0.0036,0.120
1.275000,0.0042,-0.0993,0.0036,0.099
1.279000,0.0092,-0.0866,0.0083,0.087
1.284000,0.0071,-0.0787,0.0082,0.079
1.289000,0.0050,-0.0543,0.0129,0.056
1.294000,0.0028,-0.0348,0.0104,0.036
1.298000,-0.0018,-0.0060,0.0127,0.014
1.309000,-0.0087,0.0321,0.0055,0.034
1.313000,-0.0157,0.1031,-0.0136,0.105
1.319000,-0.0154,0.1214,-0.0087,0.123
1.324000,-0.0129,0.1466,-0.0015,0.147
1.332000,-0.0032,0.1644,-0.0039,0.165
1.333000,-0.0055,0.1679,-0.0086,0.168
1.337000,-0.0149,0.1760,-0.0133,0.177
1.360000,-0.0148,0.1841,-0.0084,0.185
1.361000,-0.0123,0.1731,-0.0060,0.174
1.361000,-0.0099,0.1551,-0.0083,0.156
1.361000,-0.0075,0.1396,-0.0106,0.140
1.362000,-0.0122,0.1147,-0.0129,0.116
1.368000,-0.0074,0.0877,-0.0009,0.088
1.373000,0.0045,0.0538,0.0038,0.054
1.378000,0.0069,0.0130,0.0085,0.017
1.383000,0.0045,-0.0227,0.0108,0.026
1.388000,-0.0028,-0.0486,0.0108,0.050
1.395000,-0.0005,-0.0672,0.0130,0.068
1.397000,0.0019,-0.0833,0.0106,0.084
1.403000,0.0018,-0.1016,0.0081,0.102
1.408000,-0.0007,-0.1102,0.0152,0.111
1.412000,-0.0031,-0.1022,0.0245,0.105
1.423000,0.0017,-0.0847,0.0219,0.087
1.430000,-0.0007,-0.0483,0.0075,0.049
1.432000,0.0016,-0.0360,0.0051,0.036
1.437000,-0.0032,-0.0167,0.0027,0.017
1.441000,-0.0031,0.0024,0.0050,0.006
1.449000,-0.0078,0.0166,0.0026,0.019
1.451000,-0.0126,0.0260,-0.0022,0.029
1.458000,0.0018,0.0304,0.0026,0.031
1.461000,0.0017,0.0373,0.0026,0.037
1.467000,-0.0030,0.0489,-0.0069,0.050
1.473000,-0.0006,0.0509,-0.0093,0.052
1.476000,0.0041,0.0410,-0.0044,0.041
1.483000,0.0064,0.0335,0.0027,0.034
1.486000,0.0087,0.0095,0.0003,0.013
1.491000,0.0086,-0.0048,0.0003,0.010
1.496000,0.0062,-0.0048,0.0003,0.008
1.501000,0.0134,-0.0047,-0.0044,0.015
1.506000,0.0062,-0.0142,-0.0020,0.016
1.514000,-0.0080,-0.0235,-0.0020,0.025
1.516000,-0.0102,-0.0281,0.0004,0.030
1.521000,-0.0029,-0.0397,-0.0044,0.040
1.525000,0.0067,-0.0417,-0.0067,0.043
1.536000,0.0019,-0.0413,0.0005,0.041
1.540000,0.0090,-0.0409,0.0076,0.043
1.545000,0.0019,-0.0287,0.0028,0.029
1.550000,0.0042,-0.0118,0.0146,0.019
1.555000,-0.0005,0.0049,0.0145,0.015
1.562000,-0.0052,0.0144,0.0001,0.015
1.565000,-0.0004,0.0214,-0.0117,0.024
1.570000,0.0020,0.0307,-0.0116,0.033
1.575000,-0.0003,0.0352,0.0003,0.035
1.581000,-0.0003,0.0325,0.0051,0.033
1.586000,-0.0001,0.0228,0.0050,0.023
1.590000,-0.0001,0.0202,0.0026,0.020
1.597000,-0.0000,0.0272,-0.0069,0.028
1.600000,-0.0096,0.0413,-0.0021,0.042
1.605000,-0.0143,0.0529,-0.0021,0.055
1.614000,-0.0095,0.0549,-0.0116,0.057
1.615000,-0.0118,0.0664,-0.0139,0.069
1.620000,-0.0095,0.0729,-0.0161,0.075
1.624000,-0.0095,0.0676,-0.0112,0.069
1.633000,-0.0023,0.0599,-0.0064,0.060
1.634000,0.0048,0.0618,0.0008,0.062
1.640000,-0.0072,0.0566,0.0055,0.057
1.649000,-0.0047,0.0325,0.0102,0.034
1.654000,-0.0095,-0.0034,0.0101,0.014
1.659000,-0.0071,-0.0152,0.0029,0.017
1.664000,0.0047,-0.0198,0.0029,0.021
1.668000,0.0069,-0.0267,0.0124,0.030
1.674000,0.0139,-0.0454,0.0147,0.050
1.678000,0.0114,-0.0617,0.0217,0.066
1.683000,0.0161,-0.0659,0.0191,0.070
1.689000,0.0136,-0.0748,0.0071,0.076
1.695000,0.0111,-0.0671,0.0118,0.069
1.698000,0.0015,-0.0570,0.0117,0.058
1.704000,-0.0033,-0.0637,0.0068,0.064
1.708000,-0.0009,-0.0655,0.0139,0.067
1.715000,-0.0008,-0.0483,0.0138,0.050
1.718000,0.0015,-0.0337,0.0113,0.036
1.724000,0.0016,-0.0239,0.0041,0.024
1.733000,0.0088,-0.0118,-0.0007,0.015
1.734000,0.0159,-0.0070,-0.0078,0.019
1.737000,0.0063,0.0073,-0.0054,0.011
1.744000,-0.0056,0.0215,-0.0006,0.022
1.758000,-0.0103,0.0261,-0.0101,0.030
1.758000,-0.0078,0.0283,-0.0053,0.030
1.765000,-0.0030,0.0328,0.0019,0.033
1.767000,0.0017,0.0207,0.0019,0.021
1.772000,0.0065,0.0206,-0.0029,0.022
1.778000,-0.0006,0.0229,-0.0029,0.023
1.782000,-0.0125,0.0132,0.0114,0.021
1.787000,-0.0052,0.0036,0.0089,0.011
1.793000,-0.0003,-0.0084,-0.0078,0.011
1.797000,-0.0027,0.0036,-0.0053,0.007
1.802000,-0.0003,0.0155,-0.0029,0.016
1.807000,0.0045,0.0178,-0.0053,0.019
1.812000,0.0068,0.0105,-0.0005,0.013
1.817000,0.0020,0.0057,0.0043,0.007
1.822000,0.0044,0.0104,0.0019,0.011
1.826000,0.0020,0.0223,-0.0005,0.022
1.831000,-0.0052,0.0269,-0.0029,0.028
1.836000,-0.0075,0.0148,-0.0052,0.017
1.842000,-0.0075,0.0099,-0.0004,0.012
1.846000,-0.0027,0.0121,0.0067,0.014
1.851000,-0.0027,0.0120,0.0019,0.012
1.856000,-0.0003,0.0167,0.0019,0.017
1.861000,-0.0003,0.0165,-0.0005,0.017
1.867000,-0.0028,0.0140,0.0019,0.014
1.876000,-0.0052,0.0114,0.0018,0.013
1.880000,-0.0147,-0.0005,0.0042,0.015
1.885000,-0.0028,0.0042,0.0018,0.005
1.891000,0.0114,0.0042,-0.0030,0.013
1.895000,0.0161,-0.0078,0.0018,0.018
1.900000,0.0137,-0.0125,0.0065,0.020
1.906000,0.0136,-0.0100,0.0017,0.017
1.912000,0.0041,-0.0170,-0.0007,0.018
1.916000,-0.0101,-0.0287,0.0088,0.032
1.922000,-0.0006,-0.0238,0.0088,0.025
1.925000,0.0089,-0.0187,0.0016,0.021
1.931000,-0.0007,-0.0091,-0.0032,0.010
1.935000,0.0017,-0.0019,0.0016,0.003
1.940000,0.0064,-0.0065,0.0039,0.010
1.950000,0.0063,-0.0065,0.0039,0.010
1.950000,0.0086,-0.0065,-0.0009,0.011
1.954000,0.0085,-0.0136,-0.0056,0.017
1.978000,0.0086,-0.0183,-0.0032,0.020
1.978000,0.0133,-0.0158,-0.0008,0.021
1.979000,0.0110,-0.0181,0.0016,0.021
1.979000,0.0062,-0.0251,0.0087,0.027
1.979000,0.0038,-0.0106,0.0063,0.013
1.990000,0.0014,0.0013,-0.0009,0.002
2.005000,-0.0105,0.0037,-0.0080,0.014
2.005000,-0.0081,0.0155,-0.0032,0.018
2.005000,-0.0009,0.0226,-0.0008,0.023
2.009000,-0.0033,0.0177,-0.0056,0.019
2.021000,0.0039,0.0246,-0.0079,0.026
2.022000,-0.0009,0.0243,-0.0007,0.024
2.024000,-0.0151,0.0289,0.0064,0.033
2.037000,-0.0103,0.0429,0.0016,0.044
2.038000,-0.0006,0.0473,-0.0079,0.048
2.038000,-0.0053,0.0446,0.0041,0.045
2.064000,0.0018,0.0466,0.0064,0.047
2.064000,-0.0006,0.0415,-0.0032,0.042
2.065000,-0.0077,0.0294,-0.0008,0.030
2.065000,0.0018,0.0221,-0.0031,0.022
2.065000,0.0018,0.0148,0.0016,0.015
2.069000,-0.0054,0.0124,-0.0007,0.014
2.074000,-0.0150,0.0028,-0.0055,0.016
2.088000,-0.0150,-0.0067,0.0017,0.016
2.088000,-0.0031,0.0006,0.0064,0.007
2.089000,-0.0008,0.0149,0.0040,0.015
2.103000,-0.0032,0.0029,0.0063,0.008
2.104000,-0.0009,-0.0112,-0.0009,0.011
2.108000,-0.0010,0.0033,0.0015,0.004
2.125000,-0.0129,0.0153,0.0015,0.020
2.126000,-0.0321,0.0606,-0.0128,0.070
2.126000,-0.0584,0.2648,-0.0151,0.272
2.128000,-0.0707,0.3698,-0.0600,0.381
2.133000,-0.0640,0.3811,-0.0406,0.389
2.138000,-0.0286,0.4136,0.0001,0.415
2.142000,0.0257,0.3651,-0.0331,0.367
2.147000,0.0536,0.3337,-0.0257,0.339
2.153000,0.0315,0.2955,-0.0184,0.298
2.157000,-0.0213,0.2671,0.0079,0.268
2.163000,-0.0717,0.2247,0.0126,0.236
2.168000,-0.0960,0.1899,-0.0279,0.215
2.172000,-0.0800,0.1649,-0.0395,0.188
2.178000,-0.0381,0.1305,-0.0226,0.138
2.183000,0.0156,0.0726,0.0061,0.075
2.186000,0.0525,-0.0227,0.0226,0.061
2.192000,0.0442,-0.1078,0.0296,0.120
2.197000,0.0339,-0.1376,0.0388,0.147
2.202000,0.0283,-0.1339,0.0266,0.139
2.207000,0.0203,-0.1066,-0.0116,0.109
2.216000,0.0005,-0.0867,-0.0281,0.091
2.222000,-0.0288,-0.0551,-0.0065,0.063
2.226000,-0.0055,-0.0311,0.0054,0.032
2.231000,0.0249,-0.0238,0.0291,0.045
2.236000,0.0387,-0.0165,0.0265,0.050
2.241000,0.0384,-0.0045,0.0097,0.040
2.253000,0.0478,-0.0068,0.0025,0.048
2.253000,0.0499,-0.0140,0.0072,0.052
2.256000,0.0258,-0.0046,0.0095,0.028
2.262000,-0.0268,-0.0023,-0.0119,0.029
2.266000,-0.0671,-0.0118,-0.0308,0.075
2.271000,-0.0431,-0.0071,-0.0282,0.052
2.275000,0.0138,0.0142,-0.0089,0.022
2.282000,0.0469,0.0353,0.0030,0.059
2.285000,0.0442,0.0492,0.0077,0.067
2.289000,0.0273,0.0392,-0.0089,0.049
2.296000,0.0084,0.0435,-0.0065,0.045
2.300000,-0.0033,0.0455,0.0078,0.046
2.305000,-0.0080,0.0332,0.0077,0.035
2.314000,-0.0176,0.0399,-0.0066,0.044
2.315000,-0.0199,0.0372,-0.0207,0.047
2.321000,-0.0033,0.0274,-0.0134,0.031
2.331000,0.0084,0.0223,-0.0157,0.029
2.335000,0.0201,0.0220,-0.0203,0.036
2.339000,0.0272,0.0432,-0.0225,0.056
2.355000,0.0248,0.0641,0.0038,0.069
2.356000,0.0201,0.0635,0.0204,0.070
2.357000,0.0108,0.0748,0.0107,0.076
2.369000,-0.0081,0.0839,-0.0155,0.086
2.369000,-0.0388,0.0835,-0.0344,0.098
2.370000,-0.0481,0.0782,-0.0294,0.096
2.384000,-0.0218,0.0728,-0.0220,0.079
2.385000,0.0162,0.0863,-0.0218,0.091
2.385000,0.0352,0.1046,-0.0311,0.115
2.388000,0.0164,0.1159,-0.0356,0.122
2.396000,0.0072,0.1318,-0.0163,0.133
2.398000,0.0216,0.1569,-0.0043,0.158
2.403000,0.0264,0.1726,0.0004,0.175
2.408000,0.0051,0.1836,-0.0020,0.184
2.413000,-0.0063,0.1899,-0.0281,0.192
2.419000,0.0015,0.1891,-0.0042,0.189
2.423000,-0.0193,0.1786,0.0267,0.182
2.431000,-0.0781,0.1778,0.0075,0.194
2.433000,-0.1322,0.1937,-0.0425,0.238
2.462000,-0.1483,0.2072,-0.0920,0.271
2.463000,-0.0168,0.1895,0.0583,0.199
2.463000,-0.0078,0.1811,0.0340,0.184
2.463000,-0.0397,0.2185,-0.0921,0.240
2.464000,-0.0735,0.2300,-0.1840,0.304
2.468000,-0.0449,0.2200,-0.0994,0.246
2.474000,0.0004,0.1786,0.1008,0.205
2.478000,-0.0169,0.1560,0.1617,0.225
2.483000,-0.0803,0.2005,-0.0082,0.216
2.488000,-0.1094,0.2023,-0.1127,0.256
2.493000,-0.0354,0.1584,0.0521,0.170
2.498000,0.0303,0.1311,0.0849,0.159
2.503000,0.0072,0.1450,-0.0868,0.169
2.508000,0.0019,0.1306,-0.0648,0.146
2.512000,0.0498,0.0994,0.1091,0.156
2.519000,0.0514,0.1180,0.0559,0.140
2.522000,-0.0044,0.1149,-0.0941,0.149
2.534000,-0.0376,0.0853,-0.0031,0.093
2.535000,-0.0328,0.0915,0.0040,0.097
2.537000,0.0120,0.1192,-0.0577,0.133
2.542000,0.0357,0.0968,0.0733,0.127
2.559000,-0.0149,0.0681,0.0300,0.076
2.559000,-0.0453,0.0580,-0.0605,0.095
2.561000,0.0542,0.0479,0.0563,0.092
2.567000,0.0223,0.0781,-0.1079,0.135
2.571000,0.0081,0.0772,0.0164,0.079
2.576000,0.0272,0.0883,-0.0074,0.093
2.581000,0.0301,0.0615,-0.0026,0.069
2.586000,0.0621,0.0445,0.1137,0.137
2.592000,0.0889,0.0755,-0.0060,0.117
2.596000,0.0707,0.0684,-0.0273,0.102
2.602000,0.0572,0.0612,0.0417,0.094
2.606000,0.0075,0.0588,-0.0560,0.082
2.612000,-0.0748,0.0416,-0.0413,0.095
2.617000,-0.1069,0.0816,-0.0101,0.135
2.621000,-0.1128,0.0787,-0.0670,0.153
2.627000,-0.0759,0.0780,0.0048,0.109
2.632000,0.0104,0.0894,0.0332,0.096
2.636000,0.0517,0.0345,0.1065,0.123
2.641000,0.0617,-0.0222,0.1009,0.120
2.649000,0.0599,-0.0638,-0.0021,0.088
2.650000,0.0821,-0.0525,-0.0876,0.131
2.656000,0.1742,-0.0271,-0.0514,0.184
2.668000,0.1786,-0.0398,0.0843,0.201
2.671000,0.1018,-0.0498,-0.0257,0.116
2.677000,0.0325,-0.0762,0.0647,0.105
2.680000,0.0144,-0.1195,0.0736,0.141
2.685000,-0.0378,-0.1012,0.0895,0.140
2.690000,-0.0480,-0.0452,-0.1487,0.163
2.695000,-0.0191,-0.0257,-0.0691,0.076
2.700000,-0.0266,-0.0017,0.0241,0.036
2.705000,-0.0181,0.0460,-0.1043,0.115
2.710000,-0.0308,0.0482,0.0033,0.057
2.716000,-0.0842,-0.0062,0.0365,0.092
2.721000,-0.1691,-0.0221,-0.0801,0.188
2.725000,-0.2257,-0.0506,-0.0154,0.232
2.730000,-0.2526,-0.0538,0.0561,0.264
2.735000,-0.2619,0.0207,-0.0179,0.263
2.739000,-0.1906,0.0326,0.0085,0.194
2.747000,-0.0439,0.0683,0.1130,0.139
2.753000,0.0887,0.0670,0.0242,0.114
2.755000,0.1323,0.0169,-0.0021,0.133
2.759000,0.1864,0.0198,-0.0116,0.188
2.764000,0.2381,0.0676,-0.0923,0.264
2.769000,0.2543,0.1057,-0.1177,0.300
2.775000,0.2623,0.0935,-0.0028,0.278
2.785000,0.2860,0.0959,0.1325,0.330
2.790000,0.0704,0.0675,0.0530,0.111
2.793000,0.0798,0.1245,0.0146,0.149
2.798000,0.1297,0.1789,-0.0972,0.241
2.803000,0.0775,0.1304,-0.0133,0.152
2.808000,-0.0582,0.0675,0.1387,0.165
2.813000,-0.1210,0.0666,0.0806,0.160
2.818000,-0.1430,0.0468,0.0301,0.153
2.823000,-0.1391,0.0511,0.0037,0.148
2.831000,-0.1722,0.0846,-0.2361,0.304
2.833000,-0.2073,0.0583,-0.2247,0.311
2.838000,-0.1401,0.0176,0.0597,0.153
