time,ax,ay,az,aT
0.266000,0.0049,0.0267,-0.0028,0.027
0.270000,0.0096,0.0195,-0.0052,0.022
0.275000,0.0120,0.0123,-0.0004,0.017
0.280000,0.0024,0.0100,0.0067,0.012
0.285000,-0.0094,0.0006,-0.0005,0.009
0.291000,-0.0117,-0.0089,-0.0076,0.017
0.295000,-0.0068,-0.0064,-0.0052,0.011
0.300000,-0.0020,-0.0062,0.0091,0.011
0.304000,0.0052,-0.0109,0.0162,0.020
0.316000,0.0052,-0.0082,0.0065,0.012
0.316000,-0.0043,-0.0081,-0.0054,0.011
0.320000,-0.0042,-0.0103,-0.0196,0.023
0.325000,-0.0018,-0.0101,-0.0194,0.022
0.330000,-0.0016,0.0066,-0.0098,0.012
0.335000,-0.0040,0.0185,0.0022,0.019
0.340000,-0.0016,0.0137,0.0021,0.014
0.347000,-0.0015,0.0136,-0.0074,0.016
0.349000,-0.0158,0.0137,-0.0097,0.023
0.354000,-0.0181,0.0113,-0.0049,0.022
0.359000,-0.0085,0.0113,-0.0025,0.014
0.365000,0.0057,0.0113,0.0094,0.016
0.370000,0.0105,0.0090,0.0165,0.021
0.374000,0.0081,-0.0005,0.0187,0.020
0.379000,0.0082,-0.0028,0.0114,0.014
0.384000,-0.0013,0.0092,-0.0077,0.012
0.388000,-0.0155,0.0045,-0.0124,0.020
0.399000,-0.0249,-0.0073,-0.0170,0.031
0.400000,-0.0247,-0.0072,-0.0121,0.028
0.403000,-0.0079,-0.0001,-0.0002,0.008
0.408000,0.0063,0.0023,-0.0073,0.010
0.414000,0.0086,0.0023,-0.0120,0.015
0.419000,0.0156,0.0095,-0.0024,0.018
0.423000,0.0130,0.0048,0.0071,0.016
0.430000,0.0035,0.0096,0.0094,0.014
0.433000,-0.0061,0.0191,0.0046,0.021
0.438000,-0.0038,0.0286,-0.0049,0.029
0.443000,0.0057,0.0213,-0.0049,0.023
0.448000,-0.0015,0.0235,-0.0096,0.025
0.453000,-0.0087,0.0209,-0.0166,0.028
0.459000,-0.0087,0.0089,-0.0141,0.019
0.463000,-0.0134,0.0159,-0.0116,0.024
0.467000,-0.0061,0.0087,-0.0092,0.014
0.472000,0.0010,0.0039,0.0052,0.007
0.478000,-0.0014,0.0086,0.0170,0.019
0.482000,0.0033,0.0087,0.0145,0.017
0.488000,0.0009,0.0087,0.0144,0.017
0.497000,-0.0063,0.0040,0.0047,0.009
0.497000,-0.0039,0.0016,-0.0096,0.010
0.504000,-0.0040,-0.0008,-0.0166,0.017
0.517000,-0.0113,-0.0032,-0.0188,0.022
0.518000,-0.0019,0.0015,-0.0139,0.014
0.518000,0.0121,0.0039,0.0005,0.013
0.524000,0.0142,-0.0009,0.0123,0.019
0.528000,0.0164,-0.0080,0.0122,0.022
0.533000,0.0138,-0.0080,0.0050,0.017
0.538000,0.0113,-0.0031,0.0026,0.012
0.544000,0.0160,-0.0149,0.0026,0.022
0.548000,0.0183,-0.0290,0.0073,0.035
0.553000,0.0135,-0.0430,0.0120,0.047
0.558000,0.0088,-0.0522,0.0095,0.054
0.562000,0.0017,-0.0612,0.0070,0.062
0.567000,-0.0054,-0.0727,-0.0073,0.073
0.573000,-0.0100,-0.0698,-0.0025,0.071
0.577000,-0.0075,-0.0574,-0.0001,0.058
0.582000,-0.0028,-0.0380,-0.0095,0.039
0.587000,-0.0027,-0.0164,-0.0071,0.018
0.592000,-0.0027,-0.0068,-0.0118,0.014
0.597000,-0.0051,0.0026,-0.0140,0.015
0.602000,-0.0051,0.0048,-0.0068,0.010
0.607000,-0.0005,0.0046,-0.0020,0.005
0.614000,-0.0030,0.0115,0.0028,0.012
0.616000,-0.0031,0.0279,0.0099,0.030
0.621000,0.0065,0.0346,0.0098,0.037
0.654000,-0.0007,0.0200,0.0026,0.020
0.654000,-0.0125,0.0102,-0.0021,0.016
0.655000,-0.0124,0.0052,-0.0069,0.015
0.655000,-0.0053,-0.0044,-0.0092,0.011
0.655000,0.0042,-0.0046,-0.0067,0.009
0.655000,0.0041,0.0024,-0.0043,0.006
0.656000,0.0064,0.0023,0.0029,0.007
0.663000,0.0159,-0.0001,0.0052,0.017
0.665000,0.0063,0.0093,0.0123,0.017
0.670000,-0.0033,0.0187,0.0146,0.024
0.675000,-0.0104,0.0209,-0.0022,0.023
0.680000,-0.0104,0.0136,-0.0045,0.018
0.686000,-0.0033,0.0159,0.0027,0.016
0.691000,0.0014,0.0370,0.0003,0.037
0.695000,0.0084,0.0463,0.0074,0.048
0.701000,0.0179,0.0461,0.0192,0.053
0.706000,0.0130,0.0506,0.0143,0.054
0.713000,0.0034,0.0481,0.0118,0.050
0.724000,-0.0180,0.0360,0.0117,0.042
0.725000,-0.0320,0.0311,0.0021,0.045
0.734000,-0.0224,0.0142,-0.0146,0.030
0.735000,-0.0225,0.0093,-0.0239,0.034
0.735000,-0.0107,0.0116,-0.0166,0.023
0.740000,0.0034,-0.0051,-0.0046,0.008
0.745000,0.0128,-0.0098,0.0073,0.018
0.750000,0.0198,-0.0098,0.0168,0.028
0.754000,0.0148,-0.0168,0.0047,0.023
0.760000,0.0100,-0.0380,-0.0072,0.040
0.765000,0.0099,-0.0497,-0.0142,0.053
0.770000,0.0074,-0.0494,-0.0189,0.053
0.775000,-0.0021,-0.0491,-0.0163,0.052
0.779000,-0.0022,-0.0393,-0.0067,0.040
0.785000,0.0050,-0.0201,-0.0042,0.021
0.789000,0.0051,0.0108,-0.0042,0.013
0.796000,0.0051,0.0321,0.0006,0.033
0.799000,-0.0067,0.0272,0.0077,0.029
0.804000,-0.0138,0.0318,0.0100,0.036
0.815000,-0.0019,0.0506,-0.0067,0.051
0.816000,0.0075,0.0550,-0.0067,0.056
0.818000,0.0003,0.0476,-0.0042,0.048
0.824000,-0.0092,0.0402,0.0005,0.041
0.829000,-0.0116,0.0352,0.0005,0.037
0.833000,-0.0091,0.0231,-0.0042,0.025
0.840000,-0.0067,0.0136,-0.0066,0.017
0.843000,-0.0068,-0.0006,-0.0065,0.009
0.849000,-0.0044,-0.0194,0.0007,0.020
0.854000,-0.0068,-0.0310,0.0125,0.034
0.861000,-0.0117,-0.0331,0.0006,0.035
0.863000,-0.0070,-0.0350,-0.0113,0.037
0.868000,-0.0047,-0.0299,-0.0041,0.031
0.874000,0.0001,-0.0177,0.0007,0.018
0.880000,0.0048,-0.0080,0.0078,0.012
0.883000,0.0071,-0.0008,-0.0018,0.007
0.889000,0.0119,0.0016,-0.0065,0.014
0.897000,0.0094,0.0039,-0.0041,0.011
0.898000,0.0069,0.0038,-0.0064,0.010
0.903000,0.0092,0.0037,0.0008,0.010
0.917000,0.0044,-0.0035,-0.0040,0.007
0.918000,-0.0028,-0.0012,-0.0040,0.005
0.918000,0.0043,0.0058,-0.0063,0.010
0.923000,0.0043,-0.0038,-0.0039,0.007
0.929000,0.0020,-0.0111,0.0081,0.014
0.932000,0.0092,-0.0065,0.0056,0.013
0.938000,-0.0051,-0.0066,-0.0015,0.009
0.942000,-0.0170,-0.0115,-0.0039,0.021
0.947000,-0.0121,-0.0069,-0.0062,0.015
0.952000,-0.0120,0.0049,-0.0038,0.014
0.957000,-0.0120,0.0071,0.0105,0.017
0.962000,-0.0025,0.0092,0.0152,0.018
0.968000,-0.0002,0.0234,-0.0040,0.024
0.972000,-0.0001,0.0160,-0.0063,0.017
0.977000,0.0046,0.0158,0.0033,0.017
0.982000,-0.0026,0.0179,0.0127,0.022
0.987000,-0.0050,0.0010,0.0150,0.016
0.992000,-0.0002,-0.0110,0.0054,0.012
0.996000,-0.0097,-0.0157,0.0006,0.018
1.002000,-0.0074,-0.0204,0.0006,0.022
1.007000,0.0021,-0.0226,0.0030,0.023
1.014000,0.0092,-0.0177,0.0053,0.021
1.016000,0.0163,-0.0152,-0.0042,0.023
1.022000,0.0163,-0.0126,-0.0042,0.021
1.050000,0.0093,-0.0124,0.0125,0.020
1.051000,0.0046,-0.0123,0.0123,0.018
1.052000,0.0024,-0.0146,0.0004,0.015
1.052000,0.0025,-0.0120,0.0051,0.013
1.052000,-0.0046,-0.0071,0.0074,0.011
1.052000,-0.0115,0.0025,-0.0021,0.012
1.055000,-0.0090,0.0239,-0.0069,0.026
1.060000,-0.0042,0.0333,0.0027,0.034
1.065000,0.0054,0.0379,0.0098,0.040
1.070000,0.0007,0.0448,0.0121,0.046
1.076000,0.0009,0.0493,0.0096,0.050
1.081000,0.0009,0.0538,0.0024,0.054
1.084000,-0.0062,0.0583,-0.0000,0.059
1.089000,-0.0062,0.0532,-0.0095,0.054
1.095000,0.0009,0.0386,-0.0142,0.041
1.101000,0.0008,0.0360,-0.0141,0.039
1.105000,-0.0016,0.0382,0.0003,0.038
1.115000,0.0031,0.0332,0.0193,0.039
1.115000,0.0078,0.0212,0.0143,0.027
1.119000,0.0149,0.0116,0.0118,0.022
1.152000,0.0125,0.0020,0.0070,0.014
1.154000,-0.0018,-0.0074,-0.0073,0.011
1.154000,-0.0065,-0.0121,-0.0144,0.020
1.154000,0.0030,-0.0216,-0.0024,0.022
1.154000,0.0077,-0.0333,0.0071,0.035
1.155000,0.0100,-0.0331,0.0023,0.035
1.155000,0.0076,-0.0233,0.0047,0.025
1.165000,0.0029,-0.0112,0.0118,0.017
1.166000,-0.0043,-0.0039,0.0069,0.009
1.168000,-0.0042,0.0010,-0.0026,0.005
1.173000,-0.0041,0.0105,-0.0097,0.015
1.178000,0.0054,0.0176,-0.0073,0.020
1.183000,0.0076,0.0223,-0.0072,0.025
1.188000,-0.0020,0.0245,-0.0143,0.028
1.194000,0.0004,0.0195,-0.0118,0.023
1.198000,0.0028,0.0146,-0.0070,0.016
1.203000,0.0027,0.0193,-0.0045,0.020
1.215000,0.0050,0.0074,0.0050,0.010
1.216000,0.0073,0.0051,0.0121,0.015
1.218000,0.0119,0.0053,0.0096,0.016
1.223000,0.0142,-0.0136,0.0048,0.020
1.254000,0.0070,-0.0252,-0.0024,0.026
1.255000,0.0022,-0.0249,-0.0119,0.028
1.256000,0.0094,-0.0341,-0.0165,0.039
1.256000,0.0022,-0.0410,-0.0140,0.043
1.256000,-0.0097,-0.0311,-0.0139,0.035
1.257000,-0.0097,-0.0215,-0.0067,0.024
1.257000,-0.0026,-0.0191,0.0005,0.019
1.263000,-0.0028,-0.0119,-0.0042,0.013
1.267000,-0.0029,-0.0000,-0.0018,0.003
1.272000,0.0066,0.0070,0.0030,0.010
1.278000,0.0066,0.0093,0.0029,0.012
1.283000,-0.0028,0.0139,0.0005,0.014
1.287000,-0.0170,0.0160,-0.0042,0.024
1.293000,-0.0241,0.0086,-0.0065,0.026
1.297000,-0.0097,0.0060,-0.0041,0.012
1.302000,0.0021,0.0083,0.0102,0.013
1.307000,0.0114,0.0034,0.0291,0.031
1.312000,0.0279,0.0059,0.0407,0.050
1.317000,0.0421,0.0205,0.0475,0.067
1.322000,0.0493,0.0446,0.0589,0.089
1.336000,0.0374,0.0709,0.0442,0.092
1.338000,0.0019,0.0900,0.0129,0.091
1.338000,-0.0286,0.0993,-0.0229,0.106
1.383000,-0.0496,0.1038,-0.0370,0.121
1.384000,-0.0636,0.1058,-0.0414,0.130
1.384000,-0.0515,0.0983,-0.0435,0.119
1.384000,-0.0230,0.0837,-0.0336,0.093
1.384000,0.0100,0.0787,-0.0120,0.080
1.384000,0.0049,0.0785,0.0071,0.079
1.384000,-0.0192,0.0639,-0.0024,0.067
1.385000,-0.0169,0.0756,-0.0096,0.078
1.385000,0.0043,0.0896,-0.0095,0.090
1.386000,0.0112,0.0821,0.0167,0.085
1.390000,0.0132,0.0914,0.0403,0.101
1.395000,0.0369,0.1009,0.0399,0.115
1.400000,0.2405,0.1491,0.1749,0.333
1.405000,0.4055,0.1713,0.1709,0.472
1.413000,0.2012,0.1217,0.0245,0.236
1.415000,-0.1356,0.0380,-0.0304,0.144
1.421000,-0.3741,-0.0315,-0.1940,0.423
1.438000,-0.4126,-0.0248,-0.3419,0.536
1.441000,-0.2539,0.0008,-0.2701,0.371
1.441000,-0.0866,0.0386,-0.0327,0.100
1.441000,0.0435,0.0860,0.1884,0.212
1.446000,0.1502,0.0928,0.2081,0.273
1.450000,0.1709,0.0735,0.0687,0.198
1.455000,0.1272,0.0566,-0.0673,0.155
1.463000,0.0839,0.0492,-0.1000,0.139
1.465000,0.0341,0.0443,-0.0327,0.065
1.471000,-0.0484,0.0439,0.0483,0.081
1.477000,-0.1187,0.0479,0.0788,0.150
1.480000,-0.1252,0.0734,-0.0073,0.145
1.485000,-0.0921,0.1016,-0.1331,0.191
1.490000,-0.0734,0.1060,-0.1154,0.173
1.495000,-0.0828,0.0913,-0.0408,0.130
1.501000,-0.0279,0.0691,0.0260,0.079
1.505000,-0.0033,0.0707,0.0519,0.088
1.514000,-0.0621,0.0601,0.0515,0.101
1.514000,0.0131,0.0445,0.0677,0.082
1.521000,0.1441,0.0773,-0.0633,0.175
1.524000,0.1541,0.1079,-0.0937,0.210
1.532000,0.1297,0.0906,0.0970,0.186
1.534000,0.1391,0.0711,0.1246,0.200
1.540000,0.0964,0.0735,-0.0403,0.128
1.544000,0.0038,0.0617,-0.0851,0.105
1.549000,-0.0644,0.0446,0.0082,0.079
1.554000,-0.0827,0.0440,0.0414,0.102
1.561000,-0.0393,0.0360,-0.0254,0.059
1.565000,0.0156,0.0472,-0.0940,0.106
1.569000,0.0088,0.0633,-0.0885,0.109
1.574000,0.0187,0.0556,-0.0213,0.062
1.580000,0.0501,0.0527,0.0168,0.075
1.584000,0.0528,0.0689,0.0095,0.087
1.590000,0.0368,0.0731,0.0166,0.084
1.594000,0.0066,0.0484,0.0497,0.070
1.598000,-0.0140,0.0379,0.0255,0.048
1.604000,-0.0179,0.0656,-0.1718,0.185
1.609000,0.0378,0.1028,-0.2392,0.263
1.614000,0.1530,0.1233,0.0192,0.197
1.619000,0.1924,0.1228,0.2017,0.305
1.624000,0.0993,0.1084,0.2165,0.262
1.632000,-0.0435,0.0677,0.1695,0.188
1.633000,-0.1677,0.0176,-0.0052,0.169
1.639000,-0.2139,-0.0158,-0.1619,0.269
1.652000,-0.1296,0.0080,-0.1178,0.175
1.653000,0.0046,0.0463,-0.0598,0.076
1.654000,0.0533,0.0539,0.0427,0.087
1.658000,0.0070,0.0376,0.1752,0.179
1.663000,-0.0991,-0.0118,0.0170,0.101
1.667000,-0.1061,-0.0253,-0.1232,0.165
1.673000,0.0172,0.0016,-0.0961,0.098
1.677000,0.1121,0.0353,0.0068,0.118
1.682000,0.1010,0.0735,0.0898,0.154
1.688000,0.0023,0.0662,0.0367,0.076
1.692000,-0.0777,0.0351,-0.0111,0.086
1.697000,-0.1084,0.0232,-0.0490,0.121
1.702000,-0.0847,0.0424,-0.0700,0.118
1.708000,-0.0249,0.0731,-0.0338,0.084
1.713000,-0.0221,0.0843,0.0425,0.097
1.718000,-0.0573,0.0787,0.0184,0.099
1.722000,-0.0455,0.0658,-0.0791,0.112
1.733000,-0.0151,0.0647,-0.0546,0.086
1.734000,-0.0062,0.0804,0.0076,0.081
1.737000,-0.0136,0.0795,0.0289,0.086
1.742000,-0.0139,0.0620,0.0144,0.065
1.747000,-0.0168,0.0566,-0.0189,0.062
1.751000,-0.0295,0.0630,-0.0377,0.079
1.757000,-0.0566,0.0693,-0.0231,0.092
1.761000,-0.0741,0.0710,-0.0276,0.106
1.766000,-0.0583,0.0727,-0.0535,0.107
1.772000,-0.0286,0.0769,-0.0340,0.089
1.777000,-0.0063,0.0810,0.0091,0.082
1.781000,-0.0198,0.0896,0.0375,0.099
1.786000,-0.0477,0.1150,0.0206,0.126
1.792000,-0.0232,0.1333,-0.0341,0.140
1.797000,0.0227,0.1401,-0.0789,0.162
1.802000,0.0375,0.1394,-0.0213,0.146
1.806000,0.0506,0.1337,0.1143,0.183
1.814000,0.0617,0.1236,0.0753,0.157
1.816000,0.0469,0.0881,-0.0868,0.132
1.821000,0.0463,0.0431,-0.0481,0.079
1.845000,0.0412,0.0407,0.1303,0.143
1.846000,0.0178,0.0647,0.0579,0.089
1.846000,0.0183,0.0719,-0.0945,0.120
1.846000,0.0233,0.0546,0.0107,0.060
1.847000,-0.0071,0.0467,0.0771,0.090
1.850000,-0.0108,0.0942,-0.0898,0.131
1.855000,0.0136,0.1318,-0.1247,0.182
1.862000,-0.0149,0.0949,0.0853,0.128
1.865000,-0.0499,0.0635,0.0585,0.100
1.870000,-0.0156,0.0706,-0.0584,0.093
1.875000,0.0518,0.0511,0.0513,0.089
1.881000,0.0453,0.0365,0.0864,0.104
1.885000,0.0227,0.0578,-0.0473,0.078
1.890000,0.0429,0.0714,-0.0469,0.096
1.894000,0.0226,0.0519,0.0318,0.065
1.899000,-0.0404,0.0447,-0.0469,0.076
1.905000,-0.0868,0.0323,-0.0180,0.094
1.911000,-0.0715,0.0295,0.0557,0.095
1.914000,-0.0514,0.0321,-0.0350,0.070
1.919000,-0.0291,0.0110,-0.0513,0.060
1.924000,0.0117,-0.0129,0.0773,0.079
1.940000,0.0216,-0.0051,0.0434,0.049
1.941000,0.0125,-0.0110,-0.1209,0.122
1.941000,0.0126,-0.0482,-0.0249,0.056
1.963000,0.0268,-0.0712,0.0726,0.105
1.963000,0.0251,-0.0658,0.0648,0.096
1.963000,0.0598,-0.0557,0.1378,0.160
1.964000,0.1831,-0.0524,0.0725,0.204
1.964000,0.2108,-0.0541,0.0362,0.221
1.969000,0.1197,-0.0921,0.1356,0.203
1.973000,0.0246,-0.1129,0.0655,0.133
1.986000,-0.0557,-0.0544,-0.1440,0.164
1.987000,-0.1130,-0.0273,-0.1880,0.221
1.989000,-0.1185,-0.0506,-0.0986,0.162
2.003000,-0.0809,-0.0192,-0.0361,0.091
2.004000,-0.0167,0.0142,0.0496,0.054
2.004000,0.0762,-0.0071,0.0777,0.109
2.008000,0.1067,-0.0280,0.0247,0.113
2.020000,0.0819,-0.0538,0.0268,0.102
2.021000,0.0880,-0.0962,0.0503,0.140
2.023000,0.0757,-0.0860,0.0475,0.124
2.053000,0.0521,-0.0405,0.0494,0.082
2.053000,0.0622,-0.0072,0.0133,0.064
2.054000,0.0363,-0.0073,-0.0391,0.054
2.054000,-0.0354,-0.0431,-0.0340,0.065
2.054000,-0.0881,-0.0760,-0.0314,0.120
2.054000,-0.0647,-0.0824,-0.0525,0.117
2.057000,-0.0537,-0.0793,-0.0094,0.096
2.070000,-0.0879,-0.0690,0.0002,0.112
2.071000,-0.0632,-0.0468,-0.0853,0.116
2.073000,-0.0416,-0.0464,-0.0727,0.096
2.087000,-0.0696,-0.0079,-0.0152,0.072
2.088000,-0.0425,0.0493,-0.0055,0.065
2.088000,0.0293,0.0582,0.0064,0.065
2.103000,-0.0042,0.0627,-0.0317,0.070
2.104000,-0.0591,0.0600,-0.0718,0.111
2.104000,-0.0166,0.0451,-0.0165,0.051
2.107000,0.0095,0.0614,0.0192,0.065
2.124000,0.0026,0.0755,-0.0308,0.082
2.125000,0.0074,0.0514,-0.0282,0.059
2.125000,0.0073,0.0748,0.0100,0.076
2.127000,0.0167,0.1198,-0.0590,0.135
2.133000,0.0094,0.1503,-0.1321,0.200
2.137000,-0.0551,0.1738,-0.1476,0.235
2.142000,-0.1104,0.1659,-0.0776,0.214
2.153000,-0.1152,0.1700,0.0061,0.205
2.154000,-0.1482,0.1768,-0.0082,0.231
2.156000,-0.1535,0.1689,-0.0081,0.228
2.161000,-0.0833,0.1994,-0.0532,0.223
2.166000,-0.0214,0.2108,-0.1406,0.254
2.171000,-0.0076,0.1837,-0.0658,0.195
2.176000,-0.0338,0.1639,0.0250,0.169
2.181000,-0.0188,0.1465,0.0391,0.153
2.186000,0.0802,0.1433,0.1408,0.216
2.192000,0.1434,0.1328,0.1847,0.269
2.196000,0.1421,0.1391,0.0930,0.220
2.201000,0.0670,0.1477,-0.0265,0.164
2.206000,-0.0008,0.1393,-0.0809,0.161
2.214000,-0.0252,0.1232,0.0243,0.128
2.215000,-0.0061,0.1190,0.0455,0.128
2.221000,0.0346,0.1647,0.0831,0.188
2.225000,-0.0305,0.1750,-0.0600,0.187
2.234000,-0.1466,0.1621,-0.2565,0.337
2.235000,-0.1657,0.1471,-0.2211,0.313
2.241000,-0.0465,0.1267,-0.0055,0.135
2.245000,0.0902,0.1467,0.1727,0.244
2.251000,0.1205,0.1432,0.0834,0.205
2.254000,0.0839,0.1065,0.0423,0.142
2.261000,0.0543,0.1062,-0.0317,0.123
2.266000,0.0604,0.1277,-0.1525,0.208
2.269000,0.1047,0.1058,0.0007,0.149
2.275000,0.1166,0.0358,0.2262,0.257
2.280000,0.1466,0.0185,0.2647,0.303
2.285000,0.1393,0.0871,0.1199,0.203
2.289000,0.0506,0.1442,-0.1399,0.207
2.294000,-0.0635,0.1178,-0.2623,0.294
2.302000,-0.1074,0.0483,-0.2102,0.241
2.304000,-0.1174,0.0310,0.0788,0.145
2.309000,-0.1667,0.0312,0.0972,0.195
2.314000,-0.1639,0.0868,-0.1387,0.232
2.319000,-0.1039,0.1083,-0.1732,0.229
2.324000,0.0313,0.0451,0.0563,0.079
2.331000,0.1351,0.0463,0.2458,0.284
2.333000,0.2223,0.0831,0.2200,0.324
2.339000,0.2744,0.1288,0.1493,0.338
2.374000,0.2235,0.1650,-0.0443,0.281
2.375000,-0.0307,0.1274,-0.2054,0.244
2.375000,-0.2856,0.0566,-0.0635,0.298
2.375000,-0.3572,-0.0105,-0.0012,0.357
2.376000,-0.3102,-0.0263,-0.0771,0.321
2.376000,-0.1969,-0.0041,0.0161,0.198
2.376000,-0.1817,-0.0513,0.0232,0.190
2.378000,-0.1335,-0.1037,-0.0173,0.170
2.384000,-0.0141,-0.0921,0.0518,0.107
2.388000,0.1126,-0.0044,0.0586,0.127
2.396000,0.1892,0.0901,0.0154,0.210
2.397000,0.2416,0.0602,0.0866,0.264
2.402000,0.2351,-0.0271,0.2046,0.313
2.407000,0.1136,-0.0211,0.1982,0.229
2.414000,0.0287,0.0491,-0.0409,0.070
2.418000,-0.0903,0.0885,-0.2945,0.320
2.423000,-0.1866,0.0584,-0.2730,0.336
2.430000,-0.1999,-0.0169,-0.0427,0.205
2.432000,-0.2219,-0.0415,0.1074,0.250
2.437000,-0.1363,0.0370,-0.0217,0.143
2.443000,0.0270,0.1010,-0.0785,0.131
2.459000,0.1272,0.0310,0.0362,0.136
2.460000,0.1370,-0.0412,0.1642,0.218
2.460000,0.0835,0.0276,0.0845,0.122
2.462000,0.0181,0.0826,-0.3412,0.352
2.468000,-0.0056,0.0486,-0.2671,0.272
2.472000,0.0614,-0.0002,0.2195,0.228
2.478000,0.1401,-0.0006,0.3364,0.364
2.482000,0.0936,0.0659,0.1626,0.199
2.487000,-0.0569,0.0384,0.0521,0.086
2.492000,-0.2092,-0.1226,-0.0764,0.254
2.497000,-0.2066,-0.1223,-0.1302,0.273
2.502000,-0.0473,-0.0028,-0.1529,0.160
2.507000,0.1437,-0.0417,-0.1566,0.217
2.514000,0.3646,-0.0675,0.0414,0.373
2.516000,0.4407,-0.0873,0.2806,0.530
2.521000,0.3311,-0.1578,0.2685,0.455
2.536000,0.0781,-0.1235,-0.1186,0.188
2.537000,-0.0875,-0.0808,-0.2198,0.250
2.537000,-0.1911,-0.1059,-0.0446,0.223
2.542000,-0.3234,-0.0413,0.0697,0.333
2.546000,-0.4596,0.0128,-0.0613,0.464
2.551000,-0.6152,-0.0667,-0.3241,0.699
2.557000,-0.6226,-0.0575,-0.3021,0.694
2.561000,-0.3557,0.0722,-0.1499,0.393
2.566000,0.0595,0.0685,0.0794,0.121
2.571000,0.3091,-0.0482,0.4728,0.567
2.576000,0.4277,0.0115,0.4641,0.631
2.580000,0.5578,0.1576,-0.0172,0.580
2.586000,0.6460,0.1627,-0.1669,0.687
2.591000,0.5282,0.0932,0.0551,0.539
2.595000,0.2277,0.0774,0.2990,0.384
2.600000,-0.0729,0.0617,0.2014,0.223
2.606000,-0.2707,0.0270,-0.2396,0.363
2.611000,-0.3242,0.0031,-0.4680,0.569
2.615000,-0.3057,-0.0437,-0.1270,0.334
2.621000,-0.1782,-0.0293,0.3014,0.351
2.625000,-0.0044,-0.0359,0.3084,0.310
2.630000,0.0132,-0.0746,0.0445,0.088
2.640000,0.0689,-0.1016,-0.1127,0.167
2.642000,0.2414,-0.1102,0.1992,0.332
2.673000,0.3834,-0.0739,0.3161,0.502
2.674000,0.4140,-0.0355,0.1281,0.435
2.675000,0.3686,0.0233,0.1459,0.397
2.675000,0.2319,0.0150,0.0402,0.236
2.675000,-0.0558,-0.0191,-0.2142,0.222
2.675000,-0.3222,-0.0312,-0.4404,0.547
2.675000,-0.3720,0.0045,-0.4319,0.570
2.679000,-0.3347,0.0233,-0.2004,0.391
2.684000,-0.3331,0.0262,-0.0563,0.339
2.689000,-0.2558,0.0704,-0.1271,0.294
2.695000,-0.1152,0.0985,-0.3374,0.370
2.699000,-0.0564,0.1311,-0.2754,0.310
2.705000,-0.1622,0.1245,0.0237,0.206
2.709000,-0.1748,0.1323,0.0733,0.231
