time,ax,ay,az,aT
0.546000,0.0092,0.0211,-0.0069,0.024
0.551000,0.0020,0.0043,-0.0045,0.007
0.555000,-0.0027,-0.0100,0.0003,0.010
0.564000,-0.0099,-0.0076,-0.0045,0.013
0.566000,-0.0121,-0.0146,-0.0021,0.019
0.570000,0.0045,-0.0169,0.0003,0.018
0.581000,-0.0003,-0.0097,-0.0044,0.011
0.582000,-0.0169,0.0022,-0.0044,0.018
0.585000,-0.0096,0.0116,-0.0043,0.016
0.590000,-0.0048,0.0163,-0.0067,0.018
0.595000,-0.0119,0.0067,-0.0019,0.014
0.600000,-0.0094,0.0018,-0.0066,0.012
0.604000,0.0048,-0.0053,0.0030,0.008
0.609000,0.0048,-0.0148,0.0029,0.016
0.613000,-0.0025,-0.0266,-0.0090,0.028
0.618000,-0.0048,-0.0169,-0.0065,0.019
0.623000,-0.0119,0.0047,-0.0017,0.013
0.629000,-0.0094,0.0071,0.0030,0.012
0.633000,-0.0094,0.0095,0.0054,0.014
0.638000,-0.0164,0.0190,0.0006,0.025
0.648000,-0.0068,0.0188,-0.0042,0.020
0.649000,-0.0044,0.0021,-0.0065,0.008
0.653000,-0.0043,-0.0051,0.0102,0.012
0.672000,0.0004,-0.0146,0.0196,0.024
0.673000,0.0099,-0.0097,0.0028,0.014
0.674000,0.0097,-0.0001,0.0075,0.012
0.676000,0.0001,0.0047,0.0098,0.011
0.681000,-0.0094,0.0118,-0.0021,0.015
0.683000,-0.0118,0.0117,0.0027,0.017
0.687000,-0.0022,0.0092,0.0074,0.012
0.694000,0.0025,0.0163,-0.0045,0.017
0.699000,0.0001,0.0186,-0.0188,0.026
0.702000,0.0001,0.0042,-0.0067,0.008
0.709000,0.0049,-0.0054,0.0076,0.010
0.712000,0.0095,-0.0030,-0.0044,0.011
0.718000,0.0070,-0.0125,-0.0091,0.017
0.722000,0.0093,-0.0243,0.0005,0.026
0.728000,0.0021,-0.0288,0.0052,0.029
0.733000,-0.0050,-0.0190,0.0052,0.020
0.737000,-0.0026,-0.0164,0.0028,0.017
0.750000,0.0021,-0.0210,-0.0067,0.022
0.752000,-0.0004,-0.0161,-0.0043,0.017
0.753000,-0.0099,-0.0065,-0.0066,0.014
0.757000,-0.0099,-0.0018,-0.0113,0.015
0.783000,-0.0027,0.0053,-0.0041,0.007
0.784000,0.0021,0.0100,-0.0065,0.012
0.785000,0.0044,0.0100,-0.0088,0.014
0.785000,-0.0003,0.0123,-0.0063,0.014
0.785000,-0.0098,0.0098,-0.0063,0.015
0.786000,-0.0096,0.0050,-0.0039,0.012
0.794000,-0.0048,0.0073,-0.0038,0.010
0.798000,-0.0048,0.0168,-0.0062,0.018
0.801000,0.0024,0.0190,-0.0037,0.019
0.806000,0.0071,0.0141,-0.0085,0.018
0.811000,-0.0049,0.0093,-0.0036,0.011
0.816000,-0.0001,0.0092,0.0035,0.010
0.821000,0.0070,0.0044,0.0011,0.008
0.827000,0.0022,0.0067,0.0011,0.007
0.831000,-0.0002,0.0091,-0.0013,0.009
0.835000,-0.0050,0.0090,-0.0084,0.013
0.840000,-0.0050,-0.0006,-0.0036,0.006
0.846000,0.0069,-0.0053,0.0107,0.014
0.850000,0.0092,-0.0029,0.0130,0.016
0.855000,0.0044,-0.0076,0.0058,0.011
0.866000,0.0020,-0.0218,0.0057,0.023
0.867000,-0.0052,-0.0311,0.0057,0.032
0.872000,-0.0051,-0.0238,0.0032,0.025
0.896000,-0.0075,-0.0283,0.0032,0.029
0.897000,-0.0003,-0.0400,0.0056,0.040
0.897000,0.0091,-0.0445,0.0055,0.046
0.898000,-0.0004,-0.0299,0.0007,0.030
0.898000,-0.0052,-0.0060,-0.0064,0.010
0.900000,-0.0028,0.0106,-0.0087,0.014
0.905000,-0.0124,0.0270,-0.0063,0.030
0.910000,-0.0028,0.0411,-0.0086,0.042
0.914000,0.0019,0.0336,-0.0156,0.037
0.921000,-0.0005,0.0120,-0.0131,0.018
0.927000,0.0067,0.0001,-0.0035,0.008
0.931000,0.0115,-0.0118,0.0036,0.017
0.934000,0.0185,-0.0212,-0.0035,0.028
0.939000,0.0136,-0.0188,-0.0130,0.027
0.944000,0.0111,-0.0139,-0.0034,0.018
0.950000,0.0062,-0.0162,0.0133,0.022
0.954000,-0.0032,-0.0233,0.0155,0.028
0.965000,-0.0055,-0.0326,0.0035,0.033
0.966000,-0.0055,-0.0348,0.0082,0.036
0.969000,0.0017,-0.0132,0.0106,0.017
0.974000,0.0064,-0.0038,-0.0038,0.008
0.986000,-0.0031,-0.0014,-0.0132,0.014
0.987000,0.0016,0.0175,-0.0060,0.019
0.989000,0.0087,0.0269,-0.0012,0.028
0.994000,0.0063,0.0337,-0.0083,0.035
0.998000,0.0038,0.0358,0.0036,0.036
1.003000,-0.0009,0.0141,0.0036,0.015
1.010000,0.0038,-0.0050,-0.0083,0.010
1.013000,0.0109,-0.0145,-0.0035,0.018
1.018000,0.0085,-0.0192,-0.0011,0.021
1.023000,0.0084,-0.0119,-0.0034,0.015
1.028000,0.0036,-0.0024,0.0061,0.007
1.033000,0.0012,0.0071,-0.0011,0.007
1.038000,-0.0036,0.0165,-0.0082,0.019
1.047000,-0.0083,0.0306,0.0085,0.033
1.048000,-0.0059,0.0327,0.0060,0.034
1.053000,-0.0082,0.0278,-0.0082,0.030
1.073000,-0.0082,0.0181,-0.0106,0.022
1.075000,-0.0057,0.0037,-0.0128,0.015
1.075000,0.0014,-0.0106,-0.0032,0.011
1.075000,0.0061,-0.0200,0.0087,0.023
1.078000,0.0084,-0.0270,0.0038,0.029
1.082000,0.0060,-0.0268,0.0038,0.028
1.087000,0.0059,-0.0219,0.0038,0.023
1.094000,0.0012,-0.0123,0.0038,0.013
1.097000,0.0059,-0.0052,0.0014,0.008
1.109000,0.0083,-0.0028,-0.0082,0.012
1.110000,-0.0060,0.0091,-0.0033,0.011
1.113000,-0.0106,0.0233,0.0014,0.026
1.117000,-0.0104,0.0160,0.0014,0.019
1.122000,-0.0080,0.0111,-0.0010,0.014
1.130000,-0.0032,0.0157,-0.0057,0.017
1.132000,-0.0008,0.0156,0.0015,0.016
1.137000,0.0110,0.0084,0.0015,0.014
1.148000,0.0086,-0.0012,-0.0033,0.009
1.149000,0.0061,-0.0083,0.0157,0.019
1.157000,0.0085,-0.0106,0.0156,0.021
1.159000,0.0014,-0.0105,0.0012,0.011
1.176000,-0.0057,-0.0199,-0.0012,0.021
1.180000,-0.0009,-0.0150,-0.0035,0.015
1.181000,-0.0103,-0.0030,0.0060,0.012
1.182000,-0.0150,0.0019,0.0130,0.020
1.182000,-0.0102,-0.0006,-0.0037,0.011
1.186000,-0.0126,0.0066,-0.0155,0.021
1.194000,-0.0030,0.0137,-0.0154,0.021
1.196000,-0.0006,0.0018,-0.0058,0.006
1.201000,-0.0077,-0.0101,-0.0057,0.014
1.206000,-0.0053,-0.0100,-0.0104,0.015
1.211000,0.0043,-0.0099,-0.0056,0.012
1.216000,0.0044,-0.0146,0.0016,0.015
1.220000,0.0020,0.0021,0.0039,0.005
1.228000,-0.0028,0.0164,0.0063,0.018
1.231000,-0.0100,0.0139,0.0039,0.018
1.236000,-0.0099,0.0209,-0.0104,0.025
1.241000,-0.0051,0.0113,-0.0127,0.018
1.254000,-0.0098,0.0089,-0.0031,0.014
1.256000,-0.0073,0.0089,0.0017,0.012
1.257000,0.0047,0.0088,-0.0055,0.011
1.287000,0.0023,0.0064,-0.0126,0.014
1.289000,-0.0072,0.0039,-0.0124,0.015
1.289000,-0.0001,0.0134,-0.0076,0.015
1.290000,-0.0025,0.0156,-0.0028,0.016
1.290000,-0.0073,0.0155,-0.0028,0.017
1.291000,0.0070,0.0177,-0.0099,0.021
1.291000,0.0070,0.0129,-0.0050,0.015
1.299000,-0.0049,0.0080,0.0045,0.010
1.302000,-0.0026,-0.0015,0.0021,0.004
1.305000,0.0022,-0.0158,0.0021,0.016
1.311000,-0.0002,-0.0227,0.0021,0.023
1.315000,0.0022,-0.0201,0.0044,0.021
1.319000,0.0022,-0.0152,0.0115,0.019
1.326000,-0.0121,-0.0270,0.0043,0.030
1.329000,-0.0168,-0.0363,-0.0029,0.040
1.334000,-0.0025,-0.0241,0.0019,0.024
1.339000,0.0094,-0.0263,0.0066,0.029
1.345000,0.0140,-0.0262,0.0042,0.030
1.349000,-0.0003,-0.0189,-0.0006,0.019
1.354000,-0.0098,-0.0164,-0.0029,0.019
1.370000,-0.0050,0.0004,-0.0005,0.005
1.371000,-0.0027,0.0122,-0.0077,0.015
1.371000,0.0044,0.0145,-0.0100,0.018
1.376000,0.0091,0.0168,-0.0004,0.019
1.407000,-0.0029,0.0167,0.0091,0.019
1.410000,-0.0052,0.0238,0.0138,0.028
1.410000,-0.0004,0.0164,0.0018,0.017
1.411000,-0.0005,-0.0003,-0.0101,0.010
1.411000,0.0066,-0.0051,-0.0053,0.010
1.412000,0.0066,0.0020,0.0019,0.007
1.413000,-0.0076,-0.0004,0.0090,0.012
1.416000,-0.0217,-0.0265,0.0066,0.035
1.418000,-0.0191,-0.0381,0.0041,0.043
1.423000,-0.0024,-0.0259,0.0041,0.026
1.431000,0.0023,-0.0210,-0.0031,0.021
1.433000,-0.0072,-0.0256,-0.0030,0.027
1.438000,-0.0120,-0.0184,0.0018,0.022
1.450000,-0.0025,-0.0016,-0.0006,0.003
1.451000,0.0047,0.0126,-0.0054,0.014
1.456000,0.0022,0.0149,0.0065,0.016
1.469000,-0.0049,0.0148,0.0065,0.017
1.470000,-0.0072,0.0076,-0.0054,0.012
1.470000,0.0047,0.0076,-0.0078,0.012
1.472000,0.0047,0.0052,0.0018,0.007
1.477000,-0.0049,-0.0020,0.0041,0.007
1.482000,-0.0049,-0.0020,-0.0006,0.005
1.487000,-0.0002,-0.0019,-0.0030,0.004
1.493000,-0.0001,0.0028,-0.0006,0.003
1.497000,-0.0001,0.0147,-0.0006,0.015
1.501000,0.0022,0.0194,0.0018,0.020
1.507000,-0.0002,0.0240,0.0018,0.024
1.514000,-0.0025,0.0168,-0.0030,0.017
1.517000,-0.0001,0.0071,0.0041,0.008
1.521000,0.0023,0.0046,-0.0030,0.006
1.528000,-0.0048,0.0022,-0.0101,0.011
1.532000,-0.0096,-0.0026,-0.0100,0.014
1.537000,-0.0001,-0.0051,0.0019,0.005
1.543000,0.0070,-0.0098,0.0019,0.012
1.547000,0.0093,-0.0168,-0.0005,0.019
1.552000,0.0069,-0.0190,0.0066,0.021
1.557000,0.0093,-0.0260,-0.0029,0.028
1.571000,0.0093,-0.0234,-0.0005,0.025
1.572000,0.0093,-0.0256,0.0090,0.029
1.573000,0.0068,-0.0349,0.0113,0.037
1.598000,-0.0052,-0.0322,0.0065,0.033
1.599000,-0.0124,-0.0272,-0.0102,0.032
1.599000,-0.0076,-0.0246,-0.0149,0.030
1.600000,0.0042,-0.0173,-0.0053,0.019
1.600000,0.0089,-0.0030,0.0067,0.011
1.601000,0.0040,0.0018,0.0090,0.010
1.605000,0.0016,0.0089,-0.0006,0.009
1.611000,-0.0007,0.0112,0.0065,0.013
1.615000,-0.0007,0.0111,0.0065,0.013
1.620000,-0.0007,0.0110,-0.0007,0.011
1.626000,-0.0007,0.0133,-0.0078,0.015
1.631000,0.0063,0.0085,-0.0101,0.015
1.635000,0.0063,0.0085,-0.0029,0.011
1.640000,0.0014,0.0131,-0.0053,0.014
1.645000,0.0014,0.0107,0.0019,0.011
1.650000,-0.0009,0.0058,0.0090,0.011
1.655000,-0.0033,-0.0014,-0.0006,0.004
1.668000,-0.0056,-0.0037,-0.0053,0.009
1.668000,-0.0056,-0.0085,-0.0029,0.011
1.670000,-0.0079,-0.0084,0.0019,0.012
1.693000,-0.0079,0.0035,0.0066,0.011
1.695000,-0.0008,0.0035,0.0042,0.006
1.695000,0.0016,-0.0036,-0.0030,0.005
1.696000,0.0039,0.0036,-0.0077,0.009
1.696000,0.0015,0.0130,-0.0076,0.015
1.699000,0.0037,0.0129,-0.0028,0.014
1.704000,0.0107,0.0175,0.0020,0.021
1.710000,0.0059,0.0174,0.0067,0.020
1.715000,-0.0013,0.0173,0.0138,0.022
1.719000,-0.0036,0.0268,0.0113,0.029
1.723000,-0.0082,0.0266,-0.0055,0.028
1.730000,-0.0059,0.0121,-0.0149,0.020
1.734000,-0.0011,0.0072,-0.0100,0.012
1.738000,-0.0059,0.0000,-0.0028,0.007
1.749000,-0.0011,-0.0094,0.0043,0.010
1.750000,0.0012,-0.0141,0.0043,0.015
1.754000,0.0013,-0.0163,-0.0029,0.017
1.774000,0.0037,-0.0233,-0.0005,0.024
1.776000,0.0036,-0.0254,0.0138,0.029
1.776000,0.0061,-0.0228,0.0136,0.027
1.777000,0.0037,-0.0154,0.0088,0.018
1.778000,-0.0059,-0.0105,0.0111,0.016
1.784000,-0.0082,-0.0080,0.0110,0.016
1.788000,0.0061,-0.0151,0.0109,0.020
1.795000,0.0037,-0.0268,0.0084,0.028
1.803000,0.0036,-0.0338,0.0107,0.036
1.803000,0.0036,-0.0264,0.0035,0.027
1.810000,-0.0011,-0.0238,-0.0084,0.025
1.812000,0.0037,-0.0259,-0.0059,0.027
1.817000,-0.0035,-0.0138,0.0107,0.018
1.822000,-0.0107,-0.0042,0.0106,0.016
1.828000,-0.0082,0.0030,0.0034,0.009
1.833000,-0.0010,0.0172,0.0010,0.017
1.837000,0.0062,0.0124,-0.0108,0.018
1.851000,-0.0034,0.0122,-0.0108,0.017
1.851000,-0.0105,0.0169,0.0012,0.020
1.852000,-0.0033,0.0120,0.0036,0.013
1.858000,0.0015,0.0096,-0.0060,0.011
1.881000,0.0062,0.0214,-0.0012,0.022
1.882000,0.0061,0.0307,0.0012,0.031
1.882000,0.0013,0.0329,-0.0035,0.033
1.883000,-0.0011,0.0351,0.0012,0.035
1.883000,-0.0011,0.0348,0.0012,0.035
1.889000,-0.0059,0.0441,-0.0059,0.045
1.902000,-0.0059,0.0533,-0.0059,0.054
1.903000,-0.0011,0.0481,0.0013,0.048
1.903000,-0.0011,0.0431,-0.0082,0.044
1.906000,-0.0035,0.0452,-0.0176,0.049
1.923000,0.0061,0.0472,-0.0127,0.049
1.924000,0.0037,0.0469,0.0016,0.047
1.925000,-0.0107,0.0371,0.0063,0.039
1.937000,-0.0131,0.0297,-0.0056,0.033
1.938000,-0.0083,0.0247,-0.0055,0.027
1.938000,-0.0013,0.0102,-0.0055,0.012
1.941000,0.0010,0.0031,-0.0031,0.004
1.954000,-0.0014,0.0007,-0.0030,0.003
1.955000,0.0058,-0.0087,-0.0030,0.011
1.956000,0.0128,-0.0157,-0.0006,0.020
1.982000,0.0031,-0.0227,-0.0006,0.023
1.983000,-0.0041,-0.0249,0.0065,0.026
1.983000,-0.0018,-0.0151,-0.0007,0.015
1.984000,0.0005,-0.0245,-0.0007,0.024
1.984000,0.0028,-0.0338,0.0065,0.034
1.988000,0.0074,-0.0406,0.0040,0.041
1.990000,0.0096,-0.0426,0.0016,0.044
2.000000,0.0095,-0.0328,0.0087,0.035
2.001000,0.0046,-0.0350,0.0016,0.035
2.005000,0.0070,-0.0489,-0.0080,0.050
2.019000,0.0069,-0.0580,0.0040,0.059
2.020000,0.0045,-0.0600,0.0087,0.061
2.021000,-0.0027,-0.0595,0.0063,0.060
2.036000,-0.0003,-0.0590,0.0062,0.059
2.037000,0.0116,-0.0633,0.0038,0.064
2.037000,0.0068,-0.0746,0.0014,0.075
2.040000,-0.0004,-0.0883,0.0061,0.088
2.052000,-0.0004,-0.0828,0.0061,0.083
2.052000,-0.0075,-0.0679,0.0036,0.068
2.054000,-0.0027,-0.0507,0.0060,0.051
2.067000,-0.0050,-0.0314,0.0059,0.032
2.068000,-0.0074,0.0021,0.0011,0.008
2.069000,-0.0026,0.0305,0.0035,0.031
2.074000,-0.0002,0.0397,0.0011,0.040
2.095000,-0.0024,0.0370,-0.0108,0.039
2.096000,-0.0047,0.0248,-0.0083,0.027
2.096000,0.0002,0.0127,-0.0059,0.014
2.097000,0.0002,0.0078,-0.0011,0.008
2.098000,0.0027,-0.0089,-0.0034,0.010
2.104000,0.0122,-0.0207,-0.0010,0.024
2.110000,0.0074,-0.0159,0.0013,0.018
2.113000,-0.0045,-0.0063,-0.0105,0.013
2.118000,-0.0092,0.0056,-0.0128,0.017
2.123000,-0.0092,0.0127,0.0039,0.016
2.129000,-0.0067,0.0149,0.0134,0.021
2.133000,-0.0019,0.0195,0.0061,0.021
2.139000,-0.0019,0.0241,0.0013,0.024
2.149000,-0.0020,0.0167,-0.0034,0.017
2.150000,0.0028,0.0048,-0.0058,0.008
2.154000,0.0005,-0.0024,-0.0010,0.003
2.179000,-0.0114,-0.0119,0.0014,0.017
2.180000,-0.0136,-0.0046,-0.0010,0.014
2.180000,-0.0064,0.0002,-0.0010,0.006
2.181000,0.0007,-0.0069,-0.0010,0.007
2.181000,0.0007,0.0026,-0.0057,0.006
2.183000,0.0078,0.0026,0.0015,0.008
2.187000,0.0125,0.0025,0.0015,0.013
2.194000,0.0052,0.0095,-0.0080,0.014
2.197000,-0.0019,0.0023,-0.0032,0.004
2.203000,-0.0067,-0.0001,-0.0079,0.010
2.212000,-0.0019,0.0047,-0.0150,0.016
2.213000,0.0028,0.0046,-0.0030,0.006
2.217000,-0.0019,0.0046,0.0089,0.010
2.222000,-0.0018,0.0093,0.0112,0.015
2.228000,0.0030,0.0045,0.0087,0.010
2.232000,0.0077,0.0045,0.0039,0.010
2.237000,0.0005,-0.0027,0.0039,0.005
2.244000,-0.0089,-0.0050,0.0038,0.011
2.247000,-0.0112,0.0045,0.0014,0.012
2.252000,-0.0088,0.0020,-0.0033,0.010
2.257000,0.0008,-0.0004,-0.0033,0.003
2.267000,0.0055,-0.0075,0.0062,0.011
2.268000,0.0031,-0.0027,0.0085,0.009
2.272000,0.0006,0.0187,0.0085,0.021
2.303000,0.0077,0.0185,0.0037,0.020
2.304000,0.0029,0.0065,0.0036,0.008
2.304000,-0.0042,0.0065,-0.0035,0.008
2.304000,0.0101,0.0065,-0.0035,0.013
2.304000,0.0053,-0.0031,-0.0106,0.012
2.305000,-0.0041,-0.0077,-0.0105,0.014
2.306000,0.0006,-0.0006,-0.0080,0.008
2.311000,-0.0041,0.0018,-0.0056,0.007
2.318000,-0.0065,0.0041,0.0016,0.008
2.321000,-0.0017,0.0088,-0.0056,0.011
2.327000,0.0031,0.0016,-0.0055,0.007
2.331000,0.0031,-0.0008,0.0040,0.005
2.336000,-0.0016,0.0040,0.0064,0.008
2.343000,0.0008,0.0040,-0.0008,0.004
2.346000,-0.0063,0.0040,-0.0079,0.011
2.351000,-0.0110,0.0183,-0.0031,0.022
2.355000,-0.0014,0.0086,-0.0007,0.009
2.365000,0.0033,-0.0009,-0.0031,0.005
2.371000,0.0009,0.0086,-0.0054,0.010
2.371000,-0.0015,0.0133,-0.0006,0.013
2.381000,0.0009,0.0132,0.0089,0.016
2.382000,0.0104,0.0202,0.0017,0.023
2.386000,0.0222,0.0225,-0.0079,0.033
2.391000,0.0054,0.0152,-0.0054,0.017
2.396000,-0.0041,0.0127,0.0065,0.015
2.401000,-0.0065,0.0102,-0.0007,0.012
2.406000,-0.0088,0.0054,-0.0054,0.012
2.410000,-0.0064,0.0101,-0.0054,0.013
2.415000,-0.0017,0.0028,-0.0077,0.008
2.421000,0.0054,-0.0091,-0.0053,0.012
2.427000,0.0171,-0.0042,-0.0028,0.018
2.430000,0.0241,-0.0089,0.0019,0.026
2.435000,0.0096,-0.0040,0.0043,0.011
2.440000,0.0000,0.0055,0.0066,0.009
2.446000,-0.0047,-0.0016,0.0066,0.008
2.451000,-0.0024,0.0056,0.0041,0.007
2.455000,0.0024,0.0103,-0.0054,0.012
2.463000,-0.0047,-0.0017,-0.0101,0.011
2.464000,-0.0046,-0.0065,-0.0076,0.011
2.471000,-0.0022,-0.0064,0.0019,0.007
2.475000,0.0049,-0.0206,0.0043,0.022
2.482000,0.0142,-0.0253,-0.0005,0.029
2.484000,0.0141,-0.0252,-0.0005,0.029
2.490000,-0.0002,-0.0178,0.0066,0.019
2.495000,0.0022,-0.0083,0.0042,0.010
2.500000,0.0046,-0.0035,-0.0030,0.006
2.504000,-0.0002,0.0037,0.0066,0.008
2.510000,-0.0026,0.0036,0.0041,0.006
2.514000,0.0020,0.0011,-0.0030,0.004
2.519000,0.0020,0.0083,-0.0054,0.010
2.524000,0.0043,-0.0037,-0.0029,0.006
2.529000,0.0137,-0.0084,0.0018,0.016
2.533000,0.0065,0.0107,0.0018,0.013
2.538000,0.0065,0.0036,-0.0053,0.009
2.551000,0.0041,-0.0012,0.0066,0.008
2.552000,-0.0031,0.0011,0.0160,0.016
2.553000,-0.0055,-0.0132,0.0040,0.015
2.558000,0.0016,-0.0203,-0.0102,0.023
2.581000,0.0039,-0.0083,-0.0054,0.011
2.583000,0.0039,-0.0083,-0.0006,0.009
2.583000,0.0086,-0.0106,-0.0101,0.017
2.583000,-0.0034,-0.0010,-0.0076,0.008
2.584000,-0.0130,-0.0010,0.0019,0.013
2.587000,-0.0057,0.0061,0.0066,0.011
2.593000,0.0014,0.0013,-0.0005,0.002
2.598000,-0.0081,-0.0060,0.0042,0.011
2.602000,-0.0080,-0.0060,0.0042,0.011
2.607000,-0.0008,-0.0107,-0.0030,0.011
2.612000,-0.0032,-0.0131,-0.0006,0.013
2.617000,0.0039,-0.0106,-0.0006,0.011
2.622000,0.0063,0.0060,0.0066,0.011
2.627000,-0.0009,0.0154,0.0136,0.021
2.632000,-0.0009,0.0152,0.0017,0.015
2.637000,-0.0009,0.0127,-0.0078,0.015
2.645000,0.0086,0.0125,-0.0007,0.015
2.648000,0.0061,0.0196,-0.0006,0.021
2.652000,-0.0107,0.0266,-0.0078,0.030
2.657000,-0.0036,0.0288,-0.0053,0.029
2.671000,0.0012,0.0192,-0.0005,0.019
2.672000,0.0012,0.0072,-0.0005,0.007
2.673000,0.0084,0.0049,-0.0005,0.010
2.706000,0.0035,-0.0070,-0.0029,0.008
2.708000,-0.0012,-0.0187,-0.0029,0.019
2.708000,-0.0012,-0.0161,0.0019,0.016
