time,ax,ay,az,aT
0.219000,0.0167,0.0769,0.0120,0.080
0.223000,0.0119,0.0337,0.0190,0.040
0.227000,0.0095,-0.0067,0.0117,0.016
0.233000,0.0215,-0.0254,-0.0003,0.033
0.237000,0.0287,-0.0462,-0.0051,0.055
0.242000,0.0050,-0.0573,0.0116,0.059
0.247000,-0.0257,-0.0612,0.0210,0.070
0.252000,-0.0470,-0.0483,0.0018,0.067
0.257000,-0.0518,-0.0331,-0.0125,0.063
0.262000,-0.0236,-0.0418,-0.0053,0.048
0.268000,0.0118,-0.0577,0.0090,0.060
0.272000,0.0379,-0.0451,0.0208,0.062
0.277000,0.0520,-0.0159,0.0111,0.055
0.282000,0.0303,-0.0107,-0.0056,0.033
0.286000,-0.0032,0.0014,-0.0175,0.018
0.297000,-0.0151,0.0228,-0.0244,0.037
0.297000,-0.0294,0.0251,-0.0314,0.050
0.302000,-0.0296,0.0178,-0.0287,0.045
0.306000,-0.0131,0.0248,-0.0142,0.031
0.312000,-0.0087,0.0390,-0.0022,0.040
0.316000,-0.0046,0.0484,-0.0022,0.049
0.322000,0.0067,0.0458,-0.0070,0.047
0.326000,0.0157,0.0431,-0.0069,0.046
0.331000,0.0342,0.0192,-0.0021,0.039
0.336000,0.0575,-0.0070,-0.0044,0.058
0.341000,0.0642,-0.0022,0.0075,0.065
0.346000,0.0472,0.0073,0.0026,0.048
0.355000,0.0138,0.0238,-0.0116,0.030
0.357000,-0.0172,0.0356,-0.0115,0.041
0.361000,-0.0314,0.0401,-0.0162,0.053
0.366000,-0.0243,0.0423,-0.0113,0.050
0.372000,-0.0029,0.0232,-0.0136,0.027
0.376000,0.0063,-0.0101,-0.0040,0.013
0.381000,-0.0011,-0.0692,-0.0063,0.070
0.386000,-0.0063,-0.1399,-0.0253,0.142
0.394000,-0.0066,-0.2149,-0.0203,0.216
0.396000,-0.0166,-0.3062,-0.0177,0.307
0.401000,-0.0242,-0.3779,-0.0318,0.380
0.406000,-0.0100,-0.4411,-0.0220,0.442
0.410000,0.0619,-0.4828,0.1015,0.497
0.415000,0.1628,-0.4569,0.3642,0.607
0.421000,0.1678,-0.4346,0.3256,0.568
0.425000,0.0434,-0.4098,-0.1187,0.429
0.430000,-0.0679,-0.3375,-0.3195,0.470
0.434000,-0.0724,-0.2475,-0.1554,0.301
0.441000,-0.0608,-0.1658,0.0477,0.183
0.444000,-0.0491,-0.0964,0.1376,0.175
0.450000,-0.0065,-0.0602,0.0676,0.091
0.455000,0.0331,-0.0737,-0.0232,0.084
0.460000,0.0413,-0.1230,-0.0135,0.130
0.465000,0.0214,-0.1676,0.0532,0.177
0.469000,0.0115,-0.1737,0.0266,0.176
0.474000,0.0392,-0.1703,-0.0567,0.184
0.481000,0.0325,-0.2078,-0.0158,0.211
0.485000,-0.0337,-0.2808,0.0556,0.288
0.492000,-0.0585,-0.3006,0.0410,0.309
0.495000,0.0025,-0.2675,-0.0163,0.268
0.500000,0.0844,-0.2181,0.0242,0.235
0.506000,0.1064,-0.1790,0.1000,0.231
0.512000,0.0998,-0.1591,0.0517,0.195
0.514000,0.0672,-0.1443,-0.0270,0.161
0.519000,0.0134,-0.1247,-0.0671,0.142
0.532000,-0.0474,-0.0935,-0.0665,0.124
0.533000,-0.0868,-0.0411,-0.0232,0.099
0.533000,-0.0691,0.0444,-0.0111,0.083
0.539000,-0.0348,0.1510,-0.0204,0.156
0.543000,-0.0177,0.2098,-0.0464,0.216
0.550000,-0.0152,0.2086,-0.0246,0.211
0.556000,0.0116,0.2234,0.0753,0.236
0.559000,0.0770,0.2874,0.1104,0.317
0.564000,0.1190,0.3750,0.0145,0.394
0.569000,0.0991,0.4383,-0.0853,0.457
0.574000,0.0365,0.4513,-0.0561,0.456
0.578000,-0.0235,0.4520,0.0251,0.453
0.584000,-0.0379,0.4576,0.0272,0.460
0.589000,-0.0332,0.4346,-0.0038,0.436
0.594000,-0.0430,0.4018,0.0105,0.404
0.598000,-0.0597,0.3859,0.0152,0.391
0.604000,-0.0499,0.3750,-0.0562,0.382
0.611000,-0.0214,0.3525,-0.1435,0.381
0.613000,-0.0051,0.3207,-0.1518,0.355
0.619000,-0.0008,0.2917,-0.0674,0.299
0.632000,0.0014,0.2844,0.0044,0.284
0.633000,0.0084,0.2656,0.0138,0.266
0.633000,0.0225,0.2275,0.0375,0.232
0.639000,0.0176,0.2036,0.0419,0.209
0.643000,-0.0012,0.1964,-0.0154,0.197
0.648000,-0.0056,0.2108,-0.0675,0.221
0.653000,0.0042,0.2323,-0.0598,0.240
0.658000,0.0019,0.2541,0.0072,0.254
0.663000,-0.0099,0.2715,0.0261,0.273
0.668000,-0.0241,0.2747,-0.0097,0.276
0.673000,-0.0336,0.2754,-0.0239,0.278
0.678000,-0.0314,0.2640,-0.0380,0.269
0.683000,-0.0242,0.2362,-0.0757,0.249
0.688000,-0.0100,0.2252,-0.0703,0.236
0.697000,-0.0054,0.2452,-0.0270,0.247
0.697000,0.0016,0.2722,0.0017,0.272
0.703000,0.0230,0.2944,0.0135,0.296
0.710000,0.0277,0.3094,0.0110,0.311
0.712000,0.0085,0.3005,-0.0034,0.301
0.717000,-0.0009,0.2961,-0.0081,0.296
0.722000,0.0066,0.3082,-0.0223,0.309
0.728000,0.0046,0.3225,-0.0459,0.326
0.732000,-0.0067,0.3366,-0.0431,0.339
0.737000,-0.0013,0.3411,-0.0404,0.344
0.744000,0.0088,0.3505,-0.0330,0.352
0.748000,0.0070,0.3431,0.0005,0.343
0.752000,0.0123,0.3070,0.0195,0.308
0.759000,0.0010,0.2735,0.0051,0.274
0.762000,-0.0100,0.2449,-0.0235,0.246
0.767000,0.0053,0.2024,-0.0494,0.208
0.772000,0.0063,0.1532,-0.0466,0.160
0.778000,-0.0566,0.0664,-0.0012,0.087
0.782000,-0.0331,0.0157,0.0724,0.081
0.787000,0.0878,0.0459,0.1264,0.161
0.795000,0.1677,0.0785,0.0660,0.197
0.796000,0.1282,0.0521,-0.0272,0.141
0.801000,0.0153,-0.0119,-0.0460,0.050
0.809000,-0.0421,-0.0421,-0.0172,0.062
0.812000,-0.0355,-0.0435,-0.0100,0.057
0.815000,0.0174,-0.0684,-0.0764,0.104
0.822000,-0.0274,-0.1358,-0.0426,0.145
0.827000,-0.0807,-0.1788,0.0455,0.201
0.832000,-0.0146,-0.1692,0.0285,0.172
0.835000,0.0508,-0.1597,0.0044,0.168
0.840000,0.0892,-0.1576,-0.0052,0.181
0.846000,0.0849,-0.1746,0.0138,0.195
0.850000,0.0384,-0.1796,0.0469,0.190
0.856000,-0.0125,-0.1680,0.0251,0.170
0.862000,-0.0350,-0.1470,-0.0203,0.152
0.865000,-0.0388,-0.1430,-0.0296,0.151
0.871000,-0.0501,-0.1604,-0.0009,0.168
0.876000,-0.0491,-0.1753,0.0110,0.182
0.881000,-0.0099,-0.1901,0.0037,0.190
0.885000,0.0408,-0.1929,-0.0011,0.197
0.890000,0.0696,-0.1910,-0.0082,0.203
0.894000,0.0603,-0.2104,0.0037,0.219
0.900000,0.0299,-0.2250,0.0440,0.231
0.905000,0.0118,-0.2277,0.0578,0.235
0.917000,0.0080,-0.2279,0.0383,0.231
0.918000,0.0184,-0.2211,0.0285,0.224
0.919000,0.0240,-0.2190,-0.0002,0.220
0.942000,0.0175,-0.2122,-0.0169,0.214
0.943000,0.0060,-0.1935,-0.0049,0.194
0.943000,-0.0196,-0.2036,0.0070,0.205
0.943000,-0.0381,-0.2016,0.0046,0.205
0.945000,-0.0304,-0.1877,0.0116,0.191
0.949000,-0.0110,-0.1858,0.0210,0.187
0.954000,-0.0085,-0.1720,0.0161,0.173
0.958000,-0.0035,-0.1465,0.0207,0.148
0.964000,0.0157,-0.1214,0.0229,0.124
0.969000,0.0253,-0.1083,0.0132,0.112
0.973000,0.0255,-0.0954,0.0154,0.100
0.980000,0.0137,-0.0803,0.0105,0.082
0.984000,0.0019,-0.0630,-0.0085,0.064
0.989000,-0.0026,-0.0481,-0.0109,0.049
0.994000,-0.0145,-0.0262,-0.0203,0.036
0.998000,-0.0217,-0.0092,-0.0201,0.031
1.003000,-0.0265,0.0004,-0.0128,0.029
1.008000,-0.0219,0.0123,-0.0174,0.031
1.014000,-0.0030,0.0241,-0.0173,0.030
1.018000,-0.0035,0.0406,-0.0148,0.043
1.023000,-0.0039,0.0544,-0.0194,0.058
1.028000,0.0051,0.0610,-0.0097,0.062
1.035000,0.0118,0.0793,-0.0049,0.080
1.038000,0.0114,0.0974,-0.0048,0.098
1.043000,0.0014,0.1083,-0.0071,0.109
1.049000,0.0034,0.1190,-0.0166,0.120
1.053000,0.0100,0.1202,-0.0188,0.122
1.059000,0.0047,0.1143,-0.0162,0.116
1.063000,-0.0055,0.0944,-0.0066,0.095
1.067000,-0.0063,0.0699,0.0053,0.070
1.073000,-0.0070,0.0528,0.0100,0.054
1.077000,-0.0173,0.0478,-0.0067,0.051
1.085000,-0.0086,0.0287,-0.0256,0.039
1.088000,0.0096,0.0026,-0.0088,0.013
1.095000,0.0326,-0.0260,0.0364,0.055
1.097000,0.0537,-0.0495,0.0741,0.104
1.103000,0.0678,-0.0515,0.0474,0.097
1.108000,0.0675,-0.0582,0.0066,0.089
1.112000,0.0459,-0.0600,0.0066,0.076
1.117000,0.0269,-0.0833,0.0017,0.088
1.122000,0.0079,-0.1135,-0.0054,0.114
1.128000,-0.0038,-0.1435,-0.0006,0.144
1.132000,-0.0108,-0.1850,-0.0006,0.185
1.137000,-0.0084,-0.2191,-0.0030,0.219
1.141000,0.0131,-0.2362,0.0208,0.237
1.147000,0.0299,-0.2460,0.0444,0.252
1.152000,0.0322,-0.2296,0.0416,0.236
1.156000,0.0226,-0.2157,0.0270,0.219
1.162000,0.0155,-0.2019,0.0149,0.203
1.167000,0.0061,-0.1740,0.0053,0.174
1.172000,0.0063,-0.1535,0.0076,0.154
1.177000,0.0111,-0.1189,0.0194,0.121
1.181000,0.0041,-0.0917,0.0240,0.095
1.186000,0.0089,-0.0837,0.0167,0.086
1.195000,0.0137,-0.0710,0.0141,0.074
1.196000,0.0065,-0.0680,0.0116,0.069
1.202000,0.0066,-0.0673,0.0044,0.068
1.205000,-0.0005,-0.0666,0.0091,0.067
1.211000,-0.0003,-0.0683,0.0114,0.069
1.215000,0.0092,-0.0629,0.0066,0.064
1.221000,0.0139,-0.0647,0.0065,0.066
1.226000,0.0114,-0.0641,0.0041,0.065
1.231000,0.0113,-0.0539,-0.0031,0.055
1.235000,0.0160,-0.0486,0.0064,0.052
1.241000,0.0160,-0.0481,0.0111,0.052
1.246000,0.0112,-0.0310,-0.0032,0.033
1.250000,0.0017,-0.0047,-0.0008,0.005
1.255000,0.0089,0.0143,-0.0008,0.017
1.261000,0.0112,0.0356,-0.0127,0.039
1.265000,0.0137,0.0497,-0.0055,0.052
1.270000,0.0160,0.0588,-0.0007,0.061
1.275000,0.0089,0.0631,-0.0078,0.064
1.280000,-0.0006,0.0555,-0.0077,0.056
1.286000,0.0019,0.0551,-0.0053,0.055
1.290000,0.0020,0.0571,-0.0029,0.057
1.294000,0.0069,0.0544,-0.0029,0.055
1.300000,0.0070,0.0397,0.0019,0.040
1.304000,-0.0024,0.0371,0.0066,0.038
1.314000,-0.0023,0.0463,0.0113,0.048
1.316000,0.0002,0.0508,0.0041,0.051
1.319000,0.0075,0.0647,-0.0007,0.065
1.327000,0.0027,0.0690,0.0088,0.070
1.328000,0.0003,0.0733,0.0016,0.073
1.334000,-0.0020,0.0705,0.0016,0.071
1.339000,-0.0020,0.0677,-0.0008,0.068
1.344000,0.0077,0.0673,-0.0103,0.068
1.348000,0.0053,0.0597,-0.0031,0.060
1.354000,0.0076,0.0523,-0.0007,0.053
1.358000,0.0028,0.0354,-0.0031,0.036
1.364000,-0.0042,0.0186,-0.0054,0.020
1.369000,0.0029,0.0185,-0.0078,0.020
1.374000,0.0124,0.0113,-0.0101,0.020
1.378000,0.0124,-0.0100,-0.0052,0.017
1.383000,0.0123,-0.0218,-0.0005,0.025
1.388000,0.0123,-0.0192,0.0019,0.023
1.394000,0.0076,-0.0238,0.0090,0.027
1.398000,0.0005,-0.0355,0.0018,0.036
1.403000,0.0006,-0.0400,-0.0053,0.040
1.411000,0.0100,-0.0397,0.0066,0.041
1.412000,0.0196,-0.0441,0.0089,0.049
1.418000,0.0149,-0.0582,0.0136,0.062
1.422000,0.0077,-0.0649,0.0064,0.066
1.428000,0.0053,-0.0524,0.0016,0.053
1.432000,0.0030,-0.0449,0.0087,0.046
1.439000,0.0078,-0.0397,0.0086,0.041
1.443000,0.0031,-0.0322,0.0061,0.033
1.448000,0.0079,-0.0247,0.0013,0.026
1.453000,0.0103,-0.0245,-0.0058,0.027
1.458000,0.0032,-0.0076,0.0038,0.009
1.462000,0.0127,0.0091,0.0085,0.018
1.468000,0.0150,0.0090,-0.0035,0.018
1.472000,0.0077,0.0162,0.0060,0.019
1.477000,0.0124,0.0234,0.0179,0.032
1.482000,0.0123,0.0232,0.0106,0.028
1.488000,0.0194,0.0255,-0.0038,0.032
1.516000,0.0193,0.0278,0.0034,0.034
1.517000,0.0074,0.0229,0.0057,0.025
1.517000,0.0098,0.0228,-0.0038,0.025
1.518000,0.0073,0.0180,-0.0062,0.020
1.518000,0.0048,0.0155,-0.0061,0.017
1.518000,0.0025,0.0131,-0.0084,0.016
1.522000,0.0049,-0.0060,-0.0155,0.017
1.545000,0.0049,-0.0083,-0.0082,0.013
1.546000,0.0121,0.0036,0.0013,0.013
1.546000,0.0073,0.0084,-0.0011,0.011
1.546000,0.0025,0.0107,-0.0058,0.012
1.547000,0.0073,0.0154,-0.0010,0.017
1.551000,0.0049,0.0247,0.0014,0.025
1.556000,0.0026,0.0268,-0.0058,0.028
1.561000,0.0074,0.0099,-0.0057,0.014
1.566000,0.0074,-0.0021,-0.0009,0.008
1.570000,0.0004,-0.0022,0.0062,0.007
1.576000,0.0005,-0.0118,0.0062,0.013
1.580000,0.0030,0.0026,-0.0058,0.007
1.585000,0.0078,0.0097,0.0062,0.014
1.598000,0.0102,0.0073,-0.0034,0.013
1.599000,0.0078,0.0144,-0.0129,0.021
1.600000,0.0030,0.0120,0.0039,0.013
1.605000,0.0006,0.0191,0.0062,0.020
1.624000,-0.0041,0.0285,0.0062,0.029
1.625000,-0.0088,0.0308,0.0085,0.033
1.626000,-0.0016,0.0330,0.0013,0.033
1.627000,0.0009,0.0257,0.0060,0.026
1.629000,0.0032,0.0160,-0.0059,0.017
1.634000,0.0081,0.0159,-0.0059,0.019
1.644000,0.0034,0.0040,0.0060,0.008
1.646000,0.0010,-0.0102,-0.0083,0.013
1.649000,0.0082,-0.0125,-0.0106,0.018
1.654000,0.0130,-0.0076,0.0085,0.017
1.659000,0.0106,0.0043,0.0132,0.017
1.663000,0.0058,0.0137,-0.0012,0.015
1.668000,0.0130,0.0112,-0.0083,0.019
1.674000,0.0154,0.0063,-0.0130,0.021
1.678000,0.0083,0.0205,-0.0033,0.022
1.683000,0.0012,0.0274,0.0109,0.030
1.689000,-0.0083,0.0129,0.0037,0.016
1.694000,-0.0081,0.0105,-0.0011,0.013
1.698000,0.0063,0.0128,-0.0082,0.016
1.703000,0.0016,0.0246,-0.0057,0.025
1.714000,-0.0007,0.0244,0.0085,0.026
1.715000,0.0042,0.0195,0.0108,0.023
1.719000,0.0042,0.0170,-0.0035,0.018
1.727000,0.0161,0.0074,-0.0011,0.018
1.728000,0.0089,0.0050,0.0013,0.010
1.734000,0.0041,0.0050,0.0013,0.007
1.739000,0.0207,-0.0069,0.0060,0.023
1.743000,0.0230,-0.0115,-0.0059,0.026
1.748000,0.0135,-0.0019,0.0036,0.014
1.754000,0.0064,-0.0017,0.0155,0.017
1.759000,-0.0007,0.0032,0.0011,0.003
1.763000,-0.0006,0.0151,-0.0084,0.017
1.768000,0.0042,0.0269,-0.0060,0.028
1.773000,0.0137,0.0410,-0.0059,0.044
1.778000,0.0231,0.0598,-0.0106,0.065
1.783000,0.0158,0.0759,-0.0129,0.079
1.788000,0.0062,0.0754,-0.0033,0.076
1.796000,0.0087,0.0535,0.0014,0.054
1.797000,0.0039,0.0341,-0.0128,0.037
1.803000,0.0040,0.0125,-0.0198,0.024
1.809000,0.0110,-0.0136,-0.0031,0.018
1.812000,0.0110,-0.0585,0.0160,0.062
1.817000,0.0063,-0.0746,0.0182,0.077
1.822000,0.0015,-0.0574,-0.0009,0.057
1.828000,0.0015,-0.0546,-0.0128,0.056
1.832000,0.0087,-0.0280,-0.0080,0.030
1.837000,0.0134,0.0007,-0.0055,0.015
1.843000,0.0110,0.0244,0.0040,0.027
1.847000,0.0111,0.0528,0.0064,0.054
1.852000,0.0040,0.0691,0.0063,0.070
1.858000,-0.0079,0.0830,-0.0009,0.083
1.862000,-0.0078,0.0849,-0.0056,0.085
1.872000,0.0017,0.0701,-0.0127,0.071
1.873000,0.0111,0.0602,-0.0102,0.062
1.876000,0.0182,0.0432,0.0017,0.047
1.881000,0.0086,0.0383,0.0017,0.039
1.886000,0.0040,0.0429,-0.0007,0.043
1.894000,0.0041,0.0403,-0.0031,0.041
1.896000,0.0065,0.0496,-0.0007,0.050
1.901000,0.0065,0.0470,0.0041,0.048
1.906000,0.0018,0.0372,0.0040,0.038
1.911000,0.0089,0.0228,-0.0031,0.025
1.918000,0.0065,0.0061,-0.0102,0.014
1.921000,0.0113,0.0062,-0.0149,0.020
1.925000,0.0209,0.0110,0.0018,0.024
1.931000,0.0137,0.0253,0.0160,0.033
1.936000,-0.0028,0.0157,0.0207,0.026
1.942000,-0.0050,-0.0034,0.0062,0.009
1.946000,-0.0073,-0.0128,-0.0057,0.016
1.951000,-0.0095,-0.0197,-0.0057,0.023
1.956000,-0.0023,-0.0195,0.0086,0.021
1.960000,0.0096,-0.0168,0.0109,0.022
1.965000,0.0143,-0.0047,-0.0010,0.015
1.970000,0.0096,0.0025,-0.0010,0.010
1.974000,0.0025,-0.0045,-0.0010,0.005
1.980000,-0.0020,0.0004,0.0037,0.004
1.985000,0.0053,0.0100,0.0013,0.011
1.990000,-0.0018,0.0148,-0.0034,0.015
1.996000,-0.0065,0.0290,-0.0034,0.030
2.000000,0.0006,0.0336,0.0013,0.034
2.004000,0.0102,0.0239,0.0037,0.026
2.010000,0.0102,0.0286,-0.0011,0.030
2.015000,0.0150,0.0380,0.0037,0.041
2.019000,0.0150,0.0259,-0.0011,0.030
2.024000,0.0054,0.0163,-0.0059,0.018
2.029000,-0.0041,0.0020,0.0037,0.006
2.035000,0.0006,-0.0122,-0.0011,0.012
2.039000,0.0172,-0.0120,-0.0082,0.023
2.044000,0.0170,-0.0095,0.0037,0.020
2.049000,0.0122,-0.0046,-0.0011,0.013
2.054000,0.0145,-0.0045,-0.0082,0.017
2.059000,0.0168,-0.0021,-0.0010,0.017
2.063000,0.0120,-0.0092,0.0038,0.016
2.069000,0.0073,-0.0257,0.0061,0.027
2.075000,0.0025,-0.0279,0.0061,0.029
2.079000,0.0144,-0.0277,-0.0011,0.031
2.084000,0.0120,-0.0346,-0.0106,0.038
2.088000,0.0001,-0.0295,-0.0081,0.031
2.093000,0.0121,-0.0150,0.0014,0.019
2.099000,0.0121,-0.0077,0.0038,0.015
2.104000,0.0025,-0.0122,-0.0057,0.014
2.111000,-0.0022,-0.0096,0.0014,0.010
2.113000,-0.0021,-0.0046,0.0038,0.006
2.118000,0.0075,-0.0068,0.0014,0.010
2.125000,0.0146,-0.0184,0.0013,0.024
2.128000,0.0193,-0.0205,-0.0011,0.028
2.133000,0.0120,-0.0154,-0.0105,0.022
2.138000,0.0049,-0.0294,-0.0081,0.031
2.142000,0.0050,-0.0338,0.0015,0.034
2.149000,0.0121,-0.0263,0.0038,0.029
2.153000,0.0026,-0.0356,0.0038,0.036
2.158000,-0.0069,-0.0424,-0.0057,0.043
2.163000,-0.0020,-0.0325,0.0014,0.033
2.168000,-0.0020,-0.0300,0.0062,0.031
2.172000,0.0100,-0.0250,0.0037,0.027
2.177000,0.0172,-0.0153,0.0013,0.023
2.183000,0.0101,-0.0153,0.0061,0.019
2.187000,-0.0018,-0.0177,0.0084,0.020
2.194000,0.0007,-0.0106,0.0060,0.012
2.197000,0.0102,-0.0082,0.0035,0.014
2.202000,0.0150,0.0013,-0.0036,0.015
2.208000,0.0150,0.0155,0.0012,0.022
2.212000,0.0175,0.0200,0.0059,0.027
2.217000,0.0152,0.0222,0.0035,0.027
2.222000,0.0104,0.0220,0.0058,0.025
2.227000,0.0081,0.0288,-0.0013,0.030
2.232000,0.0129,0.0475,-0.0108,0.050
2.237000,0.0153,0.0684,-0.0107,0.071
2.242000,0.0106,0.0868,-0.0059,0.088
2.246000,0.0012,0.0884,0.0013,0.088
2.252000,-0.0011,0.0924,0.0036,0.093
2.257000,-0.0034,0.1060,0.0036,0.106
2.261000,-0.0033,0.0886,0.0012,0.089
2.267000,-0.0033,0.0382,-0.0107,0.040
2.271000,0.0062,-0.0095,-0.0059,0.013
2.276000,0.0133,-0.0497,0.0013,0.051
2.281000,0.0061,-0.0705,-0.0058,0.071
2.287000,0.0062,-0.0580,-0.0058,0.059
2.292000,0.0134,-0.0550,0.0038,0.057
2.297000,0.0086,-0.0568,0.0037,0.058
2.301000,0.0085,-0.0563,-0.0011,0.057
2.312000,0.0156,-0.0583,-0.0034,0.060
2.313000,0.0132,-0.0436,-0.0010,0.046
2.316000,0.0108,-0.0220,0.0061,0.025
2.320000,0.0061,0.0042,-0.0011,0.007
2.329000,0.0109,0.0422,-0.0034,0.044
2.330000,0.0110,0.0822,0.0085,0.083
2.335000,-0.0128,0.1196,0.0036,0.120
2.340000,-0.0150,0.1496,-0.0011,0.150
2.345000,-0.0102,0.1533,-0.0130,0.154
2.351000,-0.0151,0.1214,-0.0153,0.123
2.356000,0.0039,0.0873,-0.0057,0.088
2.360000,0.0158,0.0818,0.0015,0.083
2.365000,0.0229,0.1002,-0.0033,0.103
2.370000,0.0276,0.1207,-0.0080,0.124
2.376000,0.0156,0.1269,-0.0079,0.128
2.383000,-0.0011,0.1212,0.0016,0.121
2.385000,-0.0176,0.0966,0.0064,0.098
2.390000,-0.0080,0.0675,0.0016,0.068
2.395000,0.0109,0.0482,-0.0008,0.049
2.400000,0.0131,0.0313,-0.0008,0.034
2.405000,0.0154,0.0003,-0.0008,0.015
2.413000,0.0274,-0.0210,-0.0032,0.035
2.414000,0.0297,-0.0256,0.0063,0.040
2.419000,0.0202,-0.0230,0.0039,0.031
2.429000,0.0013,-0.0229,-0.0056,0.024
2.430000,-0.0081,-0.0322,-0.0103,0.035
2.435000,-0.0032,-0.0390,-0.0126,0.041
2.439000,-0.0031,-0.0458,0.0041,0.046
2.444000,0.0017,-0.0527,0.0041,0.053
2.449000,0.0136,-0.0595,-0.0055,0.061
2.455000,0.0208,-0.0616,-0.0054,0.065
2.460000,0.0161,-0.0660,0.0018,0.068
2.464000,0.0209,-0.0727,0.0136,0.077
2.469000,0.0209,-0.0532,0.0088,0.058
2.474000,0.0042,-0.0481,0.0016,0.048
2.479000,-0.0053,-0.0477,-0.0008,0.048
2.484000,0.0019,-0.0379,-0.0056,0.038
2.489000,0.0138,-0.0259,-0.0055,0.030
2.497000,0.0209,-0.0092,-0.0031,0.023
2.498000,0.0137,-0.0093,-0.0126,0.021
2.505000,0.0184,-0.0117,-0.0148,0.026
2.509000,0.0160,-0.0116,-0.0028,0.020
2.513000,0.0064,-0.0139,0.0114,0.019
2.519000,0.0112,-0.0161,0.0137,0.024
2.523000,0.0064,-0.0231,0.0017,0.024
2.529000,-0.0006,-0.0443,-0.0102,0.045
2.533000,0.0067,-0.0130,-0.0148,0.021
2.538000,0.0165,0.0965,0.0067,0.098
2.542000,0.0142,0.1290,0.0327,0.134
2.548000,-0.0072,0.0975,0.0016,0.098
2.554000,-0.0188,0.0977,-0.0365,0.106
2.559000,-0.0356,0.1901,-0.0006,0.193
2.562000,-0.0429,0.2243,0.0279,0.230
2.567000,-0.0215,0.1703,-0.0459,0.178
2.573000,0.0216,0.1641,-0.0906,0.189
2.577000,0.0647,0.1721,-0.0234,0.185
2.583000,0.0600,0.1776,0.0361,0.191
2.587000,0.0196,0.1713,0.0382,0.177
2.595000,-0.0159,0.1677,-0.0049,0.169
2.597000,-0.0110,0.1571,-0.0357,0.162
2.603000,-0.0039,0.1419,-0.0259,0.144
2.607000,0.0009,0.1288,-0.0210,0.131
2.612000,0.0225,0.1276,-0.0326,0.134
2.617000,0.0274,0.1215,-0.0442,0.132
2.622000,0.0061,0.1153,-0.0225,0.118
2.627000,-0.0198,0.1187,-0.0033,0.120
2.631000,-0.0338,0.1294,-0.0056,0.134
2.636000,-0.0313,0.1401,-0.0175,0.145
2.640000,-0.0052,0.1295,-0.0221,0.132
2.646000,0.0446,0.1142,-0.0053,0.123
2.651000,0.0802,0.1155,0.0019,0.141
2.656000,0.0801,0.1024,0.0043,0.130
2.661000,0.0660,0.0987,0.0114,0.119
2.666000,0.0355,0.1140,0.0232,0.122
2.671000,-0.0045,0.1223,0.0063,0.123
2.676000,-0.0563,0.1402,-0.0056,0.151
2.681000,-0.0890,0.1508,0.0087,0.175
2.686000,-0.1027,0.1399,0.0181,0.175
2.692000,-0.0881,0.1315,-0.0152,0.159
2.696000,-0.0358,0.1254,-0.0554,0.142
2.701000,0.0232,0.1265,-0.0383,0.134
2.707000,0.0679,0.1392,-0.0071,0.155
2.711000,0.0842,0.1686,-0.0071,0.189
2.715000,0.0722,0.1905,0.0239,0.205
