time,ax,ay,az,aT
0.566000,0.0222,-0.0667,0.0072,0.071
0.572000,0.0081,-0.0666,0.0024,0.067
0.589000,0.0011,-0.0762,-0.0095,0.077
0.589000,-0.0011,-0.0643,-0.0236,0.069
0.590000,-0.0057,-0.0479,-0.0186,0.052
0.591000,-0.0054,-0.0389,0.0006,0.039
0.598000,0.0020,-0.0203,0.0124,0.024
0.601000,0.0045,-0.0137,0.0100,0.018
0.606000,0.0047,-0.0046,0.0099,0.012
0.611000,0.0073,0.0163,0.0075,0.019
0.615000,0.0026,0.0111,0.0027,0.012
0.621000,-0.0020,0.0108,0.0027,0.011
0.628000,-0.0090,0.0321,0.0074,0.034
0.630000,-0.0064,0.0462,0.0097,0.048
0.636000,-0.0016,0.0486,0.0143,0.051
0.640000,-0.0087,0.0343,0.0071,0.036
0.645000,-0.0158,0.0346,-0.0072,0.039
0.651000,-0.0132,0.0468,-0.0143,0.051
0.655000,-0.0107,0.0496,-0.0166,0.053
0.663000,-0.0083,0.0404,-0.0023,0.041
0.664000,-0.0012,0.0217,-0.0023,0.022
0.670000,-0.0012,0.0150,-0.0118,0.019
0.683000,-0.0059,0.0130,-0.0093,0.017
0.685000,0.0132,-0.0224,-0.0092,0.028
0.690000,0.0013,-0.0197,0.0027,0.020
0.694000,-0.0034,-0.0194,-0.0021,0.020
0.700000,0.0087,-0.0099,0.0027,0.013
0.705000,0.0088,-0.0029,0.0003,0.009
0.709000,-0.0030,-0.0174,-0.0068,0.019
0.715000,-0.0028,-0.0319,-0.0139,0.035
0.719000,0.0069,-0.0297,-0.0114,0.033
0.724000,0.0071,-0.0204,-0.0018,0.022
0.730000,-0.0023,-0.0135,0.0101,0.017
0.735000,-0.0069,-0.0114,0.0053,0.014
0.739000,-0.0091,0.0026,-0.0019,0.010
0.747000,-0.0183,0.0142,-0.0018,0.023
0.748000,-0.0133,0.0163,-0.0042,0.021
0.754000,-0.0014,0.0232,-0.0089,0.025
0.758000,-0.0062,0.0159,-0.0159,0.023
0.765000,-0.0085,0.0017,-0.0039,0.010
0.769000,-0.0014,-0.0028,0.0127,0.013
0.774000,0.0010,0.0000,0.0149,0.015
0.779000,0.0010,0.0052,0.0101,0.011
0.784000,0.0056,-0.0015,0.0076,0.010
0.788000,0.0056,-0.0009,0.0075,0.009
0.799000,0.0008,0.0090,0.0027,0.009
0.804000,0.0055,0.0118,-0.0092,0.016
0.809000,0.0008,0.0264,-0.0187,0.032
0.813000,-0.0087,0.0432,-0.0090,0.045
0.818000,-0.0134,0.0478,-0.0019,0.050
0.823000,-0.0086,0.0356,-0.0137,0.039
0.829000,0.0033,0.0163,-0.0231,0.028
0.833000,0.0081,-0.0054,-0.0182,0.021
0.839000,0.0081,-0.0293,-0.0109,0.032
0.843000,0.0034,-0.0413,0.0035,0.042
0.848000,0.0059,-0.0413,-0.0060,0.042
0.853000,0.0131,-0.0317,-0.0178,0.039
0.858000,0.0106,-0.0270,-0.0058,0.030
0.865000,0.0058,-0.0342,0.0037,0.035
0.868000,0.0058,-0.0247,0.0108,0.028
0.872000,0.0010,-0.0034,0.0131,0.014
0.887000,-0.0060,0.0082,0.0035,0.011
0.888000,-0.0034,0.0151,0.0035,0.016
0.888000,-0.0009,0.0101,-0.0036,0.011
0.893000,-0.0103,0.0076,-0.0084,0.015
0.898000,-0.0150,0.0005,-0.0059,0.016
0.901000,-0.0079,-0.0160,-0.0106,0.021
0.907000,-0.0079,-0.0085,0.0061,0.013
0.916000,-0.0079,0.0061,0.0084,0.013
0.922000,-0.0031,0.0016,0.0059,0.007
0.926000,-0.0032,-0.0029,-0.0012,0.004
0.931000,-0.0056,-0.0026,-0.0131,0.015
0.937000,-0.0105,0.0048,-0.0178,0.021
0.942000,-0.0058,0.0073,-0.0152,0.018
0.947000,0.0013,0.0144,-0.0080,0.017
0.951000,-0.0037,0.0191,-0.0127,0.023
0.956000,-0.0013,0.0213,-0.0126,0.025
0.969000,0.0058,0.0281,-0.0124,0.031
0.970000,0.0176,0.0182,-0.0005,0.025
0.971000,0.0176,0.0012,0.0019,0.018
0.976000,0.0081,-0.0061,-0.0052,0.011
0.981000,-0.0037,-0.0206,-0.0075,0.022
0.986000,-0.0201,-0.0374,-0.0051,0.043
0.991000,-0.0342,-0.0447,-0.0145,0.058
0.996000,-0.0364,-0.0495,-0.0263,0.067
1.001000,-0.0221,-0.0566,-0.0118,0.062
1.006000,-0.0032,-0.0399,-0.0022,0.040
1.011000,0.0157,-0.0256,0.0050,0.030
1.015000,0.0297,-0.0183,0.0145,0.038
1.021000,0.0294,-0.0111,0.0262,0.041
1.026000,0.0316,-0.0086,0.0212,0.039
1.036000,0.0171,-0.0061,0.0044,0.019
1.041000,-0.0162,0.0059,-0.0027,0.017
1.048000,-0.0089,0.0132,-0.0003,0.016
1.050000,-0.0136,0.0275,-0.0003,0.031
1.055000,-0.0135,0.0347,-0.0027,0.037
1.067000,-0.0039,0.0324,-0.0027,0.033
1.068000,0.0009,0.0396,-0.0003,0.040
1.069000,-0.0039,0.0418,-0.0051,0.042
1.075000,-0.0038,0.0227,-0.0145,0.027
1.080000,-0.0062,0.0107,-0.0120,0.017
1.084000,-0.0085,0.0130,-0.0096,0.018
1.091000,-0.0109,0.0009,-0.0142,0.018
1.095000,-0.0063,-0.0087,-0.0141,0.018
1.099000,0.0055,-0.0135,-0.0164,0.022
1.105000,0.0124,-0.0207,0.0004,0.024
1.111000,0.0194,-0.0326,0.0194,0.043
1.114000,0.0169,-0.0326,0.0145,0.039
1.119000,0.0097,-0.0255,0.0096,0.029
1.124000,0.0169,-0.0232,0.0191,0.034
1.128000,0.0217,-0.0067,0.0047,0.023
1.135000,0.0003,0.0121,-0.0072,0.014
1.139000,-0.0115,0.0094,-0.0024,0.015
1.148000,-0.0137,0.0186,-0.0095,0.025
1.155000,-0.0160,0.0230,-0.0118,0.030
1.159000,-0.0158,0.0157,0.0026,0.022
1.168000,-0.0062,0.0250,0.0025,0.026
1.169000,-0.0038,0.0366,0.0073,0.038
1.174000,-0.0086,0.0316,-0.0023,0.033
1.178000,-0.0086,0.0242,-0.0047,0.026
1.183000,-0.0063,0.0170,0.0049,0.019
1.188000,-0.0040,0.0170,0.0120,0.021
1.195000,0.0007,0.0170,0.0024,0.017
1.199000,0.0006,0.0075,-0.0072,0.010
1.203000,0.0006,0.0051,0.0048,0.007
1.208000,0.0006,0.0075,0.0095,0.012
1.213000,-0.0042,0.0075,0.0070,0.011
1.219000,-0.0089,0.0122,0.0046,0.016
1.223000,-0.0112,0.0097,-0.0049,0.016
1.228000,-0.0064,0.0120,-0.0096,0.017
1.232000,-0.0088,0.0213,-0.0119,0.026
1.238000,-0.0041,0.0257,-0.0095,0.028
1.245000,0.0101,0.0183,-0.0094,0.023
1.248000,0.0147,0.0180,-0.0093,0.025
1.253000,0.0146,0.0177,0.0003,0.023
1.258000,0.0074,0.0055,0.0027,0.010
1.266000,0.0026,-0.0066,-0.0021,0.007
1.272000,-0.0022,-0.0041,-0.0068,0.008
1.308000,-0.0048,-0.0278,-0.0020,0.028
1.309000,0.0047,-0.0323,0.0051,0.033
1.309000,0.0165,-0.0296,0.0051,0.034
1.309000,0.0116,-0.0341,0.0145,0.039
1.309000,0.0116,-0.0361,0.0192,0.042
1.309000,0.0115,-0.0334,0.0142,0.038
1.309000,0.0018,-0.0236,0.0141,0.028
1.310000,-0.0029,-0.0208,0.0093,0.023
1.316000,-0.0076,-0.0300,0.0115,0.033
1.320000,-0.0004,-0.0296,0.0043,0.030
1.327000,0.0091,-0.0245,-0.0076,0.027
1.330000,0.0113,-0.0242,0.0020,0.027
1.335000,0.0040,-0.0216,0.0043,0.022
1.340000,-0.0055,-0.0167,-0.0076,0.019
1.346000,-0.0054,-0.0166,-0.0028,0.018
1.350000,-0.0101,-0.0141,0.0020,0.017
1.355000,-0.0101,-0.0022,-0.0075,0.013
1.369000,0.0042,0.0001,-0.0051,0.007
1.370000,0.0018,0.0094,-0.0074,0.012
1.371000,0.0066,0.0116,-0.0097,0.016
1.375000,0.0091,0.0137,-0.0001,0.016
1.399000,0.0044,0.0229,0.0046,0.024
1.400000,0.0044,0.0178,0.0022,0.019
1.401000,0.0044,-0.0015,0.0022,0.005
1.401000,-0.0003,-0.0135,0.0069,0.015
1.404000,-0.0027,-0.0063,0.0021,0.007
1.412000,0.0021,0.0007,-0.0026,0.003
1.414000,0.0116,-0.0040,0.0021,0.012
1.422000,0.0091,-0.0110,0.0164,0.022
1.428000,0.0044,-0.0180,0.0162,0.025
1.429000,0.0070,-0.0179,0.0042,0.020
1.434000,-0.0072,-0.0082,-0.0029,0.011
1.439000,-0.0118,0.0015,-0.0005,0.012
1.452000,0.0026,0.0159,0.0018,0.016
1.453000,-0.0021,0.0253,-0.0053,0.026
1.454000,-0.0044,0.0276,-0.0029,0.028
1.467000,-0.0020,0.0300,0.0066,0.031
1.468000,-0.0068,0.0393,-0.0053,0.040
1.468000,-0.0044,0.0439,-0.0100,0.045
1.474000,-0.0043,0.0294,0.0067,0.030
1.509000,-0.0043,0.0149,-0.0053,0.016
1.509000,-0.0114,0.0124,-0.0100,0.020
1.510000,-0.0089,-0.0068,0.0020,0.011
1.510000,0.0030,-0.0258,0.0044,0.026
1.510000,0.0078,-0.0232,0.0043,0.025
1.510000,0.0077,-0.0208,0.0019,0.022
1.515000,-0.0090,-0.0254,-0.0076,0.028
1.518000,-0.0042,-0.0253,0.0043,0.026
1.523000,-0.0041,-0.0180,0.0091,0.021
1.528000,-0.0112,-0.0084,0.0066,0.015
1.533000,-0.0110,0.0034,-0.0006,0.012
1.538000,0.0010,0.0224,0.0042,0.023
1.543000,0.0009,0.0246,-0.0030,0.025
1.548000,-0.0086,0.0197,-0.0006,0.021
1.552000,-0.0084,0.0172,0.0089,0.021
1.558000,-0.0012,0.0075,0.0088,0.012
1.566000,0.0083,0.0028,0.0016,0.009
1.573000,0.0082,-0.0090,-0.0031,0.013
1.574000,-0.0014,-0.0278,0.0017,0.028
1.595000,-0.0085,-0.0227,0.0016,0.024
1.596000,-0.0108,-0.0200,0.0040,0.023
1.596000,-0.0083,-0.0173,0.0016,0.019
1.596000,-0.0082,-0.0124,-0.0008,0.015
1.598000,-0.0057,-0.0075,0.0016,0.010
1.603000,-0.0128,0.0020,-0.0056,0.014
1.608000,-0.0151,0.0067,-0.0150,0.022
1.612000,0.0016,0.0114,-0.0125,0.017
1.617000,0.0063,0.0112,-0.0053,0.014
1.629000,0.0086,0.0111,0.0043,0.015
1.633000,0.0015,0.0251,0.0042,0.026
1.637000,-0.0008,0.0248,-0.0029,0.025
1.642000,-0.0054,0.0078,0.0042,0.010
1.648000,-0.0031,0.0076,0.0066,0.010
1.652000,-0.0055,0.0098,-0.0054,0.012
1.658000,-0.0031,-0.0023,-0.0077,0.009
1.664000,0.0040,-0.0094,-0.0005,0.010
1.667000,0.0064,-0.0118,0.0090,0.016
1.672000,0.0017,-0.0070,0.0137,0.015
1.686000,0.0089,0.0002,0.0065,0.011
1.687000,0.0041,0.0026,-0.0007,0.005
1.688000,-0.0077,-0.0045,0.0040,0.010
1.692000,-0.0053,0.0051,0.0040,0.008
1.697000,0.0018,0.0099,-0.0008,0.010
1.702000,0.0065,0.0051,0.0016,0.008
1.706000,-0.0032,0.0099,0.0063,0.012
1.711000,-0.0031,0.0146,0.0086,0.017
1.716000,-0.0031,0.0146,0.0109,0.018
1.721000,-0.0103,0.0050,0.0085,0.014
1.726000,-0.0103,-0.0068,-0.0011,0.012
1.731000,-0.0030,-0.0138,0.0013,0.014
1.736000,-0.0054,-0.0185,0.0108,0.022
1.748000,-0.0007,-0.0254,0.0059,0.026
1.751000,-0.0007,-0.0443,0.0011,0.044
1.755000,-0.0007,-0.0369,0.0059,0.037
1.766000,0.0017,-0.0415,0.0058,0.042
1.767000,0.0065,-0.0246,0.0010,0.025
1.770000,0.0089,-0.0126,0.0010,0.015
1.776000,0.0088,-0.0125,0.0058,0.016
1.780000,0.0064,-0.0006,0.0129,0.014
1.785000,0.0016,0.0184,0.0056,0.019
1.791000,-0.0007,0.0205,-0.0063,0.021
1.795000,-0.0054,0.0180,-0.0015,0.019
1.801000,-0.0030,0.0203,-0.0086,0.022
1.805000,-0.0053,0.0249,-0.0180,0.031
1.812000,-0.0054,0.0224,-0.0013,0.023
1.815000,0.0018,0.0128,0.0082,0.015
1.820000,-0.0029,0.0199,0.0058,0.021
1.825000,-0.0005,0.0247,-0.0038,0.025
1.829000,-0.0029,0.0246,-0.0061,0.025
1.835000,-0.0147,0.0268,-0.0084,0.032
1.840000,-0.0075,0.0268,-0.0013,0.028
1.844000,-0.0026,0.0314,0.0106,0.033
1.850000,-0.0026,0.0336,-0.0061,0.034
1.854000,-0.0002,0.0286,-0.0155,0.033
1.869000,0.0070,0.0213,-0.0059,0.023
1.870000,-0.0002,0.0068,-0.0035,0.008
1.875000,0.0021,-0.0051,-0.0106,0.012
1.901000,-0.0027,-0.0218,-0.0057,0.023
1.901000,-0.0146,-0.0430,0.0014,0.045
1.901000,-0.0073,-0.0499,0.0038,0.051
1.901000,0.0069,-0.0519,0.0038,0.053
1.901000,0.0164,-0.0515,0.0085,0.055
1.904000,0.0187,-0.0465,0.0084,0.051
1.908000,0.0162,-0.0296,0.0107,0.035
1.918000,0.0019,-0.0128,0.0012,0.013
1.919000,-0.0124,-0.0152,-0.0131,0.024
1.923000,-0.0075,-0.0247,-0.0082,0.027
1.937000,-0.0098,-0.0271,0.0061,0.029
1.938000,-0.0050,-0.0103,0.0179,0.021
1.939000,0.0021,0.0039,0.0201,0.021
1.953000,0.0044,0.0086,0.0081,0.013
1.954000,0.0091,0.0134,-0.0038,0.017
1.954000,0.0042,0.0110,-0.0038,0.012
1.959000,0.0041,0.0086,0.0033,0.010
1.971000,0.0064,0.0014,0.0104,0.012
1.971000,-0.0055,0.0062,0.0104,0.013
1.973000,-0.0031,0.0205,0.0031,0.021
2.002000,-0.0054,0.0251,-0.0016,0.026
2.002000,-0.0125,0.0154,-0.0087,0.022
2.003000,-0.0124,0.0129,-0.0134,0.022
2.003000,-0.0099,0.0176,-0.0062,0.021
2.003000,0.0091,0.0294,0.0057,0.031
2.008000,0.0138,0.0291,0.0081,0.033
2.020000,0.0042,0.0241,0.0032,0.025
2.021000,-0.0029,0.0286,0.0032,0.029
2.022000,0.0020,0.0235,-0.0016,0.024
2.027000,0.0019,0.0066,-0.0158,0.017
2.037000,-0.0029,-0.0006,-0.0038,0.005
2.038000,0.0066,-0.0101,0.0152,0.019
2.042000,0.0090,-0.0148,0.0127,0.021
2.053000,0.0042,-0.0194,0.0079,0.021
2.054000,0.0018,-0.0121,0.0078,0.015
2.057000,-0.0030,0.0022,0.0006,0.004
2.070000,-0.0030,-0.0074,-0.0065,0.010
2.070000,-0.0006,-0.0168,-0.0112,0.020
2.071000,-0.0006,-0.0166,-0.0063,0.018
2.076000,0.0042,-0.0235,-0.0015,0.024
2.098000,0.0090,-0.0304,-0.0015,0.032
2.099000,0.0066,-0.0206,-0.0063,0.022
2.099000,-0.0029,-0.0108,-0.0039,0.012
2.102000,-0.0077,-0.0083,0.0033,0.012
2.107000,-0.0100,0.0014,-0.0062,0.012
2.111000,-0.0076,0.0062,-0.0086,0.013
2.116000,-0.0029,0.0038,-0.0109,0.012
2.121000,0.0042,-0.0009,-0.0084,0.009
2.126000,0.0042,-0.0033,0.0012,0.005
2.131000,0.0113,-0.0033,0.0083,0.014
2.136000,0.0064,-0.0057,0.0106,0.014
2.140000,0.0017,-0.0080,0.0010,0.008
2.145000,-0.0030,-0.0151,-0.0037,0.016
2.151000,-0.0101,-0.0151,-0.0013,0.018
2.156000,-0.0029,-0.0007,-0.0037,0.005
2.160000,-0.0053,0.0016,-0.0060,0.008
2.165000,-0.0076,0.0087,-0.0084,0.014
2.170000,-0.0028,0.0062,0.0036,0.008
2.175000,0.0067,0.0157,0.0154,0.023
2.181000,0.0043,0.0227,0.0129,0.026
2.185000,0.0067,0.0201,0.0057,0.022
2.190000,0.0043,0.0223,0.0033,0.023
2.195000,-0.0028,0.0245,0.0032,0.025
2.200000,-0.0051,0.0220,0.0008,0.023
2.205000,0.0020,0.0171,-0.0039,0.018
2.210000,0.0067,0.0098,-0.0086,0.015
2.219000,-0.0029,0.0027,-0.0038,0.006
2.225000,-0.0124,-0.0068,-0.0085,0.017
2.230000,0.0018,-0.0091,-0.0108,0.014
2.234000,0.0066,-0.0136,-0.0084,0.017
2.240000,-0.0006,-0.0325,-0.0012,0.032
2.245000,0.0089,-0.0346,0.0083,0.037
2.250000,0.0113,-0.0272,0.0154,0.033
2.255000,0.0041,-0.0222,0.0129,0.026
2.260000,0.0017,-0.0173,0.0033,0.018
2.265000,-0.0031,-0.0077,-0.0063,0.010
2.270000,-0.0031,-0.0005,-0.0038,0.005
2.274000,-0.0102,0.0065,0.0057,0.013
2.286000,-0.0125,0.0159,0.0033,0.021
2.287000,-0.0006,0.0181,-0.0062,0.019
2.288000,0.0019,0.0179,-0.0062,0.019
2.313000,-0.0006,0.0225,-0.0038,0.023
2.314000,-0.0053,0.0127,0.0010,0.014
2.314000,-0.0052,0.0102,0.0034,0.012
2.314000,-0.0051,0.0149,0.0057,0.017
2.314000,-0.0050,0.0077,0.0033,0.010
2.318000,0.0020,0.0005,0.0033,0.004
2.323000,0.0020,-0.0138,-0.0062,0.015
2.328000,-0.0004,-0.0255,-0.0109,0.028
2.338000,0.0044,-0.0324,0.0034,0.033
2.343000,0.0138,-0.0273,0.0129,0.033
2.348000,0.0161,-0.0104,0.0033,0.019
2.354000,0.0065,0.0064,-0.0110,0.014
2.358000,0.0017,0.0111,-0.0086,0.014
2.364000,0.0018,0.0276,-0.0061,0.028
2.368000,0.0019,0.0370,-0.0156,0.040
2.372000,-0.0029,0.0368,-0.0178,0.041
2.384000,-0.0100,0.0342,-0.0153,0.039
2.385000,-0.0076,0.0173,-0.0152,0.024
2.387000,-0.0075,-0.0065,-0.0103,0.014
2.392000,-0.0051,-0.0231,-0.0031,0.024
2.397000,-0.0050,-0.0348,0.0064,0.036
2.402000,-0.0097,-0.0393,0.0088,0.041
2.407000,-0.0073,-0.0391,0.0039,0.040
2.412000,-0.0026,-0.0388,0.0015,0.039
2.417000,0.0045,-0.0361,0.0039,0.037
2.422000,0.0021,-0.0264,0.0086,0.028
2.428000,0.0021,-0.0214,0.0133,0.025
2.432000,0.0045,-0.0141,0.0084,0.017
2.437000,-0.0003,0.0026,0.0060,0.007
2.442000,0.0021,0.0121,0.0036,0.013
2.447000,0.0022,0.0192,-0.0012,0.019
2.458000,-0.0074,0.0237,0.0012,0.025
2.464000,-0.0073,0.0307,-0.0083,0.033
2.466000,-0.0001,0.0448,-0.0106,0.046
2.474000,0.0093,0.0588,-0.0011,0.060
2.476000,0.0021,0.0513,0.0084,0.052
2.481000,-0.0003,0.0296,0.0060,0.030
2.486000,-0.0051,0.0010,0.0012,0.005
2.491000,-0.0050,-0.0108,0.0036,0.012
2.496000,-0.0001,-0.0083,0.0059,0.010
2.501000,-0.0048,-0.0081,0.0035,0.010
2.506000,-0.0118,-0.0175,0.0011,0.021
2.512000,-0.0071,-0.0173,-0.0061,0.020
2.517000,-0.0095,-0.0147,-0.0108,0.021
2.521000,-0.0070,-0.0169,-0.0012,0.018
2.526000,0.0072,-0.0191,0.0036,0.021
2.531000,0.0119,-0.0189,0.0035,0.023
2.535000,0.0071,-0.0188,0.0059,0.021
2.540000,-0.0025,-0.0234,0.0035,0.024
2.545000,-0.0000,-0.0161,-0.0061,0.017
2.550000,-0.0024,-0.0089,-0.0036,0.010
2.555000,0.0047,-0.0065,-0.0012,0.008
2.560000,0.0118,-0.0041,-0.0012,0.013
2.565000,0.0021,0.0054,0.0035,0.007
2.575000,0.0044,0.0148,0.0011,0.016
2.582000,0.0021,0.0147,0.0154,0.021
2.585000,0.0068,0.0050,0.0034,0.009
2.589000,0.0091,0.0074,-0.0085,0.015
2.613000,0.0044,-0.0022,-0.0085,0.010
2.614000,0.0043,-0.0069,0.0011,0.008
2.614000,0.0042,0.0051,0.0011,0.007
2.615000,-0.0006,0.0003,-0.0013,0.001
2.615000,0.0018,-0.0045,-0.0036,0.006
2.619000,-0.0006,-0.0092,-0.0107,0.014
2.624000,-0.0077,-0.0020,-0.0035,0.009
2.628000,-0.0100,-0.0020,0.0060,0.012
2.634000,-0.0027,-0.0090,-0.0012,0.010
2.639000,0.0069,-0.0113,-0.0012,0.013
2.645000,0.0093,-0.0112,0.0012,0.015
2.649000,0.0116,-0.0063,0.0083,0.016
2.653000,0.0163,-0.0062,0.0035,0.018
2.659000,0.0115,0.0057,-0.0037,0.013
2.665000,-0.0005,0.0223,0.0059,0.023
2.669000,-0.0052,0.0222,0.0011,0.023
2.674000,0.0043,0.0196,-0.0061,0.021
2.681000,0.0067,0.0195,0.0011,0.021
2.684000,-0.0003,0.0122,0.0011,0.012
2.699000,-0.0002,0.0145,0.0011,0.015
2.700000,0.0021,-0.0189,0.0035,0.019
2.703000,-0.0050,-0.0282,-0.0132,0.031
2.708000,-0.0121,-0.0256,-0.0131,0.031
2.713000,-0.0120,-0.0253,-0.0035,0.028
2.718000,-0.0096,-0.0275,-0.0058,0.030
2.722000,-0.0023,-0.0248,0.0013,0.025
2.728000,-0.0023,-0.0199,-0.0058,0.021
2.734000,-0.0072,-0.0173,-0.0105,0.021
2.739000,-0.0120,-0.0196,-0.0057,0.024
2.745000,-0.0072,-0.0146,-0.0104,0.019
2.748000,-0.0026,-0.0026,-0.0031,0.005
2.753000,0.0021,0.0118,0.0135,0.018
2.758000,0.0116,0.0236,0.0158,0.031
2.763000,0.0138,0.0306,0.0014,0.034
2.769000,0.0065,0.0375,-0.0010,0.038
2.773000,-0.0006,0.0372,-0.0010,0.037
2.777000,-0.0078,0.0439,0.0014,0.045
2.784000,-0.0077,0.0507,0.0014,0.051
2.788000,-0.0053,0.0456,-0.0010,0.046
2.792000,0.0019,0.0358,-0.0010,0.036
2.801000,-0.0005,0.0212,-0.0057,0.022
2.802000,0.0019,0.0092,-0.0057,0.011
