time,wx,wy,wz
2.014,0.00,-0.00,0.00
2.017,-0.00,0.00,0.00
2.02,-0.00,0.00,0.00
2.022,-0.00,0.00,0.00
2.025,-0.00,0.00,0.00
2.028,0.00,-0.00,0.00
2.029,-0.00,-0.00,0.00
2.032,-0.00,0.00,0.00
2.035,0.00,0.00,0.00
2.037,0.00,0.00,0.00
2.04,-0.00,0.00,0.00
2.042,0.00,0.00,0.00
2.046,-0.00,0.00,0.00
2.046,0.00,0.00,0.00
2.048,0.00,0.00,0.00
2.051,0.00,0.00,0.00
2.054,0.00,0.00,0.00
2.056,0.00,0.00,0.00
2.061,0.00,0.00,0.00
2.063,0.00,0.00,0.00
2.064,0.00,0.00,0.00
2.067,0.00,0.00,0.00
2.069,0.00,0.00,0.00
2.072,0.00,0.00,0.00
2.074,0.00,0.00,-0.00
2.077,0.00,0.00,0.00
2.08,0.00,0.00,-0.00
2.082,0.00,0.00,-0.00
2.084,0.00,0.00,-0.00
2.087,0.00,0.00,0.00
2.089,0.00,0.00,-0.00
2.092,0.00,0.00,-0.00
2.095,0.00,0.00,-0.00
2.096,0.00,0.00,-0.00
2.099,0.00,0.00,-0.00
2.101,0.00,0.00,-0.00
2.104,0.00,0.00,-0.00
2.107,0.00,0.00,-0.00
2.109,0.00,0.00,-0.00
2.111,0.00,0.00,-0.00
2.113,0.00,0.00,-0.00
2.117,0.00,0.00,-0.00
2.118,0.00,-0.00,-0.00
2.121,0.00,0.00,-0.00
2.124,0.00,-0.00,-0.00
2.129,0.00,-0.00,0.00
2.13,0.00,-0.00,-0.00
2.13,0.00,0.00,0.00
2.133,0.00,0.00,-0.00
2.135,0.00,0.00,0.00
2.138,0.00,0.00,-0.00
2.14,0.00,0.00,0.00
2.143,-0.00,0.00,-0.00
2.146,0.00,0.00,0.00
2.148,-0.00,0.00,0.00
2.15,0.00,0.00,0.00
2.153,-0.00,0.00,0.00
2.156,0.00,0.00,0.00
2.158,-0.00,0.00,0.00
2.16,0.00,-0.00,0.00
2.163,0.00,0.00,0.00
2.165,0.00,0.00,0.00
2.168,0.00,0.00,0.00
2.17,0.00,0.00,0.00
2.173,0.00,0.00,0.00
2.175,-0.00,0.00,0.00
2.178,0.00,0.00,0.00
2.18,-0.00,0.00,0.00
2.182,-0.00,0.00,0.00
2.185,-0.00,0.00,0.00
2.188,0.00,0.00,0.00
2.19,-0.00,0.00,0.00
2.192,-0.00,0.00,0.00
2.195,-0.00,0.00,0.00
2.196,-0.00,0.00,0.00
2.2,0.00,0.00,0.00
2.202,-0.00,0.00,0.00
2.204,-0.00,-0.00,0.01
2.207,-0.00,-0.00,0.01
2.209,-0.00,0.00,0.01
2.212,-0.00,0.00,0.00
2.214,-0.00,0.00,0.00
2.217,-0.00,0.00,0.00
2.22,0.00,0.00,0.01
2.222,-0.00,0.00,0.00
2.225,-0.00,0.00,0.01
2.228,-0.00,0.00,0.01
2.23,-0.00,0.00,0.01
2.231,-0.00,0.00,0.01
2.234,-0.00,0.00,0.01
2.237,-0.00,-0.00,0.01
2.239,0.00,0.00,0.01
2.242,0.00,0.00,0.01
2.246,-0.00,0.00,0.01
2.246,-0.00,0.00,0.01
2.248,-0.00,0.00,0.01
2.251,-0.00,0.00,0.00
2.253,-0.00,0.00,0.00
2.256,-0.00,0.00,0.00
2.259,0.00,0.00,0.00
2.262,-0.00,0.00,0.01
2.263,0.00,0.00,0.00
2.266,-0.00,0.00,0.00
2.269,0.00,0.00,0.00
2.271,-0.00,0.00,0.00
2.274,-0.00,-0.00,0.00
2.276,-0.00,0.00,0.00
2.279,-0.00,0.00,0.00
2.281,0.00,-0.00,0.00
2.283,-0.00,-0.00,0.00
2.286,-0.00,-0.00,0.00
2.288,-0.00,-0.00,0.00
2.291,-0.00,-0.00,0.00
2.293,-0.00,0.00,0.00
2.296,-0.00,-0.00,0.00
2.299,-0.00,0.00,0.00
2.301,0.00,-0.00,0.00
2.303,-0.00,0.00,0.00
2.305,0.00,0.00,0.00
2.308,-0.00,0.00,0.00
2.311,0.00,0.00,0.00
2.314,0.00,0.00,0.00
2.316,-0.00,0.00,0.00
2.318,0.00,0.00,0.00
2.321,0.00,0.00,0.00
2.323,-0.00,0.00,0.01
2.326,-0.00,0.00,0.00
2.328,0.00,-0.00,0.01
2.33,-0.00,0.00,0.01
2.333,-0.00,0.00,0.01
2.335,0.00,0.00,0.00
2.338,-0.00,-0.00,0.01
2.34,0.00,0.00,0.01
2.343,-0.00,0.00,0.00
2.345,0.00,0.00,0.01
2.348,0.00,0.00,0.01
2.35,-0.00,0.00,0.01
2.353,-0.00,0.00,0.01
2.355,-0.00,0.00,0.01
2.358,0.00,0.00,0.01
2.361,0.00,-0.00,0.01
2.363,-0.00,0.00,0.01
2.365,0.00,0.00,0.01
2.367,0.00,0.00,0.01
2.37,0.00,0.00,0.01
2.372,-0.00,0.00,0.01
2.374,0.00,0.00,0.01
2.378,0.00,0.00,0.01
2.38,-0.00,0.00,0.01
2.382,-0.00,0.00,0.01
2.384,-0.00,0.00,0.01
2.388,-0.00,0.00,0.01
2.39,-0.00,-0.00,0.01
2.392,0.00,0.00,0.01
2.394,-0.00,0.00,0.01
2.396,-0.00,0.00,0.01
2.399,-0.00,0.00,0.01
2.402,0.00,0.00,0.01
2.404,0.00,0.00,0.01
2.407,0.00,0.00,0.01
2.409,0.00,0.00,0.01
2.412,-0.00,0.00,0.01
2.414,0.00,0.00,0.01
2.417,-0.00,0.00,0.01
2.419,-0.00,0.00,0.01
2.421,-0.00,0.00,0.01
2.424,0.00,0.00,0.01
2.427,-0.00,0.00,0.01
2.429,-0.00,0.00,0.01
2.432,-0.00,0.00,0.01
2.434,-0.00,-0.00,0.01
2.436,-0.00,-0.00,0.01
2.439,-0.00,0.00,0.01
2.441,0.00,0.00,0.01
2.444,0.00,-0.00,0.01
2.446,-0.00,-0.00,0.01
2.449,0.00,0.00,0.01
2.452,0.00,0.00,0.01
2.454,0.00,0.00,0.01
2.456,0.00,0.00,0.01
2.459,0.00,0.00,0.01
2.461,-0.00,0.00,0.01
2.464,0.00,-0.00,0.01
2.466,0.00,0.00,0.01
2.468,-0.00,0.00,0.01
2.471,-0.00,0.00,0.01
2.473,0.00,0.00,0.01
2.476,0.00,-0.00,0.01
2.479,0.00,0.00,0.01
2.481,0.00,0.00,0.01
2.483,0.00,0.00,0.01
2.486,0.00,0.00,0.01
2.488,0.00,0.00,0.01
2.491,-0.00,0.00,0.01
2.492,0.00,0.00,0.01
2.495,0.00,0.00,0.01
2.498,-0.00,0.00,0.01
2.5,0.00,0.00,0.01
2.503,-0.00,0.00,0.01
2.505,-0.00,0.00,0.01
2.508,-0.00,0.00,0.01
2.511,-0.00,0.00,0.01
2.513,0.00,-0.00,0.01
2.515,-0.00,-0.00,0.01
2.518,-0.00,0.00,0.01
2.52,0.00,-0.00,0.01
2.523,-0.00,0.00,0.01
2.526,-0.00,-0.00,0.01
2.528,-0.00,-0.00,0.01
2.531,-0.00,0.00,0.01
2.533,-0.00,-0.00,0.01
2.535,-0.00,0.00,0.01
2.538,-0.00,-0.00,0.01
2.54,-0.00,0.00,0.01
2.543,-0.00,0.00,0.01
2.545,-0.00,0.00,0.01
2.547,-0.00,0.00,0.01
2.55,-0.00,0.00,0.01
2.552,-0.00,-0.00,0.01
2.555,-0.00,0.00,0.01
2.557,-0.00,0.00,0.01
2.56,0.00,0.00,0.01
2.562,0.00,-0.00,0.01
2.565,-0.00,-0.00,0.01
2.567,-0.00,0.00,0.01
2.57,0.00,0.00,0.01
2.572,0.00,0.00,0.01
2.575,0.00,0.00,0.01
2.577,-0.00,0.00,0.01
2.58,0.00,0.00,0.01
2.582,0.00,0.00,0.01
2.584,-0.00,0.00,0.01
2.587,0.00,-0.00,0.01
2.589,-0.00,0.00,0.02
2.592,-0.00,0.00,0.02
2.594,0.00,0.00,0.02
2.597,-0.00,0.00,0.02
2.601,-0.00,0.00,0.02
2.601,-0.00,0.00,0.02
2.604,0.00,-0.00,0.01
2.606,0.00,-0.00,0.01
2.609,-0.00,0.00,0.01
2.612,-0.00,-0.00,0.01
2.614,-0.00,0.00,0.01
2.616,-0.00,0.00,0.02
2.622,-0.00,0.00,0.02
2.622,-0.00,-0.00,0.02
2.624,-0.00,-0.00,0.01
2.626,-0.00,-0.00,0.02
2.629,-0.00,0.00,0.01
2.634,-0.00,0.00,0.02
2.634,-0.00,0.00,0.02
2.636,-0.00,0.00,0.01
2.639,-0.00,0.00,0.02
2.641,-0.00,0.00,0.02
2.644,-0.00,0.00,0.02
2.646,-0.00,0.00,0.02
2.649,-0.00,0.00,0.01
2.651,-0.00,0.00,0.02
2.654,-0.00,-0.00,0.01
2.66,-0.00,-0.00,0.02
2.662,-0.00,0.00,0.02
2.662,0.00,0.00,0.02
2.664,-0.00,0.00,0.01
2.666,0.00,0.00,0.02
2.669,-0.00,0.00,0.02
2.671,0.00,-0.00,0.02
2.674,0.00,0.00,0.02
2.676,0.00,0.00,0.02
2.678,-0.00,0.00,0.02
2.681,0.00,0.00,0.02
2.683,0.00,0.00,0.02
2.685,-0.00,0.00,0.02
2.688,-0.00,0.00,0.02
2.691,0.00,0.00,0.02
2.692,-0.00,-0.00,0.01
2.695,-0.00,0.00,0.02
2.698,0.00,0.00,0.02
2.7,-0.00,0.00,0.02
2.703,0.00,0.00,0.02
2.705,-0.00,0.00,0.02
2.709,0.00,0.00,0.02
2.71,0.00,0.00,0.02
2.713,0.00,0.00,0.02
2.715,0.00,-0.00,0.01
2.718,0.00,0.00,0.02
2.72,0.00,0.00,0.02
2.723,-0.00,0.00,0.02
2.725,0.00,0.00,0.02
2.729,-0.00,0.00,0.02
2.73,-0.00,0.00,0.02
2.732,0.00,0.00,0.02
2.735,0.00,0.00,0.02
2.738,0.00,-0.00,0.01
2.74,-0.00,0.00,0.02
2.744,-0.00,0.00,0.02
2.745,0.00,0.00,0.02
2.748,0.00,0.00,0.02
2.75,0.00,0.00,0.01
2.752,0.00,0.00,0.02
2.755,0.00,0.00,0.02
2.758,0.00,0.00,0.02
2.76,0.00,0.00,0.01
2.762,0.00,0.00,0.02
2.765,0.00,0.00,0.01
2.767,-0.00,-0.00,0.02
2.77,-0.00,0.00,0.02
2.772,-0.00,0.00,0.02
2.774,0.00,0.00,0.02
2.778,0.00,0.00,0.02
2.78,-0.00,0.00,0.02
2.783,-0.00,-0.00,0.01
2.785,-0.00,-0.00,0.02
2.787,-0.00,0.00,0.01
2.789,-0.00,0.00,0.01
2.791,-0.00,0.00,0.02
2.794,-0.00,0.00,0.01
2.796,0.00,0.00,0.01
2.799,-0.00,0.00,0.01
2.802,-0.00,0.00,0.01
2.804,0.00,0.00,0.01
2.807,-0.00,0.00,0.01
2.81,-0.00,0.00,0.01
2.813,0.00,0.00,0.02
2.814,-0.00,0.00,0.02
2.817,-0.00,-0.00,0.02
2.82,-0.00,0.00,0.02
2.821,-0.00,0.00,0.01
2.824,-0.00,0.00,0.02
2.827,-0.00,0.00,0.01
2.829,0.00,0.00,0.01
2.831,-0.00,0.00,0.01
2.834,0.00,0.00,0.01
2.836,0.00,0.00,0.01
2.839,0.00,-0.00,0.01
2.841,0.00,0.00,0.01
2.845,0.00,0.00,0.01
2.846,0.00,0.00,0.01
2.849,0.00,0.00,0.01
2.851,0.00,0.00,0.01
2.854,0.00,0.00,0.01
2.856,-0.00,0.00,0.01
2.86,-0.00,0.00,0.01
2.862,0.00,0.00,0.01
2.863,0.00,0.00,0.01
2.866,-0.00,0.00,0.01
2.868,-0.00,0.00,0.01
2.871,0.00,0.00,0.01
2.873,-0.00,0.00,0.01
2.876,-0.00,0.00,0.01
2.879,0.00,-0.00,0.01
2.881,0.00,0.00,0.01
2.883,0.00,0.00,0.01
2.886,-0.00,0.00,0.01
2.889,0.00,0.00,0.01
2.891,0.00,-0.00,0.01
2.892,0.00,0.00,0.01
2.895,0.00,0.00,0.01
2.898,-0.00,0.00,0.01
2.9,0.00,0.00,0.01
2.902,0.00,-0.00,0.01
2.905,0.00,0.00,0.01
2.908,0.00,0.00,0.01
2.91,0.00,0.00,0.01
2.914,0.00,-0.00,0.01
2.915,-0.00,0.00,0.01
2.918,0.00,0.00,0.01
2.92,0.00,-0.00,0.01
2.922,-0.00,-0.00,0.01
2.924,-0.00,0.00,0.01
2.928,-0.00,0.00,0.01
2.93,-0.00,0.00,0.01
2.932,0.00,0.00,0.01
2.935,-0.00,0.00,0.01
2.937,0.00,0.00,0.01
2.94,-0.00,-0.00,0.01
2.942,-0.00,0.00,0.01
2.945,-0.00,0.00,0.01
2.948,-0.00,-0.00,0.01
2.95,-0.00,0.00,0.01
2.952,-0.00,0.00,0.01
2.955,-0.00,0.00,0.01
2.957,-0.00,0.00,0.01
2.96,-0.00,0.00,0.01
2.962,-0.00,0.00,0.01
2.967,-0.00,0.00,0.01
2.967,-0.00,0.00,0.01
2.969,-0.00,0.00,0.01
2.972,-0.00,0.00,0.02
2.974,-0.00,0.00,0.01
2.977,-0.00,-0.00,0.02
2.979,0.00,-0.00,0.01
2.982,-0.00,0.00,0.02
2.984,-0.00,0.00,0.02
2.986,-0.00,-0.00,0.01
2.989,-0.00,0.00,0.02
2.991,0.00,0.00,0.02
2.993,-0.00,0.00,0.02
2.996,0.00,0.00,0.02
2.998,-0.00,0.00,0.02
3.001,0.00,0.00,0.02
3.004,0.00,0.00,0.02
3.006,0.00,0.00,0.02
3.01,0.00,-0.00,0.02
3.011,0.00,0.00,0.02
3.014,-0.00,0.00,0.02
3.016,0.00,0.00,0.02
3.018,0.00,0.00,0.02
3.021,0.00,0.00,0.02
3.024,0.00,0.00,0.02
3.027,0.00,0.00,0.02
3.03,0.00,0.00,0.02
3.031,0.00,0.00,0.02
3.033,0.00,0.00,0.02
3.036,0.00,0.00,0.02
3.039,0.00,0.00,0.02
3.041,0.00,0.00,0.02
3.044,0.00,0.00,0.02
3.046,0.00,0.00,0.02
3.048,0.00,0.00,0.02
3.051,0.00,0.00,0.02
3.053,0.00,0.00,0.01
3.056,0.00,0.00,0.02
3.058,0.00,0.00,0.02
3.061,-0.00,0.00,0.01
3.063,0.00,0.00,0.02
3.065,0.00,0.00,0.02
3.069,0.00,0.00,0.02
3.07,0.00,0.00,0.02
3.073,-0.00,0.00,0.02
3.076,0.00,0.00,0.02
3.078,0.00,0.00,0.02
3.08,0.00,-0.00,0.02
3.083,-0.00,0.00,0.02
3.085,0.00,0.00,0.02
3.088,0.00,0.00,0.02
3.09,0.00,0.00,0.02
3.093,0.00,0.00,0.02
3.094,-0.00,0.00,0.02
3.097,-0.00,0.00,0.02
3.104,-0.00,0.00,0.02
3.104,-0.00,0.00,0.02
3.106,-0.00,0.00,0.02
3.109,-0.00,0.00,0.02
3.11,0.00,0.00,0.02
3.113,-0.00,0.00,0.02
3.115,-0.00,0.00,0.02
3.118,0.00,-0.00,0.02
3.12,-0.00,0.00,0.02
3.123,0.00,0.00,0.02
3.127,-0.00,0.00,0.02
3.128,-0.00,0.00,0.02
3.131,0.00,0.00,0.02
3.132,0.00,0.00,0.02
3.135,-0.00,0.00,0.02
3.138,0.00,0.00,0.02
3.14,0.00,0.00,0.02
3.142,-0.00,0.00,0.02
3.146,-0.00,0.00,0.02
3.147,-0.00,0.00,0.03
3.149,-0.00,-0.00,0.02
3.152,-0.00,0.00,0.02
3.154,-0.00,0.00,0.02
3.157,-0.00,0.00,0.03
3.161,-0.00,-0.00,0.03
3.162,-0.00,0.00,0.02
3.164,-0.00,0.00,0.02
3.168,-0.00,0.00,0.02
3.17,-0.00,0.00,0.03
3.172,-0.00,0.00,0.03
3.175,-0.00,0.00,0.02
3.177,-0.00,0.00,0.02
3.18,-0.00,0.00,0.02
3.183,-0.00,0.00,0.02
3.184,-0.00,0.00,0.02
3.187,-0.00,0.00,0.02
3.19,-0.00,0.00,0.02
3.191,-0.00,0.00,0.02
3.194,-0.00,0.00,0.02
3.197,-0.00,0.00,0.02
3.199,-0.00,0.00,0.02
3.202,-0.00,0.00,0.02
3.205,-0.00,0.00,0.02
3.207,-0.00,0.00,0.02
3.211,-0.00,0.00,0.02
3.212,-0.00,0.00,0.02
3.215,-0.00,0.00,0.02
3.217,-0.00,0.00,0.02
3.219,-0.00,0.00,0.02
3.222,-0.00,0.00,0.02
3.225,-0.00,0.00,0.02
3.227,-0.00,0.00,0.02
3.23,-0.00,0.00,0.02
3.232,-0.00,0.00,0.02
3.234,-0.00,-0.00,0.02
3.237,-0.00,0.00,0.02
3.24,-0.00,0.00,0.02
3.242,0.00,0.00,0.02
3.247,0.00,0.00,0.02
3.248,-0.00,0.00,0.02
3.249,-0.00,0.00,0.02
3.252,-0.00,0.00,0.02
3.254,0.00,0.00,0.02
3.256,-0.00,0.00,0.02
3.259,-0.00,0.00,0.02
3.264,-0.00,0.00,0.02
3.266,0.00,0.00,0.02
3.266,-0.00,0.00,0.02
3.268,-0.00,0.00,0.02
3.271,-0.00,0.00,0.02
3.274,-0.00,0.00,0.02
3.276,-0.00,0.00,0.02
3.278,-0.00,0.00,0.02
3.282,-0.00,0.00,0.01
3.284,0.00,0.00,0.02
3.286,0.00,0.00,0.02
3.288,0.00,0.00,0.02
3.291,-0.00,0.00,0.02
3.295,-0.00,0.00,0.02
3.295,-0.00,0.00,0.02
3.299,0.00,0.00,0.02
3.301,-0.00,0.00,0.02
3.303,0.00,0.00,0.02
3.306,-0.00,0.00,0.02
3.308,0.00,0.00,0.02
3.311,-0.00,0.00,0.02
3.314,0.00,0.00,0.02
3.316,-0.00,0.00,0.02
3.318,-0.00,-0.00,0.02
3.321,0.00,-0.00,0.02
3.324,0.00,-0.00,0.02
3.326,0.00,0.00,0.02
3.329,0.00,0.00,0.02
3.331,0.00,0.00,0.02
3.332,0.00,-0.00,0.02
3.336,0.00,-0.00,0.02
3.338,-0.00,0.00,0.02
3.341,0.00,0.00,0.02
3.348,-0.00,0.00,0.02
3.349,0.00,0.00,0.02
3.349,0.00,0.00,0.02
3.35,-0.00,0.00,0.02
3.352,0.00,0.00,0.02
3.355,0.00,0.00,0.02
3.358,0.00,0.00,0.02
3.363,0.00,0.00,0.02
3.363,0.00,0.00,0.02
3.364,-0.00,0.00,0.02
3.367,0.00,0.00,0.02
3.37,-0.00,0.00,0.02
3.372,-0.00,0.00,0.02
3.375,-0.00,0.00,0.02
3.377,-0.00,-0.00,0.02
3.381,-0.00,0.00,0.02
3.382,-0.00,0.00,0.02
3.384,-0.00,0.00,0.02
3.387,-0.00,0.00,0.02
3.389,-0.00,-0.00,0.02
3.391,0.00,-0.00,0.02
3.393,-0.00,-0.00,0.02
3.396,-0.00,0.00,0.02
3.399,0.00,-0.00,0.02
3.402,0.00,-0.00,0.02
3.404,-0.00,0.00,0.02
3.407,-0.00,0.00,0.02
3.411,-0.00,0.00,0.02
3.411,0.00,0.00,0.02
3.414,0.00,0.00,0.02
3.416,-0.00,0.00,0.01
3.419,-0.00,0.00,0.02
3.422,-0.00,0.00,0.02
3.424,0.00,0.00,0.02
3.428,-0.00,0.00,0.02
3.429,-0.00,-0.00,0.02
3.431,-0.00,-0.00,0.02
3.434,-0.00,-0.00,0.02
3.436,-0.00,0.00,0.02
3.439,0.00,0.00,0.02
3.441,-0.00,0.00,0.02
3.447,-0.00,0.00,0.02
3.448,-0.00,0.00,0.02
3.449,-0.00,0.00,0.02
3.451,0.00,0.00,0.02
3.453,-0.00,0.00,0.02
3.456,-0.00,0.00,0.02
3.458,-0.00,0.00,0.02
3.46,-0.00,0.00,0.02
3.464,-0.00,0.00,0.02
3.465,-0.00,0.00,0.02
3.469,-0.00,0.00,0.02
3.471,-0.00,0.00,0.02
3.473,-0.00,0.00,0.02
3.476,-0.00,-0.00,0.02
3.479,-0.00,0.00,0.02
3.481,-0.00,-0.00,0.02
3.483,0.00,0.00,0.02
3.486,0.00,0.00,0.02
3.489,-0.00,0.00,0.01
3.491,-0.00,0.00,0.02
3.493,-0.00,0.00,0.02
3.495,0.00,0.00,0.02
3.499,0.00,0.00,0.01
3.5,-0.00,0.00,0.02
3.507,-0.00,0.00,0.02
3.507,-0.00,0.00,0.02
3.508,-0.00,0.00,0.02
3.511,-0.00,0.00,0.02
3.513,0.00,0.00,0.01
3.515,0.00,0.00,0.02
3.518,0.00,0.00,0.01
3.52,0.00,0.00,0.01
3.523,0.00,0.00,0.02
3.525,-0.00,0.00,0.02
3.527,-0.00,0.00,0.02
3.53,0.00,-0.00,0.02
3.533,0.00,0.00,0.02
3.536,-0.00,0.00,0.02
3.538,0.00,0.00,0.02
3.54,0.00,0.00,0.02
3.543,0.00,0.00,0.02
3.548,-0.00,0.00,0.02
3.549,-0.00,0.00,0.02
3.55,0.00,-0.00,0.02
3.552,0.00,0.00,0.01
3.554,-0.00,0.00,0.01
3.557,-0.00,0.00,0.02
3.562,0.00,0.00,0.02
3.563,-0.00,0.00,0.01
3.564,0.00,0.00,0.02
3.567,0.00,0.00,0.01
3.57,0.00,0.00,0.02
3.572,0.00,0.00,0.02
3.575,0.00,0.00,0.02
3.578,0.00,0.00,0.02
3.58,0.00,0.00,0.01
3.582,0.00,0.00,0.01
3.584,0.00,0.00,0.01
3.586,0.00,0.00,0.01
3.589,-0.00,0.00,0.02
3.592,0.00,0.00,0.02
3.594,-0.00,0.00,0.01
3.597,-0.00,-0.00,0.02
3.599,-0.00,0.00,0.01
3.601,-0.00,0.00,0.02
3.604,-0.00,0.00,0.02
3.607,-0.00,0.00,0.01
3.612,-0.00,-0.00,0.02
3.612,-0.00,-0.00,0.02
3.615,-0.00,0.00,0.02
3.616,-0.00,-0.00,0.01
3.619,-0.00,0.00,0.01
3.622,-0.00,0.00,0.01
3.624,-0.00,0.00,0.01
3.626,-0.00,0.00,0.01
3.629,-0.00,0.00,0.01
3.631,-0.00,0.00,0.01
3.633,-0.00,0.00,0.01
3.637,-0.00,0.00,0.01
3.638,-0.00,0.00,0.01
3.641,-0.00,0.00,0.01
3.647,0.00,0.00,0.01
3.648,-0.00,0.00,0.01
3.649,-0.00,0.01,0.01
3.651,-0.00,0.00,0.01
3.653,-0.00,0.00,0.01
3.656,-0.00,0.00,0.01
3.659,-0.00,0.00,0.01
3.662,-0.00,0.00,0.01
3.664,-0.00,0.00,0.01
3.666,-0.00,0.00,0.01
3.668,0.00,0.00,0.01
3.671,0.00,0.00,0.01
3.674,-0.00,0.00,0.01
3.676,-0.00,0.00,0.01
3.681,-0.00,-0.00,0.01
3.682,0.00,-0.00,0.01
3.683,0.00,0.00,0.01
3.685,-0.00,-0.00,0.01
3.688,-0.00,0.00,0.01
3.691,-0.00,-0.00,0.01
3.693,-0.00,-0.00,0.01
3.695,-0.00,-0.00,0.01
3.698,0.00,0.00,0.01
3.7,0.00,0.00,0.00
3.703,0.00,-0.00,0.01
3.706,0.00,0.00,0.01
3.708,0.00,0.00,0.01
3.711,0.00,0.00,0.00
3.714,0.00,0.00,0.00
3.715,0.00,0.00,0.00
3.718,0.00,0.00,0.00
3.721,0.00,0.00,0.00
3.723,0.00,0.00,0.00
3.726,0.00,0.00,0.00
3.728,0.00,0.00,0.00
3.731,-0.00,0.00,0.00
3.732,-0.00,0.00,0.00
3.735,0.00,0.00,0.00
3.738,0.00,-0.00,0.00
3.74,-0.00,0.00,0.00
3.743,0.00,0.00,0.00
3.745,-0.00,0.00,0.00
3.747,-0.00,0.00,-0.00
3.75,0.00,0.00,-0.00
3.753,0.00,0.00,-0.00
3.755,0.00,0.00,-0.00
3.758,0.00,0.00,-0.00
3.76,0.00,-0.00,-0.00
3.764,-0.00,0.00,-0.00
3.765,0.00,0.00,-0.00
3.766,0.00,0.00,-0.00
3.769,0.00,0.00,-0.00
3.771,0.00,0.00,-0.00
3.774,0.00,0.00,-0.00
3.782,0.00,0.00,-0.00
3.782,-0.00,0.00,-0.00
3.782,-0.00,0.00,-0.00
3.785,0.00,0.00,-0.00
3.787,0.00,0.00,-0.00
3.789,-0.00,0.00,-0.00
3.792,-0.00,0.00,-0.00
3.793,-0.00,0.00,-0.00
3.796,-0.00,0.00,-0.00
3.798,0.00,-0.00,-0.00
3.801,-0.00,-0.00,-0.00
3.805,-0.00,-0.00,-0.00
3.807,-0.00,-0.00,-0.00
3.809,-0.00,-0.00,-0.00
3.812,-0.00,-0.00,-0.00
3.814,-0.00,0.00,-0.00
3.816,-0.00,0.00,-0.00
3.82,-0.00,0.00,-0.00
3.822,-0.00,0.00,-0.00
3.824,-0.00,0.00,-0.00
3.829,-0.00,0.00,-0.00
3.829,-0.00,0.00,-0.00
3.831,-0.00,0.00,-0.00
3.834,-0.00,-0.00,-0.00
3.837,-0.00,0.00,-0.00
3.839,-0.00,0.00,-0.00
3.841,-0.00,0.00,0.00
3.845,-0.00,0.00,0.00
3.846,0.00,0.00,0.00
3.848,0.00,0.00,-0.00
3.851,-0.00,0.00,0.00
3.854,0.00,0.00,0.00
3.856,0.00,0.00,0.00
3.859,0.00,0.00,-0.00
3.867,-0.00,0.00,-0.00
3.867,0.00,0.00,0.00
3.868,-0.00,0.00,0.00
3.868,-0.00,0.00,0.00
3.87,-0.00,0.00,0.00
3.873,0.00,0.00,0.00
3.875,-0.00,0.00,0.00
3.88,-0.00,0.00,0.00
3.881,-0.00,0.00,0.00
3.883,-0.00,0.00,0.00
3.885,-0.00,0.00,0.00
3.888,0.00,0.00,0.00
3.89,-0.00,0.00,0.00
3.893,-0.00,0.00,0.00
3.895,0.00,-0.00,0.00
3.898,0.00,-0.00,0.00
3.9,-0.00,-0.00,0.00
3.902,-0.00,-0.00,0.00
3.905,-0.00,-0.00,0.00
3.907,-0.00,-0.00,0.01
3.911,-0.00,-0.00,0.01
3.913,-0.00,0.00,0.01
3.915,-0.00,0.00,0.00
3.917,-0.00,0.00,0.00
3.921,0.00,-0.00,0.01
3.923,0.00,0.00,0.01
3.925,-0.00,0.00,0.01
3.927,-0.00,0.00,0.01
3.931,-0.00,0.00,0.01
3.932,0.00,-0.00,0.01
3.934,0.00,0.00,0.01
3.938,0.00,-0.00,0.01
3.939,0.00,-0.00,0.01
3.942,0.00,0.00,0.01
3.945,-0.00,-0.00,0.01
3.949,0.00,-0.00,0.01
3.95,-0.00,0.00,0.01
3.954,-0.00,0.00,0.01
3.954,0.00,0.00,0.01
3.957,-0.00,0.00,0.01
3.959,-0.00,0.00,0.01
3.965,0.00,0.00,0.01
3.966,-0.00,0.00,0.01
3.967,-0.00,0.00,0.01
3.969,-0.00,-0.00,0.01
3.972,-0.00,0.00,0.02
3.974,-0.00,0.00,0.02
3.98,-0.00,-0.00,0.02
3.981,-0.00,-0.00,0.02
3.982,-0.00,0.00,0.01
3.984,-0.00,0.00,0.02
3.987,-0.00,0.00,0.02
3.989,-0.00,0.00,0.02
3.992,-0.00,0.00,0.02
3.994,-0.00,-0.00,0.02
3.996,-0.00,0.00,0.02
3.999,-0.00,-0.00,0.02
4.001,-0.00,0.00,0.02
4.004,-0.00,0.00,0.02
4.021,-0.00,-0.00,0.02
4.021,-0.00,0.00,0.02
4.021,-0.00,0.00,0.02
4.022,-0.00,-0.00,0.02
4.022,0.00,0.00,0.02
4.022,-0.00,0.00,0.02
4.022,-0.00,0.00,0.02
4.024,-0.00,0.00,0.01
4.03,-0.00,0.00,0.01
4.031,-0.00,-0.00,0.01
4.031,-0.00,0.00,0.01
4.033,-0.00,0.00,0.01
4.036,-0.00,0.00,0.01
4.038,-0.00,0.00,0.01
4.041,0.00,0.00,0.01
4.043,-0.00,0.00,0.01
4.047,-0.00,0.00,0.01
4.048,-0.00,0.00,0.01
4.05,-0.00,0.00,0.01
4.052,-0.00,0.00,0.01
4.055,-0.00,0.00,0.01
4.058,-0.00,-0.00,0.01
4.062,0.00,0.00,0.01
4.062,-0.00,0.00,0.01
