time,wx,wy,wz
0.21,0.00,0.00,0.01
0.212,0.00,-0.00,0.01
0.214,0.00,0.00,0.00
0.217,0.00,-0.00,0.01
0.22,0.00,0.00,0.00
0.223,0.00,0.00,0.01
0.225,0.00,0.00,0.00
0.227,0.00,-0.00,0.00
0.229,0.00,-0.00,0.01
0.232,0.00,0.00,0.00
0.235,0.00,0.00,0.01
0.237,0.00,0.00,0.01
0.239,0.00,0.00,0.01
0.241,0.00,-0.00,0.00
0.243,0.00,-0.00,0.00
0.246,0.00,-0.00,0.01
0.249,0.00,0.00,0.00
0.252,0.00,-0.00,0.00
0.254,0.00,-0.00,0.00
0.257,0.00,-0.00,0.01
0.259,-0.00,-0.00,0.01
0.261,0.00,-0.00,0.01
0.264,-0.00,-0.00,0.01
0.266,-0.00,-0.00,0.00
0.27,-0.00,-0.00,0.00
0.271,0.00,-0.00,0.00
0.275,-0.00,-0.00,0.00
0.277,-0.00,0.00,0.00
0.279,-0.00,-0.00,0.01
0.281,0.00,-0.00,0.00
0.285,-0.00,0.00,0.01
0.293,0.00,-0.00,0.00
0.293,0.00,0.00,0.00
0.294,0.00,-0.00,0.00
0.294,0.00,-0.00,0.00
0.296,0.00,-0.00,0.00
0.298,0.00,-0.00,0.00
0.301,0.00,0.00,0.01
0.304,0.00,-0.00,0.00
0.307,0.00,-0.00,0.00
0.309,0.00,-0.00,0.00
0.311,0.00,0.00,0.00
0.313,0.00,-0.00,0.00
0.316,0.00,0.00,0.00
0.319,0.00,0.00,0.00
0.321,0.00,0.00,0.00
0.323,0.00,-0.00,0.01
0.326,0.00,-0.00,0.01
0.328,0.00,-0.00,0.00
0.331,-0.00,0.00,0.01
0.333,-0.00,-0.00,0.01
0.336,-0.00,-0.00,0.00
0.338,-0.00,-0.00,0.00
0.34,-0.00,-0.00,0.00
0.342,-0.00,-0.00,0.01
0.344,-0.00,0.00,0.01
0.347,-0.00,-0.00,0.01
0.35,-0.00,-0.00,0.01
0.353,-0.00,-0.00,0.01
0.355,-0.00,0.00,0.01
0.358,0.00,0.00,0.01
0.36,-0.00,0.00,0.01
0.362,0.00,0.00,0.01
0.365,0.00,-0.00,0.01
0.372,-0.00,0.00,0.01
0.372,0.00,0.00,0.01
0.372,0.00,0.00,0.01
0.375,0.00,-0.00,0.00
0.377,0.00,0.00,0.01
0.38,0.00,0.00,0.01
0.383,0.00,0.00,0.01
0.386,0.00,0.00,0.01
0.387,0.00,-0.00,0.01
0.39,0.00,0.00,0.01
0.392,0.00,-0.00,0.01
0.395,0.00,0.00,0.01
0.397,0.00,0.00,0.01
0.399,-0.00,-0.00,0.01
0.402,-0.00,0.00,0.01
0.405,-0.00,-0.00,0.00
0.408,-0.00,-0.00,0.01
0.41,-0.00,0.00,0.01
0.412,-0.00,0.00,0.01
0.414,-0.00,-0.00,0.00
0.417,-0.00,0.00,0.01
0.42,-0.00,0.00,0.00
0.422,-0.00,-0.00,0.00
0.425,-0.00,-0.00,0.00
0.427,-0.00,0.00,0.00
0.429,-0.00,0.00,0.00
0.432,-0.00,0.00,0.00
0.435,-0.00,0.00,0.00
0.437,-0.00,0.00,0.00
0.439,-0.00,0.00,0.00
0.441,-0.00,0.00,0.00
0.443,-0.00,0.00,0.00
0.445,-0.00,0.00,0.00
0.449,-0.00,0.00,0.00
0.452,-0.00,0.00,0.00
0.455,-0.00,0.00,0.00
0.457,-0.00,0.00,0.00
0.459,-0.00,0.00,0.00
0.461,-0.00,0.00,0.00
0.464,-0.00,0.00,0.00
0.466,0.00,0.00,0.00
0.47,-0.00,0.00,0.00
0.473,-0.00,0.00,0.00
0.474,-0.00,-0.00,0.00
0.476,-0.00,0.00,0.00
0.481,0.00,0.00,0.00
0.481,-0.00,0.00,0.00
0.484,-0.00,0.00,0.00
0.494,-0.00,0.00,0.00
0.495,-0.00,-0.00,-0.00
0.495,-0.00,-0.00,-0.00
0.495,0.00,0.00,-0.00
0.496,0.00,-0.00,-0.00
0.5,-0.00,-0.00,-0.00
0.501,-0.00,0.00,-0.00
0.525,0.00,0.00,-0.00
0.526,-0.00,0.00,-0.00
0.527,-0.00,0.00,0.00
0.527,0.00,-0.00,-0.00
0.527,-0.00,0.00,0.00
0.527,-0.00,-0.00,0.00
0.527,-0.00,0.00,-0.00
0.528,-0.00,0.00,0.00
0.528,-0.00,0.00,0.00
0.528,0.00,0.00,0.00
0.529,-0.00,0.00,0.00
0.53,-0.00,0.00,0.00
0.533,-0.00,-0.00,0.00
0.574,-0.00,0.00,0.00
0.575,-0.00,-0.00,0.00
0.575,-0.00,0.00,0.00
0.576,-0.00,-0.00,0.00
0.576,-0.00,0.00,0.00
0.576,-0.00,0.00,0.00
0.576,-0.00,0.00,0.00
0.576,-0.00,0.00,0.00
0.576,-0.00,-0.00,0.00
0.576,-0.00,0.00,0.00
0.576,-0.00,0.00,0.00
0.577,-0.00,-0.00,0.00
0.577,-0.00,0.00,0.00
0.577,-0.00,0.00,0.00
0.577,-0.00,0.00,0.00
0.577,-0.00,0.00,0.00
0.577,-0.00,0.00,0.00
0.577,-0.00,-0.00,-0.00
0.582,-0.00,0.00,-0.00
0.582,-0.00,0.00,0.00
0.588,-0.00,0.00,-0.00
0.588,-0.00,0.00,-0.00
0.591,-0.00,0.00,-0.00
0.592,0.00,0.00,-0.00
0.595,0.00,0.00,-0.00
0.597,0.00,0.00,-0.00
0.599,0.00,0.00,-0.00
0.604,0.00,0.00,-0.00
0.604,0.00,-0.00,-0.00
0.607,0.00,0.00,-0.00
0.609,0.00,-0.00,-0.00
0.612,0.00,0.00,-0.00
0.614,0.00,0.00,-0.00
0.616,-0.00,0.00,-0.00
0.623,0.00,0.00,-0.00
0.623,0.00,0.00,-0.00
0.625,0.00,0.00,-0.00
0.626,0.00,0.00,-0.00
0.63,0.00,0.00,-0.00
0.632,0.00,-0.00,-0.00
0.635,-0.00,0.00,-0.00
0.637,-0.00,0.00,-0.00
0.641,-0.00,0.00,-0.00
0.641,0.00,0.00,-0.00
0.644,0.00,0.00,-0.00
0.647,-0.00,0.00,-0.00
0.65,-0.00,0.00,-0.00
0.653,-0.00,0.00,-0.00
0.655,0.00,0.00,-0.00
0.657,-0.00,0.00,-0.00
0.66,-0.00,0.01,-0.00
0.663,0.00,0.00,-0.00
0.665,-0.00,0.00,0.00
0.667,0.00,0.00,-0.00
0.672,-0.00,0.00,-0.00
0.672,-0.00,0.00,-0.00
0.675,-0.00,0.01,-0.00
0.676,-0.00,0.00,-0.00
0.679,-0.00,0.00,-0.00
0.681,-0.00,0.00,-0.00
0.684,-0.00,0.00,-0.00
0.692,-0.00,0.00,-0.00
0.693,-0.00,0.00,-0.00
0.693,-0.00,0.00,-0.00
0.694,0.00,0.00,-0.00
0.696,-0.00,0.00,-0.00
0.7,-0.00,0.00,-0.00
0.701,-0.00,0.00,-0.00
0.715,0.00,0.00,-0.01
0.716,-0.00,0.00,-0.00
0.717,0.00,0.00,-0.00
0.717,-0.00,0.00,-0.00
0.717,-0.00,0.00,-0.00
0.717,-0.00,0.00,-0.00
0.718,-0.00,0.00,-0.00
0.722,-0.00,-0.00,-0.00
0.724,-0.00,0.00,-0.00
0.73,-0.00,0.00,-0.00
0.731,0.00,0.00,-0.00
0.731,-0.00,0.00,-0.00
0.733,-0.00,0.00,-0.00
0.739,-0.00,0.00,-0.01
0.74,0.00,0.00,-0.00
0.741,0.00,0.00,-0.00
0.744,0.00,-0.02,-0.00
0.745,0.00,-0.05,-0.01
0.747,0.00,-0.04,-0.01
0.751,0.00,-0.01,-0.00
0.755,0.00,0.01,-0.00
0.755,0.01,0.01,-0.00
0.758,0.00,-0.01,-0.01
0.761,0.01,-0.02,-0.01
0.763,0.01,-0.00,-0.01
0.766,0.01,0.01,-0.00
0.77,0.00,0.00,-0.01
0.772,0.00,-0.01,-0.01
0.773,0.01,-0.02,-0.01
0.776,0.00,-0.01,-0.00
0.778,0.00,-0.00,-0.00
0.78,0.00,0.00,-0.00
0.783,0.00,-0.00,-0.00
0.785,0.00,-0.00,-0.00
0.791,0.00,-0.01,-0.00
0.791,0.00,-0.02,-0.01
0.793,0.00,-0.02,-0.01
0.795,0.00,-0.00,-0.00
0.798,0.00,0.00,-0.00
0.8,0.00,-0.01,-0.00
0.811,0.00,-0.01,-0.00
0.812,0.00,-0.00,-0.00
0.812,0.00,0.01,-0.00
0.813,0.00,-0.00,-0.00
0.813,-0.00,-0.01,0.00
0.815,-0.00,-0.01,0.00
0.818,-0.00,0.00,0.00
0.821,-0.00,0.01,0.00
0.823,-0.00,-0.00,0.00
0.825,-0.00,-0.01,0.00
0.828,-0.00,-0.01,0.00
0.83,-0.00,-0.00,0.00
0.832,-0.00,0.00,0.00
0.835,0.00,0.00,0.00
0.838,0.00,0.00,0.01
0.84,0.00,0.00,0.01
0.842,0.00,0.00,0.01
0.845,0.00,0.00,0.01
0.846,0.00,0.01,0.01
0.849,0.00,0.00,0.01
0.852,0.00,0.00,0.01
0.855,-0.00,-0.00,0.01
0.858,-0.00,-0.00,0.01
0.862,-0.00,0.01,0.01
0.862,0.00,0.01,0.01
0.865,-0.00,-0.00,0.01
0.867,-0.00,-0.01,0.01
0.869,0.00,-0.00,0.01
0.872,0.00,0.00,0.01
0.875,0.00,0.00,0.01
0.877,0.00,-0.00,0.01
0.88,0.00,-0.00,0.01
0.882,0.00,0.00,0.01
0.885,0.00,0.01,0.01
0.886,-0.00,0.01,0.01
0.891,-0.00,-0.00,0.01
0.892,-0.00,-0.00,0.01
0.894,-0.00,0.00,0.01
0.897,-0.00,0.00,0.01
0.899,0.00,-0.00,0.01
0.901,0.00,0.00,0.01
0.912,0.00,-0.00,0.01
0.913,-0.00,-0.00,0.01
0.913,0.00,-0.01,0.01
0.913,0.00,-0.00,0.01
0.914,-0.00,0.00,0.01
0.916,0.00,0.00,0.01
0.919,0.00,0.00,0.01
0.922,0.00,-0.00,0.01
0.924,-0.00,0.00,0.01
0.926,-0.00,0.01,0.01
0.929,0.00,0.00,0.01
0.932,0.00,-0.01,0.01
0.934,-0.00,-0.01,0.01
0.936,-0.00,0.00,0.01
0.942,-0.00,0.00,0.01
0.943,0.00,-0.00,0.01
0.943,-0.00,-0.01,0.01
0.945,-0.00,-0.00,0.01
0.947,0.00,0.00,0.01
0.951,-0.00,0.00,0.01
0.953,-0.00,0.00,0.01
0.955,0.00,0.00,0.01
0.958,0.00,0.00,0.01
0.96,-0.00,0.01,0.01
0.964,-0.00,0.00,0.01
0.966,-0.00,0.00,0.01
0.969,-0.00,-0.00,0.01
0.971,-0.00,-0.00,0.01
0.973,-0.00,-0.00,0.01
0.976,-0.00,-0.00,0.01
0.978,-0.00,0.00,0.01
0.98,0.00,0.00,0.01
0.983,0.00,0.00,0.01
0.986,0.00,-0.00,0.01
0.991,0.00,0.00,0.01
0.991,0.00,0.01,0.01
0.993,0.00,0.00,0.01
0.995,0.00,-0.00,0.01
0.997,0.00,-0.00,0.01
1,0.00,0.00,0.01
1.011,-0.00,0.01,0.01
1.012,0.00,0.00,0.01
1.012,-0.00,-0.00,0.01
1.012,-0.00,-0.00,0.01
1.013,-0.00,-0.00,0.01
1.015,-0.00,0.00,0.01
1.018,0.00,-0.00,0.01
1.021,0.00,-0.00,0.01
1.022,0.00,0.00,0.01
1.025,0.00,0.00,0.01
1.029,-0.00,0.00,0.01
1.029,-0.00,0.00,0.01
1.032,0.00,0.00,0.01
1.034,0.00,0.00,0.01
1.038,0.00,0.00,0.01
1.039,0.00,-0.00,0.01
1.042,0.00,0.00,0.01
1.044,-0.00,0.00,0.01
1.046,-0.00,-0.00,0.01
1.049,-0.00,-0.01,0.01
1.052,-0.00,-0.01,0.01
1.054,-0.00,0.00,0.01
1.058,-0.00,0.00,0.01
1.059,0.00,-0.00,0.01
1.061,-0.00,-0.00,0.01
1.064,0.00,0.00,0.01
1.066,0.00,0.00,0.01
1.071,-0.00,0.00,0.01
1.072,-0.00,0.00,0.00
1.075,-0.00,0.00,0.01
1.076,-0.00,0.00,0.00
1.08,0.00,0.00,0.00
1.082,-0.00,0.00,0.00
1.084,-0.00,0.00,0.01
1.091,-0.00,-0.00,0.00
1.091,-0.00,-0.00,0.00
1.092,-0.00,-0.00,0.00
1.094,-0.00,-0.00,0.00
1.096,-0.00,-0.00,0.00
1.099,-0.00,0.00,0.00
1.102,-0.00,0.00,0.00
1.112,-0.00,-0.00,0.00
1.113,-0.00,-0.00,0.00
1.113,-0.00,0.00,0.00
1.113,-0.00,0.00,0.00
1.113,-0.00,-0.00,0.00
1.116,-0.00,0.00,0.01
1.119,-0.00,0.00,0.00
1.121,-0.00,0.00,0.01
1.124,-0.00,0.00,0.01
1.126,-0.00,-0.00,0.00
1.129,-0.00,-0.00,0.00
1.13,0.00,0.00,0.00
1.133,0.00,0.00,0.01
1.136,0.00,0.00,0.00
1.142,0.00,0.00,0.00
1.142,0.00,0.00,0.00
1.142,0.00,0.00,0.00
1.146,0.00,0.00,0.00
1.147,-0.00,0.00,0.00
1.151,0.00,0.00,0.00
1.154,-0.00,0.00,0.00
1.155,-0.00,0.00,0.00
1.158,-0.00,0.00,0.00
1.16,-0.00,0.00,0.00
1.163,-0.00,0.00,0.00
1.166,0.00,0.00,-0.00
1.168,-0.00,-0.00,0.00
1.17,0.00,0.00,-0.00
1.173,0.00,0.00,-0.00
1.176,0.00,0.00,-0.00
1.178,-0.00,0.00,-0.00
1.18,-0.00,0.00,-0.00
1.186,-0.00,0.00,-0.00
1.186,-0.00,0.01,-0.00
1.191,-0.00,0.00,-0.00
1.192,-0.00,0.00,-0.01
1.194,-0.00,-0.00,-0.00
1.195,-0.00,0.00,-0.00
1.197,-0.00,0.00,-0.01
1.201,-0.00,-0.00,-0.01
1.213,-0.00,-0.00,-0.01
1.214,-0.00,-0.00,-0.01
1.214,-0.00,-0.00,-0.01
1.214,-0.00,-0.00,-0.01
1.214,-0.00,-0.00,-0.01
1.214,-0.00,0.00,-0.01
1.217,-0.00,-0.00,-0.01
1.221,-0.00,0.00,-0.01
1.222,-0.00,0.00,-0.01
1.225,-0.00,0.00,-0.01
1.228,-0.00,0.00,-0.01
1.23,0.00,0.00,-0.01
1.231,0.00,-0.00,-0.01
1.235,-0.00,-0.00,-0.01
1.237,-0.00,0.00,-0.01
1.24,-0.00,0.00,-0.01
1.242,0.00,-0.00,-0.01
1.244,-0.00,-0.00,-0.01
1.246,-0.00,-0.00,-0.01
1.249,-0.00,0.00,-0.01
1.252,-0.00,0.00,-0.01
1.255,-0.00,0.00,-0.01
1.257,0.00,0.00,-0.01
1.259,-0.00,0.00,-0.01
1.261,-0.00,0.00,-0.01
1.264,-0.00,0.00,-0.01
1.267,-0.00,0.00,-0.01
1.269,-0.00,0.00,-0.01
1.272,-0.00,-0.00,-0.01
1.275,-0.00,-0.00,-0.00
1.277,-0.00,0.00,-0.01
1.28,0.00,0.00,-0.00
1.281,0.00,-0.00,-0.00
1.285,0.00,0.00,-0.00
1.288,0.00,0.00,-0.01
1.289,-0.00,-0.00,-0.00
1.291,-0.00,0.00,-0.00
1.293,-0.00,0.00,-0.00
1.296,-0.00,0.00,-0.00
1.299,-0.00,0.00,-0.00
1.302,-0.00,0.00,-0.00
1.308,-0.00,0.00,-0.00
1.309,-0.00,0.00,-0.00
1.309,-0.00,-0.00,-0.00
1.311,-0.00,-0.00,-0.00
1.313,0.00,-0.00,-0.00
1.316,-0.00,0.00,-0.00
1.318,-0.00,-0.00,-0.00
1.33,0.00,0.00,-0.00
1.33,-0.00,0.00,-0.00
1.331,-0.00,0.00,-0.00
1.331,0.00,0.00,-0.00
1.331,-0.00,0.00,0.00
1.333,-0.00,0.00,-0.00
1.338,-0.00,0.00,-0.00
1.339,-0.00,0.00,-0.00
1.342,-0.00,0.00,-0.00
1.345,-0.00,0.00,-0.00
1.345,-0.00,0.00,-0.00
1.347,-0.00,0.00,-0.00
1.352,-0.00,0.00,-0.00
1.355,-0.00,-0.00,-0.00
1.356,-0.00,0.00,-0.00
1.359,-0.00,0.00,-0.00
1.361,-0.00,0.00,-0.00
1.363,0.00,0.00,-0.00
1.366,-0.00,0.00,-0.00
1.368,-0.00,0.00,-0.00
1.371,-0.00,0.00,-0.00
1.375,-0.00,0.00,-0.00
1.375,-0.00,0.00,-0.00
1.377,-0.00,0.00,-0.00
1.381,-0.00,0.00,-0.00
1.383,-0.00,0.00,-0.00
1.385,-0.00,-0.00,-0.00
1.387,-0.00,-0.00,-0.00
1.391,-0.00,0.00,-0.00
1.392,-0.00,0.00,-0.00
1.395,-0.00,-0.00,-0.00
1.397,-0.00,0.00,-0.00
1.401,0.00,0.00,-0.00
1.408,-0.00,0.00,-0.00
1.409,-0.00,0.00,-0.00
1.409,-0.00,0.00,-0.00
1.41,-0.00,-0.00,-0.00
1.413,-0.00,0.00,-0.00
1.415,-0.00,-0.00,-0.00
1.417,-0.00,-0.00,-0.00
1.43,-0.00,-0.00,-0.00
1.431,-0.00,-0.00,-0.00
1.431,-0.00,0.00,-0.00
1.431,-0.00,-0.00,-0.00
1.432,0.00,-0.00,-0.00
1.432,-0.00,-0.00,-0.00
1.434,-0.00,0.00,-0.00
1.438,-0.00,0.00,-0.00
1.443,-0.00,0.00,-0.00
1.443,-0.00,0.00,-0.00
1.443,-0.00,0.00,-0.00
1.446,-0.00,0.00,-0.00
1.449,-0.00,0.00,-0.00
1.452,-0.00,-0.00,0.00
1.455,-0.00,0.00,0.00
1.457,-0.00,0.00,0.00
1.46,-0.00,0.00,0.00
1.462,-0.00,0.00,0.00
1.464,-0.00,0.00,0.00
1.467,-0.00,0.00,0.00
1.471,-0.00,0.00,0.00
1.472,-0.00,-0.00,-0.00
1.475,-0.00,0.00,0.00
1.477,-0.00,0.00,0.00
1.48,-0.00,0.00,0.00
1.482,-0.00,0.00,0.00
1.484,-0.00,0.00,0.00
1.486,-0.00,0.00,0.00
1.488,-0.00,0.00,0.00
1.491,-0.00,-0.00,0.00
1.493,-0.00,-0.00,0.00
1.496,-0.00,-0.00,-0.00
1.499,-0.00,0.00,0.00
1.501,-0.00,-0.00,-0.00
1.507,-0.00,-0.00,-0.00
1.508,-0.00,-0.00,-0.00
1.508,-0.00,0.00,-0.00
1.511,-0.00,0.00,-0.00
1.513,0.00,0.00,-0.00
1.516,-0.00,0.00,-0.00
1.519,0.00,0.00,-0.00
1.532,0.00,0.00,-0.00
1.533,0.00,0.00,-0.00
1.533,-0.00,0.00,-0.00
1.533,0.00,-0.00,-0.00
1.533,-0.00,0.00,-0.00
1.533,-0.00,0.00,-0.00
1.536,0.00,-0.00,-0.01
1.541,-0.00,-0.00,-0.01
1.542,-0.00,0.00,-0.01
1.542,-0.00,0.00,-0.01
1.546,0.00,-0.00,-0.01
1.547,-0.00,-0.00,-0.01
1.55,0.00,0.00,-0.01
1.554,0.00,0.00,-0.01
1.555,-0.00,0.00,-0.01
1.559,-0.00,0.00,-0.01
1.561,0.00,0.00,-0.01
1.562,0.00,0.00,-0.01
1.565,-0.00,0.00,-0.01
1.568,0.00,-0.00,-0.01
1.571,-0.00,-0.00,-0.01
1.573,-0.00,-0.00,-0.01
1.575,-0.00,0.00,-0.01
1.577,-0.00,-0.00,-0.01
1.581,-0.00,-0.00,-0.01
1.582,0.00,-0.00,-0.01
1.585,-0.00,0.00,-0.01
1.588,-0.00,0.00,-0.01
1.59,-0.00,-0.00,-0.01
1.592,-0.00,0.00,-0.01
1.595,-0.00,0.00,-0.01
1.598,-0.00,0.01,-0.01
1.601,-0.00,0.00,-0.01
1.603,-0.00,0.00,-0.01
1.608,-0.00,0.00,-0.01
1.609,-0.00,0.00,-0.01
1.61,-0.00,-0.00,-0.01
1.612,-0.00,-0.00,-0.01
1.614,-0.00,-0.00,-0.01
1.617,-0.00,0.00,-0.01
1.627,-0.00,0.00,-0.01
1.628,-0.00,-0.00,-0.01
1.628,-0.00,-0.00,-0.01
1.628,-0.00,0.00,-0.01
1.63,0.00,0.00,-0.01
1.632,-0.00,0.00,-0.01
1.635,-0.00,-0.00,-0.01
1.637,0.00,0.00,-0.01
1.642,0.00,0.00,-0.01
1.642,0.00,0.00,-0.01
1.643,-0.00,-0.00,-0.01
1.646,-0.00,0.00,-0.02
1.648,-0.00,-0.00,-0.02
1.651,-0.00,0.00,-0.02
1.655,0.00,-0.00,-0.02
1.657,0.00,-0.00,-0.02
1.661,0.00,0.00,-0.02
1.661,0.00,0.00,-0.02
1.664,0.00,-0.00,-0.01
1.667,-0.00,0.00,-0.02
1.669,0.00,0.00,-0.02
1.672,-0.00,0.01,-0.02
1.674,-0.00,0.00,-0.02
1.676,-0.00,0.00,-0.01
1.678,-0.00,0.00,-0.02
1.682,-0.00,0.00,-0.02
1.684,-0.00,-0.00,-0.02
1.686,-0.00,-0.00,-0.02
1.688,-0.00,-0.00,-0.02
1.691,-0.00,-0.00,-0.02
1.695,-0.00,0.00,-0.02
1.696,0.00,0.00,-0.02
1.699,-0.00,-0.00,-0.01
1.701,-0.00,0.00,-0.01
1.707,-0.00,0.00,-0.01
1.708,0.00,0.00,-0.01
1.708,-0.00,-0.00,-0.01
1.711,0.00,0.00,-0.01
1.713,0.00,0.00,-0.01
1.715,-0.00,0.00,-0.01
1.718,-0.00,0.00,-0.01
1.728,-0.00,0.00,-0.01
1.729,-0.00,-0.00,-0.01
1.729,-0.00,0.00,-0.01
1.73,-0.00,0.00,-0.01
1.73,-0.00,-0.00,-0.01
1.733,0.00,-0.00,-0.01
1.736,0.00,0.00,-0.01
1.741,0.00,0.00,-0.01
1.742,0.00,-0.00,-0.01
1.744,-0.00,0.00,-0.01
1.745,0.00,0.00,-0.01
1.747,-0.00,0.00,-0.01
1.75,-0.00,-0.00,-0.01
1.753,0.00,-0.00,-0.01
1.756,-0.00,0.00,-0.01
1.759,-0.00,-0.00,-0.01
1.761,0.00,-0.00,-0.01
1.762,-0.00,-0.00,-0.01
1.765,-0.00,-0.00,-0.01
1.767,-0.00,0.00,-0.01
1.772,-0.00,0.00,-0.01
1.772,-0.00,0.00,-0.01
1.775,0.00,-0.00,-0.00
1.78,0.00,0.00,-0.00
1.78,-0.00,0.00,-0.00
1.784,-0.00,0.00,-0.00
1.784,-0.00,0.00,-0.00
1.788,-0.00,0.00,-0.00
1.791,-0.00,0.00,-0.00
1.792,-0.00,0.00,-0.00
1.795,-0.00,-0.00,-0.00
1.797,0.00,0.00,-0.00
1.8,-0.00,0.00,-0.00
1.803,-0.00,0.00,-0.00
1.807,0.00,-0.00,-0.00
1.808,-0.00,-0.00,-0.00
1.808,-0.00,0.00,-0.00
1.811,0.00,0.00,-0.00
1.815,-0.00,0.00,-0.00
1.817,0.00,0.00,-0.00
1.824,-0.00,0.00,-0.00
1.825,0.00,0.00,-0.00
1.825,-0.00,0.00,-0.00
1.826,-0.00,-0.00,-0.00
1.829,-0.00,-0.00,-0.00
1.834,0.00,0.00,-0.00
1.835,-0.00,0.00,-0.00
1.838,0.00,-0.00,-0.00
1.84,-0.00,-0.00,-0.00
1.842,-0.00,-0.00,-0.00
1.845,-0.00,0.00,-0.00
1.846,-0.00,-0.00,-0.00
1.848,-0.00,-0.00,-0.00
1.852,-0.00,0.00,-0.00
1.854,-0.00,0.00,-0.00
1.856,0.00,0.00,-0.00
1.859,-0.00,-0.00,-0.00
1.861,0.00,-0.00,-0.00
1.864,0.00,0.00,0.00
1.867,0.00,0.00,0.00
1.87,0.00,0.00,0.00
1.872,-0.00,0.00,0.00
1.874,0.00,-0.00,0.00
1.876,0.00,-0.00,0.00
1.879,-0.00,0.00,0.00
1.881,0.00,0.00,0.00
1.883,0.00,0.00,0.00
1.886,0.00,0.00,0.00
1.889,0.00,0.00,0.00
1.892,-0.00,0.00,0.00
1.896,0.00,0.00,0.00
1.896,0.00,0.00,0.00
1.898,-0.00,0.00,0.00
1.901,-0.00,0.00,0.00
1.903,-0.00,0.00,0.00
1.908,-0.00,-0.00,0.00
1.909,-0.00,0.00,0.00
1.91,-0.00,0.00,0.00
1.914,-0.00,0.00,0.00
1.916,-0.00,-0.00,0.00
1.918,-0.00,0.00,0.00
1.927,-0.00,0.00,0.00
1.928,-0.00,0.00,0.00
1.928,-0.00,-0.00,0.00
1.928,-0.00,0.00,0.00
1.93,-0.00,0.00,0.00
1.934,0.00,0.00,0.00
1.936,-0.00,0.00,0.00
1.938,-0.00,-0.00,0.00
1.94,-0.00,0.00,0.00
1.942,-0.00,0.00,0.00
1.945,-0.00,-0.00,0.00
1.949,-0.00,-0.00,0.00
1.951,-0.00,0.00,0.00
1.953,-0.00,0.00,0.00
1.955,-0.00,-0.00,0.00
1.958,-0.00,-0.00,0.00
1.96,-0.00,0.00,0.00
1.962,-0.00,0.00,0.00
