time,gFx,gFy,gFz,TgF
0.134000,-0.1576,0.8169,0.5321,0.988
0.136000,-0.1581,0.8181,0.5282,0.987
0.138000,-0.1583,0.8169,0.5252,0.984
0.141000,-0.1585,0.8162,0.5245,0.983
0.143000,-0.1600,0.8167,0.5235,0.983
0.145000,-0.1600,0.8162,0.5223,0.982
0.148000,-0.1581,0.8147,0.5216,0.980
0.151000,-0.1561,0.8145,0.5228,0.980
0.154000,-0.1539,0.8145,0.5274,0.982
0.156000,-0.1517,0.8150,0.5362,0.987
0.158000,-0.1483,0.8164,0.5458,0.993
0.160000,-0.1434,0.8169,0.5531,0.997
0.163000,-0.1402,0.8159,0.5636,1.002
0.165000,-0.1361,0.8140,0.5734,1.005
0.168000,-0.1319,0.8116,0.5800,1.006
0.171000,-0.1292,0.8098,0.5856,1.008
0.173000,-0.1270,0.8101,0.5878,1.009
0.175000,-0.1261,0.8116,0.5892,1.011
0.177000,-0.1253,0.8130,0.5902,1.012
0.180000,-0.1248,0.8137,0.5927,1.014
0.183000,-0.1246,0.8145,0.5980,1.018
0.185000,-0.1243,0.8152,0.6019,1.021
0.187000,-0.1241,0.8167,0.6039,1.023
0.190000,-0.1234,0.8172,0.6061,1.025
0.192000,-0.1231,0.8181,0.6090,1.027
0.194000,-0.1204,0.8184,0.6120,1.029
0.197000,-0.1168,0.8191,0.6151,1.031
0.200000,-0.1148,0.8206,0.6176,1.033
0.202000,-0.1143,0.8196,0.6178,1.033
0.211000,-0.1158,0.8174,0.6176,1.031
0.212000,-0.1175,0.8152,0.6166,1.029
0.212000,-0.1182,0.8142,0.6142,1.027
0.212000,-0.1185,0.8140,0.6105,1.024
0.215000,-0.1190,0.8137,0.6076,1.022
0.217000,-0.1202,0.8140,0.6061,1.022
0.219000,-0.1212,0.8140,0.6049,1.021
0.222000,-0.1217,0.8145,0.6032,1.021
0.224000,-0.1234,0.8157,0.6010,1.021
0.227000,-0.1224,0.8177,0.6005,1.022
0.229000,-0.1195,0.8196,0.6012,1.023
0.232000,-0.1168,0.8211,0.6017,1.025
0.234000,-0.1143,0.8216,0.6039,1.026
0.241000,-0.1126,0.8221,0.6056,1.027
0.242000,-0.1112,0.8216,0.6041,1.026
0.242000,-0.1099,0.8201,0.6032,1.024
0.244000,-0.1090,0.8199,0.6024,1.023
0.246000,-0.1085,0.8208,0.6005,1.023
0.248000,-0.1090,0.8203,0.5975,1.021
0.251000,-0.1104,0.8189,0.5944,1.018
0.253000,-0.1134,0.8181,0.5927,1.017
0.256000,-0.1165,0.8177,0.5910,1.016
0.258000,-0.1197,0.8167,0.5873,1.013
0.262000,-0.1219,0.8159,0.5861,1.012
0.263000,-0.1234,0.8164,0.5853,1.012
0.266000,-0.1256,0.8164,0.5829,1.011
0.268000,-0.1278,0.8162,0.5802,1.010
0.270000,-0.1302,0.8152,0.5782,1.008
0.273000,-0.1319,0.8147,0.5768,1.007
0.276000,-0.1329,0.8140,0.5739,1.005
0.279000,-0.1341,0.8120,0.5704,1.001
0.281000,-0.1363,0.8120,0.5687,1.001
0.284000,-0.1375,0.8108,0.5665,0.999
0.288000,-0.1380,0.8094,0.5653,0.997
0.288000,-0.1378,0.8091,0.5646,0.996
0.291000,-0.1380,0.8079,0.5631,0.994
0.293000,-0.1390,0.8064,0.5631,0.993
0.296000,-0.1392,0.8054,0.5633,0.993
0.298000,-0.1400,0.8057,0.5633,0.993
0.301000,-0.1405,0.8054,0.5614,0.992
0.311000,-0.1410,0.8025,0.5597,0.989
0.312000,-0.1422,0.8013,0.5568,0.986
0.312000,-0.1424,0.8020,0.5521,0.984
0.312000,-0.1434,0.8003,0.5492,0.981
0.313000,-0.1454,0.8001,0.5467,0.980
0.316000,-0.1468,0.8020,0.5453,0.981
0.318000,-0.1468,0.8013,0.5453,0.980
0.321000,-0.1461,0.8010,0.5467,0.981
0.324000,-0.1466,0.8015,0.5494,0.983
0.327000,-0.1456,0.8023,0.5519,0.985
0.328000,-0.1424,0.8042,0.5550,0.987
0.331000,-0.1395,0.8062,0.5609,0.992
0.333000,-0.1363,0.8076,0.5675,0.996
0.335000,-0.1336,0.8091,0.5731,1.000
0.345000,-0.1295,0.8098,0.5780,1.003
0.346000,-0.1246,0.8094,0.5831,1.005
0.346000,-0.1219,0.8096,0.5866,1.007
0.346000,-0.1199,0.8101,0.5875,1.008
0.348000,-0.1185,0.8103,0.5870,1.008
0.351000,-0.1173,0.8101,0.5868,1.007
0.353000,-0.1168,0.8111,0.5868,1.008
0.355000,-0.1158,0.8130,0.5858,1.009
0.358000,-0.1158,0.8133,0.5822,1.007
0.360000,-0.1173,0.8140,0.5802,1.006
0.363000,-0.1175,0.8167,0.5807,1.009
0.365000,-0.1170,0.8191,0.5800,1.010
0.368000,-0.1160,0.8206,0.5809,1.012
0.371000,-0.1158,0.8223,0.5829,1.015
0.372000,-0.1138,0.8238,0.5848,1.017
0.375000,-0.1107,0.8247,0.5866,1.018
0.377000,-0.1082,0.8272,0.5890,1.021
0.380000,-0.1070,0.8279,0.5880,1.021
0.383000,-0.1058,0.8260,0.5853,1.018
0.385000,-0.1046,0.8252,0.5848,1.017
0.387000,-0.1048,0.8265,0.5814,1.016
0.391000,-0.1053,0.8247,0.5780,1.013
0.392000,-0.1077,0.8216,0.5758,1.009
0.394000,-0.1112,0.8203,0.5719,1.006
0.398000,-0.1143,0.8199,0.5675,1.004
0.400000,-0.1178,0.8194,0.5641,1.002
0.403000,-0.1212,0.8186,0.5599,0.999
0.407000,-0.1243,0.8191,0.5536,0.996
0.408000,-0.1275,0.8201,0.5497,0.995
0.415000,-0.1295,0.8199,0.5484,0.995
0.416000,-0.1307,0.8213,0.5494,0.997
0.416000,-0.1309,0.8223,0.5526,0.999
0.416000,-0.1307,0.8216,0.5558,1.000
0.420000,-0.1312,0.8221,0.5594,1.003
0.424000,-0.1309,0.8206,0.5633,1.004
0.425000,-0.1292,0.8177,0.5648,1.002
0.427000,-0.1263,0.8172,0.5648,1.001
0.429000,-0.1241,0.8172,0.5653,1.001
0.432000,-0.1231,0.8157,0.5665,1.001
0.435000,-0.1224,0.8145,0.5675,1.000
0.436000,-0.1207,0.8142,0.5668,0.999
0.440000,-0.1202,0.8140,0.5646,0.998
0.442000,-0.1207,0.8140,0.5653,0.998
0.445000,-0.1219,0.8145,0.5665,1.000
0.446000,-0.1234,0.8152,0.5655,1.000
0.449000,-0.1234,0.8172,0.5665,1.002
0.453000,-0.1236,0.8191,0.5680,1.004
0.455000,-0.1246,0.8203,0.5680,1.006
0.457000,-0.1248,0.8233,0.5685,1.008
0.460000,-0.1234,0.8252,0.5704,1.011
0.462000,-0.1234,0.8277,0.5739,1.015
0.464000,-0.1202,0.8304,0.5778,1.019
0.467000,-0.1160,0.8335,0.5841,1.024
0.469000,-0.1134,0.8367,0.5919,1.031
0.471000,-0.1077,0.8396,0.6010,1.038
0.475000,-0.1031,0.8428,0.6107,1.046
0.476000,-0.0977,0.8443,0.6198,1.052
0.479000,-0.0906,0.8453,0.6296,1.058
0.481000,-0.0860,0.8462,0.6364,1.062
0.484000,-0.0823,0.8465,0.6410,1.065
0.488000,-0.0794,0.8428,0.6452,1.064
0.488000,-0.0789,0.8389,0.6479,1.063
0.491000,-0.0801,0.8365,0.6496,1.062
0.493000,-0.0831,0.8326,0.6498,1.059
0.496000,-0.0867,0.8287,0.6467,1.055
0.499000,-0.0897,0.8257,0.6432,1.051
0.501000,-0.0936,0.8223,0.6396,1.046
0.507000,-0.0985,0.8203,0.6335,1.041
0.508000,-0.1024,0.8191,0.6266,1.036
0.508000,-0.1060,0.8169,0.6212,1.032
0.521000,-0.1107,0.8159,0.6183,1.030
0.521000,-0.1143,0.8152,0.6151,1.028
0.522000,-0.1160,0.8150,0.6132,1.026
0.522000,-0.1187,0.8140,0.6115,1.025
0.522000,-0.1219,0.8133,0.6083,1.023
0.522000,-0.1226,0.8147,0.6059,1.023
0.534000,-0.1236,0.8125,0.6019,1.019
0.534000,-0.1246,0.8094,0.5975,1.014
0.534000,-0.1253,0.8106,0.5927,1.012
0.534000,-0.1275,0.8113,0.5873,1.010
0.535000,-0.1285,0.8091,0.5834,1.006
0.539000,-0.1287,0.8089,0.5804,1.004
0.540000,-0.1290,0.8103,0.5775,1.003
0.543000,-0.1290,0.8106,0.5756,1.002
0.545000,-0.1295,0.8111,0.5743,1.002
0.547000,-0.1283,0.8098,0.5743,1.001
0.550000,-0.1275,0.8081,0.5751,1.000
0.554000,-0.1270,0.8074,0.5751,0.999
0.555000,-0.1256,0.8084,0.5756,1.000
0.558000,-0.1258,0.8091,0.5770,1.002
0.560000,-0.1261,0.8076,0.5763,1.000
0.564000,-0.1265,0.8072,0.5768,1.000
0.564000,-0.1278,0.8081,0.5802,1.003
0.568000,-0.1270,0.8091,0.5841,1.006
0.571000,-0.1253,0.8096,0.5878,1.008
0.572000,-0.1243,0.8098,0.5914,1.010
0.575000,-0.1229,0.8108,0.5951,1.013
0.577000,-0.1204,0.8123,0.5997,1.017
0.580000,-0.1180,0.8116,0.6034,1.018
0.583000,-0.1148,0.8103,0.6066,1.019
0.585000,-0.1119,0.8106,0.6085,1.020
0.587000,-0.1099,0.8106,0.6085,1.020
0.590000,-0.1075,0.8101,0.6085,1.019
0.592000,-0.1060,0.8103,0.6071,1.018
0.595000,-0.1060,0.8108,0.6073,1.019
0.597000,-0.1046,0.8091,0.6076,1.017
0.600000,-0.1036,0.8089,0.6041,1.015
0.603000,-0.1036,0.8108,0.6022,1.015
0.607000,-0.1024,0.8123,0.6005,1.015
0.608000,-0.1009,0.8137,0.5975,1.015
0.609000,-0.1002,0.8150,0.5951,1.014
0.613000,-0.0999,0.8159,0.5934,1.014
0.614000,-0.0994,0.8174,0.5900,1.013
0.617000,-0.0992,0.8196,0.5866,1.013
0.619000,-0.0992,0.8203,0.5861,1.013
0.633000,-0.0985,0.8206,0.5858,1.013
0.634000,-0.0972,0.8206,0.5853,1.013
0.634000,-0.0948,0.8216,0.5853,1.013
0.634000,-0.0904,0.8225,0.5866,1.014
0.634000,-0.0872,0.8233,0.5880,1.015
0.635000,-0.0875,0.8230,0.5883,1.015
0.637000,-0.0867,0.8223,0.5880,1.015
0.641000,-0.0845,0.8218,0.5880,1.014
0.641000,-0.0840,0.8213,0.5878,1.013
0.644000,-0.0843,0.8216,0.5878,1.014
0.646000,-0.0855,0.8201,0.5875,1.012
0.649000,-0.0875,0.8201,0.5873,1.012
0.652000,-0.0884,0.8206,0.5861,1.012
0.654000,-0.0901,0.8199,0.5844,1.011
0.657000,-0.0921,0.8213,0.5831,1.011
0.659000,-0.0928,0.8233,0.5817,1.012
0.661000,-0.0938,0.8230,0.5814,1.012
0.665000,-0.0948,0.8238,0.5807,1.012
0.666000,-0.0963,0.8250,0.5792,1.013
0.669000,-0.0960,0.8255,0.5809,1.014
0.671000,-0.0948,0.8252,0.5819,1.014
0.675000,-0.0938,0.8257,0.5814,1.014
0.676000,-0.0921,0.8257,0.5836,1.015
0.679000,-0.0906,0.8243,0.5858,1.015
0.681000,-0.0882,0.8233,0.5870,1.015
0.684000,-0.0860,0.8243,0.5890,1.017
0.688000,-0.0838,0.8245,0.5914,1.018
0.689000,-0.0818,0.8252,0.5944,1.020
0.691000,-0.0806,0.8277,0.5975,1.024
0.693000,-0.0784,0.8287,0.6002,1.026
0.696000,-0.0760,0.8313,0.6012,1.029
0.699000,-0.0735,0.8345,0.6019,1.032
0.701000,-0.0699,0.8360,0.6041,1.034
0.703000,-0.0677,0.8379,0.6059,1.036
0.708000,-0.0672,0.8394,0.6049,1.037
0.709000,-0.0664,0.8411,0.6041,1.038
0.721000,-0.0667,0.8423,0.6039,1.039
0.721000,-0.0664,0.8436,0.6005,1.038
0.721000,-0.0652,0.8462,0.5958,1.037
0.722000,-0.0652,0.8470,0.5929,1.036
0.722000,-0.0677,0.8477,0.5905,1.035
0.734000,-0.0684,0.8484,0.5863,1.034
0.735000,-0.0684,0.8489,0.5817,1.031
0.735000,-0.0682,0.8501,0.5800,1.031
0.735000,-0.0691,0.8501,0.5780,1.030
0.736000,-0.0699,0.8501,0.5751,1.029
0.736000,-0.0704,0.8519,0.5729,1.029
0.740000,-0.0708,0.8526,0.5692,1.028
0.741000,-0.0711,0.8519,0.5658,1.025
0.743000,-0.0716,0.8523,0.5629,1.024
0.745000,-0.0721,0.8536,0.5597,1.023
0.747000,-0.0738,0.8541,0.5577,1.023
0.750000,-0.0765,0.8541,0.5546,1.021
0.753000,-0.0792,0.8536,0.5511,1.019
0.755000,-0.0814,0.8528,0.5519,1.019
0.758000,-0.0823,0.8523,0.5538,1.020
0.760000,-0.0848,0.8521,0.5546,1.020
0.762000,-0.0875,0.8533,0.5550,1.022
0.766000,-0.0877,0.8536,0.5580,1.024
0.767000,-0.0884,0.8528,0.5636,1.026
0.770000,-0.0897,0.8531,0.5680,1.029
0.773000,-0.0884,0.8538,0.5721,1.032
0.775000,-0.0879,0.8526,0.5770,1.033
0.777000,-0.0884,0.8509,0.5822,1.035
0.780000,-0.0879,0.8484,0.5866,1.035
0.783000,-0.0877,0.8453,0.5900,1.035
0.785000,-0.0884,0.8428,0.5929,1.034
0.790000,-0.0904,0.8418,0.5951,1.035
0.791000,-0.0923,0.8418,0.5966,1.036
0.792000,-0.0945,0.8394,0.5975,1.035
0.795000,-0.0958,0.8370,0.5968,1.032
0.797000,-0.0980,0.8362,0.5963,1.032
0.799000,-0.1006,0.8355,0.5953,1.031
0.828000,-0.1021,0.8335,0.5924,1.028
0.829000,-0.1041,0.8323,0.5910,1.026
0.829000,-0.1060,0.8330,0.5897,1.026
0.829000,-0.1077,0.8323,0.5888,1.025
0.830000,-0.1080,0.8309,0.5892,1.024
0.830000,-0.1085,0.8316,0.5880,1.024
0.830000,-0.1082,0.8328,0.5880,1.025
0.830000,-0.1053,0.8338,0.5902,1.027
0.830000,-0.1019,0.8343,0.5932,1.029
0.831000,-0.0985,0.8340,0.5968,1.030
0.831000,-0.0955,0.8338,0.5997,1.032
0.831000,-0.0923,0.8335,0.6034,1.033
0.831000,-0.0899,0.8323,0.6061,1.034
0.834000,-0.0889,0.8309,0.6073,1.033
0.836000,-0.0887,0.8304,0.6085,1.033
0.838000,-0.0884,0.8299,0.6090,1.033
0.841000,-0.0887,0.8289,0.6083,1.032
0.844000,-0.0904,0.8274,0.6054,1.029
0.846000,-0.0916,0.8269,0.6017,1.027
0.849000,-0.0921,0.8265,0.5980,1.024
0.851000,-0.0941,0.8262,0.5946,1.022
0.855000,-0.0977,0.8252,0.5912,1.020
0.855000,-0.0999,0.8255,0.5875,1.018
0.859000,-0.1002,0.8245,0.5868,1.017
0.861000,-0.1019,0.8240,0.5868,1.017
0.864000,-0.1043,0.8225,0.5848,1.015
0.867000,-0.1058,0.8199,0.5836,1.012
0.869000,-0.1063,0.8186,0.5826,1.010
0.871000,-0.1072,0.8169,0.5831,1.009
0.875000,-0.1075,0.8145,0.5844,1.008
0.876000,-0.1070,0.8140,0.5836,1.007
0.878000,-0.1060,0.8120,0.5834,1.005
0.881000,-0.1070,0.8098,0.5831,1.004
0.884000,-0.1077,0.8086,0.5836,1.003
0.886000,-0.1058,0.8064,0.5824,1.000
0.888000,-0.1063,0.8062,0.5802,0.999
0.891000,-0.1072,0.8059,0.5797,0.999
0.893000,-0.1053,0.8054,0.5787,0.997
0.896000,-0.1043,0.8064,0.5758,0.996
0.898000,-0.1038,0.8062,0.5753,0.996
0.901000,-0.1031,0.8074,0.5751,0.997
0.909000,-0.1041,0.8076,0.5717,0.995
0.909000,-0.1041,0.8059,0.5687,0.992
0.910000,-0.1028,0.8064,0.5673,0.991
0.910000,-0.1038,0.8062,0.5641,0.989
0.913000,-0.1046,0.8054,0.5597,0.986
0.915000,-0.1041,0.8067,0.5572,0.986
0.918000,-0.1048,0.8067,0.5553,0.985
0.935000,-0.1068,0.8057,0.5516,0.982
0.936000,-0.1082,0.8047,0.5489,0.980
0.936000,-0.1094,0.8042,0.5475,0.979
0.937000,-0.1104,0.8035,0.5448,0.977
0.937000,-0.1094,0.8018,0.5438,0.975
0.937000,-0.1087,0.8025,0.5438,0.975
0.937000,-0.1085,0.8025,0.5431,0.975
0.937000,-0.1080,0.8018,0.5426,0.974
0.940000,-0.1080,0.8020,0.5440,0.975
0.943000,-0.1070,0.8023,0.5453,0.976
0.945000,-0.1055,0.8023,0.5455,0.976
0.948000,-0.1043,0.8030,0.5480,0.978
0.950000,-0.1026,0.8050,0.5492,0.980
0.953000,-0.1011,0.8057,0.5499,0.981
0.955000,-0.0980,0.8062,0.5528,0.982
0.957000,-0.0950,0.8072,0.5543,0.984
0.960000,-0.0938,0.8096,0.5560,0.987
0.963000,-0.0931,0.8113,0.5599,0.990
0.965000,-0.0919,0.8130,0.5619,0.993
0.968000,-0.0889,0.8159,0.5616,0.995
0.971000,-0.0867,0.8167,0.5633,0.996
0.972000,-0.0862,0.8169,0.5665,0.998
0.976000,-0.0835,0.8184,0.5682,1.000
0.977000,-0.0799,0.8201,0.5687,1.001
0.980000,-0.0774,0.8213,0.5677,1.001
0.983000,-0.0770,0.8206,0.5675,1.001
0.985000,-0.0770,0.8213,0.5675,1.001
0.988000,-0.0770,0.8230,0.5668,1.002
0.989000,-0.0767,0.8228,0.5663,1.002
0.993000,-0.0770,0.8230,0.5648,1.001
0.994000,-0.0772,0.8243,0.5646,1.002
0.997000,-0.0767,0.8257,0.5651,1.003
0.999000,-0.0774,0.8265,0.5651,1.004
1.003000,-0.0770,0.8279,0.5695,1.008
1.008000,-0.0748,0.8282,0.5734,1.010
1.008000,-0.0755,0.8282,0.5748,1.011
1.009000,-0.0777,0.8279,0.5748,1.011
1.012000,-0.0772,0.8279,0.5748,1.011
1.014000,-0.0767,0.8291,0.5741,1.011
1.021000,-0.0760,0.8274,0.5736,1.010
1.021000,-0.0760,0.8257,0.5753,1.009
1.040000,-0.0787,0.8238,0.5741,1.007
1.041000,-0.0814,0.8218,0.5741,1.006
1.041000,-0.0826,0.8211,0.5751,1.006
1.041000,-0.0850,0.8203,0.5746,1.005
1.042000,-0.0877,0.8196,0.5756,1.005
1.042000,-0.0897,0.8184,0.5765,1.005
1.042000,-0.0919,0.8174,0.5741,1.003
1.042000,-0.0931,0.8169,0.5721,1.002
1.043000,-0.0943,0.8155,0.5724,1.001
1.043000,-0.0960,0.8142,0.5707,0.999
1.046000,-0.0985,0.8130,0.5680,0.997
1.049000,-0.1004,0.8123,0.5660,0.995
1.051000,-0.1019,0.8120,0.5641,0.994
1.055000,-0.1043,0.8128,0.5621,0.994
1.055000,-0.1075,0.8120,0.5607,0.993
1.058000,-0.1114,0.8101,0.5604,0.991
1.060000,-0.1131,0.8098,0.5614,0.992
1.063000,-0.1136,0.8111,0.5616,0.993
1.066000,-0.1148,0.8111,0.5607,0.993
1.068000,-0.1156,0.8096,0.5607,0.992
1.071000,-0.1156,0.8096,0.5609,0.992
1.073000,-0.1173,0.8106,0.5599,0.992
1.075000,-0.1197,0.8108,0.5592,0.992
1.078000,-0.1197,0.8094,0.5582,0.990
1.081000,-0.1204,0.8084,0.5572,0.989
1.083000,-0.1239,0.8072,0.5587,0.989
1.085000,-0.1258,0.8072,0.5599,0.990
1.087000,-0.1268,0.8084,0.5602,0.992
1.090000,-0.1268,0.8072,0.5616,0.991
1.093000,-0.1265,0.8076,0.5648,0.994
1.097000,-0.1258,0.8098,0.5660,0.996
1.097000,-0.1261,0.8101,0.5682,0.998
1.100000,-0.1253,0.8094,0.5714,0.999
1.105000,-0.1243,0.8098,0.5743,1.001
1.105000,-0.1256,0.8103,0.5753,1.002
1.108000,-0.1256,0.8101,0.5743,1.001
1.110000,-0.1253,0.8103,0.5753,1.002
1.113000,-0.1265,0.8103,0.5758,1.002
1.115000,-0.1270,0.8098,0.5756,1.002
1.118000,-0.1278,0.8091,0.5753,1.001
1.132000,-0.1297,0.8089,0.5758,1.001
1.132000,-0.1314,0.8086,0.5760,1.001
1.132000,-0.1327,0.8086,0.5741,1.001
1.132000,-0.1334,0.8098,0.5770,1.003
1.133000,-0.1344,0.8108,0.5797,1.006
1.133000,-0.1353,0.8106,0.5812,1.007
1.134000,-0.1349,0.8111,0.5836,1.008
1.137000,-0.1344,0.8116,0.5858,1.010
1.140000,-0.1334,0.8116,0.5875,1.011
1.142000,-0.1322,0.8130,0.5895,1.013
1.144000,-0.1324,0.8123,0.5910,1.013
1.147000,-0.1327,0.8125,0.5929,1.015
1.150000,-0.1319,0.8135,0.5941,1.016
1.155000,-0.1297,0.8135,0.5939,1.016
1.155000,-0.1295,0.8150,0.5961,1.018
1.157000,-0.1295,0.8140,0.5980,1.018
1.159000,-0.1295,0.8140,0.6000,1.019
1.163000,-0.1309,0.8162,0.6015,1.022
1.165000,-0.1300,0.8167,0.6012,1.022
1.167000,-0.1278,0.8179,0.6017,1.023
1.171000,-0.1263,0.8194,0.6032,1.025
1.173000,-0.1251,0.8201,0.6041,1.026
1.175000,-0.1234,0.8211,0.6037,1.027
1.177000,-0.1204,0.8230,0.6019,1.027
1.180000,-0.1185,0.8247,0.6015,1.028
1.182000,-0.1168,0.8250,0.6019,1.028
1.185000,-0.1143,0.8269,0.6002,1.028
1.188000,-0.1116,0.8279,0.6007,1.029
1.190000,-0.1082,0.8282,0.6019,1.030
1.192000,-0.1065,0.8289,0.6019,1.030
1.194000,-0.1043,0.8284,0.6017,1.029
1.197000,-0.1016,0.8291,0.6015,1.029
1.199000,-0.1006,0.8296,0.5995,1.029
1.203000,-0.0997,0.8299,0.5958,1.026
1.207000,-0.0982,0.8296,0.5936,1.025
1.208000,-0.0967,0.8289,0.5932,1.024
1.209000,-0.0953,0.8287,0.5914,1.023
1.212000,-0.0936,0.8291,0.5897,1.022
1.214000,-0.0921,0.8299,0.5885,1.022
1.216000,-0.0923,0.8313,0.5866,1.022
1.219000,-0.0926,0.8318,0.5866,1.022
1.231000,-0.0909,0.8316,0.5868,1.022
1.232000,-0.0892,0.8318,0.5868,1.022
1.233000,-0.0865,0.8309,0.5851,1.020
1.233000,-0.0850,0.8304,0.5836,1.019
1.233000,-0.0853,0.8301,0.5814,1.017
1.233000,-0.0853,0.8284,0.5782,1.014
1.238000,-0.0843,0.8279,0.5763,1.012
1.238000,-0.0843,0.8274,0.5739,1.010
1.242000,-0.0853,0.8265,0.5714,1.008
1.243000,-0.0853,0.8282,0.5702,1.009
1.246000,-0.0843,0.8299,0.5685,1.009
1.248000,-0.0840,0.8301,0.5641,1.007
1.251000,-0.0840,0.8301,0.5619,1.006
1.255000,-0.0843,0.8304,0.5614,1.006
1.256000,-0.0850,0.8306,0.5585,1.004
1.259000,-0.0853,0.8316,0.5553,1.004
1.261000,-0.0845,0.8326,0.5533,1.003
1.263000,-0.0831,0.8328,0.5502,1.002
1.266000,-0.0831,0.8313,0.5465,0.998
1.269000,-0.0840,0.8306,0.5433,0.996
1.271000,-0.0840,0.8326,0.5401,0.996
1.275000,-0.0845,0.8340,0.5372,0.996
1.275000,-0.0855,0.8352,0.5340,0.995
1.278000,-0.0882,0.8355,0.5313,0.994
1.281000,-0.0906,0.8362,0.5299,0.994
1.283000,-0.0921,0.8374,0.5284,0.994
1.286000,-0.0943,0.8384,0.5291,0.996
1.288000,-0.0960,0.8394,0.5274,0.996
1.291000,-0.0980,0.8399,0.5247,0.995
1.293000,-0.0994,0.8396,0.5262,0.996
1.296000,-0.1011,0.8396,0.5282,0.997
1.298000,-0.1033,0.8396,0.5299,0.998
1.301000,-0.1036,0.8389,0.5309,0.998
1.308000,-0.1070,0.8389,0.5328,1.000
1.309000,-0.1104,0.8389,0.5360,1.002
1.309000,-0.1109,0.8389,0.5377,1.003
1.310000,-0.1136,0.8387,0.5404,1.004
1.313000,-0.1158,0.8372,0.5455,1.006
1.315000,-0.1165,0.8360,0.5492,1.007
1.317000,-0.1180,0.8357,0.5533,1.009
1.332000,-0.1178,0.8355,0.5607,1.013
1.333000,-0.1160,0.8370,0.5692,1.019
1.333000,-0.1146,0.8372,0.5758,1.023
1.334000,-0.1148,0.8365,0.5831,1.026
1.334000,-0.1143,0.8350,0.5902,1.029
1.334000,-0.1138,0.8335,0.5949,1.030
1.334000,-0.1141,0.8343,0.6000,1.034
1.337000,-0.1146,0.8343,0.6049,1.037
1.340000,-0.1153,0.8345,0.6093,1.040
1.342000,-0.1148,0.8345,0.6110,1.041
1.345000,-0.1148,0.8338,0.6134,1.041
1.347000,-0.1168,0.8338,0.6173,1.044
1.349000,-0.1180,0.8343,0.6208,1.047
1.353000,-0.1175,0.8348,0.6230,1.048
1.355000,-0.1173,0.8355,0.6249,1.050
1.357000,-0.1178,0.8367,0.6281,1.053
1.361000,-0.1165,0.8379,0.6308,1.055
1.362000,-0.1148,0.8389,0.6335,1.057
1.365000,-0.1153,0.8404,0.6366,1.061
1.367000,-0.1146,0.8418,0.6391,1.063
