time,gFx,gFy,gFz,TgF
0.232000,-0.0818,0.7248,1.4032,1.581
0.246000,-0.0777,0.7246,1.4130,1.590
0.248000,-0.0760,0.7207,1.4240,1.598
0.248000,-0.0777,0.7136,1.4365,1.606
0.249000,-0.0796,0.7058,1.4501,1.615
0.249000,-0.0809,0.6965,1.4650,1.624
0.250000,-0.0826,0.6848,1.4804,1.633
0.250000,-0.0845,0.6706,1.4968,1.642
0.253000,-0.0862,0.6547,1.5127,1.651
0.254000,-0.0877,0.6374,1.5266,1.657
0.257000,-0.0875,0.6193,1.5396,1.662
0.259000,-0.0865,0.6015,1.5513,1.666
0.261000,-0.0831,0.5856,1.5635,1.672
0.265000,-0.0777,0.5704,1.5764,1.678
0.269000,-0.0716,0.5558,1.5884,1.684
0.270000,-0.0645,0.5409,1.5967,1.687
0.271000,-0.0562,0.5245,1.6028,1.687
0.273000,-0.0459,0.5086,1.6080,1.687
0.276000,-0.0325,0.4925,1.6104,1.684
0.278000,-0.0173,0.4756,1.6087,1.678
0.281000,-0.0012,0.4605,1.5987,1.664
0.285000,0.0132,0.4468,1.5811,1.643
0.286000,0.0266,0.4348,1.5606,1.620
0.288000,0.0396,0.4239,1.5352,1.593
0.291000,0.0496,0.4153,1.5073,1.564
0.293000,0.0586,0.4099,1.4802,1.537
0.295000,0.0691,0.4060,1.4533,1.511
0.298000,0.0809,0.4055,1.4257,1.484
0.301000,0.0945,0.4043,1.3966,1.457
0.303000,0.1094,0.4024,1.3663,1.429
0.306000,0.1256,0.4028,1.3329,1.398
0.308000,0.1424,0.4028,1.2999,1.368
0.310000,0.1581,0.4019,1.2698,1.341
0.314000,0.1727,0.4031,1.2405,1.316
0.328000,0.1857,0.4060,1.2117,1.291
0.329000,0.1984,0.4080,1.1873,1.271
0.329000,0.2101,0.4094,1.1655,1.253
0.330000,0.2186,0.4109,1.1455,1.236
0.330000,0.2255,0.4114,1.1284,1.222
0.330000,0.2331,0.4097,1.1125,1.208
0.330000,0.2401,0.4068,1.0966,1.194
0.336000,0.2472,0.4053,1.0813,1.181
0.337000,0.2550,0.4033,1.0688,1.170
0.338000,0.2626,0.3984,1.0607,1.163
0.341000,0.2697,0.3897,1.0578,1.159
0.343000,0.2765,0.3767,1.0590,1.158
0.345000,0.2834,0.3613,1.0637,1.159
0.348000,0.2907,0.3430,1.0712,1.162
0.354000,0.2966,0.3210,1.0781,1.163
0.355000,0.3019,0.2976,1.0849,1.165
0.357000,0.3066,0.2741,1.0918,1.167
0.358000,0.3107,0.2499,1.0988,1.169
0.360000,0.3151,0.2250,1.1054,1.171
0.362000,0.3186,0.2011,1.1096,1.172
0.365000,0.3227,0.1783,1.1115,1.171
0.367000,0.3266,0.1551,1.1111,1.168
0.370000,0.3276,0.1331,1.1089,1.164
0.372000,0.3259,0.1156,1.1047,1.158
0.375000,0.3222,0.0989,1.0957,1.146
0.377000,0.3178,0.0840,1.0825,1.131
0.379000,0.3142,0.0767,1.0678,1.116
0.384000,0.3112,0.0740,1.0485,1.096
0.386000,0.3107,0.0735,1.0234,1.072
0.387000,0.3120,0.0779,0.9965,1.047
0.390000,0.3139,0.0853,0.9711,1.024
0.392000,0.3164,0.0923,0.9444,1.000
0.394000,0.3181,0.1014,0.9134,0.973
0.397000,0.3195,0.1119,0.8812,0.944
0.400000,0.3252,0.1212,0.8482,0.916
0.403000,0.3340,0.1327,0.8094,0.886
0.405000,0.3435,0.1463,0.7681,0.854
0.409000,0.3533,0.1588,0.7256,0.822
0.410000,0.3581,0.1683,0.6845,0.791
0.412000,0.3572,0.1742,0.6452,0.758
0.415000,0.3550,0.1769,0.6051,0.723
0.419000,0.3530,0.1737,0.5660,0.689
0.420000,0.3540,0.1698,0.5250,0.656
0.422000,0.3716,0.1744,0.4818,0.633
0.424000,0.4028,0.1910,0.4380,0.625
0.427000,0.4402,0.2169,0.4006,0.634
0.429000,0.4766,0.2377,0.3704,0.649
0.431000,0.5030,0.2472,0.3459,0.659
0.439000,0.5235,0.2492,0.3291,0.667
0.440000,0.5387,0.2443,0.3222,0.674
0.441000,0.5436,0.2348,0.3286,0.677
0.442000,0.5394,0.2238,0.3454,0.678
0.444000,0.5304,0.2116,0.3691,0.680
0.447000,0.5172,0.1962,0.3999,0.683
0.458000,0.4989,0.1778,0.4344,0.685
0.459000,0.4754,0.1578,0.4715,0.688
0.460000,0.4485,0.1383,0.5116,0.694
0.460000,0.4207,0.1202,0.5563,0.708
0.460000,0.3904,0.1011,0.6061,0.728
0.462000,0.3584,0.0821,0.6581,0.754
0.464000,0.3408,0.0623,0.7241,0.803
0.467000,0.3430,0.0435,0.8186,0.889
0.468000,0.3315,0.0242,0.8978,0.957
0.471000,0.2985,0.0000,0.9320,0.979
0.473000,0.2660,-0.0254,0.9486,0.986
0.476000,0.2379,-0.0518,0.9640,0.994
0.478000,0.2184,-0.0774,0.9799,1.007
0.481000,0.2055,-0.1004,0.9899,1.016
0.485000,0.1935,-0.1195,0.9906,1.016
0.488000,0.1822,-0.1366,0.9838,1.010
0.489000,0.1737,-0.1539,0.9689,0.996
0.491000,0.1686,-0.1666,0.9466,0.976
0.493000,0.1703,-0.1735,0.9205,0.952
0.495000,0.1776,-0.1769,0.8927,0.927
0.498000,0.1876,-0.1754,0.8609,0.898
0.501000,0.2001,-0.1698,0.8255,0.866
0.503000,0.2103,-0.1610,0.7888,0.832
0.505000,0.2179,-0.1485,0.7517,0.797
0.508000,0.2250,-0.1358,0.7168,0.763
0.511000,0.2309,-0.1204,0.6833,0.731
0.514000,0.2350,-0.1033,0.6515,0.700
0.522000,0.2372,-0.0867,0.6244,0.674
0.523000,0.2367,-0.0699,0.6019,0.651
0.524000,0.2353,-0.0533,0.5819,0.630
0.524000,0.2331,-0.0396,0.5665,0.614
0.527000,0.2282,-0.0283,0.5577,0.603
0.528000,0.2199,-0.0191,0.5516,0.594
0.531000,0.2106,-0.0122,0.5487,0.588
0.536000,0.2013,-0.0083,0.5494,0.585
0.537000,0.1901,-0.0059,0.5533,0.585
0.538000,0.1778,-0.0037,0.5587,0.586
0.540000,0.1656,-0.0034,0.5682,0.592
0.543000,0.1532,-0.0022,0.5807,0.601
0.545000,0.1417,-0.0015,0.5971,0.614
0.547000,0.1319,-0.0029,0.6173,0.631
0.550000,0.1224,-0.0032,0.6366,0.648
0.557000,0.1148,-0.0027,0.6552,0.665
0.557000,0.1097,-0.0029,0.6728,0.682
0.558000,0.1050,-0.0056,0.6914,0.699
0.561000,0.0997,-0.0090,0.7080,0.715
0.563000,0.0953,-0.0129,0.7214,0.728
0.565000,0.0906,-0.0198,0.7341,0.740
0.567000,0.0855,-0.0266,0.7441,0.749
0.570000,0.0823,-0.0308,0.7512,0.756
0.572000,0.0804,-0.0340,0.7561,0.761
0.575000,0.0796,-0.0344,0.7583,0.763
0.577000,0.0821,-0.0330,0.7568,0.762
0.579000,0.0838,-0.0337,0.7507,0.756
0.582000,0.0870,-0.0335,0.7402,0.746
0.586000,0.0933,-0.0303,0.7265,0.733
0.587000,0.1004,-0.0257,0.7094,0.717
0.590000,0.1087,-0.0164,0.6906,0.699
0.592000,0.1158,-0.0046,0.6738,0.684
0.595000,0.1241,0.0073,0.6584,0.670
0.597000,0.1314,0.0232,0.6462,0.660
0.601000,0.1361,0.0435,0.6376,0.653
0.603000,0.1422,0.0650,0.6308,0.650
0.605000,0.1498,0.0867,0.6269,0.650
0.607000,0.1568,0.1085,0.6283,0.657
0.610000,0.1649,0.1283,0.6347,0.668
0.613000,0.1722,0.1454,0.6425,0.681
0.615000,0.1764,0.1607,0.6545,0.697
0.625000,0.1805,0.1717,0.6706,0.715
0.626000,0.1862,0.1793,0.6870,0.734
0.626000,0.1908,0.1818,0.7041,0.752
0.627000,0.1942,0.1781,0.7221,0.769
0.627000,0.1974,0.1720,0.7409,0.786
0.630000,0.1984,0.1647,0.7610,0.803
0.633000,0.1976,0.1551,0.7810,0.820
0.635000,0.1952,0.1434,0.8008,0.837
0.643000,0.1908,0.1322,0.8240,0.856
0.644000,0.1854,0.1209,0.8465,0.875
0.644000,0.1783,0.1107,0.8655,0.891
0.645000,0.1713,0.1006,0.8851,0.907
0.646000,0.1651,0.0897,0.9044,0.924
0.649000,0.1583,0.0796,0.9242,0.941
0.651000,0.1500,0.0701,0.9444,0.959
0.654000,0.1432,0.0611,0.9625,0.975
0.656000,0.1363,0.0535,0.9791,0.990
0.658000,0.1273,0.0469,0.9933,1.003
0.661000,0.1187,0.0420,1.0019,1.010
0.664000,0.1097,0.0388,1.0063,1.013
0.668000,0.0999,0.0371,1.0050,1.011
0.669000,0.0887,0.0374,0.9970,1.002
0.671000,0.0760,0.0384,0.9850,0.989
0.674000,0.0660,0.0420,0.9713,0.974
0.676000,0.0559,0.0474,0.9525,0.955
0.678000,0.0462,0.0530,0.9288,0.931
0.681000,0.0384,0.0611,0.9044,0.907
0.686000,0.0305,0.0701,0.8768,0.880
0.687000,0.0242,0.0801,0.8480,0.852
0.688000,0.0198,0.0914,0.8216,0.827
0.691000,0.0164,0.1028,0.7954,0.802
0.694000,0.0120,0.1170,0.7703,0.779
0.696000,0.0081,0.1329,0.7490,0.761
0.699000,0.0051,0.1485,0.7314,0.746
0.701000,0.0032,0.1661,0.7168,0.736
0.704000,0.0034,0.1837,0.7031,0.727
0.706000,0.0059,0.2030,0.6904,0.720
0.709000,0.0086,0.2252,0.6804,0.717
0.711000,0.0137,0.2467,0.6725,0.717
0.714000,0.0193,0.2675,0.6677,0.720
0.716000,0.0259,0.2873,0.6679,0.728
0.722000,0.0327,0.3059,0.6708,0.738
0.723000,0.0393,0.3220,0.6762,0.750
0.724000,0.0479,0.3340,0.6850,0.764
0.727000,0.0564,0.3437,0.6953,0.778
0.728000,0.0630,0.3508,0.7077,0.792
0.734000,0.0704,0.3557,0.7214,0.807
0.734000,0.0787,0.3608,0.7356,0.823
0.744000,0.0853,0.3633,0.7522,0.840
0.745000,0.0921,0.3630,0.7681,0.855
0.746000,0.0972,0.3616,0.7852,0.870
0.746000,0.1016,0.3598,0.8037,0.886
0.746000,0.1058,0.3572,0.8228,0.903
0.748000,0.1094,0.3569,0.8416,0.921
0.752000,0.1136,0.3564,0.8607,0.938
0.753000,0.1170,0.3547,0.8822,0.958
0.756000,0.1207,0.3528,0.9049,0.979
0.757000,0.1229,0.3513,0.9247,0.997
0.760000,0.1248,0.3496,0.9427,1.013
0.763000,0.1265,0.3442,0.9601,1.028
0.765000,0.1283,0.3381,0.9765,1.041
0.767000,0.1327,0.3342,0.9914,1.055
0.770000,0.1378,0.3291,1.0063,1.068
0.772000,0.1432,0.3237,1.0221,1.082
0.774000,0.1490,0.3205,1.0365,1.095
0.777000,0.1563,0.3183,1.0512,1.109
0.779000,0.1647,0.3159,1.0671,1.125
0.783000,0.1735,0.3144,1.0852,1.143
0.785000,0.1835,0.3137,1.1059,1.164
0.787000,0.1925,0.3129,1.1257,1.184
0.789000,0.2033,0.3132,1.1472,1.206
0.792000,0.2135,0.3149,1.1697,1.230
0.794000,0.2211,0.3176,1.1927,1.254
0.797000,0.2287,0.3191,1.2161,1.278
0.801000,0.2357,0.3212,1.2361,1.299
0.802000,0.2421,0.3254,1.2557,1.320
0.805000,0.2492,0.3296,1.2767,1.342
0.807000,0.2541,0.3322,1.2987,1.364
0.809000,0.2568,0.3337,1.3214,1.387
0.812000,0.2594,0.3357,1.3417,1.407
0.815000,0.2592,0.3371,1.3578,1.423
0.818000,0.2558,0.3374,1.3710,1.435
0.823000,0.2519,0.3362,1.3795,1.442
0.823000,0.2467,0.3349,1.3849,1.446
0.824000,0.2389,0.3327,1.3893,1.448
0.827000,0.2279,0.3300,1.3874,1.444
0.829000,0.2140,0.3288,1.3812,1.436
0.831000,0.2008,0.3293,1.3749,1.428
0.837000,0.1884,0.3303,1.3668,1.419
0.838000,0.1747,0.3318,1.3576,1.408
0.839000,0.1617,0.3330,1.3458,1.396
0.841000,0.1507,0.3354,1.3334,1.383
0.844000,0.1390,0.3388,1.3199,1.370
0.847000,0.1305,0.3408,1.3038,1.354
0.849000,0.1246,0.3437,1.2860,1.337
0.851000,0.1197,0.3476,1.2681,1.320
0.854000,0.1170,0.3503,1.2503,1.304
0.856000,0.1158,0.3540,1.2330,1.288
0.858000,0.1151,0.3576,1.2151,1.272
0.861000,0.1131,0.3603,1.1963,1.255
0.864000,0.1121,0.3633,1.1770,1.237
0.869000,0.1131,0.3652,1.1580,1.219
0.869000,0.1131,0.3664,1.1394,1.202
0.871000,0.1129,0.3691,1.1225,1.187
0.873000,0.1141,0.3738,1.1086,1.175
0.876000,0.1148,0.3784,1.0937,1.163
0.878000,0.1156,0.3833,1.0761,1.148
0.881000,0.1170,0.3879,1.0588,1.134
0.884000,0.1185,0.3906,1.0412,1.118
0.886000,0.1173,0.3919,1.0234,1.102
0.888000,0.1141,0.3931,1.0075,1.087
0.890000,0.1121,0.3948,0.9928,1.074
0.893000,0.1092,0.3982,0.9789,1.062
0.896000,0.1060,0.4021,0.9662,1.052
0.898000,0.1043,0.4065,0.9545,1.043
0.900000,0.1024,0.4114,0.9457,1.036
0.903000,0.0992,0.4163,0.9393,1.032
0.906000,0.0948,0.4219,0.9361,1.031
0.908000,0.0906,0.4261,0.9342,1.031
0.911000,0.0872,0.4287,0.9303,1.028
0.913000,0.0838,0.4312,0.9281,1.027
0.921000,0.0801,0.4314,0.9266,1.025
0.922000,0.0762,0.4314,0.9242,1.023
0.922000,0.0757,0.4314,0.9200,1.019
0.926000,0.0757,0.4295,0.9142,1.013
0.926000,0.0728,0.4258,0.9073,1.005
0.928000,0.0706,0.4195,0.8990,0.995
0.930000,0.0704,0.4133,0.8909,0.985
0.941000,0.0723,0.4090,0.8817,0.975
0.942000,0.0740,0.4050,0.8709,0.963
0.942000,0.0748,0.4009,0.8589,0.951
0.943000,0.0735,0.3980,0.8470,0.939
0.943000,0.0721,0.3945,0.8352,0.927
0.945000,0.0733,0.3914,0.8262,0.917
0.948000,0.0721,0.3911,0.8169,0.909
0.953000,0.0706,0.3916,0.8089,0.901
0.954000,0.0716,0.3914,0.8018,0.895
0.955000,0.0726,0.3926,0.7918,0.887
0.957000,0.0755,0.3958,0.7808,0.879
0.960000,0.0762,0.3975,0.7681,0.868
0.962000,0.0750,0.3987,0.7556,0.858
0.965000,0.0743,0.3999,0.7429,0.847
0.969000,0.0718,0.3999,0.7304,0.836
0.971000,0.0682,0.3997,0.7216,0.828
0.973000,0.0630,0.3999,0.7158,0.822
0.975000,0.0577,0.4002,0.7119,0.819
0.977000,0.0530,0.4021,0.7121,0.820
0.979000,0.0474,0.4046,0.7146,0.823
0.982000,0.0418,0.4072,0.7199,0.828
0.985000,0.0386,0.4065,0.7287,0.835
0.987000,0.0359,0.4041,0.7378,0.842
0.990000,0.0320,0.4033,0.7497,0.852
0.992000,0.0269,0.4016,0.7639,0.863
0.994000,0.0237,0.3953,0.7759,0.871
0.997000,0.0235,0.3857,0.7908,0.880
1.000000,0.0247,0.3757,0.8072,0.891
1.003000,0.0278,0.3652,0.8228,0.901
1.005000,0.0330,0.3528,0.8389,0.911
1.007000,0.0384,0.3374,0.8541,0.919
1.010000,0.0445,0.3205,0.8677,0.926
1.012000,0.0515,0.3017,0.8778,0.930
1.015000,0.0581,0.2839,0.8844,0.931
1.022000,0.0650,0.2675,0.8890,0.931
1.023000,0.0716,0.2516,0.8914,0.929
1.024000,0.0787,0.2372,0.8939,0.928
1.024000,0.0857,0.2243,0.8958,0.927
1.027000,0.0904,0.2145,0.8961,0.926
1.029000,0.0950,0.2047,0.8958,0.924
1.032000,0.0997,0.1954,0.8956,0.922
1.044000,0.1024,0.1913,0.8958,0.922
1.046000,0.1043,0.1903,0.8956,0.922
1.047000,0.1065,0.1918,0.8931,0.920
1.047000,0.1075,0.1969,0.8858,0.914
1.047000,0.1085,0.2047,0.8790,0.909
1.048000,0.1099,0.2138,0.8729,0.905
1.049000,0.1104,0.2233,0.8648,0.900
1.055000,0.1116,0.2323,0.8580,0.896
1.056000,0.1131,0.2433,0.8536,0.895
1.058000,0.1129,0.2538,0.8516,0.896
1.059000,0.1121,0.2624,0.8531,0.900
1.061000,0.1119,0.2697,0.8553,0.904
1.064000,0.1114,0.2765,0.8572,0.908
1.067000,0.1099,0.2817,0.8607,0.912
1.069000,0.1085,0.2836,0.8690,0.920
1.071000,0.1080,0.2853,0.8787,0.930
1.074000,0.1065,0.2839,0.8873,0.938
1.076000,0.1048,0.2795,0.8978,0.946
1.078000,0.1048,0.2753,0.9078,0.954
1.081000,0.1038,0.2704,0.9181,0.963
1.086000,0.1038,0.2634,0.9305,0.973
1.086000,0.1038,0.2563,0.9427,0.982
1.088000,0.1016,0.2521,0.9542,0.992
1.091000,0.1011,0.2494,0.9669,1.004
1.093000,0.1019,0.2480,0.9806,1.017
1.096000,0.1038,0.2487,0.9955,1.031
1.098000,0.1053,0.2499,1.0082,1.044
1.101000,0.1075,0.2509,1.0163,1.052
1.103000,0.1126,0.2546,1.0246,1.062
1.105000,0.1178,0.2585,1.0300,1.068
1.108000,0.1248,0.2629,1.0336,1.074
1.110000,0.1363,0.2702,1.0348,1.078
1.114000,0.1483,0.2768,1.0319,1.079
1.123000,0.1617,0.2817,1.0270,1.077
1.124000,0.1764,0.2844,1.0168,1.070
1.129000,0.1927,0.2873,1.0031,1.061
1.130000,0.2103,0.2907,0.9862,1.049
1.131000,0.2306,0.2927,0.9640,1.033
1.131000,0.2531,0.2963,0.9396,1.017
1.132000,0.2773,0.3019,0.9129,1.001
1.148000,0.3022,0.3051,0.8853,0.984
1.149000,0.3271,0.3085,0.8599,0.970
1.149000,0.3550,0.3115,0.8355,0.960
1.150000,0.3826,0.3125,0.8137,0.952
1.150000,0.4075,0.3149,0.7954,0.948
1.150000,0.4319,0.3147,0.7810,0.946
1.150000,0.4571,0.3125,0.7720,0.950
1.151000,0.4788,0.3090,0.7666,0.955
1.159000,0.4974,0.3039,0.7656,0.962
1.160000,0.5145,0.2990,0.7693,0.973
1.160000,0.5291,0.2936,0.7776,0.985
1.160000,0.5411,0.2880,0.7903,1.000
1.162000,0.5516,0.2831,0.8098,1.020
1.165000,0.5597,0.2790,0.8357,1.044
1.169000,0.5651,0.2743,0.8648,1.069
1.170000,0.5665,0.2685,0.8951,1.093
1.172000,0.5665,0.2641,0.9286,1.119
1.174000,0.5660,0.2604,0.9625,1.147
1.177000,0.5641,0.2572,0.9982,1.175
1.180000,0.5631,0.2563,1.0365,1.207
1.182000,0.5609,0.2560,1.0734,1.238
1.185000,0.5604,0.2546,1.1096,1.269
1.187000,0.5599,0.2528,1.1406,1.296
1.189000,0.5565,0.2504,1.1653,1.315
1.192000,0.5538,0.2463,1.1887,1.334
1.194000,0.5497,0.2392,1.2093,1.350
1.197000,0.5421,0.2279,1.2229,1.357
1.200000,0.5328,0.2157,1.2315,1.359
1.203000,0.5208,0.2042,1.2398,1.360
1.205000,0.5081,0.1908,1.2447,1.358
1.207000,0.4962,0.1771,1.2457,1.352
1.209000,0.4832,0.1666,1.2479,1.348
1.212000,0.4698,0.1588,1.2510,1.346
1.215000,0.4566,0.1534,1.2503,1.340
1.221000,0.4449,0.1498,1.2486,1.334
1.223000,0.4339,0.1498,1.2493,1.331
1.223000,0.4236,0.1520,1.2518,1.330
1.225000,0.4138,0.1551,1.2540,1.330
1.227000,0.4080,0.1600,1.2569,1.331
1.229000,0.4026,0.1666,1.2611,1.334
1.232000,0.3992,0.1754,1.2647,1.338
1.240000,0.3992,0.1842,1.2657,1.340
1.241000,0.4009,0.1945,1.2635,1.340
1.241000,0.4031,0.2055,1.2593,1.338
1.242000,0.4063,0.2172,1.2552,1.337
1.244000,0.4090,0.2301,1.2501,1.335
1.246000,0.4104,0.2421,1.2427,1.331
1.249000,0.4116,0.2528,1.2325,1.324
1.253000,0.4111,0.2646,1.2200,1.314
1.256000,0.4109,0.2741,1.2049,1.302
1.256000,0.4102,0.2827,1.1863,1.287
1.258000,0.4075,0.2902,1.1653,1.268
1.261000,0.4033,0.2958,1.1416,1.246
1.264000,0.3984,0.3002,1.1147,1.221
1.267000,0.3911,0.3024,1.0849,1.192
1.268000,0.3833,0.3034,1.0541,1.162
1.272000,0.3750,0.3049,1.0253,1.134
1.273000,0.3630,0.3063,0.9989,1.106
1.276000,0.3511,0.3073,0.9694,1.076
1.278000,0.3386,0.3085,0.9386,1.044
1.281000,0.3244,0.3078,0.9068,1.011
1.285000,0.3093,0.3071,0.8704,0.973
1.286000,0.2951,0.3071,0.8328,0.935
1.288000,0.2829,0.3039,0.7949,0.897
1.291000,0.2692,0.2990,0.7568,0.857
1.295000,0.2558,0.2936,0.7165,0.816
1.296000,0.2433,0.2885,0.6752,0.774
1.298000,0.2304,0.2822,0.6332,0.731
1.302000,0.2184,0.2751,0.5922,0.689
1.303000,0.2067,0.2707,0.5555,0.652
1.306000,0.1913,0.2660,0.5228,0.617
1.308000,0.1749,0.2604,0.4937,0.585
1.311000,0.1600,0.2563,0.4710,0.560
1.313000,0.1434,0.2538,0.4588,0.544
1.316000,0.1283,0.2509,0.4554,0.535
1.318000,0.1163,0.2480,0.4600,0.535
1.321000,0.1053,0.2460,0.4705,0.541
1.324000,0.0963,0.2431,0.4847,0.551
1.325000,0.0919,0.2394,0.5023,0.564
1.328000,0.0894,0.2384,0.5252,0.584
1.331000,0.0916,0.2397,0.5526,0.609
1.340000,0.0985,0.2404,0.5817,0.637
1.341000,0.1058,0.2409,0.6115,0.666
1.342000,0.1136,0.2409,0.6415,0.695
1.342000,0.1207,0.2399,0.6723,0.724
1.344000,0.1270,0.2409,0.7016,0.753
1.345000,0.1334,0.2414,0.7336,0.784
1.348000,0.1417,0.2411,0.7673,0.817
1.361000,0.1512,0.2438,0.7996,0.849
1.362000,0.1612,0.2494,0.8301,0.882
1.363000,0.1727,0.2548,0.8577,0.911
1.363000,0.1849,0.2585,0.8856,0.941
1.363000,0.1967,0.2621,0.9112,0.968
1.364000,0.2077,0.2646,0.9295,0.989
1.365000,0.2162,0.2629,0.9391,0.999
1.374000,0.2218,0.2590,0.9447,1.004
1.375000,0.2245,0.2514,0.9469,1.005
1.375000,0.2262,0.2411,0.9422,0.999
1.375000,0.2272,0.2321,0.9339,0.989
1.377000,0.2243,0.2243,0.9266,0.979
1.379000,0.2196,0.2152,0.9229,0.973
1.382000,0.2155,0.2062,0.9190,0.966
1.385000,0.2096,0.1981,0.9146,0.959
1.388000,0.2008,0.1906,0.9122,0.953
1.389000,0.1893,0.1844,0.9102,0.948
1.392000,0.1761,0.1783,0.9105,0.944
1.394000,0.1637,0.1722,0.9122,0.943
1.397000,0.1512,0.1669,0.9139,0.941
1.400000,0.1378,0.1625,0.9164,0.941
1.403000,0.1243,0.1578,0.9186,0.940
1.404000,0.1112,0.1527,0.9215,0.941
