time,gFx,gFy,gFz,TgF
0.421000,-0.0716,0.0533,1.0141,1.018
0.422000,-0.0748,0.0545,1.0155,1.020
0.423000,-0.0782,0.0591,1.0165,1.021
0.426000,-0.0811,0.0640,1.0168,1.022
0.428000,-0.0855,0.0672,1.0158,1.022
0.431000,-0.0911,0.0689,1.0138,1.020
0.446000,-0.0958,0.0721,1.0116,1.019
0.447000,-0.1004,0.0750,1.0089,1.017
0.448000,-0.1043,0.0767,1.0055,1.014
0.448000,-0.1080,0.0792,1.0001,1.009
0.448000,-0.1119,0.0794,0.9943,1.004
0.449000,-0.1168,0.0784,0.9889,0.999
0.449000,-0.1212,0.0779,0.9838,0.994
0.454000,-0.1239,0.0779,0.9801,0.991
0.454000,-0.1261,0.0787,0.9772,0.988
0.455000,-0.1268,0.0794,0.9723,0.984
0.458000,-0.1268,0.0796,0.9679,0.979
0.460000,-0.1256,0.0809,0.9642,0.976
0.462000,-0.1239,0.0821,0.9613,0.973
0.465000,-0.1229,0.0835,0.9579,0.969
0.469000,-0.1221,0.0855,0.9535,0.965
0.471000,-0.1219,0.0855,0.9506,0.962
0.473000,-0.1224,0.0857,0.9491,0.961
0.475000,-0.1217,0.0860,0.9476,0.959
0.477000,-0.1195,0.0850,0.9459,0.957
0.480000,-0.1175,0.0843,0.9444,0.955
0.485000,-0.1153,0.0835,0.9425,0.953
0.486000,-0.1136,0.0833,0.9413,0.952
0.487000,-0.1129,0.0838,0.9415,0.952
0.490000,-0.1112,0.0845,0.9430,0.953
0.492000,-0.1097,0.0855,0.9418,0.952
0.495000,-0.1085,0.0872,0.9405,0.951
0.497000,-0.1068,0.0897,0.9403,0.951
0.502000,-0.1060,0.0921,0.9398,0.950
0.503000,-0.1048,0.0933,0.9391,0.950
0.505000,-0.1024,0.0950,0.9381,0.948
0.507000,-0.1006,0.0977,0.9386,0.949
0.510000,-0.0977,0.0999,0.9371,0.947
0.512000,-0.0955,0.1014,0.9371,0.947
0.515000,-0.0950,0.1028,0.9383,0.949
0.524000,-0.0921,0.1048,0.9379,0.948
0.525000,-0.0906,0.1068,0.9383,0.949
0.526000,-0.0906,0.1075,0.9386,0.949
0.526000,-0.0870,0.1085,0.9403,0.951
0.527000,-0.0840,0.1109,0.9420,0.952
0.530000,-0.0823,0.1131,0.9418,0.952
0.532000,-0.0814,0.1158,0.9427,0.953
0.546000,-0.0806,0.1187,0.9447,0.956
0.548000,-0.0801,0.1207,0.9464,0.957
0.548000,-0.0794,0.1231,0.9481,0.959
0.549000,-0.0789,0.1261,0.9496,0.961
0.551000,-0.0782,0.1280,0.9520,0.964
0.551000,-0.0757,0.1307,0.9559,0.968
0.555000,-0.0748,0.1314,0.9601,0.972
0.555000,-0.0733,0.1312,0.9635,0.975
0.556000,-0.0696,0.1319,0.9667,0.978
0.559000,-0.0664,0.1327,0.9718,0.983
0.559000,-0.0638,0.1319,0.9767,0.988
0.561000,-0.0603,0.1305,0.9821,0.993
0.564000,-0.0574,0.1285,0.9862,0.996
0.567000,-0.0550,0.1270,0.9906,1.000
0.570000,-0.0525,0.1270,0.9975,1.007
0.571000,-0.0525,0.1275,1.0036,1.013
0.574000,-0.0523,0.1273,1.0099,1.019
0.576000,-0.0520,0.1253,1.0185,1.027
0.579000,-0.0530,0.1248,1.0256,1.034
0.581000,-0.0520,0.1246,1.0329,1.042
0.585000,-0.0518,0.1214,1.0422,1.050
0.587000,-0.0518,0.1212,1.0500,1.058
0.589000,-0.0511,0.1214,1.0566,1.065
0.591000,-0.0515,0.1197,1.0627,1.071
0.594000,-0.0503,0.1170,1.0683,1.076
0.596000,-0.0496,0.1136,1.0742,1.081
0.599000,-0.0501,0.1109,1.0800,1.087
0.601000,-0.0501,0.1097,1.0852,1.092
0.604000,-0.0506,0.1085,1.0903,1.097
0.606000,-0.0518,0.1063,1.0937,1.100
0.609000,-0.0542,0.1048,1.0959,1.102
0.611000,-0.0552,0.1028,1.0974,1.104
0.614000,-0.0562,0.1004,1.0979,1.104
0.616000,-0.0569,0.0970,1.0957,1.101
0.622000,-0.0577,0.0933,1.0940,1.099
0.623000,-0.0581,0.0926,1.0913,1.097
0.624000,-0.0579,0.0911,1.0881,1.093
0.633000,-0.0574,0.0889,1.0852,1.090
0.634000,-0.0564,0.0875,1.0839,1.089
0.634000,-0.0542,0.0843,1.0835,1.088
0.635000,-0.0518,0.0818,1.0827,1.087
0.649000,-0.0508,0.0816,1.0842,1.088
0.651000,-0.0503,0.0811,1.0844,1.089
0.651000,-0.0486,0.0814,1.0830,1.087
0.652000,-0.0486,0.0814,1.0810,1.085
0.652000,-0.0506,0.0809,1.0776,1.082
0.652000,-0.0508,0.0811,1.0734,1.078
0.652000,-0.0508,0.0823,1.0700,1.074
0.653000,-0.0523,0.0843,1.0676,1.072
0.657000,-0.0537,0.0853,1.0664,1.071
0.658000,-0.0550,0.0867,1.0666,1.072
0.661000,-0.0572,0.0879,1.0678,1.073
0.663000,-0.0606,0.0872,1.0678,1.073
0.665000,-0.0628,0.0862,1.0690,1.074
0.669000,-0.0650,0.0862,1.0715,1.077
0.672000,-0.0677,0.0857,1.0729,1.078
0.673000,-0.0699,0.0850,1.0749,1.081
0.675000,-0.0723,0.0843,1.0766,1.082
0.677000,-0.0735,0.0833,1.0783,1.084
0.681000,-0.0760,0.0823,1.0813,1.087
0.682000,-0.0794,0.0821,1.0820,1.088
0.686000,-0.0811,0.0806,1.0835,1.089
0.687000,-0.0814,0.0777,1.0864,1.092
0.691000,-0.0838,0.0745,1.0854,1.091
0.692000,-0.0877,0.0711,1.0849,1.091
0.695000,-0.0901,0.0674,1.0847,1.090
0.697000,-0.0921,0.0630,1.0844,1.090
0.702000,-0.0931,0.0581,1.0842,1.090
0.703000,-0.0928,0.0535,1.0830,1.088
0.705000,-0.0938,0.0491,1.0817,1.087
0.707000,-0.0953,0.0445,1.0822,1.087
0.709000,-0.0960,0.0401,1.0822,1.087
0.712000,-0.0967,0.0349,1.0795,1.084
0.714000,-0.0967,0.0300,1.0778,1.083
0.721000,-0.0972,0.0252,1.0747,1.079
0.722000,-0.0975,0.0213,1.0705,1.075
0.722000,-0.0977,0.0200,1.0673,1.072
0.727000,-0.1002,0.0181,1.0617,1.067
0.728000,-0.1026,0.0142,1.0554,1.060
0.730000,-0.1036,0.0127,1.0480,1.053
0.732000,-0.1046,0.0139,1.0397,1.045
0.736000,-0.1070,0.0142,1.0321,1.038
0.739000,-0.1102,0.0147,1.0243,1.030
0.740000,-0.1129,0.0164,1.0141,1.020
0.742000,-0.1148,0.0176,1.0028,1.010
0.744000,-0.1151,0.0191,0.9918,0.999
0.747000,-0.1160,0.0235,0.9794,0.987
0.749000,-0.1160,0.0278,0.9679,0.975
0.757000,-0.1143,0.0318,0.9586,0.966
0.758000,-0.1134,0.0354,0.9503,0.958
0.758000,-0.1114,0.0401,0.9425,0.950
0.759000,-0.1112,0.0452,0.9371,0.945
0.761000,-0.1114,0.0486,0.9322,0.940
0.764000,-0.1109,0.0525,0.9281,0.936
0.768000,-0.1121,0.0569,0.9247,0.933
0.770000,-0.1119,0.0606,0.9220,0.931
0.772000,-0.1092,0.0655,0.9217,0.930
0.774000,-0.1065,0.0689,0.9227,0.931
0.776000,-0.1026,0.0704,0.9222,0.931
0.779000,-0.0972,0.0728,0.9220,0.930
0.781000,-0.0923,0.0748,0.9249,0.933
0.784000,-0.0877,0.0765,0.9276,0.935
0.788000,-0.0826,0.0770,0.9298,0.937
0.789000,-0.0777,0.0767,0.9352,0.942
0.792000,-0.0728,0.0760,0.9415,0.947
0.794000,-0.0674,0.0755,0.9479,0.953
0.796000,-0.0621,0.0752,0.9567,0.962
0.799000,-0.0562,0.0752,0.9640,0.969
0.804000,-0.0513,0.0748,0.9699,0.974
0.805000,-0.0474,0.0740,0.9772,0.981
0.806000,-0.0425,0.0738,0.9850,0.989
0.809000,-0.0379,0.0730,0.9918,0.995
0.811000,-0.0340,0.0708,0.9967,1.000
0.813000,-0.0322,0.0696,1.0019,1.005
0.823000,-0.0288,0.0677,1.0077,1.010
0.824000,-0.0249,0.0672,1.0119,1.014
0.825000,-0.0237,0.0679,1.0160,1.019
0.825000,-0.0215,0.0674,1.0202,1.023
0.830000,-0.0186,0.0689,1.0224,1.025
0.830000,-0.0176,0.0694,1.0265,1.029
0.831000,-0.0173,0.0694,1.0331,1.036
0.841000,-0.0164,0.0713,1.0363,1.039
0.842000,-0.0134,0.0745,1.0397,1.042
0.842000,-0.0120,0.0774,1.0444,1.047
0.843000,-0.0110,0.0796,1.0463,1.049
0.843000,-0.0110,0.0821,1.0483,1.052
0.845000,-0.0127,0.0845,1.0512,1.055
0.848000,-0.0125,0.0862,1.0536,1.057
0.853000,-0.0110,0.0894,1.0536,1.057
0.854000,-0.0112,0.0921,1.0512,1.055
0.856000,-0.0115,0.0938,1.0485,1.053
0.858000,-0.0120,0.0963,1.0466,1.051
0.860000,-0.0144,0.0987,1.0441,1.049
0.862000,-0.0159,0.1011,1.0390,1.044
0.865000,-0.0183,0.1021,1.0319,1.037
0.868000,-0.0227,0.1016,1.0258,1.031
0.871000,-0.0259,0.1021,1.0187,1.024
0.872000,-0.0281,0.1024,1.0099,1.015
0.875000,-0.0296,0.1026,1.0009,1.007
0.878000,-0.0313,0.1019,0.9918,0.998
0.880000,-0.0335,0.1004,0.9813,0.987
0.883000,-0.0374,0.0999,0.9708,0.977
0.885000,-0.0403,0.0994,0.9637,0.970
0.888000,-0.0430,0.0967,0.9567,0.963
0.891000,-0.0474,0.0948,0.9486,0.955
0.893000,-0.0513,0.0941,0.9449,0.951
0.895000,-0.0550,0.0938,0.9425,0.949
0.897000,-0.0594,0.0933,0.9383,0.945
0.907000,-0.0652,0.0928,0.9337,0.941
0.908000,-0.0706,0.0914,0.9291,0.936
0.909000,-0.0740,0.0904,0.9247,0.932
0.909000,-0.0782,0.0906,0.9217,0.929
0.914000,-0.0831,0.0901,0.9178,0.926
0.915000,-0.0872,0.0887,0.9161,0.925
0.929000,-0.0909,0.0872,0.9151,0.924
0.931000,-0.0948,0.0872,0.9124,0.921
0.931000,-0.0987,0.0870,0.9100,0.919
0.931000,-0.1033,0.0870,0.9100,0.920
0.931000,-0.1070,0.0867,0.9115,0.922
0.932000,-0.1094,0.0867,0.9129,0.924
0.932000,-0.1129,0.0867,0.9156,0.927
0.933000,-0.1163,0.0872,0.9183,0.930
0.940000,-0.1178,0.0892,0.9222,0.934
0.941000,-0.1185,0.0887,0.9264,0.938
0.941000,-0.1195,0.0892,0.9305,0.942
0.942000,-0.1195,0.0906,0.9349,0.947
0.944000,-0.1199,0.0899,0.9391,0.951
0.946000,-0.1209,0.0906,0.9442,0.956
0.949000,-0.1195,0.0919,0.9496,0.961
0.953000,-0.1178,0.0928,0.9552,0.967
0.955000,-0.1148,0.0928,0.9611,0.972
0.957000,-0.1114,0.0914,0.9655,0.976
0.959000,-0.1072,0.0906,0.9699,0.980
0.961000,-0.1024,0.0911,0.9728,0.982
0.964000,-0.0987,0.0914,0.9762,0.985
0.967000,-0.0963,0.0919,0.9784,0.987
0.969000,-0.0933,0.0909,0.9779,0.987
0.971000,-0.0909,0.0904,0.9777,0.986
0.974000,-0.0877,0.0904,0.9779,0.986
0.976000,-0.0850,0.0892,0.9772,0.985
0.979000,-0.0853,0.0904,0.9750,0.983
0.981000,-0.0840,0.0901,0.9733,0.981
0.986000,-0.0811,0.0892,0.9708,0.978
0.988000,-0.0789,0.0909,0.9667,0.974
0.989000,-0.0767,0.0919,0.9635,0.971
0.991000,-0.0733,0.0928,0.9633,0.970
0.994000,-0.0691,0.0953,0.9640,0.971
0.996000,-0.0640,0.0977,0.9635,0.971
0.999000,-0.0606,0.1011,0.9615,0.969
1.002000,-0.0606,0.1046,0.9586,0.966
1.005000,-0.0618,0.1097,0.9542,0.962
1.006000,-0.0630,0.1153,0.9523,0.961
1.009000,-0.0613,0.1204,0.9537,0.963
1.011000,-0.0567,0.1273,0.9562,0.966
1.014000,-0.0506,0.1358,0.9574,0.968
1.016000,-0.0425,0.1446,0.9574,0.969
1.022000,-0.0371,0.1510,0.9591,0.972
1.023000,-0.0352,0.1583,0.9623,0.976
1.024000,-0.0354,0.1651,0.9674,0.982
1.026000,-0.0386,0.1681,0.9716,0.987
1.028000,-0.0406,0.1708,0.9752,0.991
1.031000,-0.0420,0.1739,0.9806,0.997
1.044000,-0.0437,0.1739,0.9872,1.003
1.046000,-0.0452,0.1735,0.9945,1.011
1.047000,-0.0464,0.1742,1.0053,1.021
1.047000,-0.0447,0.1752,1.0172,1.033
1.048000,-0.0423,0.1737,1.0292,1.045
1.048000,-0.0396,0.1713,1.0412,1.056
1.049000,-0.0369,0.1703,1.0532,1.067
1.058000,-0.0366,0.1686,1.0666,1.080
1.058000,-0.0369,0.1673,1.0781,1.092
1.059000,-0.0354,0.1676,1.0847,1.098
1.060000,-0.0320,0.1666,1.0839,1.097
1.061000,-0.0286,0.1642,1.0776,1.090
1.063000,-0.0269,0.1629,1.0729,1.086
1.065000,-0.0278,0.1615,1.0720,1.084
1.068000,-0.0293,0.1607,1.0722,1.085
1.070000,-0.0308,0.1629,1.0747,1.087
1.072000,-0.0344,0.1573,1.0727,1.085
1.075000,-0.0388,0.1441,1.0605,1.071
1.077000,-0.0408,0.1322,1.0488,1.058
1.080000,-0.0413,0.1202,1.0409,1.049
1.082000,-0.0413,0.1102,1.0309,1.038
1.086000,-0.0435,0.1043,1.0163,1.023
1.087000,-0.0462,0.0963,1.0014,1.007
1.090000,-0.0474,0.0799,0.9894,0.994
1.092000,-0.0471,0.0633,0.9786,0.982
1.095000,-0.0440,0.0493,0.9686,0.971
1.097000,-0.0396,0.0403,0.9630,0.965
1.105000,-0.0386,0.0340,0.9572,0.959
1.106000,-0.0403,0.0269,0.9532,0.954
1.106000,-0.0435,0.0225,0.9488,0.950
1.107000,-0.0452,0.0205,0.9418,0.943
1.110000,-0.0437,0.0191,0.9344,0.936
1.112000,-0.0420,0.0181,0.9295,0.931
1.114000,-0.0374,0.0188,0.9288,0.930
1.122000,-0.0330,0.0210,0.9281,0.929
1.123000,-0.0330,0.0264,0.9288,0.930
1.123000,-0.0337,0.0308,0.9320,0.933
1.124000,-0.0340,0.0337,0.9379,0.939
1.127000,-0.0366,0.0376,0.9481,0.950
1.129000,-0.0408,0.0406,0.9598,0.962
1.132000,-0.0457,0.0423,0.9735,0.976
1.134000,-0.0535,0.0420,0.9931,0.995
1.137000,-0.0599,0.0423,1.0136,1.016
1.139000,-0.0647,0.0425,1.0343,1.037
1.142000,-0.0689,0.0425,1.0554,1.058
1.144000,-0.0679,0.0420,1.0729,1.076
1.146000,-0.0616,0.0415,1.0876,1.090
1.149000,-0.0508,0.0410,1.0981,1.100
1.153000,-0.0379,0.0386,1.1081,1.109
1.155000,-0.0247,0.0335,1.1196,1.120
1.157000,-0.0110,0.0259,1.1286,1.129
1.159000,-0.0010,0.0176,1.1338,1.134
1.161000,0.0061,0.0083,1.1372,1.137
1.164000,0.0127,-0.0020,1.1394,1.139
1.168000,0.0198,-0.0117,1.1413,1.142
1.170000,0.0269,-0.0205,1.1450,1.146
1.172000,0.0327,-0.0278,1.1475,1.148
1.174000,0.0374,-0.0337,1.1501,1.151
1.176000,0.0406,-0.0388,1.1538,1.155
1.179000,0.0435,-0.0435,1.1553,1.157
1.181000,0.0454,-0.0476,1.1582,1.160
1.185000,0.0467,-0.0513,1.1626,1.165
1.187000,0.0503,-0.0535,1.1680,1.170
1.189000,0.0537,-0.0540,1.1731,1.176
1.191000,0.0552,-0.0533,1.1753,1.178
1.194000,0.0567,-0.0506,1.1785,1.181
1.196000,0.0564,-0.0491,1.1819,1.184
1.199000,0.0557,-0.0498,1.1843,1.187
1.205000,0.0542,-0.0506,1.1848,1.187
1.207000,0.0513,-0.0513,1.1826,1.185
1.207000,0.0503,-0.0515,1.1802,1.182
1.209000,0.0501,-0.0520,1.1777,1.180
1.211000,0.0486,-0.0530,1.1738,1.176
1.214000,0.0489,-0.0528,1.1714,1.174
1.216000,0.0501,-0.0518,1.1685,1.171
1.225000,0.0491,-0.0481,1.1646,1.167
1.226000,0.0479,-0.0432,1.1619,1.164
1.226000,0.0464,-0.0386,1.1555,1.157
1.228000,0.0428,-0.0335,1.1482,1.149
1.228000,0.0403,-0.0264,1.1409,1.142
1.232000,0.0381,-0.0169,1.1330,1.134
1.234000,0.0340,-0.0088,1.1242,1.125
1.236000,0.0298,-0.0022,1.1137,1.114
1.238000,0.0276,0.0046,1.1037,1.104
1.240000,0.0276,0.0107,1.0942,1.095
1.243000,0.0305,0.0173,1.0844,1.085
1.245000,0.0357,0.0244,1.0732,1.074
1.248000,0.0401,0.0315,1.0580,1.059
1.255000,0.0432,0.0403,1.0446,1.046
1.256000,0.0462,0.0501,1.0353,1.038
1.256000,0.0498,0.0599,1.0278,1.031
1.258000,0.0545,0.0677,1.0216,1.025
1.260000,0.0577,0.0752,1.0185,1.023
1.262000,0.0586,0.0833,1.0202,1.025
1.265000,0.0603,0.0892,1.0207,1.026
1.267000,0.0618,0.0928,1.0153,1.021
1.270000,0.0625,0.0965,1.0028,1.009
1.273000,0.0630,0.0989,0.9857,0.993
1.275000,0.0630,0.0994,0.9689,0.976
1.277000,0.0625,0.0999,0.9562,0.963
1.280000,0.0611,0.0985,0.9476,0.955
1.282000,0.0601,0.0945,0.9422,0.949
1.286000,0.0579,0.0909,0.9386,0.945
1.287000,0.0547,0.0862,0.9354,0.941
1.290000,0.0520,0.0789,0.9330,0.938
1.292000,0.0491,0.0713,0.9320,0.936
1.295000,0.0484,0.0645,0.9322,0.936
1.297000,0.0484,0.0606,0.9322,0.935
1.306000,0.0442,0.0569,0.9339,0.937
1.307000,0.0398,0.0545,0.9386,0.941
1.312000,0.0369,0.0562,0.9437,0.946
1.312000,0.0303,0.0579,0.9508,0.953
1.313000,0.0232,0.0608,0.9618,0.964
1.313000,0.0186,0.0664,0.9738,0.976
1.315000,0.0144,0.0721,0.9852,0.988
1.323000,0.0093,0.0799,0.9972,1.000
1.324000,0.0034,0.0879,1.0097,1.014
1.325000,-0.0005,0.0948,1.0175,1.022
1.325000,-0.0034,0.1019,1.0221,1.027
1.327000,-0.0071,0.1072,1.0221,1.028
1.329000,-0.0090,0.1112,1.0124,1.018
1.332000,-0.0103,0.1151,0.9960,1.003
1.334000,-0.0122,0.1190,0.9743,0.982
1.336000,-0.0156,0.1202,0.9484,0.956
1.339000,-0.0227,0.1231,0.9225,0.931
1.341000,-0.0308,0.1283,0.8973,0.907
1.344000,-0.0374,0.1295,0.8709,0.881
1.347000,-0.0415,0.1275,0.8433,0.854
1.349000,-0.0450,0.1248,0.8167,0.827
1.353000,-0.0462,0.1246,0.7932,0.804
1.360000,-0.0445,0.1275,0.7759,0.788
1.361000,-0.0420,0.1331,0.7671,0.780
1.361000,-0.0369,0.1407,0.7683,0.782
1.362000,-0.0281,0.1502,0.7800,0.795
1.364000,-0.0171,0.1595,0.7962,0.812
1.368000,-0.0032,0.1691,0.8128,0.830
1.369000,0.0156,0.1756,0.8282,0.847
1.372000,0.0364,0.1796,0.8365,0.856
1.374000,0.0599,0.1783,0.8370,0.858
