time,gFx,gFy,gFz,TgF
1.040000,-0.0528,0.0569,0.9955,0.999
1.043000,-0.0508,0.0545,0.9926,0.995
1.046000,-0.0508,0.0542,0.9921,0.995
1.048000,-0.0515,0.0542,0.9921,0.995
1.051000,-0.0525,0.0535,0.9921,0.995
1.053000,-0.0528,0.0535,0.9926,0.995
1.056000,-0.0547,0.0528,0.9940,0.997
1.058000,-0.0577,0.0525,0.9943,0.997
1.061000,-0.0579,0.0518,0.9965,1.000
1.063000,-0.0572,0.0518,1.0004,1.003
1.066000,-0.0564,0.0528,1.0036,1.007
1.069000,-0.0555,0.0518,1.0077,1.011
1.072000,-0.0557,0.0523,1.0116,1.015
1.073000,-0.0564,0.0520,1.0138,1.017
1.075000,-0.0562,0.0491,1.0155,1.018
1.078000,-0.0555,0.0474,1.0155,1.018
1.082000,-0.0552,0.0464,1.0138,1.016
1.083000,-0.0540,0.0452,1.0111,1.014
1.085000,-0.0511,0.0442,1.0082,1.010
1.088000,-0.0476,0.0432,1.0072,1.009
1.090000,-0.0464,0.0418,1.0065,1.008
1.093000,-0.0452,0.0408,1.0065,1.008
1.096000,-0.0423,0.0398,1.0055,1.007
1.100000,-0.0386,0.0384,1.0043,1.006
1.101000,-0.0354,0.0381,1.0036,1.005
1.103000,-0.0347,0.0384,1.0043,1.006
1.105000,-0.0327,0.0391,1.0085,1.010
1.107000,-0.0330,0.0410,1.0129,1.014
1.110000,-0.0364,0.0423,1.0158,1.017
1.113000,-0.0403,0.0445,1.0153,1.017
1.115000,-0.0435,0.0469,1.0131,1.015
1.119000,-0.0447,0.0481,1.0133,1.015
1.121000,-0.0479,0.0489,1.0143,1.017
1.123000,-0.0513,0.0484,1.0155,1.018
1.125000,-0.0528,0.0493,1.0158,1.018
1.127000,-0.0520,0.0515,1.0141,1.017
1.137000,-0.0515,0.0528,1.0129,1.016
1.138000,-0.0533,0.0542,1.0111,1.014
1.139000,-0.0564,0.0569,1.0092,1.012
1.139000,-0.0599,0.0579,1.0067,1.010
1.141000,-0.0623,0.0567,1.0045,1.008
1.142000,-0.0647,0.0559,1.0028,1.006
1.145000,-0.0669,0.0569,1.0019,1.006
1.155000,-0.0699,0.0581,1.0026,1.007
1.156000,-0.0706,0.0591,1.0016,1.006
1.157000,-0.0711,0.0599,1.0011,1.005
1.157000,-0.0701,0.0603,1.0016,1.006
1.158000,-0.0667,0.0623,1.0019,1.006
1.159000,-0.0650,0.0623,1.0006,1.005
1.162000,-0.0618,0.0623,0.9982,1.002
1.165000,-0.0603,0.0625,0.9977,1.001
1.167000,-0.0611,0.0623,0.9989,1.003
1.169000,-0.0608,0.0608,1.0001,1.004
1.172000,-0.0606,0.0589,0.9992,1.003
1.174000,-0.0611,0.0581,0.9989,1.002
1.176000,-0.0621,0.0569,0.9992,1.003
1.179000,-0.0623,0.0569,0.9955,0.999
1.181000,-0.0608,0.0569,0.9926,0.996
1.184000,-0.0601,0.0555,0.9938,0.997
1.186000,-0.0596,0.0545,0.9950,0.998
1.189000,-0.0577,0.0545,0.9957,0.999
1.191000,-0.0572,0.0547,0.9975,1.001
1.194000,-0.0574,0.0537,0.9997,1.003
1.198000,-0.0572,0.0530,1.0031,1.006
1.202000,-0.0569,0.0518,1.0063,1.009
1.202000,-0.0577,0.0501,1.0077,1.011
1.204000,-0.0569,0.0486,1.0075,1.010
1.206000,-0.0550,0.0474,1.0087,1.011
1.209000,-0.0545,0.0469,1.0087,1.011
1.211000,-0.0525,0.0447,1.0065,1.009
1.216000,-0.0474,0.0393,1.0026,1.004
1.217000,-0.0428,0.0352,0.9979,0.999
1.219000,-0.0386,0.0322,0.9945,0.996
1.222000,-0.0340,0.0310,0.9936,0.995
1.224000,-0.0308,0.0337,0.9945,0.996
1.226000,-0.0303,0.0362,0.9955,0.997
1.229000,-0.0296,0.0388,0.9960,0.997
1.239000,-0.0300,0.0435,0.9970,0.998
1.240000,-0.0330,0.0491,0.9984,1.000
1.240000,-0.0354,0.0528,0.9987,1.001
1.241000,-0.0386,0.0540,0.9982,1.000
1.242000,-0.0425,0.0555,0.9967,0.999
1.243000,-0.0471,0.0567,0.9955,0.998
1.258000,-0.0506,0.0574,0.9936,0.996
1.259000,-0.0518,0.0584,0.9914,0.994
1.260000,-0.0533,0.0606,0.9882,0.991
1.260000,-0.0552,0.0630,0.9838,0.987
1.261000,-0.0572,0.0645,0.9804,0.984
1.261000,-0.0594,0.0667,0.9774,0.981
1.261000,-0.0599,0.0679,0.9757,0.980
1.263000,-0.0599,0.0682,0.9743,0.978
1.267000,-0.0621,0.0694,0.9743,0.979
1.269000,-0.0635,0.0701,0.9757,0.980
1.270000,-0.0638,0.0721,0.9774,0.982
1.273000,-0.0635,0.0726,0.9794,0.984
1.275000,-0.0623,0.0708,0.9818,0.986
1.278000,-0.0623,0.0701,0.9860,0.990
1.281000,-0.0613,0.0682,0.9901,0.994
1.282000,-0.0596,0.0667,0.9948,0.999
1.285000,-0.0579,0.0647,0.9994,1.003
1.287000,-0.0572,0.0621,1.0021,1.006
1.290000,-0.0567,0.0616,1.0053,1.009
1.292000,-0.0547,0.0618,1.0082,1.012
1.295000,-0.0530,0.0613,1.0104,1.014
1.299000,-0.0515,0.0608,1.0136,1.017
1.300000,-0.0506,0.0591,1.0153,1.018
1.302000,-0.0498,0.0572,1.0177,1.021
1.305000,-0.0501,0.0577,1.0207,1.024
1.307000,-0.0501,0.0591,1.0234,1.026
1.310000,-0.0508,0.0589,1.0270,1.030
1.312000,-0.0513,0.0591,1.0263,1.029
1.318000,-0.0506,0.0594,1.0253,1.028
1.319000,-0.0501,0.0581,1.0273,1.030
1.320000,-0.0491,0.0584,1.0295,1.032
1.323000,-0.0467,0.0581,1.0295,1.032
1.325000,-0.0454,0.0584,1.0273,1.030
1.327000,-0.0454,0.0574,1.0258,1.028
1.330000,-0.0452,0.0569,1.0248,1.027
1.335000,-0.0450,0.0569,1.0238,1.026
1.336000,-0.0462,0.0569,1.0243,1.027
1.337000,-0.0469,0.0555,1.0216,1.024
1.339000,-0.0452,0.0542,1.0172,1.020
1.342000,-0.0435,0.0547,1.0126,1.015
1.344000,-0.0432,0.0542,1.0102,1.013
1.349000,-0.0435,0.0547,1.0099,1.012
1.351000,-0.0445,0.0562,1.0092,1.012
1.353000,-0.0452,0.0569,1.0082,1.011
1.354000,-0.0437,0.0579,1.0070,1.010
1.357000,-0.0425,0.0589,1.0077,1.010
1.359000,-0.0437,0.0594,1.0082,1.011
1.362000,-0.0457,0.0581,1.0077,1.010
