time,gFx,gFy,gFz,TgF
0.095000,-0.1258,0.1598,0.8887,0.912
0.097000,-0.1219,0.1598,0.8863,0.909
0.099000,-0.1180,0.1598,0.8851,0.907
0.102000,-0.1146,0.1603,0.8841,0.906
0.104000,-0.1116,0.1585,0.8831,0.904
0.107000,-0.1087,0.1571,0.8834,0.904
0.110000,-0.1070,0.1556,0.8858,0.906
0.112000,-0.1046,0.1559,0.8890,0.909
0.114000,-0.1021,0.1568,0.8931,0.913
0.117000,-0.1006,0.1566,0.9019,0.921
0.120000,-0.0987,0.1576,0.9120,0.931
0.121000,-0.0938,0.1585,0.9217,0.940
0.124000,-0.0877,0.1585,0.9322,0.950
0.127000,-0.0850,0.1556,0.9415,0.958
0.129000,-0.0828,0.1520,0.9537,0.969
0.132000,-0.0811,0.1490,0.9677,0.982
0.134000,-0.0806,0.1456,0.9813,0.995
0.136000,-0.0792,0.1407,0.9938,1.007
0.139000,-0.0762,0.1370,1.0033,1.016
0.149000,-0.0735,0.1363,1.0119,1.024
0.150000,-0.0740,0.1356,1.0199,1.032
0.150000,-0.0755,0.1336,1.0273,1.039
0.150000,-0.0748,0.1314,1.0317,1.043
0.151000,-0.0750,0.1287,1.0346,1.045
0.154000,-0.0770,0.1253,1.0361,1.046
0.157000,-0.0794,0.1219,1.0341,1.044
0.159000,-0.0823,0.1195,1.0295,1.040
0.161000,-0.0879,0.1170,1.0234,1.034
0.171000,-0.0960,0.1165,1.0187,1.030
0.172000,-0.1024,0.1158,1.0163,1.028
0.172000,-0.1075,0.1148,1.0146,1.027
0.172000,-0.1131,0.1163,1.0121,1.025
0.185000,-0.1175,0.1158,1.0097,1.023
0.185000,-0.1207,0.1156,1.0099,1.024
0.185000,-0.1226,0.1168,1.0116,1.026
0.186000,-0.1243,0.1170,1.0121,1.026
0.186000,-0.1253,0.1173,1.0148,1.029
0.186000,-0.1229,0.1180,1.0199,1.034
0.188000,-0.1209,0.1197,1.0253,1.039
0.191000,-0.1199,0.1219,1.0300,1.044
0.193000,-0.1160,0.1248,1.0309,1.045
0.196000,-0.1126,0.1290,1.0309,1.045
0.198000,-0.1104,0.1317,1.0285,1.043
0.201000,-0.1077,0.1329,1.0234,1.038
0.203000,-0.1072,0.1353,1.0153,1.030
0.208000,-0.1072,0.1358,1.0063,1.021
0.208000,-0.1068,0.1346,0.9987,1.013
0.212000,-0.1075,0.1336,0.9899,1.005
0.213000,-0.1068,0.1327,0.9816,0.996
0.216000,-0.1046,0.1309,0.9738,0.988
0.218000,-0.1036,0.1292,0.9659,0.980
0.220000,-0.1038,0.1287,0.9615,0.976
0.224000,-0.1043,0.1297,0.9569,0.971
0.226000,-0.1043,0.1290,0.9523,0.967
0.228000,-0.1028,0.1278,0.9493,0.963
0.231000,-0.1021,0.1280,0.9454,0.960
0.233000,-0.1009,0.1280,0.9405,0.955
0.235000,-0.0992,0.1285,0.9379,0.952
0.238000,-0.0992,0.1290,0.9381,0.952
0.250000,-0.1002,0.1287,0.9386,0.953
0.251000,-0.1024,0.1280,0.9413,0.955
0.251000,-0.1041,0.1295,0.9449,0.959
0.251000,-0.1038,0.1339,0.9479,0.963
0.251000,-0.1024,0.1370,0.9535,0.969
0.253000,-0.1009,0.1388,0.9596,0.975
0.255000,-0.0985,0.1422,0.9650,0.980
0.257000,-0.0943,0.1454,0.9713,0.987
0.260000,-0.0911,0.1471,0.9786,0.994
0.263000,-0.0884,0.1500,0.9860,1.001
0.265000,-0.0845,0.1534,0.9923,1.008
0.267000,-0.0799,0.1573,0.9992,1.015
0.270000,-0.0738,0.1615,1.0033,1.019
0.272000,-0.0677,0.1647,1.0072,1.023
0.297000,-0.0621,0.1664,1.0109,1.026
0.298000,-0.0574,0.1681,1.0126,1.028
0.299000,-0.0525,0.1683,1.0146,1.030
0.299000,-0.0467,0.1683,1.0160,1.031
0.299000,-0.0420,0.1693,1.0177,1.033
0.300000,-0.0366,0.1705,1.0194,1.034
0.300000,-0.0303,0.1730,1.0212,1.036
0.300000,-0.0259,0.1727,1.0234,1.038
0.301000,-0.0222,0.1739,1.0263,1.041
0.301000,-0.0183,0.1761,1.0282,1.043
0.301000,-0.0151,0.1781,1.0292,1.045
0.302000,-0.0115,0.1805,1.0290,1.045
0.306000,-0.0093,0.1788,1.0263,1.042
0.307000,-0.0086,0.1764,1.0231,1.038
0.318000,-0.0076,0.1722,1.0192,1.034
0.319000,-0.0073,0.1651,1.0160,1.029
0.319000,-0.0081,0.1590,1.0131,1.026
0.319000,-0.0098,0.1529,1.0072,1.019
0.320000,-0.0122,0.1451,1.0006,1.011
0.321000,-0.0149,0.1380,0.9962,1.006
0.334000,-0.0186,0.1305,0.9901,0.999
0.334000,-0.0235,0.1231,0.9823,0.990
0.334000,-0.0291,0.1163,0.9757,0.983
0.335000,-0.0354,0.1094,0.9681,0.975
0.335000,-0.0410,0.1041,0.9591,0.966
0.336000,-0.0442,0.1002,0.9506,0.957
0.338000,-0.0479,0.0943,0.9444,0.950
0.366000,-0.0515,0.0884,0.9391,0.945
0.367000,-0.0542,0.0843,0.9354,0.941
0.367000,-0.0567,0.0801,0.9327,0.938
0.367000,-0.0591,0.0757,0.9283,0.933
0.367000,-0.0621,0.0713,0.9264,0.931
0.368000,-0.0645,0.0684,0.9281,0.933
0.368000,-0.0674,0.0674,0.9308,0.936
0.369000,-0.0713,0.0664,0.9342,0.939
0.369000,-0.0750,0.0652,0.9376,0.943
0.369000,-0.0772,0.0672,0.9405,0.946
0.369000,-0.0777,0.0696,0.9430,0.949
0.369000,-0.0801,0.0718,0.9447,0.951
0.375000,-0.0831,0.0743,0.9469,0.953
0.377000,-0.0818,0.0772,0.9498,0.956
0.377000,-0.0789,0.0823,0.9510,0.958
0.378000,-0.0762,0.0894,0.9510,0.958
0.380000,-0.0728,0.0945,0.9528,0.960
0.384000,-0.0672,0.0999,0.9550,0.963
0.385000,-0.0623,0.1065,0.9574,0.965
0.388000,-0.0581,0.1121,0.9591,0.967
0.391000,-0.0523,0.1187,0.9603,0.969
0.393000,-0.0471,0.1258,0.9623,0.972
0.395000,-0.0428,0.1297,0.9659,0.976
0.398000,-0.0379,0.1336,0.9703,0.980
0.400000,-0.0322,0.1366,0.9750,0.985
0.402000,-0.0252,0.1390,0.9816,0.992
0.405000,-0.0186,0.1427,0.9887,0.999
0.407000,-0.0105,0.1456,0.9933,1.004
0.410000,-0.0015,0.1461,0.9982,1.009
0.413000,0.0049,0.1454,1.0036,1.014
0.415000,0.0086,0.1439,1.0085,1.019
0.418000,0.0120,0.1410,1.0121,1.022
0.420000,0.0122,0.1383,1.0141,1.024
0.422000,0.0083,0.1344,1.0148,1.024
0.425000,0.0032,0.1280,1.0133,1.021
0.428000,-0.0037,0.1214,1.0116,1.019
0.430000,-0.0112,0.1141,1.0114,1.018
0.432000,-0.0176,0.1080,1.0097,1.016
0.435000,-0.0242,0.1036,1.0065,1.012
0.437000,-0.0330,0.0980,1.0014,1.007
0.444000,-0.0423,0.0931,0.9962,1.001
0.444000,-0.0518,0.0909,0.9928,0.998
0.453000,-0.0616,0.0889,0.9901,0.996
0.454000,-0.0701,0.0882,0.9882,0.995
0.454000,-0.0770,0.0884,0.9882,0.995
0.454000,-0.0821,0.0899,0.9889,0.996
0.455000,-0.0865,0.0897,0.9882,0.996
0.465000,-0.0911,0.0884,0.9865,0.995
0.466000,-0.0936,0.0894,0.9833,0.992
0.466000,-0.0943,0.0892,0.9799,0.988
0.466000,-0.0965,0.0894,0.9786,0.987
0.467000,-0.0972,0.0887,0.9796,0.988
0.470000,-0.0975,0.0892,0.9806,0.989
0.472000,-0.0985,0.0919,0.9816,0.991
0.475000,-0.0980,0.0933,0.9823,0.992
0.477000,-0.0977,0.0943,0.9821,0.991
0.480000,-0.0965,0.0958,0.9821,0.991
0.483000,-0.0945,0.0963,0.9811,0.990
0.484000,-0.0938,0.0970,0.9782,0.987
0.487000,-0.0909,0.0992,0.9760,0.985
0.489000,-0.0877,0.1009,0.9740,0.983
0.492000,-0.0855,0.1031,0.9723,0.981
0.495000,-0.0821,0.1072,0.9716,0.981
0.497000,-0.0782,0.1119,0.9694,0.979
0.499000,-0.0730,0.1156,0.9691,0.979
0.502000,-0.0699,0.1197,0.9716,0.981
0.505000,-0.0672,0.1251,0.9740,0.984
0.508000,-0.0635,0.1302,0.9762,0.987
0.509000,-0.0596,0.1351,0.9799,0.991
0.512000,-0.0564,0.1392,0.9840,0.995
0.515000,-0.0530,0.1412,0.9860,0.997
0.517000,-0.0506,0.1424,0.9872,0.999
0.519000,-0.0511,0.1446,0.9896,1.001
0.521000,-0.0515,0.1461,0.9926,1.005
0.524000,-0.0520,0.1466,0.9940,1.006
0.527000,-0.0525,0.1458,0.9965,1.008
0.529000,-0.0547,0.1451,0.9977,1.010
0.531000,-0.0569,0.1432,0.9967,1.009
0.534000,-0.0599,0.1410,0.9970,1.009
0.537000,-0.0628,0.1378,0.9977,1.009
0.539000,-0.0664,0.1334,0.9972,1.008
0.544000,-0.0711,0.1317,0.9970,1.008
0.545000,-0.0750,0.1297,0.9962,1.007
0.546000,-0.0784,0.1263,0.9957,1.007
0.548000,-0.0816,0.1231,0.9962,1.007
0.551000,-0.0853,0.1207,0.9960,1.007
0.554000,-0.0879,0.1204,0.9967,1.008
0.556000,-0.0887,0.1190,0.9977,1.009
0.570000,-0.0897,0.1170,0.9994,1.010
0.571000,-0.0916,0.1160,1.0016,1.012
0.571000,-0.0943,0.1148,1.0041,1.015
0.571000,-0.0955,0.1148,1.0080,1.019
0.571000,-0.0948,0.1129,1.0109,1.022
0.572000,-0.0943,0.1094,1.0109,1.021
0.575000,-0.0931,0.1102,1.0121,1.022
0.576000,-0.0911,0.1126,1.0165,1.027
0.578000,-0.0884,0.1136,1.0199,1.030
0.583000,-0.0853,0.1156,1.0229,1.033
0.584000,-0.0823,0.1197,1.0260,1.036
0.586000,-0.0789,0.1246,1.0297,1.040
0.588000,-0.0748,0.1297,1.0329,1.044
0.591000,-0.0701,0.1349,1.0329,1.044
0.593000,-0.0669,0.1400,1.0319,1.044
0.595000,-0.0652,0.1439,1.0317,1.044
0.598000,-0.0628,0.1483,1.0329,1.045
0.600000,-0.0601,0.1520,1.0351,1.048
0.603000,-0.0584,0.1532,1.0361,1.049
0.605000,-0.0574,0.1546,1.0365,1.050
0.608000,-0.0559,0.1563,1.0370,1.050
0.610000,-0.0535,0.1576,1.0363,1.050
0.613000,-0.0530,0.1581,1.0358,1.049
0.616000,-0.0557,0.1573,1.0341,1.047
0.618000,-0.0606,0.1563,1.0302,1.044
0.620000,-0.0650,0.1539,1.0265,1.040
0.622000,-0.0689,0.1493,1.0224,1.036
0.627000,-0.0757,0.1454,1.0172,1.030
0.628000,-0.0823,0.1417,1.0114,1.025
0.634000,-0.0901,0.1363,1.0063,1.019
0.634000,-0.0982,0.1322,1.0011,1.015
0.635000,-0.1028,0.1268,0.9975,1.011
0.637000,-0.1050,0.1202,0.9938,1.007
0.649000,-0.1046,0.1165,0.9901,1.002
0.650000,-0.1033,0.1146,0.9879,1.000
0.650000,-0.1031,0.1124,0.9857,0.997
0.650000,-0.1026,0.1104,0.9848,0.996
0.650000,-0.1009,0.1094,0.9843,0.995
0.653000,-0.1002,0.1080,0.9791,0.990
0.655000,-0.1011,0.1053,0.9740,0.985
0.657000,-0.1028,0.1016,0.9694,0.980
0.660000,-0.1036,0.0985,0.9630,0.974
0.662000,-0.1046,0.0982,0.9596,0.970
0.665000,-0.1046,0.0970,0.9574,0.968
0.668000,-0.1033,0.0967,0.9552,0.966
0.669000,-0.1041,0.1006,0.9540,0.965
0.672000,-0.1046,0.1053,0.9537,0.965
0.675000,-0.1050,0.1092,0.9557,0.968
0.677000,-0.1053,0.1138,0.9601,0.973
0.679000,-0.1050,0.1195,0.9647,0.978
0.682000,-0.1043,0.1243,0.9699,0.983
0.685000,-0.1026,0.1283,0.9750,0.989
0.687000,-0.1016,0.1312,0.9801,0.994
0.690000,-0.0985,0.1336,0.9870,1.001
0.692000,-0.0955,0.1356,0.9955,1.009
0.695000,-0.0945,0.1375,1.0036,1.017
0.697000,-0.0933,0.1395,1.0143,1.028
0.699000,-0.0909,0.1405,1.0285,1.042
0.702000,-0.0875,0.1414,1.0402,1.053
0.705000,-0.0843,0.1414,1.0512,1.064
0.708000,-0.0806,0.1392,1.0627,1.075
0.709000,-0.0772,0.1366,1.0734,1.085
0.712000,-0.0740,0.1339,1.0835,1.094
0.716000,-0.0718,0.1322,1.0949,1.105
0.717000,-0.0711,0.1295,1.1047,1.115
0.719000,-0.0723,0.1261,1.1115,1.121
0.721000,-0.0728,0.1239,1.1162,1.125
0.724000,-0.0748,0.1217,1.1191,1.128
0.726000,-0.0782,0.1202,1.1203,1.129
0.729000,-0.0826,0.1178,1.1201,1.129
0.731000,-0.0875,0.1153,1.1177,1.127
0.734000,-0.0904,0.1131,1.1133,1.123
0.736000,-0.0916,0.1099,1.1098,1.119
0.739000,-0.0936,0.1080,1.1052,1.114
0.747000,-0.0970,0.1068,1.0998,1.109
0.748000,-0.0980,0.1050,1.0952,1.105
0.749000,-0.0994,0.1033,1.0883,1.098
0.749000,-0.1038,0.1021,1.0798,1.090
0.751000,-0.1077,0.1011,1.0710,1.081
0.753000,-0.1116,0.0994,1.0624,1.073
0.756000,-0.1165,0.0970,1.0527,1.064
0.778000,-0.1221,0.0963,1.0414,1.053
0.780000,-0.1251,0.0950,1.0329,1.045
0.780000,-0.1253,0.0938,1.0236,1.036
0.780000,-0.1256,0.0916,1.0141,1.026
0.780000,-0.1248,0.0906,1.0058,1.018
0.781000,-0.1236,0.0909,0.9979,1.010
0.781000,-0.1221,0.0901,0.9933,1.005
0.781000,-0.1207,0.0914,0.9901,1.002
0.781000,-0.1204,0.0965,0.9877,1.000
0.782000,-0.1187,0.1021,0.9872,1.000
0.783000,-0.1160,0.1075,0.9887,1.001
0.785000,-0.1131,0.1138,0.9914,1.004
0.788000,-0.1077,0.1192,0.9940,1.007
0.793000,-0.0997,0.1243,0.9967,1.009
0.793000,-0.0904,0.1290,0.9997,1.012
0.797000,-0.0823,0.1331,1.0043,1.016
0.797000,-0.0743,0.1366,1.0082,1.020
0.800000,-0.0672,0.1397,1.0116,1.023
0.803000,-0.0625,0.1444,1.0158,1.028
0.805000,-0.0591,0.1480,1.0202,1.033
0.808000,-0.0579,0.1507,1.0241,1.037
0.810000,-0.0581,0.1512,1.0258,1.039
0.813000,-0.0591,0.1517,1.0278,1.041
0.815000,-0.0601,0.1546,1.0297,1.043
0.818000,-0.0625,0.1566,1.0307,1.044
0.820000,-0.0667,0.1568,1.0326,1.047
0.823000,-0.0701,0.1566,1.0363,1.050
0.829000,-0.0735,0.1539,1.0392,1.053
0.830000,-0.0782,0.1515,1.0390,1.053
0.830000,-0.0843,0.1493,1.0373,1.051
0.832000,-0.0904,0.1446,1.0353,1.049
0.835000,-0.0980,0.1390,1.0324,1.046
0.837000,-0.1043,0.1336,1.0278,1.042
0.845000,-0.1092,0.1280,1.0251,1.039
0.846000,-0.1119,0.1241,1.0214,1.035
0.846000,-0.1134,0.1212,1.0165,1.030
0.847000,-0.1148,0.1163,1.0155,1.029
0.854000,-0.1158,0.1129,1.0153,1.028
0.854000,-0.1165,0.1114,1.0129,1.026
0.855000,-0.1185,0.1107,1.0109,1.024
0.864000,-0.1204,0.1092,1.0119,1.025
0.865000,-0.1221,0.1109,1.0136,1.027
0.865000,-0.1224,0.1141,1.0155,1.029
0.865000,-0.1197,0.1158,1.0177,1.031
0.867000,-0.1178,0.1197,1.0185,1.032
0.870000,-0.1163,0.1234,1.0197,1.034
0.872000,-0.1141,0.1241,1.0207,1.034
0.874000,-0.1138,0.1258,1.0212,1.035
0.877000,-0.1119,0.1285,1.0204,1.035
0.880000,-0.1085,0.1317,1.0177,1.032
0.882000,-0.1068,0.1353,1.0148,1.029
0.884000,-0.1065,0.1366,1.0116,1.026
0.887000,-0.1072,0.1378,1.0080,1.023
0.889000,-0.1080,0.1380,1.0028,1.018
0.891000,-0.1097,0.1378,0.9982,1.014
0.894000,-0.1129,0.1385,0.9953,1.011
0.898000,-0.1156,0.1370,0.9916,1.008
0.899000,-0.1165,0.1356,0.9872,1.003
0.902000,-0.1170,0.1349,0.9862,1.002
0.904000,-0.1182,0.1339,0.9865,1.003
0.908000,-0.1168,0.1331,0.9865,1.002
0.909000,-0.1134,0.1305,0.9879,1.003
0.912000,-0.1112,0.1273,0.9926,1.007
0.914000,-0.1087,0.1270,0.9977,1.012
0.916000,-0.1048,0.1251,1.0019,1.015
0.919000,-0.1016,0.1229,1.0072,1.020
0.922000,-0.0992,0.1207,1.0124,1.024
0.924000,-0.0958,0.1170,1.0150,1.026
0.926000,-0.0926,0.1151,1.0153,1.026
0.929000,-0.0887,0.1114,1.0163,1.026
0.931000,-0.0865,0.1080,1.0163,1.026
0.934000,-0.0850,0.1058,1.0148,1.024
0.936000,-0.0823,0.1038,1.0150,1.024
0.938000,-0.0801,0.1033,1.0146,1.023
0.943000,-0.0794,0.1043,1.0138,1.022
0.944000,-0.0799,0.1055,1.0150,1.024
0.946000,-0.0787,0.1070,1.0153,1.024
0.949000,-0.0760,0.1087,1.0136,1.022
0.951000,-0.0733,0.1090,1.0126,1.021
0.953000,-0.0721,0.1114,1.0133,1.022
0.956000,-0.0711,0.1156,1.0148,1.024
0.969000,-0.0691,0.1182,1.0158,1.025
0.970000,-0.0691,0.1217,1.0153,1.025
0.970000,-0.0708,0.1251,1.0165,1.027
0.971000,-0.0704,0.1297,1.0180,1.029
0.971000,-0.0689,0.1317,1.0194,1.030
0.971000,-0.0699,0.1329,1.0238,1.035
0.974000,-0.0708,0.1378,1.0280,1.040
0.976000,-0.0716,0.1405,1.0314,1.043
0.978000,-0.0730,0.1400,1.0339,1.046
0.981000,-0.0738,0.1392,1.0356,1.047
0.983000,-0.0748,0.1378,1.0370,1.049
0.986000,-0.0757,0.1353,1.0361,1.048
0.988000,-0.0755,0.1324,1.0339,1.045
0.990000,-0.0762,0.1295,1.0321,1.043
0.993000,-0.0779,0.1265,1.0300,1.041
0.995000,-0.0801,0.1239,1.0285,1.039
0.998000,-0.0831,0.1204,1.0273,1.038
1.001000,-0.0862,0.1180,1.0256,1.036
1.003000,-0.0901,0.1160,1.0248,1.035
1.005000,-0.0943,0.1126,1.0241,1.035
1.008000,-0.0980,0.1077,1.0226,1.033
1.010000,-0.1026,0.1031,1.0207,1.031
1.013000,-0.1060,0.0997,1.0192,1.030
1.015000,-0.1087,0.0963,1.0172,1.028
1.017000,-0.1104,0.0945,1.0146,1.025
1.020000,-0.1114,0.0936,1.0124,1.023
1.028000,-0.1112,0.0926,1.0092,1.020
1.029000,-0.1107,0.0931,1.0050,1.015
1.029000,-0.1109,0.0921,1.0014,1.012
1.038000,-0.1109,0.0901,0.9950,1.005
1.039000,-0.1104,0.0887,0.9879,0.998
1.039000,-0.1080,0.0897,0.9823,0.992
1.039000,-0.1046,0.0909,0.9774,0.987
1.056000,-0.1019,0.0909,0.9718,0.981
1.057000,-0.0989,0.0923,0.9645,0.974
1.058000,-0.0955,0.0950,0.9564,0.966
1.058000,-0.0936,0.0992,0.9506,0.960
1.058000,-0.0919,0.1026,0.9454,0.955
1.058000,-0.0894,0.1058,0.9393,0.949
1.059000,-0.0872,0.1097,0.9349,0.945
1.059000,-0.0845,0.1129,0.9335,0.944
1.060000,-0.0804,0.1175,0.9317,0.943
1.062000,-0.0760,0.1224,0.9288,0.940
1.064000,-0.0728,0.1278,0.9288,0.940
1.067000,-0.0708,0.1339,0.9317,0.944
1.069000,-0.0684,0.1385,0.9342,0.947
1.072000,-0.0635,0.1439,0.9347,0.948
1.075000,-0.0613,0.1490,0.9349,0.949
1.077000,-0.0601,0.1517,0.9347,0.949
1.080000,-0.0584,0.1542,0.9364,0.951
1.082000,-0.0574,0.1563,0.9408,0.955
1.085000,-0.0564,0.1583,0.9440,0.959
1.086000,-0.0584,0.1585,0.9481,0.963
1.089000,-0.0613,0.1576,0.9545,0.969
1.092000,-0.0638,0.1561,0.9635,0.978
1.095000,-0.0660,0.1529,0.9718,0.986
1.097000,-0.0679,0.1488,0.9796,0.993
1.099000,-0.0694,0.1446,0.9874,1.000
1.101000,-0.0679,0.1390,0.9928,1.005
1.104000,-0.0672,0.1341,0.9970,1.008
1.108000,-0.0696,0.1285,1.0014,1.012
1.109000,-0.0721,0.1226,1.0038,1.014
1.112000,-0.0745,0.1187,1.0060,1.016
1.114000,-0.0767,0.1146,1.0094,1.019
1.116000,-0.0799,0.1104,1.0119,1.021
1.119000,-0.0823,0.1070,1.0116,1.021
1.121000,-0.0831,0.1038,1.0114,1.020
1.124000,-0.0833,0.1019,1.0136,1.022
1.127000,-0.0816,0.1004,1.0148,1.023
1.129000,-0.0779,0.0987,1.0158,1.024
1.131000,-0.0740,0.0997,1.0163,1.024
1.134000,-0.0694,0.1014,1.0180,1.025
1.136000,-0.0633,0.1009,1.0182,1.025
1.139000,-0.0572,0.1011,1.0177,1.024
1.152000,-0.0518,0.1028,1.0177,1.024
1.153000,-0.0467,0.1053,1.0150,1.022
1.153000,-0.0398,0.1087,1.0107,1.017
1.154000,-0.0347,0.1126,1.0043,1.011
1.155000,-0.0327,0.1153,0.9982,1.005
1.155000,-0.0320,0.1187,0.9909,0.998
1.156000,-0.0308,0.1231,0.9808,0.989
1.183000,-0.0315,0.1251,0.9723,0.981
1.184000,-0.0340,0.1265,0.9633,0.972
1.184000,-0.0369,0.1295,0.9520,0.961
1.185000,-0.0408,0.1309,0.9430,0.953
1.185000,-0.0437,0.1344,0.9354,0.946
1.185000,-0.0457,0.1395,0.9308,0.942
1.186000,-0.0474,0.1441,0.9276,0.940
1.186000,-0.0471,0.1502,0.9256,0.939
1.186000,-0.0457,0.1568,0.9266,0.941
1.186000,-0.0445,0.1625,0.9303,0.945
1.187000,-0.0428,0.1681,0.9339,0.950
1.187000,-0.0384,0.1725,0.9383,0.955
1.188000,-0.0340,0.1754,0.9454,0.962
1.192000,-0.0325,0.1793,0.9532,0.971
1.194000,-0.0310,0.1822,0.9601,0.978
1.195000,-0.0303,0.1835,0.9674,0.985
1.197000,-0.0303,0.1837,0.9757,0.993
1.200000,-0.0298,0.1813,0.9838,1.001
1.202000,-0.0291,0.1781,0.9899,1.006
1.205000,-0.0286,0.1744,0.9948,1.010
1.208000,-0.0310,0.1693,1.0001,1.015
1.211000,-0.0342,0.1634,1.0043,1.018
1.212000,-0.0376,0.1561,1.0089,1.022
1.215000,-0.0420,0.1493,1.0148,1.027
1.217000,-0.0479,0.1402,1.0180,1.029
1.219000,-0.0540,0.1305,1.0207,1.030
1.222000,-0.0589,0.1229,1.0236,1.033
1.225000,-0.0650,0.1165,1.0268,1.035
1.227000,-0.0716,0.1109,1.0300,1.038
1.230000,-0.0770,0.1053,1.0319,1.040
1.232000,-0.0809,0.1011,1.0329,1.041
1.235000,-0.0826,0.0967,1.0348,1.043
1.237000,-0.0826,0.0936,1.0373,1.045
1.244000,-0.0823,0.0919,1.0378,1.045
1.245000,-0.0806,0.0919,1.0392,1.046
1.245000,-0.0767,0.0911,1.0434,1.050
1.247000,-0.0716,0.0909,1.0456,1.052
1.249000,-0.0652,0.0943,1.0451,1.051
1.253000,-0.0584,0.0967,1.0436,1.050
1.255000,-0.0533,0.0982,1.0424,1.048
1.270000,-0.0493,0.1011,1.0387,1.045
1.270000,-0.0469,0.1031,1.0351,1.041
1.271000,-0.0454,0.1048,1.0319,1.038
1.271000,-0.0440,0.1077,1.0260,1.033
1.271000,-0.0435,0.1109,1.0214,1.028
1.271000,-0.0450,0.1129,1.0160,1.023
1.272000,-0.0491,0.1143,1.0107,1.018
1.274000,-0.0503,0.1148,1.0058,1.014
1.277000,-0.0515,0.1156,1.0009,1.009
1.279000,-0.0530,0.1168,0.9950,1.003
1.282000,-0.0542,0.1170,0.9887,0.997
1.284000,-0.0557,0.1173,0.9835,0.992
1.286000,-0.0555,0.1175,0.9779,0.987
1.289000,-0.0550,0.1165,0.9723,0.981
1.291000,-0.0537,0.1146,0.9650,0.973
1.295000,-0.0545,0.1129,0.9564,0.965
1.296000,-0.0564,0.1119,0.9471,0.955
1.299000,-0.0572,0.1116,0.9364,0.945
1.301000,-0.0586,0.1099,0.9261,0.934
1.304000,-0.0603,0.1090,0.9186,0.927
1.307000,-0.0618,0.1090,0.9115,0.920
1.309000,-0.0647,0.1082,0.9029,0.912
1.311000,-0.0669,0.1080,0.8951,0.904
1.314000,-0.0669,0.1090,0.8902,0.899
1.316000,-0.0684,0.1087,0.8880,0.897
1.319000,-0.0694,0.1094,0.8868,0.896
1.321000,-0.0694,0.1107,0.8853,0.895
1.327000,-0.0708,0.1097,0.8848,0.894
1.327000,-0.0713,0.1102,0.8853,0.895
1.334000,-0.0701,0.1112,0.8870,0.897
1.334000,-0.0696,0.1114,0.8902,0.900
1.335000,-0.0689,0.1129,0.8944,0.904
1.336000,-0.0669,0.1143,0.8983,0.908
1.339000,-0.0652,0.1143,0.9024,0.912
1.349000,-0.0628,0.1131,0.9102,0.919
1.350000,-0.0589,0.1131,0.9200,0.929
1.350000,-0.0542,0.1126,0.9293,0.938
1.351000,-0.0486,0.1114,0.9376,0.945
1.351000,-0.0440,0.1114,0.9474,0.955
1.353000,-0.0413,0.1107,0.9572,0.964
1.356000,-0.0374,0.1104,0.9667,0.974
1.358000,-0.0352,0.1116,0.9745,0.982
1.361000,-0.0337,0.1119,0.9799,0.987
1.366000,-0.0320,0.1136,0.9843,0.991
1.366000,-0.0303,0.1168,0.9879,0.995
1.368000,-0.0276,0.1192,0.9916,0.999
