time,gFx,gFy,gFz,TgF
0.217000,-0.0354,0.2035,1.0202,1.041
0.223000,-0.0322,0.2013,1.0055,1.026
0.223000,-0.0303,0.1998,0.9899,1.010
0.225000,-0.0261,0.1998,0.9735,0.994
0.227000,-0.0232,0.2015,0.9589,0.980
0.230000,-0.0208,0.2042,0.9479,0.970
0.232000,-0.0176,0.2062,0.9405,0.963
0.234000,-0.0156,0.2094,0.9352,0.958
0.238000,-0.0129,0.2130,0.9313,0.955
0.240000,-0.0098,0.2147,0.9293,0.954
0.242000,-0.0076,0.2157,0.9291,0.954
0.244000,-0.0054,0.2152,0.9313,0.956
0.247000,-0.0002,0.2160,0.9359,0.960
0.249000,0.0049,0.2191,0.9396,0.965
0.253000,0.0095,0.2218,0.9425,0.968
0.265000,0.0151,0.2265,0.9444,0.971
0.266000,0.0200,0.2321,0.9462,0.974
0.267000,0.0252,0.2365,0.9484,0.978
0.268000,0.0310,0.2404,0.9503,0.981
0.268000,0.0374,0.2470,0.9523,0.984
0.268000,0.0415,0.2526,0.9528,0.987
0.270000,0.0428,0.2550,0.9545,0.989
0.288000,0.0442,0.2570,0.9579,0.993
0.289000,0.0452,0.2577,0.9611,0.996
0.289000,0.0459,0.2568,0.9637,0.998
0.289000,0.0476,0.2555,0.9677,1.002
0.289000,0.0489,0.2546,0.9713,1.005
0.290000,0.0501,0.2536,0.9738,1.007
0.290000,0.0498,0.2519,0.9743,1.008
0.290000,0.0464,0.2499,0.9743,1.007
0.296000,0.0428,0.2467,0.9755,1.007
0.296000,0.0371,0.2423,0.9762,1.007
0.297000,0.0313,0.2389,0.9747,1.004
0.299000,0.0237,0.2362,0.9706,0.999
0.301000,0.0154,0.2348,0.9652,0.993
0.304000,0.0098,0.2313,0.9589,0.986
0.308000,0.0049,0.2299,0.9530,0.980
0.309000,0.0007,0.2318,0.9486,0.977
0.311000,-0.0037,0.2321,0.9442,0.972
0.313000,-0.0071,0.2304,0.9393,0.967
0.316000,-0.0083,0.2304,0.9347,0.963
0.319000,-0.0112,0.2321,0.9308,0.959
0.322000,-0.0134,0.2323,0.9264,0.955
0.323000,-0.0147,0.2316,0.9186,0.947
0.326000,-0.0159,0.2306,0.9124,0.941
0.328000,-0.0156,0.2289,0.9076,0.936
0.331000,-0.0137,0.2265,0.9024,0.931
0.333000,-0.0120,0.2238,0.8980,0.926
0.336000,-0.0105,0.2221,0.8941,0.921
0.339000,-0.0088,0.2204,0.8936,0.920
0.341000,-0.0061,0.2179,0.8946,0.921
0.343000,-0.0037,0.2155,0.8946,0.920
0.345000,-0.0022,0.2128,0.8971,0.922
0.348000,-0.0002,0.2106,0.9017,0.926
0.350000,0.0015,0.2081,0.9068,0.930
0.357000,0.0029,0.2047,0.9132,0.936
0.359000,0.0027,0.2028,0.9220,0.944
0.359000,0.0068,0.2035,0.9342,0.956
0.362000,0.0154,0.2050,0.9457,0.968
0.363000,0.0220,0.2055,0.9557,0.978
0.366000,0.0291,0.2074,0.9664,0.989
0.368000,0.0366,0.2091,0.9762,0.999
0.371000,0.0437,0.2103,0.9845,1.008
0.374000,0.0493,0.2099,0.9887,1.012
0.375000,0.0518,0.2079,0.9887,1.012
0.378000,0.0513,0.2059,0.9867,1.009
0.380000,0.0491,0.2030,0.9816,1.004
0.382000,0.0440,0.1991,0.9740,0.995
0.385000,0.0366,0.1952,0.9652,0.985
0.387000,0.0298,0.1920,0.9567,0.976
0.390000,0.0264,0.1888,0.9466,0.966
0.393000,0.0230,0.1842,0.9366,0.955
0.395000,0.0183,0.1808,0.9273,0.945
0.397000,0.0139,0.1778,0.9159,0.933
0.400000,0.0095,0.1761,0.9073,0.924
0.404000,0.0066,0.1759,0.9000,0.917
0.407000,0.0037,0.1739,0.8895,0.906
0.411000,0.0012,0.1725,0.8807,0.897
0.412000,-0.0010,0.1739,0.8743,0.891
0.412000,-0.0020,0.1749,0.8675,0.885
0.415000,-0.0046,0.1776,0.8599,0.878
0.417000,-0.0093,0.1820,0.8538,0.873
0.421000,-0.0142,0.1849,0.8494,0.869
0.424000,-0.0171,0.1896,0.8458,0.867
0.425000,-0.0193,0.1942,0.8416,0.864
0.428000,-0.0215,0.2001,0.8367,0.861
0.430000,-0.0232,0.2072,0.8350,0.861
0.432000,-0.0242,0.2125,0.8345,0.861
0.435000,-0.0237,0.2174,0.8326,0.861
0.439000,-0.0232,0.2233,0.8306,0.860
0.440000,-0.0213,0.2304,0.8294,0.861
0.443000,-0.0186,0.2362,0.8277,0.861
0.449000,-0.0161,0.2397,0.8287,0.863
0.449000,-0.0125,0.2426,0.8313,0.866
0.450000,-0.0098,0.2465,0.8348,0.870
0.452000,-0.0076,0.2499,0.8399,0.876
0.459000,-0.0020,0.2524,0.8462,0.883
0.460000,0.0039,0.2558,0.8526,0.890
0.460000,0.0093,0.2568,0.8585,0.896
0.462000,0.0139,0.2587,0.8638,0.902
0.464000,0.0195,0.2619,0.8714,0.910
0.467000,0.0254,0.2621,0.8817,0.920
0.469000,0.0291,0.2631,0.8909,0.929
0.474000,0.0325,0.2651,0.9010,0.940
0.475000,0.0349,0.2668,0.9112,0.950
0.477000,0.0366,0.2685,0.9212,0.960
0.479000,0.0391,0.2697,0.9313,0.970
0.481000,0.0415,0.2692,0.9415,0.980
0.484000,0.0435,0.2677,0.9532,0.991
0.487000,0.0479,0.2670,0.9630,1.000
0.489000,0.0503,0.2655,0.9694,1.006
0.491000,0.0498,0.2643,0.9762,1.013
0.494000,0.0501,0.2643,0.9843,1.020
0.496000,0.0503,0.2653,0.9896,1.026
0.498000,0.0486,0.2648,0.9933,1.029
0.501000,0.0467,0.2624,0.9977,1.033
0.504000,0.0462,0.2614,0.9982,1.033
0.507000,0.0435,0.2612,0.9967,1.031
0.509000,0.0376,0.2594,0.9957,1.030
0.511000,0.0325,0.2587,0.9892,1.023
0.514000,0.0298,0.2597,0.9784,1.013
0.516000,0.0283,0.2621,0.9679,1.003
0.518000,0.0261,0.2651,0.9559,0.992
0.521000,0.0247,0.2695,0.9410,0.979
0.524000,0.0249,0.2748,0.9239,0.964
0.526000,0.0237,0.2802,0.9056,0.948
0.529000,0.0239,0.2851,0.8870,0.932
0.531000,0.0274,0.2897,0.8685,0.916
0.533000,0.0320,0.2951,0.8494,0.900
0.538000,0.0354,0.3012,0.8306,0.884
0.540000,0.0396,0.3063,0.8155,0.872
0.543000,0.0440,0.3110,0.8015,0.861
0.543000,0.0491,0.3164,0.7852,0.848
0.546000,0.0557,0.3212,0.7712,0.837
0.548000,0.0635,0.3278,0.7620,0.832
0.551000,0.0740,0.3357,0.7541,0.829
0.559000,0.0855,0.3423,0.7490,0.828
0.560000,0.0953,0.3476,0.7473,0.830
0.560000,0.1041,0.3528,0.7490,0.834
0.563000,0.1119,0.3552,0.7554,0.842
0.565000,0.1190,0.3572,0.7642,0.852
0.566000,0.1241,0.3586,0.7727,0.861
0.568000,0.1285,0.3596,0.7820,0.870
0.572000,0.1341,0.3613,0.7927,0.881
0.573000,0.1405,0.3623,0.8035,0.893
0.575000,0.1468,0.3618,0.8142,0.903
0.578000,0.1522,0.3611,0.8262,0.914
0.580000,0.1571,0.3594,0.8372,0.925
0.582000,0.1588,0.3545,0.8475,0.932
0.585000,0.1590,0.3496,0.8567,0.939
0.587000,0.1566,0.3435,0.8646,0.943
0.590000,0.1498,0.3347,0.8741,0.948
0.592000,0.1400,0.3256,0.8831,0.952
0.595000,0.1278,0.3171,0.8895,0.953
0.597000,0.1134,0.3083,0.8978,0.956
0.600000,0.0982,0.3002,0.9046,0.958
0.605000,0.0845,0.2929,0.9095,0.959
0.606000,0.0716,0.2863,0.9149,0.961
0.608000,0.0599,0.2814,0.9173,0.961
0.610000,0.0498,0.2780,0.9178,0.960
0.613000,0.0391,0.2765,0.9166,0.958
0.615000,0.0283,0.2768,0.9124,0.954
0.617000,0.0200,0.2790,0.9058,0.948
0.623000,0.0117,0.2819,0.8980,0.941
0.624000,0.0037,0.2858,0.8868,0.932
0.625000,-0.0020,0.2910,0.8729,0.920
0.627000,-0.0051,0.2961,0.8587,0.908
0.629000,-0.0059,0.3019,0.8460,0.898
0.632000,-0.0029,0.3103,0.8313,0.887
0.635000,0.0044,0.3191,0.8140,0.874
0.638000,0.0137,0.3281,0.7971,0.862
0.641000,0.0232,0.3364,0.7776,0.848
0.643000,0.0352,0.3430,0.7544,0.829
0.645000,0.0491,0.3484,0.7290,0.809
0.647000,0.0616,0.3518,0.7045,0.790
0.650000,0.0752,0.3537,0.6811,0.771
0.652000,0.0904,0.3545,0.6596,0.754
0.659000,0.1070,0.3535,0.6440,0.742
0.660000,0.1241,0.3520,0.6320,0.734
0.662000,0.1412,0.3513,0.6254,0.731
0.665000,0.1588,0.3506,0.6266,0.735
0.666000,0.1739,0.3496,0.6335,0.744
0.667000,0.1849,0.3498,0.6452,0.757
0.676000,0.1918,0.3528,0.6616,0.774
0.677000,0.1959,0.3562,0.6865,0.798
0.677000,0.1967,0.3579,0.7214,0.829
0.677000,0.1908,0.3603,0.7624,0.865
0.679000,0.1800,0.3623,0.8091,0.905
0.682000,0.1661,0.3618,0.8575,0.945
0.684000,0.1483,0.3603,0.9061,0.986
0.687000,0.1275,0.3562,0.9545,1.027
0.689000,0.1055,0.3506,1.0023,1.067
0.691000,0.0833,0.3437,1.0468,1.105
0.694000,0.0603,0.3342,1.0876,1.139
0.696000,0.0376,0.3237,1.1279,1.174
0.698000,0.0178,0.3127,1.1672,1.209
0.701000,0.0005,0.3015,1.2022,1.239
0.704000,-0.0156,0.2922,1.2303,1.265
0.706000,-0.0291,0.2841,1.2552,1.287
0.708000,-0.0406,0.2775,1.2738,1.304
0.712000,-0.0503,0.2704,1.2860,1.315
0.714000,-0.0567,0.2624,1.2938,1.321
0.716000,-0.0623,0.2560,1.2962,1.323
0.718000,-0.0650,0.2516,1.2940,1.320
0.721000,-0.0642,0.2475,1.2857,1.311
0.724000,-0.0618,0.2426,1.2745,1.299
0.726000,-0.0579,0.2384,1.2606,1.284
0.728000,-0.0530,0.2367,1.2418,1.265
0.730000,-0.0486,0.2357,1.2215,1.245
0.733000,-0.0418,0.2353,1.2024,1.226
0.736000,-0.0313,0.2375,1.1843,1.208
0.742000,-0.0208,0.2411,1.1663,1.191
0.744000,-0.0115,0.2463,1.1506,1.177
0.744000,-0.0034,0.2524,1.1384,1.166
0.746000,0.0034,0.2604,1.1296,1.159
0.748000,0.0098,0.2680,1.1238,1.155
0.751000,0.0147,0.2758,1.1225,1.156
0.758000,0.0188,0.2856,1.1277,1.163
0.759000,0.0230,0.2951,1.1365,1.174
0.759000,0.0249,0.3051,1.1445,1.185
0.760000,0.0252,0.3156,1.1541,1.197
0.764000,0.0244,0.3239,1.1658,1.210
0.765000,0.0225,0.3300,1.1738,1.220
0.768000,0.0193,0.3340,1.1826,1.229
0.772000,0.0132,0.3354,1.1924,1.239
0.775000,0.0071,0.3366,1.2002,1.247
0.778000,0.0042,0.3362,1.2061,1.252
0.779000,0.0005,0.3347,1.2112,1.257
0.780000,-0.0005,0.3344,1.2163,1.261
0.783000,0.0012,0.3340,1.2212,1.266
0.785000,0.0022,0.3347,1.2237,1.269
0.790000,0.0032,0.3330,1.2256,1.270
0.791000,0.0049,0.3291,1.2276,1.271
0.793000,0.0071,0.3247,1.2264,1.269
0.795000,0.0090,0.3191,1.2251,1.266
0.797000,0.0110,0.3120,1.2254,1.265
0.800000,0.0142,0.3054,1.2261,1.264
0.803000,0.0156,0.3002,1.2234,1.260
0.806000,0.0147,0.2956,1.2203,1.256
0.807000,0.0132,0.2932,1.2185,1.253
0.810000,0.0107,0.2919,1.2166,1.251
0.813000,0.0056,0.2917,1.2142,1.249
0.815000,0.0000,0.2924,1.2127,1.247
0.817000,-0.0054,0.2936,1.2134,1.248
0.822000,-0.0103,0.2971,1.2129,1.249
0.823000,-0.0137,0.3002,1.2127,1.249
0.825000,-0.0139,0.3037,1.2124,1.250
0.829000,-0.0110,0.3081,1.2107,1.249
0.829000,-0.0066,0.3117,1.2068,1.246
0.833000,0.0015,0.3173,1.2024,1.244
0.834000,0.0122,0.3225,1.1985,1.241
0.839000,0.0254,0.3276,1.1934,1.238
0.840000,0.0413,0.3332,1.1873,1.234
0.842000,0.0586,0.3379,1.1826,1.231
0.844000,0.0755,0.3403,1.1777,1.228
0.847000,0.0901,0.3405,1.1741,1.226
0.849000,0.1024,0.3408,1.1726,1.225
0.852000,0.1112,0.3391,1.1719,1.225
0.859000,0.1170,0.3364,1.1746,1.227
0.860000,0.1185,0.3337,1.1785,1.231
0.860000,0.1168,0.3305,1.1834,1.234
0.862000,0.1109,0.3254,1.1905,1.239
0.865000,0.1019,0.3183,1.2005,1.246
0.868000,0.0919,0.3125,1.2117,1.255
0.869000,0.0818,0.3051,1.2227,1.263
0.879000,0.0721,0.2961,1.2349,1.272
0.880000,0.0642,0.2880,1.2457,1.280
0.880000,0.0581,0.2778,1.2545,1.286
0.880000,0.0525,0.2670,1.2628,1.292
0.881000,0.0474,0.2570,1.2698,1.296
0.884000,0.0415,0.2453,1.2772,1.301
0.887000,0.0366,0.2338,1.2806,1.302
0.889000,0.0342,0.2228,1.2811,1.301
0.893000,0.0300,0.2128,1.2799,1.298
0.893000,0.0259,0.2055,1.2762,1.293
0.896000,0.0227,0.2001,1.2691,1.285
0.899000,0.0171,0.1940,1.2596,1.275
0.901000,0.0117,0.1891,1.2486,1.263
0.904000,0.0073,0.1876,1.2332,1.247
0.906000,0.0027,0.1881,1.2156,1.230
0.908000,-0.0010,0.1903,1.1988,1.214
0.911000,-0.0039,0.1949,1.1809,1.197
0.913000,-0.0061,0.2006,1.1621,1.179
0.916000,-0.0090,0.2059,1.1448,1.163
0.918000,-0.0117,0.2111,1.1274,1.147
0.922000,-0.0127,0.2167,1.1106,1.132
0.923000,-0.0149,0.2221,1.0954,1.118
0.926000,-0.0171,0.2245,1.0803,1.103
0.928000,-0.0173,0.2272,1.0656,1.090
0.931000,-0.0159,0.2321,1.0529,1.078
0.933000,-0.0127,0.2355,1.0431,1.069
0.936000,-0.0073,0.2394,1.0343,1.062
0.942000,-0.0015,0.2426,1.0285,1.057
0.943000,0.0051,0.2419,1.0246,1.053
0.943000,0.0117,0.2426,1.0229,1.051
0.945000,0.0178,0.2428,1.0229,1.051
0.948000,0.0217,0.2379,1.0224,1.050
0.950000,0.0261,0.2313,1.0241,1.050
0.957000,0.0313,0.2252,1.0275,1.052
0.958000,0.0330,0.2179,1.0339,1.057
0.958000,0.0318,0.2108,1.0434,1.065
0.960000,0.0313,0.2045,1.0546,1.075
0.962000,0.0305,0.1954,1.0666,1.085
0.965000,0.0271,0.1852,1.0800,1.096
0.967000,0.0252,0.1756,1.0947,1.109
0.971000,0.0225,0.1644,1.1103,1.123
0.972000,0.0169,0.1507,1.1252,1.135
0.977000,0.0095,0.1368,1.1392,1.147
0.978000,0.0000,0.1226,1.1531,1.160
0.980000,-0.0107,0.1077,1.1685,1.173
0.982000,-0.0222,0.0914,1.1848,1.189
0.985000,-0.0352,0.0730,1.1992,1.202
0.987000,-0.0496,0.0555,1.2117,1.214
0.991000,-0.0655,0.0374,1.2256,1.228
0.992000,-0.0801,0.0210,1.2415,1.244
0.994000,-0.0926,0.0076,1.2537,1.257
0.997000,-0.1009,-0.0051,1.2625,1.267
0.999000,-0.1072,-0.0176,1.2681,1.273
1.002000,-0.1119,-0.0271,1.2694,1.275
1.006000,-0.1138,-0.0320,1.2694,1.275
1.007000,-0.1180,-0.0366,1.2696,1.276
1.010000,-0.1251,-0.0413,1.2655,1.272
1.012000,-0.1314,-0.0437,1.2591,1.267
1.014000,-0.1385,-0.0445,1.2523,1.261
1.017000,-0.1478,-0.0442,1.2440,1.253
1.020000,-0.1556,-0.0413,1.2369,1.247
1.023000,-0.1598,-0.0393,1.2405,1.251
1.024000,-0.1634,-0.0381,1.2491,1.260
1.027000,-0.1708,-0.0352,1.2444,1.257
1.029000,-0.1759,-0.0298,1.2264,1.239
1.032000,-0.1752,-0.0225,1.2007,1.214
1.035000,-0.1710,-0.0142,1.1731,1.186
1.038000,-0.1647,-0.0059,1.1472,1.159
1.041000,-0.1578,0.0015,1.1216,1.133
1.042000,-0.1510,0.0086,1.0959,1.106
1.045000,-0.1454,0.0147,1.0717,1.082
1.047000,-0.1414,0.0217,1.0480,1.058
1.049000,-0.1349,0.0296,1.0263,1.036
1.053000,-0.1275,0.0364,1.0072,1.016
1.060000,-0.1202,0.0415,0.9889,0.997
1.061000,-0.1114,0.0454,0.9725,0.980
1.067000,-0.1026,0.0496,0.9611,0.968
1.067000,-0.0960,0.0535,0.9508,0.957
1.068000,-0.0911,0.0572,0.9418,0.948
1.068000,-0.0862,0.0599,0.9364,0.942
1.078000,-0.0831,0.0623,0.9308,0.937
1.079000,-0.0814,0.0640,0.9239,0.930
1.079000,-0.0792,0.0652,0.9173,0.923
1.080000,-0.0767,0.0647,0.9122,0.918
1.080000,-0.0772,0.0635,0.9071,0.913
1.081000,-0.0792,0.0630,0.9022,0.908
1.083000,-0.0792,0.0616,0.8978,0.903
1.090000,-0.0799,0.0608,0.8941,0.900
1.090000,-0.0809,0.0596,0.8929,0.899
1.091000,-0.0828,0.0581,0.8912,0.897
1.093000,-0.0843,0.0589,0.8892,0.895
1.096000,-0.0853,0.0596,0.8890,0.895
1.098000,-0.0848,0.0586,0.8890,0.895
1.101000,-0.0840,0.0591,0.8907,0.897
1.104000,-0.0838,0.0591,0.8939,0.900
1.105000,-0.0833,0.0586,0.8953,0.901
1.109000,-0.0850,0.0596,0.8963,0.902
1.110000,-0.0892,0.0601,0.8993,0.906
1.113000,-0.0958,0.0586,0.9022,0.909
1.115000,-0.1019,0.0572,0.9039,0.911
1.118000,-0.1070,0.0567,0.9051,0.913
1.121000,-0.1104,0.0572,0.9066,0.915
1.123000,-0.1097,0.0574,0.9054,0.914
1.125000,-0.1085,0.0577,0.9017,0.910
1.128000,-0.1068,0.0606,0.8980,0.906
1.130000,-0.1053,0.0638,0.8905,0.899
1.133000,-0.1031,0.0667,0.8809,0.889
1.135000,-0.1009,0.0691,0.8721,0.881
1.140000,-0.0982,0.0713,0.8641,0.873
1.141000,-0.0950,0.0748,0.8580,0.866
1.146000,-0.0909,0.0809,0.8501,0.859
1.146000,-0.0845,0.0872,0.8436,0.852
1.148000,-0.0777,0.0926,0.8348,0.843
1.150000,-0.0723,0.0982,0.8252,0.834
1.153000,-0.0677,0.1038,0.8164,0.826
1.156000,-0.0628,0.1092,0.8067,0.816
1.158000,-0.0586,0.1153,0.8008,0.811
1.160000,-0.0552,0.1199,0.7962,0.807
1.163000,-0.0523,0.1229,0.7905,0.802
1.165000,-0.0506,0.1283,0.7866,0.799
1.168000,-0.0493,0.1339,0.7844,0.797
1.172000,-0.0474,0.1356,0.7844,0.797
1.172000,-0.0459,0.1370,0.7871,0.800
1.179000,-0.0454,0.1397,0.7905,0.804
1.179000,-0.0464,0.1422,0.7949,0.809
1.180000,-0.0462,0.1422,0.7991,0.813
1.182000,-0.0452,0.1410,0.8040,0.817
1.185000,-0.0464,0.1400,0.8074,0.821
1.190000,-0.0476,0.1380,0.8108,0.824
1.191000,-0.0486,0.1361,0.8159,0.829
1.192000,-0.0491,0.1353,0.8223,0.835
1.195000,-0.0503,0.1344,0.8282,0.840
1.197000,-0.0540,0.1302,0.8316,0.843
1.199000,-0.0591,0.1261,0.8348,0.846
1.202000,-0.0630,0.1226,0.8372,0.848
1.205000,-0.0662,0.1199,0.8357,0.847
1.207000,-0.0694,0.1180,0.8306,0.842
1.210000,-0.0718,0.1160,0.8250,0.836
1.212000,-0.0723,0.1148,0.8199,0.831
1.214000,-0.0721,0.1151,0.8135,0.825
1.217000,-0.0713,0.1163,0.8098,0.821
1.221000,-0.0704,0.1195,0.8091,0.821
1.222000,-0.0704,0.1231,0.8072,0.820
1.224000,-0.0684,0.1256,0.8057,0.818
1.227000,-0.0650,0.1283,0.8030,0.816
1.229000,-0.0616,0.1314,0.8013,0.814
1.232000,-0.0599,0.1329,0.8013,0.814
1.234000,-0.0567,0.1329,0.8006,0.813
1.238000,-0.0528,0.1336,0.7984,0.811
1.240000,-0.0469,0.1358,0.7954,0.808
1.242000,-0.0386,0.1402,0.7932,0.806
1.244000,-0.0313,0.1439,0.7896,0.803
1.247000,-0.0239,0.1468,0.7849,0.799
1.249000,-0.0161,0.1512,0.7820,0.797
1.252000,-0.0093,0.1544,0.7793,0.795
1.261000,-0.0039,0.1583,0.7737,0.790
1.262000,-0.0002,0.1627,0.7668,0.784
1.263000,0.0027,0.1659,0.7615,0.779
1.263000,0.0046,0.1693,0.7556,0.774
1.264000,0.0032,0.1727,0.7505,0.770
1.267000,-0.0007,0.1735,0.7483,0.768
1.271000,-0.0051,0.1737,0.7478,0.768
1.279000,-0.0115,0.1747,0.7478,0.768
1.280000,-0.0193,0.1737,0.7507,0.771
1.280000,-0.0276,0.1735,0.7573,0.777
1.280000,-0.0357,0.1727,0.7654,0.785
1.281000,-0.0432,0.1695,0.7742,0.794
1.283000,-0.0496,0.1666,0.7866,0.806
1.286000,-0.0547,0.1637,0.7996,0.818
1.288000,-0.0581,0.1603,0.8125,0.830
1.292000,-0.0606,0.1578,0.8260,0.843
1.293000,-0.0625,0.1571,0.8379,0.855
1.296000,-0.0633,0.1573,0.8514,0.868
1.298000,-0.0635,0.1573,0.8663,0.883
1.300000,-0.0630,0.1588,0.8797,0.896
1.304000,-0.0616,0.1625,0.8917,0.908
1.307000,-0.0608,0.1649,0.9046,0.922
1.308000,-0.0608,0.1673,0.9171,0.934
1.310000,-0.0606,0.1713,0.9293,0.947
1.313000,-0.0596,0.1756,0.9405,0.959
1.315000,-0.0572,0.1808,0.9474,0.966
1.318000,-0.0533,0.1859,0.9537,0.973
1.322000,-0.0467,0.1930,0.9608,0.981
1.323000,-0.0386,0.2006,0.9669,0.988
1.325000,-0.0288,0.2047,0.9725,0.994
1.328000,-0.0178,0.2091,0.9772,0.999
1.330000,-0.0081,0.2140,0.9804,1.003
1.333000,0.0017,0.2174,0.9826,1.006
1.335000,0.0083,0.2196,0.9850,1.009
1.339000,0.0137,0.2218,0.9850,1.010
1.340000,0.0181,0.2238,0.9833,1.009
1.343000,0.0210,0.2267,0.9796,1.006
1.345000,0.0261,0.2304,0.9743,1.001
1.348000,0.0291,0.2331,0.9706,0.999
1.350000,0.0300,0.2360,0.9664,0.995
1.358000,0.0310,0.2414,0.9581,0.989
1.359000,0.0332,0.2450,0.9488,0.981
1.360000,0.0344,0.2482,0.9401,0.973
1.360000,0.0364,0.2558,0.9286,0.964
1.363000,0.0401,0.2643,0.9144,0.953
1.365000,0.0437,0.2719,0.9007,0.942
1.368000,0.0471,0.2795,0.8897,0.934
1.374000,0.0489,0.2856,0.8797,0.926
1.375000,0.0489,0.2927,0.8726,0.922
1.375000,0.0489,0.3002,0.8677,0.920
1.377000,0.0474,0.3054,0.8653,0.919
1.380000,0.0432,0.3093,0.8641,0.919
1.382000,0.0396,0.3107,0.8641,0.919
1.384000,0.0352,0.3088,0.8665,0.921
1.388000,0.0288,0.3054,0.8714,0.924
1.389000,0.0220,0.3002,0.8775,0.928
