time,gFx,gFy,gFz,TgF
0.198000,-0.0897,0.0386,1.0397,1.044
0.202000,-0.0955,0.0391,1.0221,1.027
0.203000,-0.1019,0.0398,1.0075,1.013
0.206000,-0.1050,0.0393,0.9943,1.001
0.209000,-0.1038,0.0371,0.9860,0.992
0.211000,-0.1026,0.0340,0.9813,0.987
0.213000,-0.0989,0.0318,0.9774,0.983
0.216000,-0.0936,0.0296,0.9730,0.978
0.218000,-0.0894,0.0276,0.9691,0.974
0.221000,-0.0835,0.0281,0.9667,0.971
0.224000,-0.0789,0.0313,0.9650,0.969
0.227000,-0.0752,0.0362,0.9625,0.966
0.230000,-0.0699,0.0425,0.9591,0.963
0.231000,-0.0640,0.0479,0.9564,0.960
0.233000,-0.0594,0.0528,0.9535,0.957
0.236000,-0.0559,0.0581,0.9496,0.953
0.240000,-0.0550,0.0616,0.9452,0.949
0.241000,-0.0542,0.0633,0.9427,0.946
0.244000,-0.0557,0.0655,0.9422,0.946
0.246000,-0.0603,0.0669,0.9435,0.948
0.248000,-0.0660,0.0684,0.9481,0.953
0.251000,-0.0718,0.0691,0.9576,0.963
0.253000,-0.0760,0.0686,0.9686,0.974
0.256000,-0.0787,0.0669,0.9784,0.984
0.258000,-0.0782,0.0655,0.9867,0.992
0.261000,-0.0784,0.0650,0.9953,1.000
0.263000,-0.0779,0.0642,1.0028,1.008
0.266000,-0.0748,0.0625,1.0092,1.014
0.268000,-0.0730,0.0591,1.0163,1.021
0.271000,-0.0728,0.0559,1.0221,1.026
0.273000,-0.0711,0.0535,1.0234,1.027
0.276000,-0.0679,0.0508,1.0241,1.028
0.278000,-0.0662,0.0479,1.0253,1.029
0.280000,-0.0640,0.0457,1.0263,1.029
0.283000,-0.0606,0.0418,1.0280,1.031
0.285000,-0.0586,0.0386,1.0290,1.031
0.288000,-0.0569,0.0376,1.0290,1.031
0.291000,-0.0542,0.0369,1.0297,1.032
0.294000,-0.0530,0.0349,1.0297,1.032
0.297000,-0.0528,0.0332,1.0273,1.029
0.298000,-0.0530,0.0327,1.0224,1.024
0.300000,-0.0535,0.0320,1.0165,1.018
0.303000,-0.0523,0.0342,1.0121,1.014
0.306000,-0.0498,0.0388,1.0082,1.010
0.308000,-0.0498,0.0420,1.0063,1.008
0.310000,-0.0525,0.0437,1.0077,1.010
0.312000,-0.0564,0.0459,1.0094,1.012
0.315000,-0.0591,0.0486,1.0111,1.014
0.317000,-0.0630,0.0513,1.0116,1.015
0.320000,-0.0672,0.0523,1.0097,1.013
0.323000,-0.0696,0.0533,1.0072,1.011
0.325000,-0.0721,0.0552,1.0033,1.007
0.327000,-0.0716,0.0564,0.9962,1.000
0.330000,-0.0613,0.0616,0.9804,0.984
0.332000,-0.0486,0.0667,0.9645,0.968
0.335000,-0.0467,0.0655,0.9606,0.964
0.337000,-0.0555,0.0606,0.9662,0.970
0.341000,-0.0691,0.0557,0.9777,0.982
0.342000,-0.0823,0.0486,0.9899,0.994
0.346000,-0.0926,0.0413,1.0016,1.007
0.348000,-0.0994,0.0386,1.0104,1.016
0.350000,-0.1036,0.0379,1.0165,1.022
0.352000,-0.1058,0.0376,1.0216,1.028
0.354000,-0.1085,0.0379,1.0248,1.031
0.359000,-0.1107,0.0366,1.0300,1.037
0.361000,-0.1112,0.0362,1.0380,1.045
0.362000,-0.1097,0.0364,1.0427,1.049
0.364000,-0.1060,0.0381,1.0429,1.049
0.367000,-0.1019,0.0401,1.0444,1.050
0.369000,-0.0985,0.0408,1.0449,1.050
0.372000,-0.0955,0.0396,1.0405,1.046
0.375000,-0.0919,0.0396,1.0336,1.038
0.377000,-0.0867,0.0418,1.0256,1.030
0.379000,-0.0823,0.0462,1.0180,1.022
0.382000,-0.0796,0.0511,1.0121,1.017
0.384000,-0.0789,0.0559,1.0085,1.013
0.386000,-0.0809,0.0603,1.0055,1.011
0.390000,-0.0835,0.0638,1.0021,1.008
0.392000,-0.0884,0.0664,0.9982,1.004
0.395000,-0.0923,0.0679,0.9933,1.000
0.397000,-0.0936,0.0704,0.9870,0.994
0.399000,-0.0950,0.0735,0.9786,0.986
0.401000,-0.0943,0.0762,0.9691,0.977
0.404000,-0.0936,0.0784,0.9615,0.969
0.408000,-0.0945,0.0806,0.9530,0.961
0.409000,-0.0955,0.0838,0.9466,0.955
0.411000,-0.0958,0.0862,0.9418,0.951
0.414000,-0.0965,0.0877,0.9369,0.946
0.416000,-0.0982,0.0894,0.9349,0.944
0.418000,-0.1002,0.0921,0.9344,0.944
0.421000,-0.1009,0.0943,0.9347,0.945
0.424000,-0.1046,0.0950,0.9371,0.948
0.427000,-0.1092,0.0963,0.9415,0.953
0.429000,-0.1138,0.0958,0.9466,0.958
0.431000,-0.1187,0.0928,0.9535,0.965
0.433000,-0.1221,0.0899,0.9623,0.974
0.436000,-0.1246,0.0887,0.9716,0.984
0.438000,-0.1270,0.0882,0.9806,0.993
0.443000,-0.1283,0.0879,0.9887,1.001
0.444000,-0.1285,0.0897,0.9953,1.008
0.446000,-0.1297,0.0894,1.0004,1.013
0.449000,-0.1317,0.0879,1.0026,1.015
0.451000,-0.1358,0.0865,1.0041,1.017
0.453000,-0.1378,0.0840,1.0067,1.020
0.460000,-0.1378,0.0823,1.0133,1.026
0.461000,-0.1370,0.0782,1.0265,1.039
0.461000,-0.1334,0.0752,1.0405,1.052
0.463000,-0.1285,0.0777,1.0502,1.061
0.466000,-0.1207,0.0799,1.0524,1.062
0.468000,-0.1141,0.0816,1.0475,1.057
0.470000,-0.1124,0.0838,1.0407,1.050
0.475000,-0.1119,0.0840,1.0336,1.043
0.476000,-0.1116,0.0853,1.0275,1.037
0.479000,-0.1136,0.0860,1.0190,1.029
0.480000,-0.1151,0.0840,1.0080,1.018
0.483000,-0.1153,0.0818,0.9962,1.006
0.485000,-0.1153,0.0806,0.9855,0.995
0.488000,-0.1163,0.0801,0.9789,0.989
0.490000,-0.1185,0.0811,0.9750,0.986
0.493000,-0.1192,0.0818,0.9721,0.983
0.495000,-0.1195,0.0821,0.9721,0.983
0.498000,-0.1187,0.0835,0.9765,0.987
0.500000,-0.1165,0.0853,0.9813,0.992
0.502000,-0.1163,0.0870,0.9838,0.994
0.508000,-0.1163,0.0906,0.9782,0.989
0.509000,-0.1173,0.0950,0.9696,0.981
0.510000,-0.1209,0.0992,0.9630,0.976
0.512000,-0.1248,0.1038,0.9562,0.970
0.516000,-0.1302,0.1077,0.9498,0.965
0.517000,-0.1366,0.1114,0.9435,0.960
0.520000,-0.1417,0.1141,0.9359,0.953
0.523000,-0.1451,0.1134,0.9295,0.948
0.525000,-0.1466,0.1116,0.9254,0.944
0.528000,-0.1500,0.1109,0.9205,0.939
0.530000,-0.1539,0.1112,0.9176,0.937
0.532000,-0.1561,0.1116,0.9171,0.937
0.534000,-0.1585,0.1107,0.9164,0.937
0.537000,-0.1605,0.1085,0.9146,0.935
0.545000,-0.1598,0.1090,0.9146,0.935
0.546000,-0.1578,0.1116,0.9161,0.936
0.546000,-0.1573,0.1116,0.9171,0.937
0.547000,-0.1556,0.1114,0.9190,0.939
0.551000,-0.1532,0.1109,0.9220,0.941
0.552000,-0.1515,0.1080,0.9247,0.943
0.555000,-0.1493,0.1060,0.9271,0.945
0.557000,-0.1471,0.1053,0.9291,0.946
0.560000,-0.1461,0.1028,0.9339,0.951
0.562000,-0.1439,0.0999,0.9388,0.955
0.564000,-0.1414,0.0953,0.9442,0.959
0.567000,-0.1385,0.0906,0.9535,0.968
0.569000,-0.1358,0.0879,0.9618,0.975
0.573000,-0.1329,0.0865,0.9689,0.982
0.574000,-0.1278,0.0843,0.9782,0.990
0.578000,-0.1226,0.0816,0.9882,0.999
0.581000,-0.1187,0.0804,0.9977,1.008
0.581000,-0.1136,0.0787,1.0067,1.016
0.584000,-0.1068,0.0772,1.0153,1.024
0.586000,-0.1016,0.0760,1.0219,1.030
0.590000,-0.0975,0.0730,1.0270,1.034
0.592000,-0.0936,0.0667,1.0307,1.037
0.594000,-0.0914,0.0611,1.0329,1.039
0.597000,-0.0906,0.0574,1.0336,1.039
0.599000,-0.0904,0.0528,1.0304,1.036
0.601000,-0.0919,0.0484,1.0246,1.030
0.604000,-0.0936,0.0454,1.0199,1.025
0.607000,-0.0963,0.0413,1.0163,1.022
0.610000,-0.1021,0.0386,1.0114,1.017
0.611000,-0.1085,0.0381,1.0072,1.014
0.613000,-0.1131,0.0386,1.0053,1.012
0.616000,-0.1170,0.0413,1.0033,1.011
0.618000,-0.1219,0.0462,1.0006,1.009
0.621000,-0.1275,0.0498,0.9989,1.008
0.624000,-0.1341,0.0540,0.9950,1.005
0.626000,-0.1424,0.0599,0.9916,1.004
0.629000,-0.1507,0.0655,0.9892,1.003
0.631000,-0.1581,0.0716,0.9870,1.002
0.633000,-0.1656,0.0760,0.9862,1.003
0.636000,-0.1730,0.0782,0.9852,1.003
0.638000,-0.1776,0.0814,0.9872,1.006
0.646000,-0.1798,0.0850,0.9916,1.011
0.647000,-0.1803,0.0872,0.9957,1.016
0.647000,-0.1776,0.0899,1.0028,1.022
0.648000,-0.1715,0.0941,1.0133,1.032
0.652000,-0.1629,0.0980,1.0216,1.039
0.653000,-0.1542,0.1002,1.0204,1.037
0.661000,-0.1502,0.0985,1.0067,1.023
0.662000,-0.1546,0.0945,0.9909,1.007
0.663000,-0.1644,0.0899,0.9860,1.004
0.663000,-0.1705,0.0857,0.9889,1.007
0.666000,-0.1710,0.0831,0.9950,1.013
0.668000,-0.1654,0.0804,1.0063,1.023
0.671000,-0.1559,0.0787,1.0170,1.032
0.674000,-0.1490,0.0789,1.0268,1.041
0.676000,-0.1436,0.0799,1.0385,1.051
0.681000,-0.1388,0.0787,1.0524,1.064
0.683000,-0.1346,0.0784,1.0649,1.076
0.683000,-0.1285,0.0799,1.0742,1.085
0.685000,-0.1221,0.0801,1.0810,1.091
0.688000,-0.1170,0.0789,1.0847,1.094
0.690000,-0.1138,0.0767,1.0871,1.096
0.694000,-0.1102,0.0733,1.0886,1.097
0.695000,-0.1077,0.0708,1.0910,1.099
0.697000,-0.1077,0.0684,1.0935,1.101
0.700000,-0.1072,0.0669,1.0949,1.102
0.703000,-0.1070,0.0660,1.0952,1.102
0.705000,-0.1041,0.0657,1.0927,1.100
0.709000,-0.1011,0.0672,1.0891,1.096
0.711000,-0.0999,0.0682,1.0827,1.089
0.712000,-0.0977,0.0686,1.0732,1.080
0.715000,-0.0958,0.0684,1.0607,1.067
0.717000,-0.0923,0.0669,1.0451,1.051
0.720000,-0.0855,0.0667,1.0292,1.035
0.725000,-0.0811,0.0652,1.0143,1.020
0.726000,-0.0774,0.0645,0.9984,1.004
0.727000,-0.0721,0.0647,0.9848,0.990
0.730000,-0.0682,0.0633,0.9718,0.976
0.732000,-0.0650,0.0650,0.9591,0.963
0.734000,-0.0621,0.0682,0.9474,0.952
0.737000,-0.0599,0.0689,0.9359,0.940
0.746000,-0.0596,0.0699,0.9247,0.929
0.747000,-0.0586,0.0716,0.9149,0.920
0.747000,-0.0584,0.0743,0.9080,0.913
0.748000,-0.0603,0.0757,0.9022,0.907
0.750000,-0.0621,0.0762,0.8975,0.903
0.753000,-0.0642,0.0767,0.8941,0.900
0.755000,-0.0657,0.0752,0.8912,0.897
0.764000,-0.0662,0.0738,0.8912,0.897
0.766000,-0.0667,0.0723,0.8934,0.899
0.766000,-0.0677,0.0704,0.8973,0.903
0.767000,-0.0684,0.0677,0.9034,0.909
0.767000,-0.0689,0.0647,0.9132,0.918
0.769000,-0.0684,0.0621,0.9293,0.934
0.772000,-0.0669,0.0594,0.9503,0.955
0.775000,-0.0662,0.0589,0.9711,0.975
0.777000,-0.0623,0.0596,0.9870,0.991
0.779000,-0.0552,0.0621,1.0004,1.004
0.781000,-0.0489,0.0667,1.0092,1.013
0.783000,-0.0447,0.0723,1.0092,1.013
0.786000,-0.0423,0.0767,1.0063,1.010
0.790000,-0.0413,0.0782,1.0036,1.007
0.791000,-0.0415,0.0770,1.0014,1.005
0.794000,-0.0418,0.0748,1.0011,1.005
0.796000,-0.0425,0.0721,1.0036,1.007
0.798000,-0.0430,0.0682,1.0092,1.012
0.801000,-0.0398,0.0635,1.0180,1.021
0.804000,-0.0347,0.0586,1.0300,1.032
0.807000,-0.0318,0.0520,1.0412,1.043
0.810000,-0.0330,0.0459,1.0466,1.048
0.811000,-0.0362,0.0413,1.0488,1.050
0.813000,-0.0388,0.0371,1.0500,1.051
0.816000,-0.0420,0.0318,1.0512,1.053
0.818000,-0.0454,0.0257,1.0507,1.052
0.821000,-0.0506,0.0213,1.0495,1.051
0.823000,-0.0557,0.0166,1.0490,1.051
0.826000,-0.0601,0.0127,1.0483,1.050
0.829000,-0.0630,0.0117,1.0471,1.049
0.831000,-0.0623,0.0132,1.0444,1.046
0.833000,-0.0608,0.0164,1.0414,1.043
0.836000,-0.0599,0.0208,1.0373,1.039
0.839000,-0.0577,0.0257,1.0326,1.035
0.846000,-0.0564,0.0310,1.0295,1.031
0.847000,-0.0562,0.0352,1.0248,1.027
0.848000,-0.0572,0.0386,1.0192,1.022
0.848000,-0.0577,0.0425,1.0136,1.016
0.851000,-0.0569,0.0452,1.0063,1.009
0.854000,-0.0579,0.0471,0.9970,1.000
0.859000,-0.0603,0.0489,0.9889,0.992
0.860000,-0.0611,0.0484,0.9830,0.986
0.861000,-0.0618,0.0462,0.9799,0.983
0.863000,-0.0633,0.0454,0.9806,0.984
0.866000,-0.0650,0.0447,0.9821,0.985
0.868000,-0.0667,0.0440,0.9833,0.987
0.870000,-0.0677,0.0467,0.9882,0.992
0.874000,-0.0701,0.0486,0.9931,0.997
0.876000,-0.0718,0.0484,0.9938,0.998
0.878000,-0.0706,0.0471,0.9931,0.997
0.880000,-0.0704,0.0467,0.9948,0.998
0.882000,-0.0699,0.0457,0.9972,1.001
0.885000,-0.0679,0.0423,1.0023,1.006
0.888000,-0.0667,0.0425,1.0192,1.022
0.893000,-0.0633,0.0437,1.0463,1.049
0.894000,-0.0581,0.0464,1.0693,1.072
0.895000,-0.0518,0.0533,1.0817,1.084
0.897000,-0.0452,0.0594,1.0869,1.089
0.900000,-0.0428,0.0638,1.0852,1.088
0.902000,-0.0440,0.0662,1.0832,1.086
0.907000,-0.0464,0.0662,1.0815,1.085
0.909000,-0.0503,0.0650,1.0771,1.080
0.910000,-0.0542,0.0616,1.0705,1.074
0.912000,-0.0559,0.0579,1.0642,1.067
0.915000,-0.0542,0.0562,1.0610,1.064
0.917000,-0.0523,0.0540,1.0580,1.061
0.919000,-0.0491,0.0513,1.0527,1.055
0.923000,-0.0457,0.0518,1.0461,1.048
0.925000,-0.0457,0.0537,1.0375,1.040
0.927000,-0.0471,0.0540,1.0295,1.032
0.929000,-0.0491,0.0545,1.0229,1.025
0.932000,-0.0528,0.0559,1.0160,1.019
0.934000,-0.0562,0.0574,1.0102,1.013
0.937000,-0.0586,0.0586,1.0036,1.007
0.945000,-0.0589,0.0603,0.9938,0.997
0.946000,-0.0564,0.0611,0.9833,0.987
0.946000,-0.0535,0.0608,0.9757,0.979
0.949000,-0.0513,0.0625,0.9706,0.974
0.949000,-0.0486,0.0655,0.9640,0.967
0.951000,-0.0440,0.0664,0.9554,0.959
0.954000,-0.0398,0.0647,0.9474,0.950
0.958000,-0.0349,0.0613,0.9398,0.942
0.960000,-0.0305,0.0567,0.9342,0.936
0.961000,-0.0283,0.0518,0.9308,0.933
0.964000,-0.0235,0.0481,0.9276,0.929
0.966000,-0.0191,0.0452,0.9256,0.927
0.969000,-0.0169,0.0432,0.9259,0.927
0.971000,-0.0142,0.0425,0.9264,0.927
0.974000,-0.0122,0.0432,0.9269,0.928
0.979000,-0.0112,0.0442,0.9291,0.930
0.980000,-0.0103,0.0462,0.9310,0.932
0.981000,-0.0110,0.0476,0.9303,0.932
0.983000,-0.0117,0.0484,0.9327,0.934
0.986000,-0.0129,0.0498,0.9435,0.945
0.990000,-0.0129,0.0515,0.9510,0.953
0.991000,-0.0115,0.0562,0.9586,0.960
0.993000,-0.0120,0.0608,0.9728,0.975
0.996000,-0.0117,0.0635,0.9867,0.989
0.998000,-0.0100,0.0660,1.0028,1.005
1.001000,-0.0093,0.0674,1.0212,1.023
1.003000,-0.0098,0.0664,1.0314,1.034
1.007000,-0.0142,0.0655,1.0346,1.037
1.009000,-0.0203,0.0664,1.0378,1.040
1.011000,-0.0281,0.0669,1.0424,1.045
1.013000,-0.0374,0.0669,1.0505,1.053
1.016000,-0.0430,0.0672,1.0607,1.064
1.018000,-0.0462,0.0694,1.0756,1.079
1.021000,-0.0467,0.0716,1.0905,1.094
1.023000,-0.0442,0.0728,1.0969,1.100
1.026000,-0.0413,0.0738,1.0976,1.101
1.028000,-0.0415,0.0718,1.0927,1.096
1.030000,-0.0459,0.0660,1.0852,1.088
1.033000,-0.0511,0.0608,1.0783,1.081
1.036000,-0.0552,0.0567,1.0681,1.071
1.038000,-0.0564,0.0518,1.0546,1.057
1.046000,-0.0547,0.0476,1.0402,1.043
1.047000,-0.0511,0.0432,1.0270,1.029
1.048000,-0.0445,0.0391,1.0143,1.016
1.048000,-0.0374,0.0342,0.9994,1.001
1.051000,-0.0344,0.0274,0.9850,0.986
1.053000,-0.0327,0.0227,0.9733,0.974
1.065000,-0.0283,0.0232,0.9633,0.964
1.066000,-0.0244,0.0252,0.9540,0.955
1.067000,-0.0217,0.0266,0.9474,0.948
1.067000,-0.0188,0.0281,0.9422,0.943
1.068000,-0.0166,0.0298,0.9391,0.940
1.068000,-0.0154,0.0313,0.9376,0.938
1.070000,-0.0129,0.0327,0.9347,0.935
1.075000,-0.0125,0.0332,0.9332,0.934
1.080000,-0.0142,0.0342,0.9349,0.936
1.080000,-0.0156,0.0384,0.9349,0.936
1.081000,-0.0164,0.0425,0.9352,0.936
1.082000,-0.0186,0.0481,0.9376,0.939
1.085000,-0.0227,0.0533,0.9386,0.940
1.087000,-0.0274,0.0577,0.9388,0.941
1.091000,-0.0332,0.0623,0.9410,0.944
1.092000,-0.0381,0.0667,0.9440,0.947
1.095000,-0.0437,0.0728,0.9462,0.950
1.097000,-0.0528,0.0772,0.9520,0.957
1.099000,-0.0608,0.0799,0.9635,0.969
1.102000,-0.0652,0.0845,0.9718,0.978
1.104000,-0.0694,0.0897,0.9777,0.984
1.108000,-0.0716,0.0965,0.9845,0.992
1.109000,-0.0735,0.1024,0.9899,0.998
1.112000,-0.0748,0.1055,0.9948,1.003
1.114000,-0.0733,0.1102,0.9960,1.005
1.117000,-0.0701,0.1124,0.9928,1.002
1.119000,-0.0672,0.1107,0.9921,1.000
1.128000,-0.0655,0.1072,0.9931,1.001
1.129000,-0.0613,0.1036,0.9926,1.000
1.130000,-0.0550,0.0994,0.9945,1.001
1.130000,-0.0496,0.0955,1.0026,1.008
1.132000,-0.0437,0.0914,1.0107,1.016
1.134000,-0.0371,0.0857,1.0150,1.019
1.137000,-0.0335,0.0787,1.0202,1.024
1.151000,-0.0325,0.0708,1.0258,1.029
1.153000,-0.0313,0.0613,1.0292,1.032
1.153000,-0.0303,0.0511,1.0287,1.030
1.153000,-0.0293,0.0420,1.0287,1.030
1.154000,-0.0264,0.0337,1.0287,1.030
1.155000,-0.0215,0.0274,1.0280,1.029
1.155000,-0.0171,0.0237,1.0282,1.029
1.161000,-0.0147,0.0230,1.0260,1.026
1.162000,-0.0122,0.0244,1.0226,1.023
1.162000,-0.0081,0.0232,1.0170,1.017
1.164000,-0.0051,0.0222,1.0089,1.009
1.166000,-0.0059,0.0225,1.0038,1.004
1.168000,-0.0061,0.0237,1.0087,1.009
1.171000,-0.0051,0.0291,1.0192,1.020
1.173000,-0.0066,0.0342,1.0248,1.025
1.178000,-0.0086,0.0384,1.0268,1.028
1.179000,-0.0134,0.0406,1.0282,1.029
1.181000,-0.0210,0.0413,1.0268,1.028
1.183000,-0.0254,0.0450,1.0216,1.023
1.186000,-0.0300,0.0493,1.0175,1.019
1.190000,-0.0362,0.0533,1.0150,1.017
1.192000,-0.0388,0.0594,1.0129,1.015
1.193000,-0.0418,0.0672,1.0094,1.013
1.196000,-0.0462,0.0723,1.0033,1.007
1.198000,-0.0498,0.0757,0.9965,1.001
1.201000,-0.0545,0.0794,0.9906,0.995
1.203000,-0.0572,0.0821,0.9857,0.991
1.207000,-0.0599,0.0850,0.9833,0.989
1.209000,-0.0642,0.0884,0.9823,0.988
1.211000,-0.0662,0.0916,0.9799,0.986
1.214000,-0.0674,0.0928,0.9760,0.983
1.216000,-0.0704,0.0938,0.9711,0.978
1.218000,-0.0711,0.0945,0.9662,0.973
1.220000,-0.0691,0.0938,0.9620,0.969
1.224000,-0.0667,0.0926,0.9593,0.966
1.227000,-0.0623,0.0904,0.9576,0.964
1.228000,-0.0577,0.0899,0.9581,0.964
1.230000,-0.0523,0.0887,0.9586,0.964
1.233000,-0.0489,0.0862,0.9576,0.963
1.236000,-0.0508,0.0840,0.9601,0.965
1.238000,-0.0540,0.0784,0.9672,0.972
1.245000,-0.0581,0.0726,0.9772,0.982
1.247000,-0.0613,0.0701,0.9867,0.991
1.247000,-0.0611,0.0674,0.9967,1.001
1.253000,-0.0601,0.0645,1.0063,1.010
1.254000,-0.0572,0.0618,1.0170,1.020
1.255000,-0.0528,0.0606,1.0290,1.032
1.256000,-0.0496,0.0606,1.0405,1.043
1.263000,-0.0462,0.0606,1.0507,1.053
1.265000,-0.0430,0.0596,1.0622,1.065
1.265000,-0.0403,0.0586,1.0700,1.072
1.266000,-0.0388,0.0596,1.0720,1.074
1.268000,-0.0391,0.0613,1.0703,1.073
1.270000,-0.0398,0.0630,1.0644,1.067
1.273000,-0.0403,0.0630,1.0585,1.061
1.276000,-0.0423,0.0586,1.0532,1.056
1.281000,-0.0445,0.0542,1.0497,1.052
1.282000,-0.0469,0.0518,1.0466,1.049
1.283000,-0.0484,0.0496,1.0419,1.044
1.285000,-0.0484,0.0484,1.0365,1.039
1.288000,-0.0471,0.0498,1.0309,1.033
1.293000,-0.0462,0.0525,1.0258,1.028
1.295000,-0.0464,0.0557,1.0224,1.025
1.296000,-0.0474,0.0579,1.0209,1.024
1.297000,-0.0501,0.0601,1.0221,1.025
1.300000,-0.0520,0.0660,1.0229,1.026
1.302000,-0.0528,0.0733,1.0212,1.025
1.305000,-0.0528,0.0799,1.0187,1.023
1.310000,-0.0515,0.0857,1.0165,1.021
1.311000,-0.0506,0.0901,1.0153,1.021
1.312000,-0.0506,0.0928,1.0133,1.019
1.315000,-0.0506,0.0938,1.0126,1.018
1.317000,-0.0528,0.0928,1.0180,1.024
1.319000,-0.0550,0.0933,1.0287,1.034
1.323000,-0.0552,0.0941,1.0368,1.043
1.326000,-0.0542,0.0941,1.0370,1.043
1.327000,-0.0540,0.0958,1.0314,1.037
1.329000,-0.0528,0.0965,1.0241,1.030
1.332000,-0.0503,0.0950,1.0146,1.020
1.334000,-0.0476,0.0941,1.0060,1.012
1.336000,-0.0450,0.0914,0.9997,1.005
1.343000,-0.0413,0.0901,0.9911,0.996
1.343000,-0.0381,0.0911,0.9838,0.989
1.344000,-0.0359,0.0887,0.9740,0.979
1.346000,-0.0352,0.0853,0.9603,0.965
1.349000,-0.0366,0.0809,0.9469,0.951
1.351000,-0.0381,0.0765,0.9337,0.938
1.354000,-0.0398,0.0738,0.9208,0.925
1.357000,-0.0406,0.0694,0.9105,0.914
1.359000,-0.0423,0.0623,0.9051,0.908
1.362000,-0.0462,0.0574,0.8997,0.903
1.363000,-0.0486,0.0579,0.8919,0.895
1.366000,-0.0481,0.0594,0.8892,0.893
