time,gFx,gFy,gFz,TgF
0.491000,-0.0623,0.1412,1.0138,1.026
0.494000,-0.0652,0.1405,1.0075,1.019
0.499000,-0.0708,0.1400,1.0092,1.021
0.499000,-0.0745,0.1434,1.0155,1.028
0.502000,-0.0750,0.1512,1.0226,1.036
0.504000,-0.0757,0.1576,1.0285,1.043
0.507000,-0.0765,0.1590,1.0326,1.048
0.509000,-0.0774,0.1551,1.0290,1.043
0.511000,-0.0792,0.1471,1.0170,1.031
0.516000,-0.0801,0.1414,1.0004,1.014
0.518000,-0.0794,0.1402,0.9845,0.998
0.519000,-0.0787,0.1410,0.9743,0.988
0.521000,-0.0760,0.1471,0.9689,0.983
0.524000,-0.0699,0.1578,0.9723,0.987
0.526000,-0.0635,0.1686,0.9835,1.000
0.529000,-0.0567,0.1818,0.9938,1.012
0.537000,-0.0481,0.1945,0.9979,1.018
0.538000,-0.0430,0.2001,0.9987,1.019
0.539000,-0.0437,0.2013,1.0006,1.022
0.539000,-0.0452,0.2030,1.0026,1.024
0.545000,-0.0450,0.2037,1.0028,1.024
0.546000,-0.0459,0.2018,1.0026,1.024
0.547000,-0.0462,0.1996,1.0014,1.022
0.551000,-0.0452,0.1974,1.0009,1.021
0.552000,-0.0425,0.1959,1.0014,1.021
0.553000,-0.0396,0.1962,1.0023,1.022
0.556000,-0.0381,0.1969,1.0031,1.023
0.558000,-0.0379,0.1976,1.0036,1.024
0.560000,-0.0362,0.1986,1.0041,1.024
0.563000,-0.0349,0.1991,1.0045,1.025
0.566000,-0.0349,0.1981,1.0031,1.023
0.569000,-0.0349,0.1971,0.9999,1.020
0.570000,-0.0342,0.1964,0.9953,1.015
0.573000,-0.0337,0.1945,0.9884,1.008
0.575000,-0.0332,0.1920,0.9816,1.001
0.577000,-0.0315,0.1903,0.9747,0.994
0.580000,-0.0281,0.1871,0.9681,0.986
0.583000,-0.0232,0.1835,0.9628,0.980
0.585000,-0.0195,0.1798,0.9574,0.974
0.588000,-0.0156,0.1771,0.9545,0.971
0.590000,-0.0100,0.1744,0.9515,0.967
0.592000,-0.0034,0.1717,0.9493,0.965
0.595000,0.0005,0.1720,0.9481,0.964
0.599000,0.0039,0.1727,0.9491,0.965
0.601000,0.0100,0.1727,0.9515,0.967
0.603000,0.0166,0.1725,0.9540,0.970
0.605000,0.0227,0.1737,0.9557,0.972
0.608000,0.0286,0.1747,0.9598,0.976
0.610000,0.0332,0.1747,0.9657,0.982
0.612000,0.0369,0.1737,0.9711,0.987
0.616000,0.0393,0.1705,0.9779,0.993
0.618000,0.0406,0.1683,0.9811,0.996
0.620000,0.0403,0.1639,0.9826,0.997
0.622000,0.0381,0.1600,0.9857,0.999
0.625000,0.0371,0.1571,0.9889,1.002
0.627000,0.0366,0.1532,0.9916,1.004
0.630000,0.0352,0.1512,0.9950,1.007
0.637000,0.0332,0.1495,1.0006,1.012
0.637000,0.0310,0.1485,1.0050,1.016
0.638000,0.0296,0.1498,1.0089,1.020
0.640000,0.0305,0.1520,1.0133,1.025
0.642000,0.0337,0.1539,1.0182,1.030
0.645000,0.0366,0.1568,1.0219,1.035
0.649000,0.0406,0.1615,1.0226,1.036
0.650000,0.0452,0.1661,1.0224,1.037
0.652000,0.0503,0.1703,1.0219,1.037
0.654000,0.0550,0.1742,1.0182,1.034
0.657000,0.0584,0.1774,1.0119,1.029
0.659000,0.0628,0.1803,1.0041,1.022
0.662000,0.0647,0.1822,0.9940,1.013
0.666000,0.0650,0.1840,0.9838,1.003
0.667000,0.0652,0.1879,0.9735,0.994
0.670000,0.0638,0.1940,0.9593,0.981
0.672000,0.0621,0.1971,0.9440,0.966
0.674000,0.0579,0.1991,0.9295,0.952
0.677000,0.0540,0.2013,0.9149,0.938
0.679000,0.0503,0.2030,0.9012,0.925
0.681000,0.0469,0.2064,0.8890,0.914
0.684000,0.0450,0.2077,0.8775,0.903
0.686000,0.0432,0.2103,0.8687,0.895
0.689000,0.0408,0.2138,0.8629,0.890
0.691000,0.0393,0.2138,0.8592,0.886
0.694000,0.0393,0.2147,0.8577,0.885
0.696000,0.0398,0.2152,0.8560,0.884
0.699000,0.0401,0.2142,0.8560,0.883
0.702000,0.0413,0.2145,0.8599,0.887
0.704000,0.0447,0.2145,0.8624,0.890
0.707000,0.0489,0.2123,0.8648,0.892
0.709000,0.0523,0.2111,0.8697,0.896
0.712000,0.0567,0.2123,0.8738,0.901
0.717000,0.0616,0.2116,0.8780,0.905
0.718000,0.0652,0.2096,0.8839,0.911
0.719000,0.0694,0.2067,0.8902,0.917
0.721000,0.0735,0.2059,0.8961,0.922
0.724000,0.0774,0.2050,0.9039,0.930
0.726000,0.0794,0.2020,0.9124,0.938
0.729000,0.0809,0.2011,0.9232,0.948
0.732000,0.0826,0.2018,0.9361,0.961
0.738000,0.0826,0.2008,0.9491,0.974
0.739000,0.0814,0.1993,0.9633,0.987
0.739000,0.0794,0.2001,0.9762,1.000
0.741000,0.0745,0.2008,0.9874,1.010
0.743000,0.0691,0.1986,0.9977,1.020
0.746000,0.0633,0.1979,1.0060,1.027
0.752000,0.0562,0.1964,1.0148,1.035
0.753000,0.0503,0.1927,1.0238,1.043
0.754000,0.0454,0.1898,1.0314,1.050
0.755000,0.0418,0.1866,1.0385,1.056
0.758000,0.0384,0.1835,1.0434,1.060
0.761000,0.0357,0.1803,1.0463,1.062
0.763000,0.0352,0.1778,1.0473,1.063
0.768000,0.0342,0.1769,1.0471,1.062
0.769000,0.0330,0.1759,1.0466,1.062
0.770000,0.0322,0.1761,1.0444,1.060
0.773000,0.0318,0.1774,1.0417,1.057
0.775000,0.0332,0.1803,1.0400,1.056
0.777000,0.0347,0.1837,1.0392,1.056
0.783000,0.0359,0.1869,1.0375,1.055
0.783000,0.0384,0.1910,1.0334,1.052
0.785000,0.0420,0.1954,1.0285,1.048
0.787000,0.0462,0.2018,1.0243,1.045
0.790000,0.0506,0.2099,1.0160,1.039
0.792000,0.0542,0.2174,1.0058,1.030
0.795000,0.0589,0.2250,0.9977,1.024
0.798000,0.0640,0.2345,0.9879,1.017
0.802000,0.0694,0.2445,0.9750,1.008
0.804000,0.0757,0.2538,0.9628,0.999
0.805000,0.0806,0.2631,0.9528,0.992
0.808000,0.0833,0.2695,0.9430,0.984
0.810000,0.0840,0.2736,0.9320,0.975
0.813000,0.0843,0.2778,0.9227,0.967
0.817000,0.0843,0.2812,0.9178,0.964
0.818000,0.0821,0.2844,0.9142,0.961
0.820000,0.0796,0.2853,0.9095,0.957
0.823000,0.0779,0.2834,0.9076,0.954
0.825000,0.0748,0.2831,0.9073,0.953
0.827000,0.0699,0.2829,0.9073,0.953
0.830000,0.0660,0.2807,0.9093,0.954
0.835000,0.0633,0.2778,0.9127,0.956
0.837000,0.0589,0.2743,0.9161,0.958
0.837000,0.0525,0.2697,0.9203,0.960
0.839000,0.0454,0.2638,0.9278,0.966
0.842000,0.0398,0.2570,0.9361,0.972
0.844000,0.0349,0.2519,0.9447,0.978
0.849000,0.0293,0.2487,0.9540,0.986
0.850000,0.0247,0.2450,0.9637,0.995
0.852000,0.0225,0.2406,0.9740,1.004
0.854000,0.0222,0.2384,0.9833,1.012
0.856000,0.0217,0.2377,0.9906,1.019
0.859000,0.0208,0.2360,0.9965,1.024
0.862000,0.0183,0.2328,1.0028,1.030
0.866000,0.0151,0.2301,1.0080,1.034
0.867000,0.0122,0.2294,1.0111,1.037
0.869000,0.0090,0.2301,1.0114,1.037
0.871000,0.0081,0.2313,1.0111,1.037
0.874000,0.0073,0.2333,1.0114,1.038
0.878000,0.0044,0.2355,1.0097,1.037
0.879000,0.0034,0.2379,1.0082,1.036
0.881000,0.0049,0.2414,1.0031,1.032
0.885000,0.0071,0.2467,0.9953,1.025
0.886000,0.0110,0.2546,0.9882,1.020
0.888000,0.0151,0.2641,0.9813,1.016
0.891000,0.0193,0.2731,0.9752,1.013
0.893000,0.0232,0.2817,0.9672,1.008
0.896000,0.0242,0.2890,0.9569,1.000
0.899000,0.0252,0.2939,0.9469,0.992
0.901000,0.0269,0.2993,0.9379,0.985
0.904000,0.0281,0.3046,0.9281,0.977
0.907000,0.0298,0.3083,0.9205,0.971
0.909000,0.0313,0.3115,0.9168,0.969
0.911000,0.0327,0.3125,0.9139,0.966
0.920000,0.0344,0.3137,0.9112,0.964
0.921000,0.0347,0.3144,0.9090,0.962
0.922000,0.0352,0.3134,0.9073,0.961
0.922000,0.0357,0.3117,0.9058,0.959
0.924000,0.0349,0.3093,0.9068,0.959
0.926000,0.0340,0.3081,0.9105,0.962
0.928000,0.0342,0.3051,0.9166,0.967
0.932000,0.0330,0.3002,0.9225,0.971
0.937000,0.0313,0.2966,0.9293,0.976
0.938000,0.0300,0.2939,0.9396,0.985
0.939000,0.0276,0.2905,0.9510,0.995
0.940000,0.0264,0.2875,0.9611,1.003
0.943000,0.0235,0.2846,0.9730,1.014
0.946000,0.0203,0.2819,0.9848,1.025
0.948000,0.0173,0.2785,0.9953,1.034
0.950000,0.0137,0.2751,1.0063,1.043
0.953000,0.0086,0.2729,1.0146,1.051
0.955000,0.0027,0.2702,1.0212,1.056
0.958000,-0.0012,0.2670,1.0280,1.062
0.960000,-0.0061,0.2648,1.0343,1.068
0.963000,-0.0112,0.2638,1.0385,1.072
0.967000,-0.0142,0.2626,1.0392,1.072
0.969000,-0.0169,0.2602,1.0392,1.071
0.970000,-0.0195,0.2599,1.0395,1.072
0.973000,-0.0222,0.2604,1.0373,1.070
0.975000,-0.0235,0.2614,1.0319,1.065
0.977000,-0.0237,0.2636,1.0253,1.059
0.980000,-0.0237,0.2658,1.0197,1.054
0.984000,-0.0217,0.2692,1.0119,1.047
0.985000,-0.0198,0.2726,1.0019,1.038
0.987000,-0.0186,0.2748,0.9921,1.030
0.990000,-0.0169,0.2785,0.9813,1.020
0.992000,-0.0156,0.2836,0.9708,1.012
0.995000,-0.0117,0.2888,0.9640,1.006
1.001000,-0.0073,0.2941,0.9532,0.998
1.002000,-0.0056,0.2988,0.9413,0.988
1.003000,-0.0054,0.3041,0.9352,0.983
1.005000,-0.0051,0.3100,0.9300,0.980
1.008000,-0.0029,0.3151,0.9273,0.979
1.010000,0.0002,0.3200,0.9278,0.981
1.012000,0.0037,0.3256,0.9303,0.986
1.015000,0.0064,0.3300,0.9342,0.991
1.019000,0.0093,0.3327,0.9391,0.996
1.020000,0.0112,0.3340,0.9435,1.001
1.022000,0.0107,0.3347,0.9479,1.005
1.025000,0.0112,0.3352,0.9554,1.013
1.027000,0.0117,0.3359,0.9669,1.024
1.030000,0.0105,0.3369,0.9784,1.035
1.037000,0.0090,0.3349,0.9901,1.045
1.038000,0.0051,0.3322,1.0016,1.055
1.039000,0.0007,0.3305,1.0114,1.064
1.040000,-0.0037,0.3274,1.0207,1.072
1.043000,-0.0100,0.3242,1.0295,1.079
1.045000,-0.0169,0.3191,1.0380,1.086
1.059000,-0.0235,0.3137,1.0451,1.091
1.060000,-0.0288,0.3088,1.0500,1.095
1.061000,-0.0332,0.3032,1.0544,1.098
1.061000,-0.0366,0.2980,1.0578,1.100
1.062000,-0.0408,0.2929,1.0612,1.102
1.062000,-0.0464,0.2888,1.0666,1.106
1.062000,-0.0486,0.2870,1.0707,1.110
1.069000,-0.0481,0.2873,1.0739,1.113
1.070000,-0.0464,0.2866,1.0788,1.117
1.070000,-0.0445,0.2856,1.0835,1.121
1.071000,-0.0430,0.2873,1.0883,1.126
1.073000,-0.0398,0.2907,1.0920,1.131
1.076000,-0.0342,0.2944,1.0952,1.135
1.079000,-0.0303,0.2988,1.0962,1.137
1.082000,-0.0278,0.3029,1.0966,1.138
1.084000,-0.0225,0.3046,1.0988,1.141
1.086000,-0.0169,0.3066,1.0986,1.141
1.088000,-0.0107,0.3088,1.0981,1.141
1.091000,-0.0039,0.3127,1.0984,1.142
1.093000,0.0017,0.3181,1.0966,1.142
1.095000,0.0064,0.3220,1.0944,1.141
1.099000,0.0112,0.3266,1.0940,1.142
1.101000,0.0139,0.3313,1.0937,1.143
1.103000,0.0144,0.3371,1.0930,1.144
1.106000,0.0132,0.3442,1.0922,1.145
1.108000,0.0122,0.3498,1.0888,1.144
1.111000,0.0120,0.3525,1.0852,1.141
1.113000,0.0098,0.3537,1.0832,1.140
1.118000,0.0071,0.3537,1.0803,1.137
1.119000,0.0056,0.3528,1.0793,1.135
1.121000,0.0046,0.3515,1.0800,1.136
1.123000,0.0042,0.3479,1.0808,1.135
1.126000,0.0039,0.3432,1.0822,1.135
1.128000,0.0044,0.3383,1.0852,1.137
1.134000,0.0049,0.3327,1.0905,1.140
1.135000,0.0054,0.3266,1.0966,1.144
1.136000,0.0071,0.3193,1.1045,1.150
1.139000,0.0090,0.3137,1.1133,1.157
1.140000,0.0088,0.3090,1.1240,1.166
1.143000,0.0071,0.3039,1.1370,1.177
1.145000,0.0042,0.2983,1.1484,1.187
1.150000,0.0005,0.2919,1.1592,1.195
1.152000,-0.0042,0.2851,1.1675,1.202
1.153000,-0.0098,0.2805,1.1758,1.209
1.155000,-0.0142,0.2765,1.1863,1.218
1.157000,-0.0164,0.2726,1.1963,1.227
1.160000,-0.0183,0.2699,1.2058,1.236
1.162000,-0.0200,0.2653,1.2120,1.241
1.165000,-0.0225,0.2602,1.2161,1.244
1.171000,-0.0239,0.2560,1.2190,1.246
1.171000,-0.0247,0.2519,1.2185,1.245
1.172000,-0.0244,0.2497,1.2159,1.241
1.175000,-0.0235,0.2497,1.2110,1.237
1.177000,-0.0257,0.2497,1.2032,1.229
1.180000,-0.0274,0.2506,1.1936,1.220
1.182000,-0.0276,0.2516,1.1848,1.212
1.186000,-0.0283,0.2524,1.1756,1.203
1.187000,-0.0286,0.2550,1.1650,1.193
1.189000,-0.0281,0.2572,1.1550,1.184
1.192000,-0.0274,0.2604,1.1448,1.174
1.194000,-0.0254,0.2634,1.1352,1.166
1.199000,-0.0227,0.2624,1.1262,1.157
1.201000,-0.0203,0.2607,1.1177,1.148
1.202000,-0.0178,0.2577,1.1128,1.142
1.205000,-0.0164,0.2526,1.1111,1.140
1.207000,-0.0151,0.2477,1.1125,1.140
1.209000,-0.0115,0.2431,1.1172,1.143
1.212000,-0.0078,0.2365,1.1269,1.152
1.217000,-0.0068,0.2274,1.1409,1.163
1.220000,-0.0056,0.2182,1.1565,1.177
1.220000,-0.0046,0.2074,1.1734,1.192
1.222000,-0.0061,0.1964,1.1912,1.207
1.224000,-0.0086,0.1847,1.2083,1.222
1.227000,-0.0134,0.1727,1.2227,1.235
1.229000,-0.0205,0.1600,1.2371,1.248
1.237000,-0.0281,0.1449,1.2508,1.259
1.238000,-0.0352,0.1292,1.2633,1.270
1.238000,-0.0428,0.1124,1.2745,1.280
1.239000,-0.0506,0.0936,1.2840,1.288
1.241000,-0.0601,0.0740,1.2894,1.293
1.244000,-0.0713,0.0562,1.2909,1.294
1.247000,-0.0816,0.0384,1.2935,1.297
1.249000,-0.0943,0.0208,1.2953,1.299
1.251000,-0.1080,0.0056,1.2926,1.297
1.254000,-0.1204,-0.0093,1.2882,1.294
1.256000,-0.1305,-0.0225,1.2833,1.290
1.258000,-0.1405,-0.0342,1.2764,1.285
1.261000,-0.1510,-0.0430,1.2674,1.277
1.265000,-0.1612,-0.0486,1.2564,1.268
1.266000,-0.1700,-0.0513,1.2430,1.256
1.269000,-0.1759,-0.0515,1.2244,1.238
1.271000,-0.1798,-0.0481,1.2034,1.218
1.273000,-0.1835,-0.0423,1.1807,1.196
1.276000,-0.1847,-0.0352,1.1550,1.170
1.278000,-0.1827,-0.0254,1.1291,1.144
1.284000,-0.1793,-0.0159,1.1018,1.116
1.285000,-0.1749,-0.0049,1.0749,1.089
1.286000,-0.1686,0.0064,1.0519,1.065
1.288000,-0.1603,0.0169,1.0273,1.040
1.291000,-0.1502,0.0288,1.0016,1.013
1.293000,-0.1412,0.0393,0.9784,0.989
1.296000,-0.1324,0.0489,0.9581,0.968
1.299000,-0.1234,0.0606,0.9418,0.952
1.302000,-0.1131,0.0708,0.9261,0.936
1.304000,-0.1031,0.0777,0.9112,0.920
1.306000,-0.0958,0.0843,0.8997,0.909
1.308000,-0.0894,0.0899,0.8927,0.902
1.310000,-0.0835,0.0955,0.8892,0.898
1.313000,-0.0789,0.1006,0.8890,0.898
1.316000,-0.0752,0.1028,0.8944,0.903
1.319000,-0.0730,0.1043,0.9039,0.913
1.322000,-0.0728,0.1053,0.9156,0.925
1.323000,-0.0726,0.1048,0.9300,0.939
1.326000,-0.0755,0.1038,0.9454,0.954
1.328000,-0.0784,0.1019,0.9593,0.968
1.335000,-0.0799,0.0975,0.9713,0.979
1.336000,-0.0828,0.0936,0.9818,0.990
1.336000,-0.0879,0.0887,0.9901,0.998
1.341000,-0.0953,0.0818,0.9979,1.006
1.341000,-0.1014,0.0740,1.0041,1.012
1.343000,-0.1068,0.0667,1.0072,1.015
1.345000,-0.1112,0.0596,1.0104,1.018
1.350000,-0.1151,0.0535,1.0111,1.019
1.351000,-0.1204,0.0496,1.0099,1.018
1.352000,-0.1248,0.0457,1.0058,1.015
1.356000,-0.1273,0.0437,0.9987,1.008
1.357000,-0.1268,0.0415,0.9914,1.000
1.360000,-0.1263,0.0403,0.9808,0.990
1.362000,-0.1273,0.0408,0.9691,0.978
1.365000,-0.1258,0.0420,0.9579,0.967
1.367000,-0.1246,0.0459,0.9449,0.954
1.370000,-0.1221,0.0501,0.9305,0.940
1.372000,-0.1180,0.0535,0.9149,0.924
1.375000,-0.1138,0.0579,0.9010,0.910
1.377000,-0.1097,0.0630,0.8883,0.897
1.379000,-0.1048,0.0691,0.8758,0.885
1.382000,-0.0997,0.0740,0.8643,0.873
