time,gFx,gFy,gFz,TgF
0.674000,-0.0684,0.7197,0.6950,1.003
0.676000,-0.0662,0.7221,0.6953,1.005
0.678000,-0.0628,0.7258,0.6923,1.005
0.680000,-0.0574,0.7290,0.6911,1.006
0.683000,-0.0542,0.7312,0.6911,1.008
0.685000,-0.0520,0.7324,0.6923,1.009
0.688000,-0.0489,0.7331,0.6940,1.011
0.692000,-0.0454,0.7344,0.6953,1.012
0.694000,-0.0423,0.7339,0.6958,1.012
0.696000,-0.0386,0.7339,0.6960,1.012
0.698000,-0.0364,0.7351,0.6958,1.013
0.701000,-0.0369,0.7361,0.6965,1.014
0.703000,-0.0347,0.7368,0.6994,1.016
0.706000,-0.0330,0.7373,0.7002,1.017
0.711000,-0.0327,0.7383,0.6997,1.018
0.712000,-0.0322,0.7388,0.7014,1.019
0.713000,-0.0322,0.7388,0.7019,1.020
0.716000,-0.0325,0.7378,0.7024,1.019
0.718000,-0.0327,0.7366,0.7043,1.020
0.720000,-0.0342,0.7358,0.7045,1.019
0.731000,-0.0344,0.7348,0.7045,1.019
0.733000,-0.0344,0.7329,0.7055,1.018
0.734000,-0.0366,0.7324,0.7050,1.017
0.734000,-0.0386,0.7312,0.7041,1.016
0.736000,-0.0386,0.7292,0.7036,1.014
0.738000,-0.0393,0.7285,0.7045,1.014
0.739000,-0.0403,0.7270,0.7041,1.013
0.750000,-0.0408,0.7260,0.7019,1.011
0.751000,-0.0415,0.7248,0.7019,1.010
0.752000,-0.0420,0.7241,0.7038,1.011
0.752000,-0.0415,0.7241,0.7053,1.012
0.752000,-0.0423,0.7236,0.7053,1.011
0.753000,-0.0437,0.7234,0.7055,1.011
0.755000,-0.0435,0.7229,0.7072,1.012
0.760000,-0.0440,0.7207,0.7109,1.013
0.760000,-0.0454,0.7207,0.7121,1.014
0.762000,-0.0457,0.7207,0.7143,1.016
0.764000,-0.0464,0.7197,0.7155,1.016
0.767000,-0.0474,0.7202,0.7143,1.015
0.769000,-0.0486,0.7204,0.7151,1.016
0.772000,-0.0496,0.7195,0.7163,1.016
0.774000,-0.0491,0.7202,0.7173,1.018
0.777000,-0.0491,0.7234,0.7190,1.021
0.779000,-0.0501,0.7238,0.7216,1.023
0.781000,-0.0498,0.7231,0.7231,1.024
0.784000,-0.0489,0.7236,0.7243,1.025
0.787000,-0.0469,0.7236,0.7268,1.027
0.789000,-0.0450,0.7251,0.7300,1.030
0.792000,-0.0447,0.7263,0.7334,1.033
0.794000,-0.0437,0.7251,0.7358,1.034
0.797000,-0.0432,0.7238,0.7383,1.035
0.799000,-0.0432,0.7256,0.7402,1.037
0.801000,-0.0428,0.7258,0.7412,1.038
0.804000,-0.0432,0.7243,0.7419,1.038
0.813000,-0.0437,0.7248,0.7417,1.038
0.814000,-0.0445,0.7236,0.7449,1.039
0.815000,-0.0457,0.7229,0.7473,1.041
0.815000,-0.0467,0.7229,0.7475,1.041
0.816000,-0.0471,0.7212,0.7485,1.040
0.820000,-0.0486,0.7197,0.7485,1.040
0.823000,-0.0506,0.7177,0.7493,1.039
0.825000,-0.0530,0.7168,0.7512,1.040
0.830000,-0.0545,0.7153,0.7517,1.039
0.830000,-0.0550,0.7121,0.7495,1.035
0.831000,-0.0567,0.7099,0.7495,1.034
0.833000,-0.0599,0.7092,0.7510,1.035
0.836000,-0.0623,0.7075,0.7500,1.033
0.838000,-0.0638,0.7048,0.7497,1.031
0.841000,-0.0647,0.7031,0.7512,1.031
0.843000,-0.0650,0.7004,0.7517,1.029
0.846000,-0.0652,0.6987,0.7517,1.028
0.848000,-0.0657,0.6962,0.7532,1.028
0.851000,-0.0655,0.6945,0.7544,1.028
0.853000,-0.0645,0.6933,0.7546,1.027
0.856000,-0.0630,0.6894,0.7551,1.024
0.859000,-0.0611,0.6862,0.7571,1.024
0.861000,-0.0586,0.6840,0.7583,1.023
0.863000,-0.0562,0.6821,0.7602,1.023
0.865000,-0.0533,0.6782,0.7629,1.022
0.868000,-0.0511,0.6750,0.7642,1.021
0.871000,-0.0511,0.6723,0.7646,1.019
0.874000,-0.0498,0.6694,0.7637,1.017
0.876000,-0.0479,0.6664,0.7622,1.014
0.878000,-0.0484,0.6633,0.7605,1.010
0.880000,-0.0469,0.6611,0.7588,1.007
0.883000,-0.0459,0.6591,0.7568,1.005
0.885000,-0.0459,0.6554,0.7556,1.001
0.888000,-0.0447,0.6510,0.7559,0.999
0.891000,-0.0445,0.6474,0.7546,0.995
0.893000,-0.0445,0.6442,0.7527,0.992
0.895000,-0.0447,0.6408,0.7502,0.988
0.898000,-0.0442,0.6364,0.7458,0.981
0.900000,-0.0447,0.6335,0.7402,0.975
0.903000,-0.0457,0.6310,0.7324,0.968
0.908000,-0.0457,0.6281,0.7241,0.960
0.913000,-0.0474,0.6261,0.7158,0.952
0.916000,-0.0503,0.6232,0.7058,0.943
0.916000,-0.0520,0.6205,0.6950,0.933
0.917000,-0.0537,0.6190,0.6840,0.924
0.919000,-0.0577,0.6181,0.6733,0.916
0.920000,-0.0606,0.6186,0.6625,0.908
0.923000,-0.0628,0.6178,0.6520,0.900
0.929000,-0.0645,0.6173,0.6440,0.894
0.930000,-0.0664,0.6200,0.6364,0.891
0.931000,-0.0674,0.6225,0.6291,0.888
0.933000,-0.0674,0.6244,0.6244,0.886
0.935000,-0.0694,0.6254,0.6203,0.884
0.938000,-0.0716,0.6278,0.6159,0.882
0.943000,-0.0738,0.6327,0.6127,0.884
0.944000,-0.0733,0.6359,0.6107,0.885
0.945000,-0.0730,0.6369,0.6100,0.885
0.947000,-0.0750,0.6396,0.6107,0.888
0.949000,-0.0757,0.6420,0.6122,0.890
0.952000,-0.0762,0.6440,0.6132,0.892
0.954000,-0.0770,0.6462,0.6149,0.895
0.958000,-0.0770,0.6469,0.6188,0.899
0.960000,-0.0760,0.6464,0.6220,0.900
0.962000,-0.0755,0.6467,0.6242,0.902
0.964000,-0.0755,0.6486,0.6274,0.906
0.967000,-0.0745,0.6476,0.6322,0.908
0.969000,-0.0745,0.6459,0.6381,0.911
0.972000,-0.0757,0.6462,0.6430,0.915
0.974000,-0.0762,0.6457,0.6479,0.918
0.978000,-0.0762,0.6449,0.6528,0.921
0.979000,-0.0774,0.6440,0.6569,0.923
0.982000,-0.0779,0.6425,0.6606,0.925
0.984000,-0.0784,0.6415,0.6628,0.926
0.987000,-0.0806,0.6405,0.6640,0.926
0.989000,-0.0814,0.6391,0.6645,0.926
0.992000,-0.0821,0.6386,0.6657,0.926
0.994000,-0.0826,0.6401,0.6691,0.930
0.996000,-0.0811,0.6408,0.6730,0.933
0.999000,-0.0818,0.6403,0.6752,0.934
1.001000,-0.0831,0.6415,0.6757,0.935
1.004000,-0.0823,0.6440,0.6762,0.937
1.014000,-0.0818,0.6457,0.6791,0.941
1.015000,-0.0821,0.6484,0.6831,0.945
1.016000,-0.0804,0.6498,0.6848,0.947
1.017000,-0.0794,0.6510,0.6862,0.949
1.017000,-0.0796,0.6552,0.6887,0.954
1.019000,-0.0809,0.6596,0.6892,0.957
1.021000,-0.0823,0.6613,0.6884,0.958
1.035000,-0.0826,0.6640,0.6889,0.960
1.036000,-0.0826,0.6672,0.6879,0.962
1.036000,-0.0833,0.6699,0.6852,0.962
1.037000,-0.0838,0.6733,0.6821,0.962
1.037000,-0.0835,0.6755,0.6799,0.962
1.037000,-0.0848,0.6779,0.6791,0.963
1.038000,-0.0848,0.6809,0.6782,0.965
1.045000,-0.0843,0.6828,0.6765,0.965
1.046000,-0.0865,0.6848,0.6750,0.965
1.046000,-0.0879,0.6879,0.6760,0.968
1.048000,-0.0877,0.6899,0.6769,0.971
1.050000,-0.0892,0.6921,0.6774,0.973
1.053000,-0.0909,0.6943,0.6784,0.975
1.055000,-0.0909,0.6953,0.6796,0.976
1.058000,-0.0899,0.6965,0.6809,0.978
1.062000,-0.0889,0.6984,0.6848,0.982
1.063000,-0.0884,0.6999,0.6892,0.986
1.066000,-0.0882,0.6997,0.6921,0.988
1.068000,-0.0870,0.6999,0.6967,0.991
1.071000,-0.0848,0.7006,0.7009,0.995
1.075000,-0.0835,0.6997,0.7060,0.997
1.076000,-0.0823,0.7004,0.7114,1.002
1.078000,-0.0816,0.7006,0.7165,1.005
1.080000,-0.0814,0.6994,0.7246,1.010
1.083000,-0.0796,0.7006,0.7326,1.017
1.085000,-0.0774,0.7021,0.7409,1.024
1.088000,-0.0745,0.7016,0.7488,1.029
1.092000,-0.0713,0.7019,0.7566,1.034
1.093000,-0.0699,0.7031,0.7668,1.043
1.096000,-0.0669,0.7031,0.7759,1.049
1.098000,-0.0642,0.7021,0.7827,1.053
1.100000,-0.0628,0.7016,0.7893,1.058
1.103000,-0.0613,0.7024,0.7962,1.063
1.105000,-0.0630,0.7019,0.8025,1.068
1.110000,-0.0630,0.7004,0.8069,1.070
1.111000,-0.0618,0.7009,0.8113,1.074
1.114000,-0.0621,0.7006,0.8172,1.078
1.115000,-0.0616,0.7009,0.8218,1.082
1.117000,-0.0611,0.7028,0.8252,1.086
1.120000,-0.0613,0.7041,0.8311,1.091
1.122000,-0.0628,0.7031,0.8365,1.095
1.131000,-0.0625,0.7021,0.8389,1.096
1.132000,-0.0608,0.7031,0.8431,1.099
1.133000,-0.0601,0.7050,0.8472,1.104
1.133000,-0.0603,0.7055,0.8489,1.105
1.135000,-0.0589,0.7048,0.8497,1.105
1.137000,-0.0591,0.7043,0.8484,1.104
1.153000,-0.0606,0.7036,0.8484,1.104
1.155000,-0.0606,0.7028,0.8489,1.104
1.155000,-0.0613,0.7011,0.8472,1.101
1.156000,-0.0633,0.7011,0.8467,1.101
1.157000,-0.0650,0.7014,0.8467,1.101
1.158000,-0.0669,0.7004,0.8450,1.100
1.158000,-0.0684,0.7002,0.8423,1.097
1.159000,-0.0696,0.6999,0.8394,1.095
1.159000,-0.0713,0.6999,0.8370,1.093
1.163000,-0.0723,0.6982,0.8340,1.090
1.165000,-0.0738,0.6977,0.8301,1.087
1.167000,-0.0752,0.6977,0.8262,1.084
1.169000,-0.0757,0.6967,0.8243,1.082
1.172000,-0.0752,0.6977,0.8216,1.080
1.174000,-0.0750,0.6982,0.8162,1.077
1.177000,-0.0752,0.6984,0.8118,1.074
1.179000,-0.0745,0.6982,0.8096,1.072
1.181000,-0.0735,0.6989,0.8076,1.071
1.184000,-0.0716,0.7009,0.8045,1.069
1.186000,-0.0694,0.7024,0.8020,1.068
1.189000,-0.0682,0.7033,0.8001,1.067
1.192000,-0.0674,0.7036,0.7991,1.067
1.194000,-0.0662,0.7045,0.7979,1.066
1.196000,-0.0657,0.7053,0.7949,1.065
1.199000,-0.0652,0.7055,0.7940,1.064
1.201000,-0.0625,0.7077,0.7932,1.065
1.204000,-0.0606,0.7082,0.7920,1.064
1.208000,-0.0599,0.7080,0.7937,1.065
1.210000,-0.0569,0.7077,0.7957,1.066
1.212000,-0.0542,0.7077,0.7959,1.066
1.215000,-0.0528,0.7077,0.7969,1.067
1.217000,-0.0511,0.7072,0.7974,1.067
1.219000,-0.0501,0.7060,0.7986,1.067
1.221000,-0.0484,0.7036,0.8013,1.067
1.229000,-0.0464,0.7028,0.8032,1.068
1.232000,-0.0452,0.7031,0.8040,1.069
1.232000,-0.0440,0.7019,0.8035,1.068
1.232000,-0.0428,0.7002,0.8025,1.066
1.234000,-0.0415,0.6987,0.8028,1.065
1.237000,-0.0413,0.6970,0.8018,1.063
1.239000,-0.0425,0.6970,0.7996,1.062
1.246000,-0.0435,0.6958,0.7979,1.060
1.247000,-0.0437,0.6936,0.7962,1.057
1.247000,-0.0430,0.6926,0.7952,1.055
1.248000,-0.0430,0.6923,0.7918,1.053
1.251000,-0.0450,0.6911,0.7893,1.050
1.253000,-0.0467,0.6892,0.7886,1.048
1.255000,-0.0476,0.6877,0.7861,1.046
1.260000,-0.0484,0.6850,0.7837,1.042
1.261000,-0.0493,0.6823,0.7803,1.038
1.263000,-0.0496,0.6804,0.7793,1.036
1.266000,-0.0493,0.6777,0.7805,1.035
1.268000,-0.0501,0.6762,0.7786,1.032
1.271000,-0.0503,0.6755,0.7754,1.030
1.274000,-0.0486,0.6740,0.7744,1.028
1.275000,-0.0462,0.6708,0.7739,1.025
1.278000,-0.0454,0.6689,0.7742,1.024
1.280000,-0.0457,0.6703,0.7754,1.026
1.283000,-0.0437,0.6684,0.7752,1.024
1.285000,-0.0425,0.6652,0.7734,1.021
1.288000,-0.0413,0.6647,0.7720,1.020
1.293000,-0.0386,0.6650,0.7730,1.020
1.294000,-0.0384,0.6638,0.7730,1.020
1.295000,-0.0381,0.6628,0.7720,1.018
1.298000,-0.0362,0.6618,0.7710,1.017
1.300000,-0.0354,0.6601,0.7703,1.015
1.302000,-0.0354,0.6601,0.7700,1.015
1.305000,-0.0342,0.6598,0.7712,1.016
1.308000,-0.0325,0.6581,0.7732,1.016
1.310000,-0.0318,0.6576,0.7747,1.017
1.313000,-0.0315,0.6594,0.7752,1.018
1.315000,-0.0305,0.6589,0.7752,1.018
1.318000,-0.0283,0.6567,0.7761,1.017
1.320000,-0.0269,0.6569,0.7783,1.019
1.322000,-0.0254,0.6576,0.7813,1.022
1.328000,-0.0239,0.6576,0.7825,1.022
1.329000,-0.0232,0.6579,0.7825,1.023
1.330000,-0.0227,0.6584,0.7825,1.023
1.332000,-0.0225,0.6584,0.7837,1.024
1.335000,-0.0235,0.6567,0.7830,1.022
1.338000,-0.0239,0.6550,0.7817,1.020
1.342000,-0.0254,0.6557,0.7815,1.020
1.343000,-0.0264,0.6567,0.7800,1.020
1.344000,-0.0261,0.6564,0.7788,1.019
1.347000,-0.0281,0.6554,0.7773,1.017
1.349000,-0.0296,0.6559,0.7749,1.016
1.352000,-0.0286,0.6572,0.7720,1.014
1.354000,-0.0286,0.6564,0.7700,1.012
1.359000,-0.0296,0.6564,0.7683,1.011
1.361000,-0.0296,0.6574,0.7668,1.010
1.362000,-0.0293,0.6572,0.7671,1.011
1.364000,-0.0300,0.6564,0.7668,1.010
1.368000,-0.0288,0.6559,0.7651,1.008
