time,gFx,gFy,gFz,TgF
0.306000,-0.0283,0.6894,0.7456,1.016
0.308000,-0.0274,0.6894,0.7449,1.015
0.310000,-0.0278,0.6889,0.7456,1.016
0.313000,-0.0276,0.6884,0.7461,1.016
0.317000,-0.0293,0.6887,0.7461,1.016
0.318000,-0.0322,0.6862,0.7468,1.015
0.320000,-0.0330,0.6845,0.7475,1.014
0.323000,-0.0342,0.6843,0.7463,1.013
0.325000,-0.0369,0.6828,0.7444,1.011
0.327000,-0.0403,0.6818,0.7427,1.009
0.330000,-0.0428,0.6809,0.7390,1.006
0.335000,-0.0440,0.6804,0.7351,1.003
0.336000,-0.0454,0.6796,0.7334,1.001
0.337000,-0.0467,0.6779,0.7297,0.997
0.340000,-0.0476,0.6774,0.7275,0.995
0.342000,-0.0467,0.6779,0.7268,0.995
0.344000,-0.0452,0.6782,0.7248,0.994
0.347000,-0.0442,0.6782,0.7248,0.994
0.350000,-0.0452,0.6794,0.7258,0.995
0.352000,-0.0459,0.6794,0.7246,0.994
0.354000,-0.0447,0.6782,0.7229,0.992
0.357000,-0.0440,0.6787,0.7229,0.992
0.359000,-0.0437,0.6811,0.7219,0.993
0.362000,-0.0432,0.6821,0.7202,0.993
0.377000,-0.0423,0.6821,0.7192,0.992
0.378000,-0.0410,0.6843,0.7185,0.993
0.379000,-0.0381,0.6845,0.7199,0.994
0.379000,-0.0352,0.6850,0.7214,0.995
0.379000,-0.0327,0.6874,0.7214,0.997
0.380000,-0.0315,0.6889,0.7214,0.998
0.380000,-0.0296,0.6904,0.7219,0.999
0.384000,-0.0276,0.6914,0.7236,1.001
0.385000,-0.0266,0.6928,0.7275,1.005
0.387000,-0.0244,0.6940,0.7309,1.008
0.390000,-0.0239,0.6950,0.7322,1.010
0.392000,-0.0244,0.6967,0.7348,1.013
0.394000,-0.0239,0.6977,0.7385,1.016
0.397000,-0.0244,0.6984,0.7400,1.018
0.402000,-0.0257,0.6994,0.7412,1.019
0.403000,-0.0259,0.7006,0.7427,1.021
0.404000,-0.0257,0.7016,0.7441,1.023
0.406000,-0.0259,0.7024,0.7478,1.026
0.409000,-0.0261,0.7016,0.7493,1.027
0.411000,-0.0252,0.6997,0.7490,1.025
0.414000,-0.0232,0.6967,0.7510,1.025
0.416000,-0.0220,0.6938,0.7529,1.024
0.419000,-0.0205,0.6936,0.7537,1.024
0.421000,-0.0186,0.6921,0.7549,1.024
0.424000,-0.0178,0.6899,0.7561,1.024
0.426000,-0.0173,0.6879,0.7583,1.024
0.429000,-0.0186,0.6845,0.7593,1.022
0.434000,-0.0181,0.6804,0.7590,1.019
0.435000,-0.0188,0.6772,0.7583,1.017
0.438000,-0.0210,0.6738,0.7546,1.012
0.440000,-0.0235,0.6686,0.7512,1.006
0.442000,-0.0276,0.6645,0.7505,1.003
0.443000,-0.0305,0.6608,0.7495,1.000
0.446000,-0.0330,0.6564,0.7471,0.995
0.449000,-0.0349,0.6513,0.7444,0.990
0.451000,-0.0369,0.6479,0.7417,0.985
0.454000,-0.0393,0.6462,0.7380,0.982
0.456000,-0.0423,0.6442,0.7334,0.977
0.458000,-0.0442,0.6430,0.7302,0.974
0.461000,-0.0479,0.6420,0.7268,0.971
0.464000,-0.0506,0.6418,0.7241,0.969
0.466000,-0.0528,0.6413,0.7224,0.967
0.475000,-0.0569,0.6398,0.7187,0.964
0.476000,-0.0596,0.6386,0.7143,0.960
0.477000,-0.0608,0.6379,0.7116,0.958
0.477000,-0.0628,0.6388,0.7104,0.957
0.479000,-0.0662,0.6386,0.7085,0.956
0.505000,-0.0686,0.6374,0.7067,0.954
0.506000,-0.0704,0.6374,0.7058,0.954
0.506000,-0.0726,0.6381,0.7070,0.955
0.507000,-0.0784,0.6396,0.7092,0.958
0.507000,-0.0843,0.6403,0.7109,0.960
0.508000,-0.0906,0.6430,0.7168,0.967
0.508000,-0.0985,0.6459,0.7238,0.975
0.508000,-0.1048,0.6503,0.7292,0.983
0.509000,-0.1082,0.6567,0.7356,0.992
0.509000,-0.1099,0.6620,0.7456,1.003
0.509000,-0.1112,0.6669,0.7563,1.014
0.509000,-0.1099,0.6723,0.7656,1.025
0.510000,-0.1070,0.6769,0.7769,1.036
0.513000,-0.1011,0.6806,0.7874,1.046
0.518000,-0.0936,0.6840,0.7954,1.053
0.518000,-0.0857,0.6865,0.8052,1.062
0.520000,-0.0757,0.6874,0.8135,1.068
0.522000,-0.0655,0.6870,0.8186,1.071
0.525000,-0.0552,0.6845,0.8230,1.072
0.527000,-0.0430,0.6791,0.8265,1.071
0.530000,-0.0327,0.6730,0.8282,1.068
0.533000,-0.0261,0.6681,0.8304,1.066
0.535000,-0.0217,0.6633,0.8311,1.064
0.537000,-0.0178,0.6586,0.8299,1.060
0.540000,-0.0151,0.6540,0.8291,1.056
0.543000,-0.0169,0.6498,0.8274,1.052
0.544000,-0.0200,0.6452,0.8262,1.048
0.547000,-0.0222,0.6418,0.8250,1.045
0.550000,-0.0257,0.6391,0.8230,1.042
0.552000,-0.0286,0.6342,0.8216,1.038
0.555000,-0.0288,0.6298,0.8228,1.037
0.557000,-0.0278,0.6276,0.8265,1.038
0.559000,-0.0249,0.6266,0.8301,1.040
0.562000,-0.0198,0.6278,0.8328,1.043
0.572000,-0.0127,0.6298,0.8357,1.047
0.573000,-0.0032,0.6310,0.8406,1.051
0.574000,0.0081,0.6330,0.8472,1.058
0.574000,0.0198,0.6347,0.8528,1.063
0.575000,0.0315,0.6371,0.8592,1.070
0.577000,0.0432,0.6403,0.8663,1.078
0.580000,0.0535,0.6418,0.8729,1.085
0.592000,0.0613,0.6432,0.8785,1.091
0.592000,0.0689,0.6467,0.8817,1.096
0.593000,0.0752,0.6491,0.8824,1.098
0.593000,0.0782,0.6491,0.8826,1.098
0.593000,0.0789,0.6508,0.8836,1.100
0.594000,0.0774,0.6520,0.8822,1.100
0.597000,0.0735,0.6540,0.8787,1.098
0.599000,0.0694,0.6554,0.8770,1.097
0.601000,0.0638,0.6557,0.8746,1.095
0.604000,0.0577,0.6576,0.8712,1.093
0.606000,0.0511,0.6596,0.8658,1.090
0.609000,0.0432,0.6613,0.8565,1.083
0.611000,0.0344,0.6640,0.8480,1.078
0.614000,0.0266,0.6679,0.8396,1.073
0.616000,0.0191,0.6708,0.8301,1.067
0.619000,0.0110,0.6713,0.8206,1.060
0.622000,0.0027,0.6703,0.8103,1.052
0.624000,-0.0076,0.6696,0.8013,1.044
0.626000,-0.0171,0.6699,0.7920,1.037
0.628000,-0.0266,0.6703,0.7835,1.031
0.633000,-0.0369,0.6689,0.7771,1.026
0.635000,-0.0464,0.6684,0.7722,1.022
0.636000,-0.0542,0.6681,0.7686,1.020
0.639000,-0.0608,0.6664,0.7649,1.016
0.641000,-0.0674,0.6640,0.7610,1.012
0.643000,-0.0733,0.6623,0.7588,1.010
0.646000,-0.0762,0.6598,0.7588,1.008
0.651000,-0.0767,0.6579,0.7598,1.008
0.652000,-0.0770,0.6554,0.7595,1.006
0.653000,-0.0755,0.6520,0.7610,1.005
0.656000,-0.0728,0.6503,0.7639,1.006
0.658000,-0.0704,0.6484,0.7659,1.006
0.661000,-0.0650,0.6469,0.7700,1.008
0.664000,-0.0579,0.6440,0.7756,1.010
0.672000,-0.0525,0.6403,0.7808,1.011
0.673000,-0.0464,0.6361,0.7859,1.012
0.674000,-0.0403,0.6332,0.7927,1.015
0.674000,-0.0349,0.6313,0.7986,1.019
0.676000,-0.0288,0.6276,0.8037,1.020
0.679000,-0.0232,0.6247,0.8081,1.022
0.682000,-0.0198,0.6210,0.8128,1.023
0.694000,-0.0161,0.6186,0.8184,1.026
0.695000,-0.0129,0.6171,0.8221,1.028
0.695000,-0.0120,0.6168,0.8235,1.029
0.695000,-0.0127,0.6164,0.8223,1.028
0.695000,-0.0144,0.6161,0.8191,1.025
0.696000,-0.0154,0.6188,0.8152,1.024
0.698000,-0.0193,0.6225,0.8106,1.022
0.704000,-0.0271,0.6269,0.8047,1.020
0.705000,-0.0347,0.6317,0.7974,1.018
0.705000,-0.0410,0.6374,0.7903,1.016
0.707000,-0.0498,0.6445,0.7822,1.015
0.710000,-0.0586,0.6496,0.7730,1.011
0.712000,-0.0667,0.6528,0.7642,1.007
0.717000,-0.0750,0.6586,0.7561,1.006
0.718000,-0.0828,0.6650,0.7490,1.005
0.720000,-0.0921,0.6686,0.7422,1.003
0.722000,-0.1004,0.6716,0.7368,1.002
0.725000,-0.1080,0.6740,0.7312,1.000
0.727000,-0.1170,0.6760,0.7256,0.999
0.730000,-0.1268,0.6760,0.7202,0.996
0.733000,-0.1356,0.6774,0.7151,0.994
0.735000,-0.1429,0.6794,0.7119,0.994
0.737000,-0.1500,0.6801,0.7099,0.995
0.740000,-0.1576,0.6804,0.7085,0.995
0.742000,-0.1639,0.6823,0.7094,0.998
0.745000,-0.1700,0.6828,0.7109,1.000
0.747000,-0.1744,0.6813,0.7104,1.000
0.755000,-0.1754,0.6809,0.7109,1.000
0.755000,-0.1759,0.6799,0.7119,1.000
0.756000,-0.1766,0.6787,0.7126,1.000
0.762000,-0.1769,0.6782,0.7146,1.001
0.763000,-0.1766,0.6784,0.7177,1.003
0.763000,-0.1749,0.6784,0.7192,1.004
0.776000,-0.1708,0.6774,0.7199,1.003
0.778000,-0.1666,0.6767,0.7214,1.003
0.778000,-0.1639,0.6760,0.7236,1.004
0.778000,-0.1612,0.6747,0.7260,1.004
0.779000,-0.1581,0.6725,0.7297,1.005
0.779000,-0.1539,0.6699,0.7334,1.005
0.780000,-0.1493,0.6679,0.7375,1.006
0.784000,-0.1449,0.6660,0.7431,1.008
0.786000,-0.1407,0.6647,0.7505,1.012
0.788000,-0.1356,0.6655,0.7585,1.018
0.789000,-0.1317,0.6657,0.7661,1.023
0.791000,-0.1287,0.6640,0.7732,1.027
0.794000,-0.1268,0.6618,0.7805,1.031
0.796000,-0.1253,0.6606,0.7874,1.035
0.801000,-0.1246,0.6611,0.7944,1.041
0.802000,-0.1256,0.6606,0.8023,1.047
0.805000,-0.1261,0.6598,0.8108,1.053
0.806000,-0.1273,0.6616,0.8181,1.060
0.809000,-0.1287,0.6616,0.8216,1.063
0.811000,-0.1292,0.6606,0.8240,1.064
0.814000,-0.1300,0.6598,0.8267,1.066
0.817000,-0.1319,0.6584,0.8262,1.065
0.819000,-0.1341,0.6586,0.8240,1.063
0.821000,-0.1368,0.6574,0.8206,1.060
0.823000,-0.1392,0.6574,0.8167,1.058
0.826000,-0.1427,0.6586,0.8142,1.057
0.828000,-0.1480,0.6591,0.8098,1.055
0.832000,-0.1532,0.6601,0.8064,1.053
0.834000,-0.1576,0.6608,0.8050,1.053
0.836000,-0.1629,0.6633,0.8028,1.054
0.839000,-0.1681,0.6650,0.8018,1.055
0.841000,-0.1710,0.6660,0.8013,1.056
0.843000,-0.1754,0.6674,0.8008,1.057
0.846000,-0.1803,0.6686,0.7988,1.057
0.849000,-0.1827,0.6681,0.7959,1.055
0.852000,-0.1844,0.6677,0.7925,1.053
0.854000,-0.1866,0.6681,0.7864,1.049
0.856000,-0.1869,0.6664,0.7795,1.042
0.859000,-0.1866,0.6650,0.7720,1.036
0.861000,-0.1876,0.6638,0.7632,1.029
0.864000,-0.1864,0.6581,0.7563,1.020
0.872000,-0.1830,0.6488,0.7556,1.013
0.873000,-0.1781,0.6369,0.7632,1.010
0.874000,-0.1710,0.6252,0.7747,1.010
0.874000,-0.1615,0.6137,0.7871,1.011
0.876000,-0.1517,0.6041,0.7979,1.012
0.878000,-0.1429,0.5956,0.8084,1.014
0.881000,-0.1353,0.5861,0.8218,1.018
0.901000,-0.1292,0.5778,0.8374,1.026
0.903000,-0.1251,0.5702,0.8521,1.033
0.903000,-0.1209,0.5633,0.8648,1.039
0.903000,-0.1185,0.5580,0.8738,1.044
0.903000,-0.1197,0.5526,0.8817,1.047
0.904000,-0.1207,0.5475,0.8883,1.050
0.904000,-0.1231,0.5418,0.8912,1.050
0.904000,-0.1285,0.5355,0.8909,1.047
0.904000,-0.1327,0.5316,0.8922,1.047
0.905000,-0.1378,0.5304,0.8929,1.048
0.908000,-0.1434,0.5306,0.8902,1.046
0.910000,-0.1502,0.5331,0.8907,1.049
0.912000,-0.1585,0.5396,0.8956,1.058
0.916000,-0.1642,0.5487,0.9027,1.069
0.917000,-0.1683,0.5599,0.9117,1.083
0.920000,-0.1727,0.5743,0.9198,1.098
0.922000,-0.1776,0.5878,0.9247,1.110
0.925000,-0.1813,0.5961,0.9261,1.116
0.927000,-0.1847,0.6015,0.9239,1.118
0.930000,-0.1866,0.6051,0.9183,1.115
0.935000,-0.1884,0.6071,0.9093,1.109
0.936000,-0.1906,0.6093,0.8988,1.102
0.937000,-0.1908,0.6093,0.8885,1.094
0.940000,-0.1884,0.6073,0.8768,1.083
0.942000,-0.1844,0.6056,0.8658,1.073
0.945000,-0.1808,0.6029,0.8558,1.062
0.947000,-0.1754,0.6012,0.8453,1.052
0.950000,-0.1705,0.5990,0.8352,1.042
0.952000,-0.1671,0.5993,0.8252,1.033
0.954000,-0.1612,0.5997,0.8142,1.024
0.957000,-0.1566,0.5993,0.8054,1.016
0.959000,-0.1532,0.5988,0.7986,1.010
0.962000,-0.1507,0.5978,0.7905,1.003
0.971000,-0.1495,0.5968,0.7813,0.994
0.972000,-0.1502,0.5949,0.7739,0.988
0.973000,-0.1537,0.5922,0.7656,0.980
0.973000,-0.1585,0.5902,0.7585,0.974
0.974000,-0.1629,0.5880,0.7532,0.969
0.980000,-0.1691,0.5858,0.7471,0.964
0.980000,-0.1764,0.5851,0.7419,0.961
0.994000,-0.1827,0.5846,0.7392,0.960
0.996000,-0.1888,0.5841,0.7385,0.960
0.997000,-0.1952,0.5839,0.7378,0.961
0.997000,-0.2020,0.5836,0.7366,0.961
0.997000,-0.2077,0.5834,0.7331,0.960
0.997000,-0.2135,0.5836,0.7278,0.957
0.998000,-0.2194,0.5841,0.7204,0.953
1.001000,-0.2248,0.5797,0.7107,0.944
1.004000,-0.2282,0.5699,0.6970,0.929
1.004000,-0.2270,0.5506,0.6765,0.901
1.006000,-0.2177,0.5081,0.6442,0.849
1.009000,-0.2013,0.4483,0.5978,0.774
1.012000,-0.1979,0.4126,0.5546,0.719
1.013000,-0.2223,0.4133,0.5291,0.707
1.017000,-0.2550,0.4295,0.5206,0.721
1.018000,-0.2814,0.4505,0.5240,0.746
1.021000,-0.3019,0.4744,0.5335,0.775
1.023000,-0.3164,0.5013,0.5484,0.808
1.026000,-0.3288,0.5301,0.5687,0.844
1.028000,-0.3393,0.5563,0.5924,0.881
1.033000,-0.3447,0.5773,0.6120,0.909
1.034000,-0.3447,0.5934,0.6264,0.929
1.036000,-0.3381,0.6061,0.6423,0.946
1.038000,-0.3254,0.6173,0.6579,0.959
1.041000,-0.3056,0.6271,0.6696,0.967
1.043000,-0.2795,0.6352,0.6796,0.971
1.046000,-0.2492,0.6435,0.6911,0.977
1.050000,-0.2152,0.6513,0.7085,0.986
1.051000,-0.1822,0.6564,0.7297,0.998
1.053000,-0.1510,0.6616,0.7475,1.010
1.056000,-0.1241,0.6642,0.7627,1.019
1.058000,-0.1019,0.6662,0.7832,1.033
1.061000,-0.0833,0.6691,0.8137,1.057
1.063000,-0.0694,0.6691,0.8438,1.079
1.072000,-0.0586,0.6684,0.8687,1.098
1.073000,-0.0525,0.6679,0.8912,1.115
1.074000,-0.0464,0.6647,0.9139,1.131
1.074000,-0.0413,0.6616,0.9347,1.146
1.081000,-0.0366,0.6594,0.9508,1.158
1.082000,-0.0296,0.6547,0.9672,1.168
1.082000,-0.0254,0.6498,0.9806,1.177
1.083000,-0.0242,0.6457,0.9870,1.180
1.093000,-0.0217,0.6396,0.9923,1.181
1.094000,-0.0208,0.6322,0.9967,1.181
1.094000,-0.0215,0.6239,0.9987,1.178
1.094000,-0.0235,0.6161,0.9975,1.173
1.095000,-0.0283,0.6068,0.9909,1.162
1.097000,-0.0340,0.5975,0.9799,1.148
1.100000,-0.0396,0.5897,0.9647,1.131
1.102000,-0.0476,0.5826,0.9491,1.115
1.105000,-0.0567,0.5756,0.9332,1.098
1.107000,-0.0677,0.5670,0.9137,1.077
1.110000,-0.0818,0.5611,0.8936,1.058
1.112000,-0.0980,0.5594,0.8756,1.044
1.116000,-0.1153,0.5594,0.8609,1.033
1.118000,-0.1317,0.5582,0.8487,1.024
1.120000,-0.1488,0.5575,0.8399,1.019
1.122000,-0.1639,0.5563,0.8345,1.016
1.125000,-0.1764,0.5531,0.8316,1.014
1.127000,-0.1881,0.5499,0.8291,1.013
1.130000,-0.1976,0.5462,0.8265,1.010
1.134000,-0.2045,0.5421,0.8265,1.009
1.135000,-0.2096,0.5384,0.8255,1.008
1.137000,-0.2133,0.5350,0.8223,1.004
1.140000,-0.2145,0.5335,0.8196,1.001
1.143000,-0.2155,0.5333,0.8184,1.000
1.144000,-0.2150,0.5323,0.8164,0.998
1.147000,-0.2125,0.5323,0.8130,0.995
1.151000,-0.2116,0.5338,0.8098,0.993
1.152000,-0.2128,0.5353,0.8052,0.990
1.159000,-0.2123,0.5367,0.7998,0.986
1.159000,-0.2106,0.5399,0.7954,0.984
1.160000,-0.2094,0.5433,0.7918,0.983
1.162000,-0.2081,0.5472,0.7903,0.984
1.165000,-0.2052,0.5492,0.7930,0.986
1.173000,-0.2006,0.5526,0.7976,0.991
1.175000,-0.1974,0.5602,0.8037,0.999
1.175000,-0.1940,0.5768,0.8116,1.014
1.176000,-0.1891,0.5963,0.8189,1.030
1.177000,-0.1859,0.5978,0.8260,1.036
1.180000,-0.1830,0.5861,0.8318,1.034
1.202000,-0.1805,0.5785,0.8374,1.034
1.203000,-0.1781,0.5800,0.8450,1.040
1.203000,-0.1739,0.5844,0.8519,1.048
1.204000,-0.1713,0.5804,0.8577,1.050
1.204000,-0.1708,0.5685,0.8636,1.048
1.204000,-0.1756,0.5470,0.8856,1.056
1.205000,-0.1884,0.5123,0.9325,1.080
1.205000,-0.2001,0.4842,0.9896,1.120
1.205000,-0.2055,0.4715,1.0339,1.155
1.206000,-0.2042,0.4668,1.0429,1.161
1.206000,-0.1981,0.4671,1.0155,1.135
1.209000,-0.1898,0.4686,0.9694,1.093
1.211000,-0.1835,0.4700,0.9269,1.055
1.213000,-0.1827,0.4698,0.9046,1.036
1.216000,-0.1898,0.4659,0.9041,1.035
1.219000,-0.2030,0.4607,0.9186,1.047
1.221000,-0.2194,0.4556,0.9374,1.065
1.223000,-0.2333,0.4529,0.9501,1.078
1.226000,-0.2419,0.4529,0.9496,1.080
1.228000,-0.2443,0.4568,0.9344,1.068
1.231000,-0.2431,0.4644,0.9100,1.050
1.233000,-0.2399,0.4717,0.8841,1.030
1.236000,-0.2377,0.4766,0.8631,1.014
1.238000,-0.2372,0.4798,0.8475,1.002
1.241000,-0.2414,0.4739,0.8418,0.996
1.243000,-0.2504,0.4585,0.8511,0.999
1.245000,-0.2570,0.4449,0.8587,1.001
1.252000,-0.2607,0.4336,0.8531,0.992
1.253000,-0.2658,0.4212,0.8443,0.980
1.253000,-0.2702,0.4143,0.8355,0.971
1.255000,-0.2734,0.4097,0.8247,0.961
1.258000,-0.2739,0.4038,0.8142,0.949
1.261000,-0.2714,0.4016,0.8101,0.944
1.263000,-0.2634,0.4009,0.8103,0.942
1.270000,-0.2511,0.4050,0.8142,0.943
1.271000,-0.2377,0.4177,0.8240,0.954
1.271000,-0.2218,0.4331,0.8401,0.971
1.273000,-0.2067,0.4507,0.8587,0.992
1.275000,-0.1954,0.4708,0.8751,1.013
1.278000,-0.1849,0.4898,0.8919,1.034
1.280000,-0.1783,0.5072,0.9054,1.053
1.285000,-0.1778,0.5218,0.9110,1.065
1.286000,-0.1803,0.5326,0.9115,1.071
1.288000,-0.1852,0.5392,0.9085,1.073
1.290000,-0.1908,0.5414,0.9024,1.070
1.292000,-0.1947,0.5414,0.8944,1.063
1.295000,-0.1971,0.5370,0.8885,1.057
1.297000,-0.1984,0.5304,0.8812,1.047
1.300000,-0.1971,0.5245,0.8721,1.037
1.303000,-0.1932,0.5189,0.8651,1.027
1.305000,-0.1866,0.5135,0.8614,1.020
1.307000,-0.1788,0.5062,0.8587,1.013
1.310000,-0.1710,0.4998,0.8553,1.005
1.312000,-0.1632,0.4945,0.8533,1.000
1.317000,-0.1534,0.4886,0.8506,0.993
1.319000,-0.1432,0.4835,0.8453,0.984
1.320000,-0.1358,0.4776,0.8384,0.974
1.322000,-0.1290,0.4708,0.8323,0.965
1.325000,-0.1231,0.4627,0.8267,0.955
1.327000,-0.1219,0.4534,0.8196,0.945
1.330000,-0.1234,0.4456,0.8094,0.932
1.335000,-0.1275,0.4402,0.7954,0.918
1.336000,-0.1351,0.4390,0.7798,0.905
1.339000,-0.1441,0.4419,0.7676,0.897
1.340000,-0.1542,0.4478,0.7607,0.896
1.343000,-0.1629,0.4551,0.7583,0.899
1.345000,-0.1720,0.4642,0.7607,0.908
1.347000,-0.1825,0.4776,0.7656,0.921
1.351000,-0.1918,0.4913,0.7725,0.935
1.352000,-0.1989,0.5028,0.7805,0.949
1.355000,-0.2035,0.5128,0.7876,0.962
1.357000,-0.2069,0.5191,0.7930,0.970
1.360000,-0.2099,0.5221,0.7971,0.976
1.362000,-0.2103,0.5238,0.8006,0.980
1.375000,-0.2069,0.5243,0.8059,0.983
1.376000,-0.2001,0.5221,0.8113,0.985
1.377000,-0.1942,0.5169,0.8172,0.986
1.377000,-0.1893,0.5108,0.8238,0.988
1.378000,-0.1832,0.5040,0.8287,0.987
