time,gFx,gFy,gFz,TgF
0.166000,-0.1050,0.1239,0.9569,0.971
0.169000,-0.1002,0.1217,0.9606,0.973
0.171000,-0.0950,0.1229,0.9625,0.975
0.174000,-0.0892,0.1258,0.9637,0.976
0.188000,-0.0823,0.1283,0.9637,0.976
0.189000,-0.0740,0.1295,0.9696,0.981
0.189000,-0.0677,0.1287,0.9818,0.993
0.190000,-0.0616,0.1285,0.9945,1.005
0.190000,-0.0557,0.1297,1.0067,1.017
0.190000,-0.0545,0.1302,1.0172,1.027
0.191000,-0.0577,0.1300,1.0248,1.035
0.198000,-0.0645,0.1270,1.0314,1.041
0.198000,-0.0762,0.1224,1.0343,1.044
0.200000,-0.0911,0.1197,1.0373,1.048
0.201000,-0.1065,0.1163,1.0449,1.057
0.204000,-0.1231,0.1146,1.0585,1.072
0.206000,-0.1380,0.1168,1.0771,1.092
0.209000,-0.1483,0.1226,1.1006,1.117
0.213000,-0.1576,0.1285,1.1282,1.146
0.214000,-0.1666,0.1317,1.1553,1.175
0.216000,-0.1730,0.1361,1.1814,1.202
0.218000,-0.1786,0.1400,1.2068,1.228
0.220000,-0.1815,0.1414,1.2259,1.247
0.223000,-0.1825,0.1407,1.2383,1.260
0.229000,-0.1849,0.1390,1.2459,1.267
0.229000,-0.1871,0.1378,1.2493,1.271
0.230000,-0.1886,0.1353,1.2506,1.272
0.233000,-0.1886,0.1314,1.2476,1.269
0.236000,-0.1864,0.1295,1.2425,1.263
0.238000,-0.1847,0.1307,1.2369,1.257
0.240000,-0.1818,0.1312,1.2286,1.249
0.245000,-0.1742,0.1258,1.2151,1.234
0.246000,-0.1669,0.1204,1.2002,1.218
0.248000,-0.1615,0.1195,1.1892,1.206
0.250000,-0.1549,0.1185,1.1841,1.200
0.253000,-0.1480,0.1151,1.1797,1.195
0.255000,-0.1392,0.1124,1.1736,1.187
0.257000,-0.1261,0.1126,1.1709,1.183
0.262000,-0.1119,0.1136,1.1697,1.181
0.263000,-0.0975,0.1163,1.1633,1.173
0.265000,-0.0838,0.1187,1.1538,1.163
0.268000,-0.0760,0.1209,1.1423,1.151
0.270000,-0.0735,0.1243,1.1311,1.140
0.273000,-0.0740,0.1283,1.1223,1.132
0.275000,-0.0762,0.1314,1.1140,1.124
0.277000,-0.0772,0.1361,1.1069,1.118
0.280000,-0.0774,0.1424,1.0991,1.111
0.282000,-0.0831,0.1471,1.0886,1.102
0.285000,-0.0955,0.1502,1.0766,1.091
0.287000,-0.1116,0.1515,1.0632,1.080
0.290000,-0.1270,0.1522,1.0466,1.065
0.305000,-0.1368,0.1537,1.0292,1.050
0.307000,-0.1400,0.1578,1.0160,1.038
0.307000,-0.1373,0.1615,1.0021,1.024
0.307000,-0.1314,0.1629,0.9843,1.006
0.308000,-0.1224,0.1615,0.9674,0.988
0.308000,-0.1097,0.1581,0.9547,0.974
0.310000,-0.0958,0.1534,0.9459,0.963
0.310000,-0.0831,0.1483,0.9596,0.975
0.314000,-0.0601,0.1517,0.9806,0.994
0.315000,-0.0308,0.1622,0.9740,0.988
0.317000,-0.0129,0.1705,0.9608,0.976
0.320000,-0.0064,0.1713,0.9711,0.986
0.322000,0.0044,0.1578,1.0324,1.044
0.325000,0.0208,0.1446,1.0905,1.100
0.334000,0.0291,0.1402,1.0913,1.101
0.335000,0.0320,0.1336,1.0690,1.078
0.335000,0.0342,0.1192,1.0385,1.046
0.336000,0.0384,0.0977,1.0041,1.010
0.337000,0.0413,0.0721,0.9738,0.977
0.339000,0.0354,0.0403,0.9564,0.958
0.342000,0.0144,0.0103,0.9496,0.950
0.354000,-0.0222,-0.0061,0.9515,0.952
0.355000,-0.0650,-0.0093,0.9635,0.966
0.355000,-0.1041,-0.0024,0.9867,0.992
0.356000,-0.1331,0.0176,1.0163,1.025
0.356000,-0.1534,0.0425,1.0431,1.055
0.357000,-0.1681,0.0657,1.0617,1.077
0.359000,-0.1759,0.0860,1.0678,1.086
0.362000,-0.1798,0.1041,1.0627,1.083
0.364000,-0.1847,0.1212,1.0497,1.073
0.366000,-0.1884,0.1329,1.0309,1.056
0.369000,-0.1847,0.1434,1.0082,1.035
0.371000,-0.1759,0.1507,0.9752,1.002
0.374000,-0.1627,0.1544,0.9286,0.955
0.387000,-0.1434,0.1495,0.8589,0.884
0.389000,-0.1292,0.1253,0.7876,0.808
0.389000,-0.1239,0.1055,0.7649,0.782
0.390000,-0.1195,0.1021,0.7747,0.790
0.390000,-0.1158,0.1016,0.7822,0.797
0.391000,-0.1116,0.1011,0.7876,0.802
0.391000,-0.1099,0.1009,0.7923,0.806
0.395000,-0.1097,0.1021,0.7947,0.809
0.396000,-0.1112,0.1041,0.7937,0.808
0.399000,-0.1148,0.1092,0.7944,0.810
0.401000,-0.1197,0.1124,0.7949,0.812
0.404000,-0.1263,0.1099,0.8020,0.819
0.406000,-0.1349,0.1043,0.8201,0.838
0.409000,-0.1414,0.0992,0.8372,0.855
0.417000,-0.1451,0.0970,0.8528,0.871
0.418000,-0.1417,0.0975,0.8619,0.879
0.419000,-0.1307,0.1006,0.8563,0.872
0.419000,-0.1173,0.1075,0.8387,0.854
0.421000,-0.1028,0.1173,0.8128,0.828
0.424000,-0.0887,0.1290,0.7835,0.799
0.425000,-0.0770,0.1427,0.7568,0.774
0.430000,-0.0682,0.1568,0.7366,0.756
0.433000,-0.0640,0.1705,0.7273,0.750
0.433000,-0.0642,0.1830,0.7285,0.754
0.435000,-0.0674,0.1932,0.7375,0.765
0.439000,-0.0711,0.2037,0.7532,0.783
0.440000,-0.0721,0.2125,0.7717,0.804
0.444000,-0.0706,0.2199,0.7925,0.825
0.446000,-0.0664,0.2284,0.8167,0.851
0.448000,-0.0574,0.2362,0.8396,0.874
0.450000,-0.0437,0.2438,0.8577,0.893
0.453000,-0.0303,0.2494,0.8714,0.907
0.455000,-0.0213,0.2504,0.8817,0.917
0.457000,-0.0173,0.2497,0.8895,0.924
0.460000,-0.0178,0.2482,0.8990,0.933
0.462000,-0.0217,0.2414,0.9085,0.940
0.465000,-0.0286,0.2301,0.9146,0.944
0.467000,-0.0403,0.2186,0.9229,0.949
0.470000,-0.0542,0.2055,0.9349,0.959
0.473000,-0.0679,0.1913,0.9484,0.970
0.475000,-0.0828,0.1756,0.9608,0.980
0.482000,-0.0950,0.1590,0.9713,0.989
0.483000,-0.1068,0.1436,0.9828,0.999
0.488000,-0.1197,0.1270,0.9938,1.009
0.488000,-0.1312,0.1109,1.0036,1.018
0.489000,-0.1427,0.0970,1.0107,1.025
0.490000,-0.1534,0.0835,1.0170,1.032
0.503000,-0.1642,0.0704,1.0256,1.041
0.504000,-0.1730,0.0581,1.0331,1.049
0.505000,-0.1769,0.0498,1.0395,1.056
0.505000,-0.1783,0.0430,1.0431,1.059
0.505000,-0.1783,0.0403,1.0468,1.063
0.505000,-0.1781,0.0423,1.0534,1.069
0.507000,-0.1761,0.0442,1.0590,1.074
0.511000,-0.1703,0.0481,1.0620,1.077
0.512000,-0.1627,0.0555,1.0620,1.076
0.515000,-0.1554,0.0642,1.0610,1.074
0.517000,-0.1461,0.0726,1.0610,1.073
0.519000,-0.1329,0.0806,1.0598,1.071
0.522000,-0.1195,0.0892,1.0576,1.068
0.524000,-0.1082,0.0972,1.0534,1.063
0.528000,-0.0955,0.1055,1.0451,1.055
0.529000,-0.0831,0.1126,1.0324,1.042
0.532000,-0.0706,0.1199,1.0168,1.026
0.534000,-0.0594,0.1280,0.9992,1.009
0.536000,-0.0520,0.1375,0.9667,0.978
0.539000,-0.0454,0.1488,0.9134,0.927
0.541000,-0.0401,0.1610,0.8431,0.859
0.545000,-0.0379,0.1761,0.7634,0.784
0.547000,-0.0413,0.1930,0.6823,0.710
0.549000,-0.0474,0.2111,0.5978,0.636
0.551000,-0.0589,0.2311,0.5199,0.572
0.554000,-0.0784,0.2521,0.4676,0.537
0.556000,-0.1002,0.2719,0.4475,0.533
0.561000,-0.1214,0.2885,0.4605,0.557
0.562000,-0.1378,0.3019,0.5054,0.605
0.564000,-0.1490,0.3093,0.5758,0.670
0.567000,-0.1551,0.3117,0.6652,0.751
0.569000,-0.1554,0.3088,0.7666,0.841
0.571000,-0.1515,0.2988,0.8687,0.931
0.574000,-0.1473,0.2831,0.9606,1.012
0.578000,-0.1432,0.2624,1.0375,1.080
0.579000,-0.1361,0.2370,1.0971,1.131
0.581000,-0.1273,0.2081,1.1438,1.170
0.584000,-0.1148,0.1742,1.1807,1.199
0.586000,-0.1021,0.1380,1.2120,1.224
0.589000,-0.0897,0.1041,1.2388,1.246
0.591000,-0.0789,0.0704,1.2655,1.270
0.599000,-0.0721,0.0396,1.2977,1.300
0.600000,-0.0635,0.0173,1.3400,1.342
0.600000,-0.0503,0.0039,1.3930,1.394
0.601000,-0.0342,-0.0010,1.4528,1.453
0.608000,-0.0149,0.0061,1.5124,1.513
0.609000,0.0046,0.0198,1.5694,1.569
0.610000,0.0230,0.0344,1.6209,1.621
0.616000,0.0415,0.0481,1.6622,1.663
0.617000,0.0625,0.0574,1.6947,1.697
0.617000,0.0862,0.0638,1.7110,1.714
0.618000,0.1075,0.0657,1.6979,1.703
0.621000,0.1258,0.0625,1.6470,1.653
0.623000,0.1397,0.0572,1.5652,1.572
0.625000,0.1461,0.0525,1.4514,1.460
0.628000,0.1507,0.0498,1.3036,1.313
0.632000,0.1544,0.0503,1.1360,1.148
0.633000,0.1358,0.0508,0.9623,0.973
0.635000,0.0877,0.0476,0.8013,0.807
0.638000,0.0205,0.0327,0.6635,0.665
0.640000,-0.0537,0.0044,0.5465,0.549
0.645000,-0.1058,-0.0154,0.4495,0.462
0.646000,-0.1278,-0.0166,0.3772,0.399
0.649000,-0.1275,-0.0046,0.3376,0.361
0.650000,-0.1043,0.0222,0.3286,0.345
0.653000,-0.0686,0.0567,0.3283,0.340
0.655000,-0.0379,0.0948,0.3330,0.348
0.658000,-0.0181,0.1366,0.3606,0.386
0.661000,-0.0125,0.1732,0.4092,0.445
0.664000,-0.0191,0.2037,0.4568,0.501
0.665000,-0.0288,0.2294,0.4896,0.541
0.668000,-0.0352,0.2465,0.5020,0.560
0.670000,-0.0371,0.2577,0.4981,0.562
0.673000,-0.0374,0.2612,0.4903,0.557
0.675000,-0.0349,0.2599,0.4874,0.553
0.679000,-0.0305,0.2602,0.4913,0.557
0.680000,-0.0217,0.2597,0.5035,0.567
0.683000,-0.0076,0.2594,0.5247,0.585
0.685000,0.0125,0.2614,0.5504,0.609
0.688000,0.0381,0.2641,0.5778,0.636
0.690000,0.0682,0.2685,0.6071,0.667
0.701000,0.0970,0.2758,0.6459,0.709
0.703000,0.1192,0.2827,0.6977,0.762
0.703000,0.1383,0.2895,0.7534,0.819
0.704000,0.1620,0.2932,0.8040,0.871
0.704000,0.1979,0.2863,0.8448,0.914
0.708000,0.2443,0.2695,0.8800,0.952
0.708000,0.2910,0.2470,0.9173,0.994
0.717000,0.3325,0.2213,0.9550,1.035
0.718000,0.3682,0.1932,0.9843,1.068
0.718000,0.3955,0.1622,1.0016,1.089
0.718000,0.4148,0.1287,1.0109,1.100
0.719000,0.4314,0.0963,1.0182,1.110
0.721000,0.4414,0.0689,1.0329,1.125
0.724000,0.4456,0.0486,1.0578,1.149
0.729000,0.4490,0.0335,1.0803,1.170
0.730000,0.4483,0.0227,1.0947,1.183
0.731000,0.4414,0.0137,1.0964,1.182
0.734000,0.4270,0.0066,1.0844,1.165
0.736000,0.4043,0.0015,1.0656,1.140
0.739000,0.3762,-0.0042,1.0434,1.109
0.742000,0.3442,-0.0059,1.0238,1.080
0.749000,0.3107,-0.0034,1.0107,1.057
0.749000,0.2792,0.0007,1.0036,1.042
0.750000,0.2455,0.0112,1.0876,1.115
0.751000,0.2035,0.0015,1.2953,1.311
0.754000,0.1859,0.0142,1.3959,1.408
0.756000,0.2094,0.0963,1.3155,1.336
0.759000,0.2233,0.1629,1.2466,1.277
0.762000,0.2094,0.1512,1.2552,1.281
0.764000,0.1989,0.0843,1.2782,1.296
0.766000,0.2186,0.0195,1.2452,1.264
0.769000,0.2624,-0.0164,1.1536,1.183
0.771000,0.3029,-0.0396,1.0835,1.126
0.774000,0.3234,-0.0594,1.0698,1.119
0.782000,0.3252,-0.0755,1.0793,1.130
0.783000,0.3147,-0.0938,1.0661,1.116
0.784000,0.3071,-0.0936,0.9997,1.050
0.791000,0.3015,-0.0704,0.9019,0.954
0.791000,0.2853,-0.0379,0.8169,0.866
0.792000,0.2646,0.0022,0.7673,0.812
0.792000,0.2433,0.0418,0.7612,0.800
0.801000,0.2316,0.0765,0.7954,0.832
0.802000,0.2360,0.1014,0.8567,0.894
0.803000,0.2541,0.1156,0.9249,0.966
0.803000,0.2863,0.1229,0.9852,1.033
0.804000,0.3288,0.1275,1.0378,1.096
0.806000,0.3769,0.1307,1.0800,1.151
0.808000,0.4278,0.1317,1.1174,1.204
0.812000,0.4798,0.1290,1.1570,1.259
0.814000,0.5345,0.1253,1.1978,1.318
0.815000,0.5914,0.1202,1.2388,1.378
0.818000,0.6476,0.1131,1.2779,1.437
0.820000,0.7028,0.1080,1.3146,1.495
0.823000,0.7529,0.1050,1.3512,1.550
0.825000,0.7984,0.1038,1.3866,1.603
0.828000,0.8401,0.1038,1.4218,1.655
0.830000,0.8790,0.1070,1.4567,1.705
0.832000,0.9124,0.1107,1.4839,1.745
0.835000,0.9330,0.1153,1.4983,1.769
0.837000,0.9430,0.1199,1.5032,1.779
0.840000,0.9427,0.1199,1.5071,1.782
0.844000,0.9313,0.1153,1.5105,1.778
0.846000,0.9110,0.1077,1.5159,1.772
0.848000,0.8863,0.0987,1.5261,1.768
0.850000,0.8567,0.0867,1.5369,1.762
0.852000,0.8257,0.0735,1.5464,1.755
0.855000,0.7966,0.0591,1.5520,1.746
0.858000,0.7708,0.0454,1.5535,1.735
0.860000,0.7497,0.0337,1.5503,1.722
0.862000,0.7331,0.0266,1.5454,1.711
0.865000,0.7207,0.0254,1.5391,1.700
0.867000,0.7119,0.0276,1.5283,1.686
0.870000,0.7045,0.0332,1.5134,1.670
0.872000,0.6977,0.0413,1.4953,1.651
0.875000,0.6923,0.0489,1.4721,1.628
0.880000,0.6867,0.0555,1.4411,1.597
0.881000,0.6806,0.0618,1.4015,1.559
0.882000,0.6777,0.0669,1.3561,1.517
0.885000,0.6774,0.0740,1.3058,1.473
0.887000,0.6794,0.0867,1.2515,1.427
0.890000,0.6840,0.1033,1.1919,1.378
0.903000,0.6906,0.1270,1.1289,1.329
0.905000,0.6989,0.1583,1.0681,1.286
0.905000,0.7104,0.1935,1.0146,1.254
0.905000,0.7270,0.2350,0.9701,1.235
0.906000,0.7436,0.2780,0.9330,1.225
0.906000,0.7590,0.3156,0.8993,1.218
0.907000,0.7744,0.3474,0.8624,1.210
0.928000,0.7842,0.3718,0.8260,1.198
0.930000,0.7847,0.3884,0.7944,1.182
0.931000,0.7773,0.3977,0.7695,1.164
0.932000,0.7595,0.4016,0.7583,1.146
0.932000,0.7370,0.4014,0.7664,1.137
0.932000,0.7190,0.3980,0.7874,1.138
0.933000,0.7033,0.3906,0.8155,1.146
0.934000,0.6865,0.3801,0.8477,1.155
0.934000,0.6677,0.3664,0.8809,1.165
0.935000,0.6493,0.3479,0.9110,1.172
0.935000,0.6349,0.3291,0.9359,1.178
0.936000,0.6266,0.3095,0.9593,1.187
0.939000,0.6242,0.2888,0.9799,1.197
0.941000,0.6239,0.2692,1.0028,1.211
0.945000,0.6203,0.2511,1.0329,1.231
0.948000,0.6112,0.2343,1.0651,1.250
0.949000,0.5973,0.2162,1.1025,1.272
0.951000,0.5804,0.2013,1.1448,1.299
0.954000,0.5638,0.1886,1.1861,1.327
0.956000,0.5521,0.1754,1.2254,1.355
0.958000,0.5450,0.1654,1.2613,1.384
0.961000,0.5431,0.1568,1.2938,1.412
0.964000,0.5462,0.1507,1.3258,1.442
0.966000,0.5494,0.1466,1.3563,1.471
0.968000,0.5504,0.1434,1.3830,1.495
0.971000,0.5509,0.1446,1.4052,1.516
0.974000,0.5489,0.1478,1.4218,1.531
0.977000,0.5453,0.1515,1.4343,1.542
0.980000,0.5406,0.1559,1.4409,1.547
0.981000,0.5340,0.1612,1.4411,1.545
0.985000,0.5294,0.1691,1.4360,1.540
0.986000,0.5272,0.1754,1.4282,1.532
0.988000,0.5269,0.1805,1.4164,1.522
0.991000,0.5326,0.1852,1.3969,1.506
0.999000,0.5440,0.1874,1.3710,1.487
0.999000,0.5550,0.1893,1.3380,1.461
1.000000,0.5633,0.1918,1.2989,1.429
1.001000,0.5687,0.1925,1.2611,1.397
1.004000,0.5704,0.1908,1.2281,1.367
1.006000,0.5675,0.1879,1.1997,1.340
1.009000,0.5597,0.1837,1.1721,1.312
1.025000,0.5497,0.1808,1.1443,1.282
1.026000,0.5406,0.1783,1.1189,1.255
1.027000,0.5338,0.1764,1.0944,1.230
1.027000,0.5304,0.1766,1.0654,1.203
1.027000,0.5294,0.1774,1.0292,1.171
1.027000,0.5321,0.1776,0.9889,1.137
1.028000,0.5372,0.1798,0.9498,1.106
1.029000,0.5401,0.1810,0.9161,1.079
1.032000,0.5399,0.1808,0.8861,1.053
1.033000,0.5418,0.1837,0.8653,1.037
1.035000,0.5448,0.1893,0.8567,1.033
1.038000,0.5629,0.2072,0.8543,1.044
1.040000,0.5907,0.2257,0.8580,1.066
1.044000,0.6017,0.2262,0.8658,1.078
1.047000,0.6002,0.2135,0.8746,1.082
1.050000,0.5873,0.1901,0.8907,1.084
1.051000,0.5604,0.1637,0.9146,1.085
1.054000,0.5279,0.1422,0.9344,1.083
1.055000,0.4930,0.1209,0.9493,1.077
1.057000,0.4568,0.1011,0.9606,1.068
1.062000,0.4246,0.0904,0.9716,1.064
1.063000,0.4031,0.0879,0.9845,1.067
1.065000,0.3904,0.0936,0.9955,1.073
1.067000,0.3857,0.1058,1.0041,1.081
1.070000,0.3911,0.1243,1.0077,1.088
1.072000,0.4016,0.1480,1.0067,1.094
1.075000,0.4155,0.1708,1.0021,1.098
1.077000,0.4312,0.1913,0.9953,1.101
1.080000,0.4463,0.2091,0.9901,1.106
1.082000,0.4649,0.2250,0.9845,1.112
1.085000,0.4866,0.2406,0.9779,1.118
1.087000,0.5059,0.2519,0.9664,1.120
1.089000,0.5228,0.2597,0.9486,1.114
1.092000,0.5384,0.2673,0.9281,1.106
1.100000,0.5531,0.2731,0.9032,1.094
1.101000,0.5633,0.2761,0.8768,1.078
1.101000,0.5673,0.2768,0.8521,1.060
1.102000,0.5660,0.2748,0.8291,1.041
1.105000,0.5616,0.2731,0.8094,1.022
1.107000,0.5536,0.2739,0.7910,1.004
1.120000,0.5423,0.2746,0.7734,0.984
1.121000,0.5294,0.2739,0.7590,0.965
1.121000,0.5164,0.2741,0.7468,0.948
1.122000,0.5050,0.2753,0.7361,0.934
1.122000,0.4952,0.2746,0.7238,0.919
1.123000,0.4842,0.2741,0.7119,0.904
1.124000,0.4747,0.2756,0.6987,0.888
1.130000,0.4683,0.2746,0.6823,0.872
1.130000,0.4642,0.2731,0.6652,0.856
1.133000,0.4603,0.2697,0.6462,0.838
1.134000,0.4563,0.2634,0.6274,0.819
1.136000,0.4532,0.2553,0.6093,0.801
1.139000,0.4483,0.2411,0.5907,0.780
1.141000,0.4427,0.2235,0.5743,0.759
1.144000,0.4368,0.2040,0.5607,0.739
1.147000,0.4292,0.1800,0.5499,0.720
1.149000,0.4212,0.1566,0.5404,0.703
1.151000,0.4116,0.1366,0.5318,0.686
1.153000,0.3994,0.1185,0.5247,0.670
1.156000,0.3862,0.1041,0.5150,0.652
1.159000,0.3721,0.0938,0.5037,0.633
1.161000,0.3579,0.0862,0.4940,0.616
1.164000,0.3425,0.0801,0.4805,0.596
1.166000,0.3259,0.0750,0.4651,0.573
1.168000,0.3090,0.0726,0.4480,0.549
1.171000,0.2924,0.0721,0.4283,0.524
1.173000,0.2765,0.0718,0.4060,0.496
1.182000,0.2631,0.0691,0.3831,0.470
1.182000,0.2511,0.0667,0.3606,0.444
1.183000,0.2406,0.0682,0.3369,0.420
1.187000,0.2323,0.0677,0.3132,0.396
1.188000,0.2243,0.0669,0.2922,0.374
1.188000,0.2164,0.0701,0.2741,0.356
1.191000,0.2084,0.0755,0.2592,0.341
1.201000,0.1998,0.0816,0.2477,0.329
1.202000,0.1893,0.0919,0.2379,0.318
1.202000,0.1796,0.1048,0.2304,0.310
1.203000,0.1764,0.1182,0.2262,0.310
1.203000,0.1769,0.1324,0.2279,0.317
1.205000,0.1810,0.1480,0.2316,0.329
1.208000,0.1884,0.1634,0.2348,0.342
1.212000,0.1974,0.1754,0.2421,0.358
1.213000,0.2059,0.1854,0.2524,0.375
1.215000,0.2113,0.1935,0.2616,0.388
1.218000,0.2133,0.1974,0.2697,0.396
1.220000,0.2130,0.1989,0.2773,0.402
1.223000,0.2108,0.1986,0.2848,0.406
1.225000,0.2084,0.1954,0.2905,0.407
1.228000,0.2074,0.1913,0.2936,0.407
1.230000,0.2059,0.1871,0.2966,0.407
1.233000,0.2035,0.1835,0.2956,0.403
1.235000,0.2008,0.1791,0.2919,0.397
1.237000,0.1974,0.1725,0.2848,0.387
1.240000,0.1952,0.1649,0.2731,0.374
1.246000,0.1959,0.1544,0.2612,0.361
1.247000,0.1998,0.1397,0.2475,0.347
1.247000,0.2050,0.1239,0.2287,0.331
1.251000,0.2111,0.1075,0.2084,0.315
1.252000,0.2167,0.0909,0.1896,0.302
1.255000,0.2218,0.0772,0.1688,0.289
1.257000,0.2277,0.0657,0.1456,0.278
1.262000,0.2335,0.0579,0.1241,0.271
1.264000,0.2423,0.0572,0.1011,0.269
1.265000,0.2546,0.0621,0.0762,0.273
1.268000,0.2709,0.0728,0.0506,0.285
1.270000,0.2905,0.0867,0.0232,0.304
1.272000,0.3125,0.1002,-0.0054,0.328
1.275000,0.3376,0.1153,-0.0340,0.358
1.278000,0.3647,0.1307,-0.0584,0.392
1.280000,0.3901,0.1451,-0.0770,0.423
1.283000,0.4151,0.1588,-0.0889,0.453
1.285000,0.4390,0.1717,-0.0941,0.481
1.287000,0.4671,0.1842,-0.0897,0.510
1.289000,0.5011,0.1967,-0.0779,0.544
1.292000,0.5367,0.2089,-0.0625,0.579
1.301000,0.5770,0.2194,-0.0447,0.619
1.302000,0.6198,0.2296,-0.0225,0.661
1.302000,0.6616,0.2387,0.0073,0.703
1.303000,0.7041,0.2475,0.0454,0.748
1.305000,0.7449,0.2572,0.0945,0.794
1.307000,0.7842,0.2665,0.1517,0.842
1.322000,0.8223,0.2748,0.2140,0.893
1.323000,0.8567,0.2800,0.2800,0.944
1.323000,0.8892,0.2805,0.3449,0.994
1.324000,0.9203,0.2751,0.4072,1.043
1.325000,0.9459,0.2665,0.4651,1.087
1.325000,0.9718,0.2570,0.5194,1.131
1.326000,1.0009,0.2463,0.5697,1.178
1.330000,1.0273,0.2360,0.6161,1.221
1.331000,1.0529,0.2240,0.6620,1.264
1.332000,1.0754,0.2091,0.7006,1.300
1.334000,1.0954,0.1952,0.7370,1.335
1.336000,1.1150,0.1800,0.7764,1.371
1.339000,1.1333,0.1627,0.8159,1.406
1.341000,1.1509,0.1468,0.8616,1.445
1.346000,1.1682,0.1314,0.9120,1.488
1.347000,1.1870,0.1182,0.9655,1.535
1.349000,1.2066,0.1085,1.0241,1.586
1.352000,1.2269,0.1004,1.0881,1.643
1.353000,1.2481,0.0970,1.1553,1.703
1.356000,1.2691,0.0970,1.2229,1.765
1.358000,1.2877,0.0958,1.2860,1.822
1.361000,1.3043,0.0950,1.3439,1.875
1.363000,1.3158,0.0938,1.3983,1.922
1.366000,1.3236,0.0926,1.4475,1.964
1.368000,1.3277,0.0950,1.4887,1.997
1.371000,1.3295,0.0989,1.5227,2.024
1.373000,1.3285,0.1043,1.5452,2.040
1.384000,1.3214,0.1116,1.5518,2.041
1.385000,1.3092,0.1207,1.5471,2.030
1.386000,1.2918,0.1309,1.5354,2.011
1.386000,1.2684,0.1436,1.5166,1.982
1.386000,1.2413,0.1573,1.4868,1.943
1.391000,1.2088,0.1708,1.4460,1.892
1.406000,1.1719,0.1847,1.4003,1.835
