time,gFx,gFy,gFz,TgF
0.161000,0.0320,0.4534,0.9877,1.087
0.163000,0.0274,0.4471,0.9728,1.071
0.166000,0.0232,0.4424,0.9564,1.054
0.168000,0.0210,0.4402,0.9383,1.037
0.171000,0.0178,0.4397,0.9173,1.017
0.174000,0.0139,0.4390,0.8929,0.995
0.176000,0.0088,0.4370,0.8655,0.970
0.178000,0.0034,0.4346,0.8374,0.944
0.181000,-0.0049,0.4300,0.8089,0.916
0.183000,-0.0154,0.4258,0.7815,0.890
0.185000,-0.0242,0.4224,0.7573,0.867
0.192000,-0.0322,0.4190,0.7339,0.846
0.194000,-0.0379,0.4168,0.7114,0.825
0.194000,-0.0403,0.4190,0.6906,0.809
0.196000,-0.0435,0.4239,0.6735,0.797
0.198000,-0.0459,0.4309,0.6618,0.791
0.200000,-0.0459,0.4383,0.6515,0.787
0.203000,-0.0462,0.4456,0.6435,0.784
0.206000,-0.0462,0.4527,0.6408,0.786
0.209000,-0.0476,0.4578,0.6440,0.792
0.210000,-0.0506,0.4620,0.6496,0.799
0.213000,-0.0525,0.4671,0.6550,0.806
0.215000,-0.0537,0.4732,0.6628,0.816
0.218000,-0.0528,0.4786,0.6735,0.828
0.220000,-0.0474,0.4837,0.6867,0.841
0.233000,-0.0398,0.4908,0.7050,0.860
0.234000,-0.0327,0.4959,0.7258,0.880
0.234000,-0.0237,0.5008,0.7461,0.899
0.234000,-0.0144,0.5052,0.7661,0.918
0.235000,-0.0073,0.5074,0.7849,0.935
0.235000,-0.0005,0.5072,0.8025,0.949
0.237000,0.0054,0.5054,0.8191,0.963
0.241000,0.0100,0.5047,0.8352,0.976
0.243000,0.0154,0.5040,0.8526,0.991
0.245000,0.0220,0.5037,0.8707,1.006
0.247000,0.0276,0.5018,0.8885,1.021
0.250000,0.0313,0.5003,0.9066,1.036
0.252000,0.0325,0.4989,0.9247,1.051
0.258000,0.0322,0.4964,0.9413,1.065
0.258000,0.0305,0.4935,0.9557,1.076
0.259000,0.0283,0.4896,0.9694,1.086
0.262000,0.0252,0.4852,0.9811,1.095
0.264000,0.0183,0.4791,0.9899,1.100
0.267000,0.0107,0.4700,0.9957,1.101
0.269000,0.0027,0.4612,0.9997,1.101
0.273000,-0.0078,0.4534,1.0016,1.099
0.274000,-0.0188,0.4434,1.0001,1.094
0.277000,-0.0305,0.4326,0.9936,1.084
0.280000,-0.0418,0.4236,0.9840,1.072
0.282000,-0.0513,0.4158,0.9760,1.062
0.285000,-0.0616,0.4085,0.9681,1.053
0.287000,-0.0708,0.4019,0.9579,1.041
0.292000,-0.0772,0.3953,0.9491,1.031
0.293000,-0.0848,0.3911,0.9430,1.024
0.295000,-0.0923,0.3894,0.9359,1.018
0.297000,-0.0965,0.3865,0.9298,1.012
0.299000,-0.0982,0.3828,0.9273,1.008
0.302000,-0.0987,0.3809,0.9254,1.006
0.317000,-0.0994,0.3791,0.9249,1.005
0.319000,-0.1002,0.3779,0.9247,1.004
0.319000,-0.1006,0.3762,0.9229,1.002
0.319000,-0.1024,0.3752,0.9217,1.000
0.320000,-0.1026,0.3750,0.9190,0.998
0.320000,-0.1006,0.3750,0.9139,0.993
0.320000,-0.0994,0.3762,0.9090,0.989
0.321000,-0.1006,0.3750,0.9039,0.984
0.324000,-0.1019,0.3747,0.8961,0.977
0.327000,-0.1004,0.3769,0.8873,0.969
0.329000,-0.0994,0.3791,0.8804,0.964
0.331000,-0.0989,0.3821,0.8721,0.957
0.333000,-0.0985,0.3860,0.8616,0.949
0.337000,-0.0982,0.3897,0.8533,0.943
0.340000,-0.0975,0.3911,0.8438,0.935
0.341000,-0.0970,0.3940,0.8335,0.927
0.344000,-0.0989,0.3977,0.8272,0.923
0.347000,-0.0997,0.3989,0.8199,0.917
0.349000,-0.1006,0.3999,0.8118,0.911
0.351000,-0.1026,0.4033,0.8057,0.907
0.353000,-0.1021,0.4090,0.8003,0.905
0.357000,-0.1024,0.4124,0.7966,0.903
0.359000,-0.1038,0.4148,0.7942,0.902
0.361000,-0.1041,0.4197,0.7952,0.905
0.363000,-0.1016,0.4251,0.7998,0.911
0.366000,-0.0980,0.4292,0.8018,0.915
0.368000,-0.0945,0.4339,0.8045,0.919
0.372000,-0.0887,0.4414,0.8096,0.926
0.375000,-0.0821,0.4524,0.8142,0.935
0.376000,-0.0748,0.4639,0.8184,0.944
0.379000,-0.0669,0.4742,0.8203,0.950
0.381000,-0.0589,0.4837,0.8208,0.955
0.383000,-0.0503,0.4920,0.8208,0.958
0.385000,-0.0428,0.4974,0.8208,0.961
0.391000,-0.0349,0.5013,0.8189,0.961
0.391000,-0.0293,0.5054,0.8152,0.960
0.393000,-0.0261,0.5076,0.8116,0.958
0.396000,-0.0242,0.5084,0.8054,0.953
0.398000,-0.0230,0.5076,0.7998,0.948
0.400000,-0.0230,0.5054,0.7942,0.942
0.404000,-0.0247,0.5047,0.7903,0.938
0.407000,-0.0286,0.5054,0.7898,0.938
0.408000,-0.0332,0.5052,0.7910,0.939
0.410000,-0.0374,0.5050,0.7959,0.943
0.412000,-0.0396,0.5062,0.8052,0.952
0.415000,-0.0401,0.5101,0.8172,0.964
0.417000,-0.0379,0.5138,0.8299,0.977
0.420000,-0.0344,0.5147,0.8443,0.989
0.425000,-0.0300,0.5145,0.8589,1.002
0.426000,-0.0259,0.5128,0.8738,1.014
0.427000,-0.0208,0.5076,0.8897,1.025
0.430000,-0.0154,0.5023,0.9032,1.034
0.432000,-0.0120,0.4989,0.9154,1.043
0.435000,-0.0086,0.4976,0.9269,1.052
0.437000,-0.0066,0.4974,0.9361,1.060
0.440000,-0.0064,0.4979,0.9437,1.067
0.442000,-0.0078,0.4996,0.9510,1.074
0.444000,-0.0125,0.5018,0.9562,1.080
0.447000,-0.0173,0.5045,0.9593,1.084
0.449000,-0.0225,0.5067,0.9633,1.089
0.452000,-0.0293,0.5084,0.9689,1.095
0.456000,-0.0342,0.5103,0.9745,1.101
0.457000,-0.0376,0.5123,0.9777,1.104
0.459000,-0.0418,0.5125,0.9816,1.108
0.462000,-0.0440,0.5096,0.9865,1.111
0.464000,-0.0452,0.5057,0.9901,1.113
0.467000,-0.0469,0.5013,0.9933,1.114
0.469000,-0.0493,0.4962,0.9967,1.114
0.472000,-0.0537,0.4905,0.9989,1.114
0.474000,-0.0581,0.4837,0.9994,1.112
0.477000,-0.0633,0.4778,0.9992,1.109
0.479000,-0.0713,0.4705,0.9970,1.105
0.481000,-0.0794,0.4637,0.9923,1.098
0.484000,-0.0897,0.4573,0.9860,1.091
0.487000,-0.1002,0.4497,0.9767,1.080
0.490000,-0.1107,0.4444,0.9667,1.070
0.492000,-0.1199,0.4395,0.9579,1.061
0.494000,-0.1280,0.4353,0.9498,1.053
0.496000,-0.1346,0.4314,0.9430,1.046
0.499000,-0.1400,0.4295,0.9376,1.041
0.501000,-0.1473,0.4292,0.9342,1.039
0.504000,-0.1537,0.4290,0.9330,1.038
0.506000,-0.1581,0.4307,0.9335,1.040
0.510000,-0.1593,0.4339,0.9359,1.044
0.511000,-0.1588,0.4395,0.9388,1.049
0.514000,-0.1563,0.4454,0.9415,1.053
0.516000,-0.1527,0.4515,0.9447,1.058
0.519000,-0.1461,0.4583,0.9496,1.064
0.528000,-0.1363,0.4625,0.9545,1.069
0.529000,-0.1270,0.4651,0.9572,1.072
0.529000,-0.1185,0.4676,0.9559,1.071
0.529000,-0.1099,0.4678,0.9508,1.065
0.531000,-0.1026,0.4681,0.9420,1.057
0.534000,-0.0960,0.4686,0.9313,1.047
0.536000,-0.0889,0.4708,0.9205,1.038
0.546000,-0.0838,0.4754,0.9076,1.028
0.547000,-0.0777,0.4805,0.8929,1.017
0.547000,-0.0711,0.4874,0.8792,1.008
0.548000,-0.0684,0.4935,0.8677,1.001
0.548000,-0.0664,0.4984,0.8589,0.995
0.551000,-0.0645,0.5037,0.8514,0.991
0.553000,-0.0647,0.5091,0.8448,0.988
0.559000,-0.0657,0.5123,0.8406,0.987
0.560000,-0.0669,0.5140,0.8379,0.985
0.561000,-0.0672,0.5162,0.8348,0.984
0.563000,-0.0662,0.5164,0.8318,0.981
0.566000,-0.0660,0.5160,0.8291,0.979
0.568000,-0.0672,0.5167,0.8262,0.977
0.570000,-0.0674,0.5169,0.8243,0.975
0.573000,-0.0662,0.5167,0.8228,0.974
0.576000,-0.0645,0.5174,0.8233,0.975
0.578000,-0.0618,0.5167,0.8230,0.974
0.580000,-0.0591,0.5150,0.8211,0.971
0.583000,-0.0584,0.5133,0.8199,0.969
0.585000,-0.0589,0.5113,0.8206,0.969
0.589000,-0.0596,0.5094,0.8203,0.967
0.591000,-0.0591,0.5084,0.8196,0.966
0.593000,-0.0581,0.5103,0.8201,0.968
0.595000,-0.0606,0.5111,0.8201,0.968
0.598000,-0.0630,0.5098,0.8206,0.968
0.600000,-0.0628,0.5091,0.8218,0.969
0.602000,-0.0633,0.5081,0.8238,0.970
0.606000,-0.0642,0.5069,0.8265,0.972
0.608000,-0.0647,0.5052,0.8294,0.973
0.610000,-0.0642,0.5042,0.8350,0.978
0.613000,-0.0640,0.5042,0.8436,0.985
0.616000,-0.0635,0.5037,0.8523,0.992
0.618000,-0.0625,0.5030,0.8614,0.999
0.621000,-0.0642,0.5018,0.8690,1.005
0.627000,-0.0645,0.5011,0.8758,1.011
0.628000,-0.0621,0.5023,0.8812,1.016
0.629000,-0.0589,0.5025,0.8836,1.018
0.630000,-0.0574,0.5030,0.8826,1.018
0.633000,-0.0564,0.5042,0.8790,1.015
0.635000,-0.0550,0.5047,0.8746,1.011
0.642000,-0.0530,0.5052,0.8702,1.008
0.643000,-0.0508,0.5067,0.8660,1.005
0.644000,-0.0498,0.5074,0.8604,1.000
0.645000,-0.0511,0.5069,0.8531,0.994
0.647000,-0.0540,0.5057,0.8455,0.987
0.650000,-0.0584,0.5045,0.8384,0.980
0.652000,-0.0635,0.5045,0.8330,0.976
0.654000,-0.0679,0.5054,0.8279,0.972
0.658000,-0.0726,0.5086,0.8228,0.970
0.660000,-0.0770,0.5120,0.8199,0.970
0.662000,-0.0777,0.5125,0.8179,0.968
0.664000,-0.0774,0.5116,0.8159,0.966
0.667000,-0.0767,0.5128,0.8137,0.965
0.669000,-0.0721,0.5133,0.8125,0.964
0.673000,-0.0657,0.5118,0.8130,0.963
0.674000,-0.0579,0.5118,0.8125,0.962
0.677000,-0.0506,0.5125,0.8101,0.960
0.679000,-0.0464,0.5167,0.8111,0.963
0.681000,-0.0437,0.5206,0.8164,0.969
0.684000,-0.0410,0.5218,0.8218,0.974
0.687000,-0.0398,0.5245,0.8267,0.980
0.689000,-0.0401,0.5255,0.8328,0.986
0.691000,-0.0420,0.5243,0.8423,0.993
0.695000,-0.0447,0.5233,0.8553,1.004
0.696000,-0.0467,0.5230,0.8704,1.017
0.699000,-0.0489,0.5223,0.8868,1.030
0.701000,-0.0501,0.5208,0.9039,1.044
0.704000,-0.0513,0.5191,0.9195,1.057
0.707000,-0.0552,0.5167,0.9347,1.069
0.709000,-0.0579,0.5133,0.9506,1.082
0.711000,-0.0594,0.5094,0.9650,1.093
0.713000,-0.0611,0.5074,0.9782,1.104
0.716000,-0.0621,0.5052,0.9870,1.110
0.718000,-0.0625,0.5013,0.9926,1.114
0.726000,-0.0642,0.4989,0.9965,1.116
0.727000,-0.0669,0.4964,0.9979,1.117
0.727000,-0.0686,0.4932,0.9972,1.115
0.732000,-0.0691,0.4898,0.9940,1.110
0.732000,-0.0708,0.4883,0.9870,1.103
0.733000,-0.0726,0.4876,0.9777,1.095
0.736000,-0.0726,0.4876,0.9691,1.087
0.739000,-0.0721,0.4888,0.9593,1.079
0.741000,-0.0704,0.4913,0.9484,1.070
0.743000,-0.0674,0.4949,0.9391,1.064
0.746000,-0.0642,0.4989,0.9320,1.059
0.748000,-0.0596,0.5037,0.9264,1.056
0.751000,-0.0537,0.5084,0.9220,1.054
0.753000,-0.0476,0.5116,0.9181,1.052
0.756000,-0.0410,0.5147,0.9139,1.050
0.758000,-0.0349,0.5174,0.9093,1.047
0.762000,-0.0283,0.5179,0.9068,1.045
0.764000,-0.0247,0.5169,0.9039,1.042
0.767000,-0.0237,0.5169,0.8997,1.038
0.768000,-0.0225,0.5179,0.8944,1.034
0.771000,-0.0232,0.5179,0.8887,1.029
0.774000,-0.0252,0.5182,0.8831,1.024
0.786000,-0.0271,0.5160,0.8790,1.020
0.787000,-0.0293,0.5130,0.8785,1.018
0.787000,-0.0318,0.5123,0.8773,1.016
0.788000,-0.0369,0.5103,0.8753,1.014
0.788000,-0.0423,0.5079,0.8778,1.015
0.794000,-0.0447,0.5074,0.8817,1.018
0.794000,-0.0457,0.5057,0.8875,1.023
0.795000,-0.0452,0.5045,0.8946,1.028
0.795000,-0.0454,0.5035,0.9022,1.034
0.798000,-0.0435,0.5018,0.9124,1.042
0.800000,-0.0406,0.4993,0.9234,1.051
0.802000,-0.0381,0.4964,0.9320,1.057
0.812000,-0.0337,0.4949,0.9371,1.060
0.813000,-0.0308,0.4930,0.9422,1.064
0.813000,-0.0293,0.4913,0.9471,1.067
0.813000,-0.0264,0.4901,0.9506,1.070
0.815000,-0.0235,0.4896,0.9508,1.070
0.817000,-0.0208,0.4918,0.9486,1.069
0.820000,-0.0186,0.4940,0.9449,1.066
0.830000,-0.0173,0.4942,0.9396,1.062
0.831000,-0.0171,0.4947,0.9327,1.056
0.831000,-0.0183,0.4957,0.9239,1.049
0.832000,-0.0198,0.4979,0.9132,1.040
0.832000,-0.0222,0.5006,0.9012,1.031
0.836000,-0.0242,0.5025,0.8880,1.021
0.837000,-0.0252,0.5059,0.8734,1.010
0.855000,-0.0259,0.5098,0.8611,1.001
0.856000,-0.0254,0.5140,0.8509,0.994
0.857000,-0.0230,0.5189,0.8431,0.990
0.857000,-0.0200,0.5216,0.8394,0.988
0.857000,-0.0176,0.5233,0.8355,0.986
0.857000,-0.0144,0.5257,0.8335,0.986
0.857000,-0.0122,0.5262,0.8318,0.984
0.858000,-0.0090,0.5238,0.8304,0.982
0.860000,-0.0059,0.5211,0.8309,0.981
0.862000,-0.0039,0.5189,0.8304,0.979
0.864000,-0.0032,0.5160,0.8299,0.977
0.867000,-0.0015,0.5138,0.8311,0.977
0.869000,0.0012,0.5142,0.8316,0.978
0.874000,0.0017,0.5157,0.8291,0.976
0.875000,0.0027,0.5172,0.8252,0.974
0.878000,0.0034,0.5201,0.8218,0.973
0.880000,0.0051,0.5223,0.8191,0.971
0.882000,0.0066,0.5235,0.8147,0.968
0.884000,0.0078,0.5252,0.8089,0.964
0.887000,0.0098,0.5277,0.8032,0.961
0.890000,0.0115,0.5299,0.7954,0.956
0.892000,0.0122,0.5340,0.7866,0.951
0.894000,0.0122,0.5379,0.7786,0.946
0.896000,0.0142,0.5409,0.7708,0.942
0.899000,0.0134,0.5428,0.7646,0.938
0.901000,0.0125,0.5445,0.7600,0.935
0.904000,0.0120,0.5475,0.7566,0.934
0.906000,0.0073,0.5484,0.7537,0.932
0.909000,0.0017,0.5465,0.7519,0.930
0.911000,-0.0037,0.5443,0.7502,0.927
0.914000,-0.0095,0.5440,0.7493,0.926
0.916000,-0.0164,0.5421,0.7507,0.926
0.919000,-0.0235,0.5382,0.7537,0.926
0.927000,-0.0305,0.5355,0.7568,0.928
0.928000,-0.0362,0.5328,0.7602,0.929
0.928000,-0.0401,0.5291,0.7639,0.930
0.929000,-0.0430,0.5262,0.7710,0.934
0.932000,-0.0445,0.5252,0.7805,0.942
0.935000,-0.0430,0.5250,0.7901,0.950
0.937000,-0.0406,0.5262,0.8018,0.960
0.945000,-0.0379,0.5269,0.8155,0.972
0.947000,-0.0342,0.5255,0.8294,0.982
0.947000,-0.0313,0.5262,0.8406,0.992
0.947000,-0.0276,0.5265,0.8511,1.001
0.948000,-0.0242,0.5247,0.8624,1.010
0.952000,-0.0213,0.5243,0.8724,1.018
0.953000,-0.0171,0.5255,0.8790,1.024
0.956000,-0.0134,0.5260,0.8831,1.028
0.959000,-0.0100,0.5265,0.8858,1.030
0.961000,-0.0078,0.5272,0.8887,1.033
0.964000,-0.0071,0.5269,0.8890,1.033
0.966000,-0.0051,0.5274,0.8848,1.030
0.968000,-0.0064,0.5274,0.8795,1.026
0.970000,-0.0088,0.5272,0.8721,1.019
0.975000,-0.0110,0.5299,0.8631,1.013
0.976000,-0.0151,0.5328,0.8545,1.007
0.978000,-0.0191,0.5350,0.8453,1.001
0.980000,-0.0225,0.5387,0.8374,0.996
0.983000,-0.0257,0.5406,0.8311,0.992
0.986000,-0.0291,0.5414,0.8247,0.987
0.990000,-0.0315,0.5426,0.8203,0.984
0.990000,-0.0335,0.5423,0.8162,0.981
0.993000,-0.0347,0.5399,0.8135,0.977
0.995000,-0.0369,0.5360,0.8133,0.975
0.998000,-0.0403,0.5318,0.8140,0.973
1.000000,-0.0428,0.5272,0.8179,0.974
1.003000,-0.0459,0.5240,0.8235,0.977
1.006000,-0.0489,0.5213,0.8301,0.981
1.008000,-0.0518,0.5191,0.8389,0.988
1.010000,-0.0540,0.5194,0.8477,0.996
1.013000,-0.0547,0.5194,0.8570,1.004
1.015000,-0.0540,0.5189,0.8668,1.012
1.018000,-0.0528,0.5194,0.8775,1.021
1.020000,-0.0518,0.5184,0.8900,1.031
1.024000,-0.0513,0.5174,0.9005,1.040
1.025000,-0.0520,0.5164,0.9105,1.048
1.029000,-0.0545,0.5157,0.9195,1.056
1.030000,-0.0584,0.5138,0.9266,1.061
1.033000,-0.0603,0.5096,0.9317,1.064
1.035000,-0.0611,0.5050,0.9347,1.064
1.037000,-0.0642,0.4989,0.9357,1.062
1.041000,-0.0691,0.4910,0.9342,1.058
1.043000,-0.0743,0.4822,0.9308,1.051
1.045000,-0.0789,0.4727,0.9256,1.042
1.048000,-0.0843,0.4634,0.9220,1.035
1.050000,-0.0894,0.4568,0.9186,1.030
1.052000,-0.0936,0.4527,0.9139,1.024
1.055000,-0.0982,0.4505,0.9124,1.022
1.058000,-0.1021,0.4493,0.9120,1.022
1.060000,-0.1046,0.4505,0.9093,1.020
1.062000,-0.1053,0.4539,0.9058,1.019
1.064000,-0.1026,0.4559,0.9029,1.017
1.067000,-0.1002,0.4581,0.9005,1.015
1.070000,-0.0992,0.4612,0.8966,1.013
1.074000,-0.0975,0.4625,0.8922,1.010
1.075000,-0.0941,0.4629,0.8880,1.006
1.079000,-0.0904,0.4629,0.8844,1.002
1.080000,-0.0882,0.4615,0.8814,0.999
1.085000,-0.0867,0.4600,0.8787,0.996
1.085000,-0.0843,0.4583,0.8736,0.990
1.087000,-0.0818,0.4576,0.8680,0.985
1.090000,-0.0811,0.4559,0.8631,0.979
1.092000,-0.0796,0.4546,0.8589,0.975
1.094000,-0.0777,0.4551,0.8541,0.971
1.096000,-0.0767,0.4537,0.8506,0.967
1.099000,-0.0789,0.4532,0.8497,0.966
1.101000,-0.0809,0.4537,0.8489,0.966
1.104000,-0.0811,0.4544,0.8480,0.965
1.108000,-0.0821,0.4534,0.8470,0.964
1.109000,-0.0835,0.4522,0.8504,0.967
1.111000,-0.0828,0.4529,0.8563,0.972
1.113000,-0.0809,0.4532,0.8597,0.975
1.116000,-0.0801,0.4519,0.8621,0.977
1.118000,-0.0806,0.4502,0.8655,0.979
1.126000,-0.0799,0.4500,0.8707,0.983
1.128000,-0.0789,0.4485,0.8775,0.989
1.128000,-0.0789,0.4473,0.8829,0.993
1.129000,-0.0799,0.4473,0.8878,0.997
1.131000,-0.0809,0.4461,0.8917,1.000
1.134000,-0.0806,0.4471,0.8956,1.004
1.137000,-0.0811,0.4473,0.8980,1.007
1.139000,-0.0801,0.4463,0.8990,1.007
1.149000,-0.0787,0.4463,0.9000,1.008
1.150000,-0.0760,0.4473,0.8980,1.006
1.151000,-0.0716,0.4493,0.8939,1.003
1.151000,-0.0689,0.4505,0.8909,1.001
1.151000,-0.0657,0.4522,0.8885,0.999
1.153000,-0.0611,0.4551,0.8846,0.997
1.157000,-0.0547,0.4583,0.8792,0.993
1.158000,-0.0476,0.4627,0.8714,0.988
1.161000,-0.0428,0.4661,0.8621,0.981
1.163000,-0.0384,0.4683,0.8514,0.972
1.165000,-0.0318,0.4725,0.8404,0.965
1.168000,-0.0257,0.4764,0.8306,0.958
1.171000,-0.0203,0.4798,0.8203,0.951
1.174000,-0.0149,0.4835,0.8084,0.942
1.176000,-0.0107,0.4857,0.7966,0.933
1.178000,-0.0051,0.4881,0.7866,0.926
1.180000,-0.0002,0.4925,0.7776,0.920
1.183000,0.0046,0.4964,0.7705,0.917
1.185000,0.0103,0.5001,0.7661,0.915
1.188000,0.0151,0.5050,0.7656,0.917
1.191000,0.0217,0.5094,0.7681,0.922
1.192000,0.0281,0.5120,0.7722,0.927
1.195000,0.0352,0.5135,0.7783,0.933
1.198000,0.0415,0.5162,0.7847,0.940
1.200000,0.0467,0.5177,0.7913,0.947
1.202000,0.0508,0.5164,0.7966,0.951
1.207000,0.0518,0.5160,0.8023,0.955
1.209000,0.0528,0.5162,0.8098,0.962
1.210000,0.0525,0.5157,0.8159,0.967
1.212000,0.0513,0.5147,0.8208,0.970
1.215000,0.0513,0.5130,0.8238,0.972
1.217000,0.0498,0.5113,0.8260,0.973
1.220000,0.0469,0.5098,0.8291,0.974
1.225000,0.0445,0.5069,0.8313,0.975
1.227000,0.0425,0.5015,0.8343,0.974
1.228000,0.0396,0.4962,0.8396,0.976
1.230000,0.0362,0.4913,0.8433,0.977
1.232000,0.0342,0.4864,0.8462,0.977
1.235000,0.0337,0.4818,0.8497,0.977
1.237000,0.0327,0.4759,0.8531,0.977
1.242000,0.0320,0.4712,0.8563,0.978
1.243000,0.0325,0.4688,0.8577,0.978
1.244000,0.0332,0.4671,0.8602,0.979
1.247000,0.0325,0.4649,0.8609,0.979
1.250000,0.0318,0.4644,0.8619,0.980
1.252000,0.0330,0.4659,0.8643,0.982
1.254000,0.0352,0.4676,0.8646,0.984
1.257000,0.0393,0.4693,0.8629,0.983
1.260000,0.0432,0.4717,0.8629,0.984
1.262000,0.0471,0.4749,0.8629,0.986
1.264000,0.0537,0.4764,0.8611,0.986
1.267000,0.0616,0.4774,0.8604,0.986
1.270000,0.0686,0.4822,0.8611,0.989
1.273000,0.0748,0.4859,0.8631,0.993
1.274000,0.0799,0.4891,0.8677,0.999
1.277000,0.0853,0.4942,0.8734,1.007
1.280000,0.0923,0.4986,0.8802,1.016
1.282000,0.1004,0.5018,0.8887,1.026
1.284000,0.1077,0.5050,0.8973,1.035
1.286000,0.1146,0.5086,0.9056,1.045
1.289000,0.1202,0.5111,0.9156,1.055
1.291000,0.1229,0.5103,0.9269,1.065
1.294000,0.1243,0.5074,0.9381,1.074
1.297000,0.1251,0.5045,0.9506,1.083
1.299000,0.1256,0.5001,0.9642,1.093
1.301000,0.1253,0.4954,0.9772,1.103
1.305000,0.1251,0.4920,0.9894,1.112
1.307000,0.1258,0.4879,1.0016,1.121
1.309000,0.1248,0.4825,1.0148,1.131
1.311000,0.1226,0.4761,1.0260,1.138
1.314000,0.1207,0.4703,1.0365,1.145
1.317000,0.1182,0.4644,1.0463,1.151
1.319000,0.1148,0.4563,1.0539,1.154
1.326000,0.1094,0.4466,1.0583,1.154
1.326000,0.1021,0.4378,1.0607,1.152
1.327000,0.0965,0.4285,1.0617,1.149
1.330000,0.0919,0.4204,1.0585,1.143
1.331000,0.0853,0.4136,1.0527,1.134
1.334000,0.0782,0.4065,1.0446,1.124
1.336000,0.0704,0.4028,1.0346,1.112
1.340000,0.0623,0.3984,1.0224,1.099
1.341000,0.0542,0.3916,1.0114,1.086
1.344000,0.0450,0.3855,1.0021,1.075
1.346000,0.0359,0.3801,0.9933,1.064
1.349000,0.0281,0.3767,0.9862,1.056
1.351000,0.0215,0.3735,0.9811,1.050
1.353000,0.0149,0.3689,0.9765,1.044
1.356000,0.0100,0.3650,0.9740,1.040
1.361000,0.0071,0.3620,0.9755,1.041
1.361000,0.0051,0.3608,0.9767,1.041
1.366000,0.0049,0.3616,0.9767,1.041
1.366000,0.0054,0.3623,0.9755,1.041
1.368000,0.0088,0.3635,0.9740,1.040
1.371000,0.0134,0.3657,0.9706,1.037
1.373000,0.0169,0.3684,0.9662,1.034
1.376000,0.0193,0.3730,0.9633,1.033
1.378000,0.0227,0.3772,0.9579,1.030
1.381000,0.0247,0.3809,0.9518,1.025
