time,wx,wy,wz
0.774,-0.00,-0.00,-0.01
0.775,-0.00,-0.00,-0.01
0.777,-0.00,-0.00,-0.01
0.779,-0.00,-0.00,-0.01
0.781,-0.00,-0.00,-0.01
0.785,-0.00,-0.00,-0.01
0.788,-0.00,-0.00,-0.01
0.789,-0.00,-0.00,-0.01
0.791,0.00,-0.00,-0.01
0.794,0.00,-0.00,-0.01
0.798,0.00,-0.00,-0.01
0.800,0.00,-0.01,-0.01
0.802,-0.00,-0.00,-0.01
0.804,0.00,-0.00,-0.01
0.807,0.00,0.00,-0.01
0.810,0.00,0.00,-0.01
0.811,0.00,0.00,-0.01
0.815,0.00,0.00,-0.01
0.817,0.00,-0.00,-0.01
0.820,0.00,-0.00,-0.01
0.822,0.00,-0.00,-0.01
0.826,0.00,-0.00,-0.01
0.828,0.00,-0.00,-0.01
0.829,0.00,-0.00,-0.01
0.833,0.00,-0.00,-0.01
0.834,-0.00,-0.00,-0.01
0.836,0.00,-0.00,-0.01
0.839,0.00,-0.00,-0.01
0.853,0.00,0.00,-0.01
0.854,0.00,-0.00,-0.01
0.854,0.00,0.00,-0.01
0.854,0.00,0.00,-0.01
0.854,-0.00,-0.00,-0.01
0.855,-0.00,-0.00,-0.01
0.859,-0.00,-0.00,-0.01
0.860,-0.00,-0.00,-0.00
0.862,-0.01,0.00,-0.00
0.863,-0.00,-0.00,-0.00
0.866,-0.00,-0.00,-0.00
0.869,-0.01,-0.00,-0.00
0.871,-0.00,-0.00,-0.00
0.875,-0.00,-0.00,-0.00
0.875,-0.00,-0.00,-0.00
0.880,-0.00,-0.00,-0.00
0.880,-0.00,-0.00,-0.00
0.883,-0.00,-0.00,-0.00
0.886,-0.00,-0.00,-0.00
0.889,-0.00,-0.00,-0.00
0.891,-0.00,-0.01,-0.00
0.894,-0.00,-0.00,-0.00
0.895,-0.00,-0.00,-0.00
0.899,-0.00,-0.00,-0.00
0.901,0.00,-0.00,-0.00
0.903,-0.00,0.00,-0.00
0.905,0.00,-0.00,-0.00
0.910,-0.00,0.00,-0.00
0.911,0.00,0.00,-0.00
0.913,0.00,0.00,-0.00
0.916,0.00,0.00,-0.00
0.918,-0.00,0.00,-0.00
0.920,-0.00,0.00,-0.00
0.923,-0.00,0.00,-0.00
0.927,-0.00,0.00,-0.00
0.928,-0.00,0.00,-0.00
0.931,0.00,-0.00,-0.00
0.933,-0.00,0.00,-0.00
0.935,-0.00,0.00,-0.00
0.938,-0.00,0.00,-0.00
0.953,-0.00,0.00,-0.00
0.954,-0.00,0.00,0.00
0.954,-0.00,0.00,0.00
0.954,-0.00,0.00,0.00
0.954,-0.01,0.00,0.00
0.954,-0.01,0.01,0.00
0.954,-0.01,0.01,0.00
0.959,-0.00,0.00,0.00
0.959,-0.01,0.01,0.00
0.962,-0.01,0.01,0.00
0.964,-0.01,0.00,0.00
0.968,-0.01,0.00,0.00
0.970,-0.01,0.00,-0.00
0.972,-0.01,0.00,-0.00
0.974,-0.01,0.01,-0.00
0.977,-0.01,0.01,0.00
0.979,-0.01,0.01,-0.00
0.981,-0.01,0.01,-0.00
0.985,-0.01,0.01,-0.00
0.988,-0.01,0.01,-0.00
0.990,-0.01,0.01,-0.00
0.992,-0.01,0.01,0.00
0.994,-0.01,0.01,0.00
0.997,-0.01,0.01,0.00
0.999,-0.01,0.01,0.00
1.002,-0.01,0.01,0.01
1.004,-0.01,0.01,0.01
1.008,-0.01,0.01,0.01
1.008,-0.01,0.01,0.01
1.011,-0.00,0.00,0.01
1.014,-0.00,0.00,0.00
1.017,-0.01,0.00,0.00
1.019,-0.00,0.00,0.00
1.022,-0.00,0.00,0.00
1.026,0.00,0.00,0.00
1.026,-0.00,0.00,0.00
1.029,-0.00,0.00,0.00
1.032,-0.00,0.00,0.00
1.033,-0.00,0.00,0.00
1.036,-0.00,0.01,0.00
1.051,-0.00,0.00,0.00
1.052,-0.00,0.00,0.00
1.052,-0.00,0.00,0.00
1.052,-0.00,0.00,0.00
1.053,-0.00,-0.00,0.00
1.053,-0.01,-0.00,0.00
1.053,-0.00,-0.00,0.00
1.058,-0.01,0.00,0.00
1.058,-0.01,-0.00,0.00
1.061,-0.01,-0.00,-0.00
1.063,-0.01,0.00,-0.00
1.066,-0.01,-0.00,-0.00
1.068,-0.01,-0.00,-0.00
1.071,-0.01,-0.00,-0.00
1.073,-0.01,-0.00,-0.00
1.076,-0.01,-0.00,-0.00
1.079,-0.00,-0.00,-0.00
1.080,-0.00,-0.00,-0.00
1.083,-0.01,-0.00,-0.00
1.086,-0.00,-0.00,-0.00
1.088,-0.00,-0.00,-0.00
1.091,-0.01,0.00,-0.00
1.094,-0.00,0.00,-0.00
1.095,-0.00,-0.00,-0.00
1.098,-0.00,-0.00,-0.00
1.100,-0.00,-0.00,-0.01
1.103,-0.00,-0.00,-0.01
1.106,-0.00,-0.00,-0.01
1.108,-0.00,-0.00,-0.01
1.111,-0.00,-0.00,-0.01
1.113,-0.00,-0.00,-0.01
1.116,0.00,0.00,-0.01
1.118,0.00,0.00,-0.01
1.120,0.00,-0.00,-0.01
1.127,0.00,-0.00,-0.01
1.127,0.00,0.00,-0.01
1.128,0.00,-0.00,-0.01
1.130,0.00,-0.00,-0.01
1.133,-0.00,-0.00,-0.01
1.135,0.00,-0.00,-0.01
1.138,0.00,-0.00,-0.00
1.153,-0.00,-0.00,-0.01
1.154,-0.00,-0.00,-0.00
1.154,0.00,-0.00,-0.00
1.154,0.00,-0.00,-0.00
1.155,0.00,-0.00,-0.00
1.155,0.00,-0.00,0.00
1.155,0.00,-0.00,0.00
1.158,0.00,-0.00,0.00
1.159,0.00,-0.00,0.00
1.163,0.00,-0.01,-0.00
1.165,0.00,-0.01,-0.00
1.167,0.00,-0.01,-0.00
1.170,0.00,-0.00,-0.00
1.172,0.00,-0.00,-0.00
1.174,0.00,-0.01,-0.00
1.177,0.00,-0.00,-0.00
1.179,0.00,-0.00,-0.00
1.181,0.00,-0.00,-0.00
1.184,0.00,-0.00,-0.00
1.188,0.00,-0.00,-0.00
1.189,0.00,-0.00,-0.00
1.191,-0.00,-0.00,-0.00
1.195,0.00,-0.00,-0.00
1.197,-0.00,-0.00,-0.00
1.199,-0.00,-0.00,-0.00
1.202,-0.00,0.00,-0.00
1.204,-0.00,-0.00,-0.00
1.206,-0.00,-0.00,-0.00
1.211,-0.00,-0.00,-0.00
1.213,-0.00,-0.00,-0.00
1.214,-0.00,-0.00,-0.00
1.216,-0.00,-0.00,-0.00
1.219,-0.00,-0.00,-0.00
1.221,-0.00,-0.00,-0.00
1.226,-0.00,-0.00,-0.00
1.227,-0.00,-0.00,-0.00
1.229,-0.00,-0.00,-0.00
1.231,-0.00,0.00,-0.00
1.234,-0.00,-0.00,-0.00
1.236,-0.00,0.00,-0.00
1.238,-0.00,0.00,0.00
1.254,-0.01,0.00,-0.00
1.255,-0.00,0.00,-0.00
1.255,-0.00,0.00,-0.00
1.255,-0.00,0.00,0.00
1.256,-0.00,0.00,-0.00
1.256,-0.01,0.00,-0.00
1.256,-0.00,0.00,0.00
1.259,-0.00,0.00,0.00
1.261,-0.00,0.00,0.00
1.263,-0.00,0.00,0.00
1.266,-0.01,0.00,0.00
1.268,-0.00,0.00,0.01
1.271,-0.00,0.00,0.00
1.275,-0.00,0.00,0.00
1.278,-0.00,0.00,0.01
1.278,-0.00,0.00,0.00
1.280,-0.00,0.00,0.00
1.283,-0.00,0.00,0.00
1.286,-0.00,0.00,0.00
1.288,-0.00,0.00,0.00
1.290,-0.00,0.01,0.00
1.294,-0.00,0.01,0.00
1.295,-0.00,0.00,0.00
1.298,-0.00,0.01,0.00
1.301,-0.00,0.00,-0.00
1.303,-0.00,0.00,0.00
1.305,-0.00,0.00,-0.00
1.307,-0.00,0.00,0.00
1.310,-0.00,0.01,0.00
1.312,-0.00,0.01,0.00
1.315,-0.00,0.00,0.00
1.317,-0.00,0.00,0.00
1.320,-0.00,0.00,0.00
1.327,-0.00,0.00,0.00
1.327,-0.00,0.00,0.00
1.328,-0.00,0.00,0.00
1.330,-0.00,-0.00,0.00
1.333,-0.00,-0.00,0.00
1.335,-0.01,-0.00,0.00
1.338,-0.00,-0.00,0.00
1.352,-0.01,-0.00,-0.00
1.353,-0.00,-0.00,-0.00
1.353,-0.00,-0.01,-0.00
1.354,-0.00,-0.00,-0.00
1.354,-0.00,-0.00,-0.00
1.354,-0.01,-0.00,0.00
1.354,-0.01,-0.00,0.00
1.358,-0.01,-0.00,0.00
1.363,-0.01,-0.01,0.00
1.364,-0.01,-0.00,0.00
1.364,-0.01,-0.00,-0.00
1.367,-0.01,-0.00,-0.00
1.370,-0.00,-0.01,-0.00
1.372,-0.00,-0.01,-0.00
1.374,0.00,-0.00,-0.01
1.377,0.00,0.00,-0.01
1.379,0.00,0.00,-0.01
1.381,-0.00,0.00,-0.01
1.384,0.00,-0.00,-0.01
1.387,-0.00,-0.00,-0.01
1.389,-0.00,-0.00,-0.00
1.391,-0.00,0.00,-0.01
1.394,-0.00,0.01,-0.01
1.396,-0.00,0.01,-0.01
1.399,-0.00,0.00,-0.01
1.402,-0.00,0.00,-0.01
1.404,-0.00,-0.00,-0.01
1.406,-0.00,-0.00,-0.01
1.408,-0.00,0.00,-0.01
1.411,-0.00,0.00,-0.01
1.413,-0.00,0.00,-0.01
1.416,-0.00,-0.00,-0.01
1.419,-0.00,-0.00,-0.01
1.422,-0.00,-0.00,-0.01
1.426,-0.00,-0.00,-0.00
1.426,-0.00,-0.00,-0.00
1.428,-0.00,-0.00,-0.00
1.432,-0.00,-0.00,-0.00
1.434,0.00,0.00,-0.00
1.436,0.00,0.00,-0.00
1.439,-0.00,0.00,-0.00
1.453,0.00,0.00,-0.00
1.453,0.00,0.00,-0.00
1.454,0.00,0.00,-0.00
1.454,0.00,0.00,-0.00
1.454,0.00,0.00,-0.00
1.454,-0.00,0.00,-0.01
1.456,-0.00,-0.00,-0.01
1.458,-0.00,-0.00,-0.00
1.462,-0.00,-0.00,-0.01
1.462,-0.00,-0.00,-0.00
1.465,-0.00,-0.00,-0.01
1.467,-0.00,-0.00,-0.00
1.471,-0.00,-0.00,-0.00
1.474,-0.00,-0.00,-0.00
1.475,-0.00,-0.00,-0.00
1.478,-0.00,-0.00,-0.00
1.480,-0.00,0.00,0.00
1.482,-0.00,0.00,-0.00
1.486,-0.00,0.00,-0.00
1.488,-0.00,0.00,-0.00
1.491,-0.00,0.00,-0.00
1.494,-0.00,-0.00,-0.00
1.495,-0.00,-0.00,-0.00
1.498,-0.00,-0.00,-0.00
1.501,-0.00,-0.00,-0.00
1.503,-0.00,-0.00,0.00
1.505,-0.00,0.00,0.00
1.510,-0.00,-0.00,0.00
1.510,-0.00,0.00,0.00
1.512,-0.00,0.00,0.00
1.514,0.00,0.00,0.00
1.518,0.00,0.00,0.00
1.520,0.00,-0.00,0.00
1.522,0.00,-0.00,-0.00
1.537,0.00,-0.00,-0.00
1.537,0.00,-0.00,-0.00
1.538,0.00,0.00,0.00
1.538,0.00,0.00,0.00
1.538,0.00,0.00,0.00
1.538,0.00,0.00,0.00
1.541,0.00,0.00,0.00
1.542,0.00,0.00,0.00
1.545,0.00,-0.00,0.00
1.547,0.00,-0.00,0.00
1.549,0.00,-0.00,0.01
1.551,0.00,-0.00,0.00
1.554,0.00,-0.00,0.00
1.557,0.00,-0.00,0.00
1.559,0.00,0.00,0.00
1.563,0.00,-0.00,0.00
1.566,0.00,-0.00,0.00
1.567,0.00,-0.00,0.00
1.569,0.00,-0.00,-0.00
1.572,0.00,-0.00,-0.00
1.574,0.01,-0.00,-0.00
1.576,0.00,-0.00,-0.00
1.579,0.00,-0.00,-0.00
1.581,0.00,-0.00,-0.00
1.584,0.00,-0.00,-0.00
1.587,0.00,0.00,-0.00
1.589,0.00,0.00,-0.00
1.592,0.00,-0.00,0.00
1.594,0.00,0.00,0.00
1.596,-0.00,0.00,-0.00
1.600,-0.00,0.00,0.00
1.601,-0.01,0.00,0.00
1.604,-0.01,0.00,0.00
1.606,-0.01,0.00,0.00
1.608,-0.01,-0.00,0.01
1.611,-0.01,-0.00,0.01
1.613,-0.01,0.00,0.01
1.616,-0.01,0.00,0.01
1.619,-0.00,0.01,0.01
1.621,-0.01,0.00,0.01
1.627,-0.01,0.00,0.00
1.627,-0.01,-0.00,0.00
1.628,-0.01,-0.01,0.00
1.631,-0.00,-0.00,0.00
1.634,-0.00,-0.00,0.00
1.636,-0.00,-0.00,0.00
1.639,-0.00,-0.00,0.00
1.653,-0.00,-0.00,0.00
1.654,-0.01,-0.00,0.00
1.654,-0.01,-0.01,0.00
1.654,-0.01,-0.01,0.01
1.655,-0.00,-0.00,0.01
1.655,-0.00,-0.00,0.01
1.655,-0.00,-0.00,0.01
1.658,-0.00,0.00,0.01
1.660,0.00,-0.00,0.01
1.663,-0.00,-0.00,0.01
1.665,0.00,-0.01,0.01
1.667,0.00,-0.00,0.01
1.670,0.00,-0.00,0.01
1.673,0.01,-0.00,0.01
1.675,0.01,-0.00,0.01
1.678,0.01,-0.00,0.01
1.681,0.01,0.00,0.01
1.682,0.01,0.00,0.01
1.686,0.01,0.00,0.01
1.688,0.01,0.01,0.01
1.690,0.00,0.01,0.01
1.692,0.00,0.01,0.01
1.695,0.01,0.00,0.01
1.699,0.00,0.01,0.01
1.700,0.00,0.01,0.01
1.702,0.00,0.01,0.01
1.705,0.00,0.01,0.01
1.710,0.00,0.01,0.01
1.710,0.00,0.01,0.01
1.712,0.00,0.01,0.01
1.715,0.00,0.01,0.01
1.718,0.00,0.00,0.01
1.719,0.00,0.00,0.01
1.722,0.00,-0.00,0.01
1.737,0.00,-0.00,0.01
1.737,-0.00,-0.00,0.01
1.738,0.00,-0.00,0.01
1.738,0.00,-0.00,0.01
1.738,0.00,-0.00,0.01
1.738,0.00,-0.00,0.01
1.742,0.00,-0.00,0.01
1.743,-0.00,-0.00,0.01
1.746,-0.00,-0.00,0.01
1.747,0.00,-0.00,0.01
1.748,-0.00,0.00,0.01
1.752,0.00,0.00,0.01
1.755,0.00,-0.00,0.01
1.758,-0.00,-0.00,0.01
1.759,0.00,-0.00,0.01
1.763,0.00,-0.00,0.01
1.764,-0.00,0.00,0.01
1.766,0.00,-0.00,0.01
1.769,0.00,-0.00,0.01
1.772,0.00,-0.00,0.01
1.774,0.00,-0.00,0.01
1.776,0.00,-0.00,0.00
1.778,0.00,-0.00,0.00
1.780,0.00,-0.00,0.00
1.785,0.00,-0.00,0.00
1.787,0.01,-0.00,0.00
1.789,0.01,-0.00,0.00
1.791,0.01,-0.00,0.00
1.793,0.01,-0.00,0.00
1.797,0.01,-0.01,0.00
1.799,0.01,-0.00,0.00
1.801,0.01,-0.01,0.01
1.804,0.01,-0.01,0.01
1.806,0.01,-0.01,0.01
1.808,0.01,-0.01,0.00
1.811,0.01,-0.01,0.01
1.813,0.01,-0.01,0.00
1.817,0.01,-0.01,0.00
1.818,0.00,-0.00,0.00
1.821,0.01,-0.00,0.00
1.823,0.00,-0.00,0.00
1.826,0.00,-0.00,0.00
1.828,0.01,-0.00,0.00
1.831,0.00,-0.01,0.00
1.834,0.00,-0.01,0.00
1.837,0.00,-0.01,-0.00
1.839,0.00,-0.01,-0.00
1.844,-0.00,-0.01,0.00
1.845,0.00,-0.01,0.00
1.845,0.00,-0.00,-0.00
1.851,0.00,-0.00,0.00
1.851,0.00,-0.00,0.00
1.853,0.00,-0.01,0.00
1.871,0.00,-0.00,-0.00
1.872,0.00,-0.00,-0.00
1.872,0.00,-0.01,-0.00
1.872,0.00,-0.00,-0.00
1.872,0.00,-0.00,-0.00
1.872,0.00,-0.00,-0.00
1.873,0.00,-0.00,-0.00
1.873,0.00,-0.00,-0.00
1.879,0.00,-0.00,-0.00
1.880,-0.00,-0.00,-0.00
1.880,-0.00,-0.00,-0.00
1.882,-0.00,-0.00,-0.00
1.885,-0.00,-0.00,-0.00
1.888,-0.00,-0.00,-0.00
1.890,-0.00,-0.00,-0.00
1.892,-0.00,-0.00,-0.00
1.895,-0.01,0.00,-0.00
1.897,-0.01,0.00,-0.00
1.900,-0.01,0.00,-0.00
1.903,-0.01,0.00,-0.00
1.908,-0.01,0.00,-0.00
1.909,-0.01,0.00,-0.00
1.909,-0.01,0.00,-0.00
1.912,-0.01,0.00,-0.00
1.914,-0.01,0.00,-0.00
1.919,-0.01,-0.00,-0.00
1.919,-0.01,0.00,-0.00
1.922,-0.01,0.01,-0.00
1.927,-0.01,0.00,-0.00
1.927,-0.01,0.00,-0.00
1.929,-0.01,0.01,-0.00
1.932,-0.00,0.00,-0.00
1.935,-0.00,0.00,0.00
1.937,-0.00,0.00,-0.00
1.958,-0.00,0.00,0.00
1.959,-0.00,0.00,-0.00
1.959,-0.00,0.00,-0.00
