time,wx,wy,wz
0.168,-0.01,-0.00,-0.00
0.170,-0.01,-0.00,-0.00
0.173,-0.01,-0.00,-0.00
0.182,-0.01,-0.00,-0.00
0.182,-0.01,-0.00,-0.00
0.182,-0.01,-0.01,-0.00
0.183,-0.00,-0.01,-0.00
0.185,-0.00,-0.01,-0.00
0.187,-0.01,-0.00,-0.00
0.189,-0.00,-0.01,-0.00
0.191,-0.00,-0.01,-0.01
0.195,-0.00,-0.00,-0.00
0.197,-0.00,-0.00,-0.01
0.199,-0.00,-0.00,-0.01
0.202,-0.00,-0.00,-0.01
0.204,-0.00,-0.00,-0.01
0.208,-0.00,-0.00,-0.01
0.210,-0.00,-0.00,-0.01
0.211,-0.00,0.00,-0.01
0.213,-0.00,0.00,-0.01
0.216,-0.01,0.00,-0.01
0.218,-0.01,0.00,-0.01
0.221,-0.01,0.01,-0.00
0.224,-0.01,0.01,-0.01
0.228,-0.01,0.01,-0.00
0.230,-0.01,0.01,-0.00
0.231,-0.01,0.01,-0.00
0.234,-0.01,0.00,-0.00
0.236,-0.01,-0.01,-0.00
0.239,-0.01,-0.01,-0.00
0.242,-0.01,-0.01,-0.00
0.244,-0.01,-0.01,-0.00
0.247,-0.01,-0.01,-0.00
0.249,-0.01,-0.01,-0.00
0.251,-0.00,-0.01,0.00
0.254,-0.00,-0.00,0.00
0.256,-0.00,0.00,0.01
0.259,-0.00,-0.00,0.01
0.261,-0.00,-0.00,0.01
0.264,-0.00,-0.00,0.01
0.266,-0.00,-0.00,0.01
0.268,-0.00,-0.00,0.01
0.271,-0.00,-0.01,0.01
0.274,-0.00,-0.01,0.01
0.278,-0.00,-0.00,0.01
0.282,0.00,-0.01,0.00
0.282,0.00,-0.00,0.00
0.283,-0.00,-0.00,0.00
0.286,-0.00,-0.00,0.00
0.288,-0.00,-0.00,0.00
0.291,-0.00,0.00,0.00
0.294,-0.00,0.00,0.00
0.296,-0.00,0.00,0.00
0.298,0.00,0.00,0.01
0.300,0.00,0.00,0.00
0.303,0.00,0.00,0.01
0.305,-0.00,0.01,0.01
0.308,-0.00,0.00,0.00
0.311,-0.00,0.01,0.00
0.313,0.00,0.01,0.00
0.315,-0.00,0.01,0.00
0.317,-0.00,0.01,0.00
0.320,-0.00,0.01,0.00
0.322,-0.00,0.00,0.00
0.325,-0.00,0.01,0.00
0.327,-0.00,0.01,0.00
0.330,0.00,0.00,0.00
0.332,0.00,0.00,0.00
0.334,0.00,0.01,0.00
0.337,0.00,0.01,0.00
0.340,0.00,0.01,0.00
0.342,0.00,0.01,0.00
0.346,0.01,0.01,0.00
0.347,0.00,0.01,0.00
0.350,0.00,0.01,0.00
0.352,0.00,0.01,0.00
0.355,0.01,0.01,0.00
0.358,0.00,0.01,0.00
0.360,0.01,0.00,0.00
0.362,0.01,-0.00,0.00
0.365,0.01,-0.00,0.00
0.367,0.00,0.00,0.00
0.369,0.01,0.00,0.00
0.372,0.00,0.00,0.00
0.375,0.01,0.00,0.00
0.377,0.01,-0.00,0.00
0.379,0.00,-0.00,0.00
0.382,0.00,-0.00,0.00
0.384,0.00,-0.00,0.00
0.387,0.00,-0.01,0.00
0.389,0.00,-0.01,0.00
0.394,0.00,-0.01,0.00
0.396,0.00,-0.01,0.00
0.397,0.00,-0.01,0.00
0.399,0.00,-0.01,0.00
0.402,-0.00,-0.01,0.00
0.405,-0.00,-0.01,0.00
0.407,-0.00,-0.01,0.00
0.409,-0.00,-0.01,-0.00
0.412,-0.00,-0.01,-0.00
0.414,-0.00,-0.00,-0.00
0.416,-0.00,-0.00,-0.00
0.418,0.00,-0.00,-0.00
0.421,0.00,-0.00,-0.00
0.425,0.00,-0.00,-0.00
0.426,0.00,-0.00,-0.00
0.429,0.00,-0.00,-0.00
0.431,0.00,-0.00,-0.00
0.434,0.00,-0.00,-0.00
0.436,0.00,-0.00,-0.00
0.439,0.00,0.00,-0.00
0.442,0.00,-0.00,-0.00
0.446,0.00,0.00,-0.00
0.446,0.00,0.00,-0.00
0.449,0.00,0.00,-0.00
0.451,0.00,-0.00,-0.00
0.453,0.00,-0.00,-0.00
0.456,0.00,-0.00,-0.00
0.458,-0.00,-0.00,-0.00
0.461,0.00,-0.00,-0.00
0.464,0.00,-0.00,-0.00
0.466,-0.00,-0.00,-0.00
0.468,-0.00,-0.00,-0.00
0.471,-0.00,-0.00,-0.00
0.473,-0.00,-0.00,-0.00
0.477,0.00,-0.00,-0.00
0.481,0.00,-0.00,-0.00
0.481,-0.00,-0.01,-0.00
0.485,-0.00,-0.00,-0.01
0.487,-0.00,-0.00,-0.00
0.488,-0.00,-0.01,-0.01
0.501,-0.00,-0.00,-0.00
0.502,-0.00,-0.00,-0.01
0.502,-0.00,-0.01,-0.01
0.502,-0.00,-0.01,-0.01
0.502,-0.00,-0.01,-0.01
0.507,0.00,-0.01,-0.01
0.508,-0.00,-0.00,-0.01
0.524,-0.00,-0.00,-0.01
0.525,-0.00,-0.00,-0.01
0.525,-0.00,-0.00,-0.01
0.526,-0.00,-0.00,-0.01
0.527,-0.00,-0.00,-0.01
0.527,-0.00,0.00,-0.01
0.527,-0.00,-0.00,-0.01
0.527,-0.00,-0.00,-0.01
0.528,-0.00,-0.00,-0.01
0.531,-0.00,-0.00,-0.01
0.533,-0.00,-0.00,-0.01
0.536,-0.01,0.00,-0.00
0.538,-0.00,-0.00,-0.00
0.541,-0.00,0.00,-0.00
0.543,-0.00,-0.00,-0.00
0.546,-0.00,-0.00,-0.00
0.548,-0.01,-0.00,-0.00
0.551,-0.00,-0.00,-0.00
0.553,-0.01,-0.00,-0.00
0.556,-0.01,-0.00,-0.00
0.558,-0.01,-0.00,-0.00
0.560,-0.00,0.00,-0.00
0.563,-0.00,-0.00,-0.00
0.566,-0.00,-0.00,-0.00
0.568,-0.00,-0.00,-0.00
0.570,-0.00,-0.00,-0.00
0.573,-0.00,-0.00,-0.00
0.576,-0.00,-0.00,-0.00
0.578,-0.00,-0.00,-0.00
0.581,-0.00,-0.00,-0.00
0.583,-0.00,-0.00,-0.00
0.586,-0.00,-0.00,-0.00
0.589,-0.00,-0.01,-0.00
0.590,-0.00,-0.01,-0.00
0.596,-0.00,-0.00,-0.00
0.597,-0.00,-0.01,-0.01
0.597,-0.00,-0.00,-0.01
0.600,0.00,-0.01,-0.01
0.602,0.00,-0.00,-0.00
0.605,-0.00,-0.00,-0.00
0.607,0.00,-0.00,-0.00
0.613,0.00,-0.00,-0.00
0.614,0.00,-0.00,-0.00
0.614,0.00,-0.00,-0.00
0.617,0.00,-0.00,-0.00
0.619,0.00,-0.00,-0.00
0.622,0.00,-0.00,-0.00
0.625,0.00,-0.01,-0.00
0.627,0.00,-0.01,-0.00
0.629,0.00,-0.01,-0.00
0.633,0.00,-0.01,-0.00
0.634,0.00,-0.01,-0.00
0.637,0.00,-0.00,-0.00
0.639,0.00,0.00,-0.00
0.644,0.00,0.01,-0.00
0.644,0.01,0.01,-0.00
0.647,0.01,0.00,-0.00
0.649,0.00,0.00,-0.00
0.651,0.00,0.00,-0.00
0.655,0.00,0.00,-0.00
0.657,0.01,0.00,-0.00
0.660,0.00,0.01,-0.01
0.663,0.00,0.01,-0.01
0.664,0.00,0.01,-0.00
0.667,0.00,0.01,-0.00
0.675,0.00,0.01,-0.00
0.676,0.00,0.01,-0.00
0.682,0.00,0.01,-0.00
0.683,0.00,0.01,-0.00
0.683,0.00,0.00,-0.00
0.684,0.00,0.01,-0.00
0.684,-0.00,0.01,-0.00
0.685,-0.00,0.01,-0.00
0.688,-0.00,0.01,-0.00
0.690,-0.00,0.01,-0.00
0.706,-0.00,0.00,-0.00
0.707,-0.00,0.01,-0.00
0.707,-0.00,0.01,-0.00
0.707,-0.00,0.00,-0.00
0.707,-0.01,0.00,-0.00
0.707,-0.00,0.00,-0.00
0.712,-0.01,0.00,-0.00
0.713,-0.01,0.00,-0.00
0.715,-0.00,-0.00,-0.00
0.716,-0.00,-0.00,-0.00
0.717,-0.01,-0.00,-0.00
0.721,-0.00,-0.00,-0.00
0.723,-0.01,-0.01,-0.00
0.725,-0.00,-0.01,-0.00
0.728,-0.01,-0.01,-0.00
0.730,-0.00,-0.01,-0.00
0.733,-0.00,-0.01,-0.00
0.736,-0.00,-0.01,-0.00
0.739,-0.00,-0.01,-0.00
0.742,-0.01,-0.01,-0.00
0.744,-0.01,-0.01,-0.01
0.746,-0.00,-0.01,-0.01
0.748,-0.01,-0.01,-0.01
0.751,-0.01,-0.01,-0.01
0.756,-0.00,-0.01,-0.01
0.756,-0.00,-0.01,-0.01
0.758,-0.00,-0.01,-0.01
0.761,-0.00,-0.01,-0.01
0.764,-0.00,-0.00,-0.01
0.766,-0.00,-0.01,-0.01
0.771,-0.00,-0.00,-0.01
0.771,-0.00,-0.00,-0.01
0.773,0.00,-0.00,-0.01
0.777,-0.00,-0.01,-0.01
0.778,0.00,-0.00,-0.01
0.780,0.00,-0.00,-0.01
0.782,0.00,-0.00,-0.01
0.785,0.00,-0.00,-0.00
0.787,0.00,-0.01,-0.00
0.790,0.00,-0.00,-0.00
0.792,0.00,-0.01,-0.00
0.797,0.00,-0.00,-0.00
0.798,0.00,-0.00,0.00
0.799,0.00,-0.00,0.00
0.802,0.01,-0.00,0.00
0.804,0.01,-0.00,0.00
0.806,0.01,-0.00,0.00
0.822,0.00,0.00,0.00
0.822,0.01,0.00,0.00
0.822,0.01,0.00,0.00
0.823,0.01,0.01,0.00
0.823,0.01,0.00,0.00
0.823,0.01,0.00,0.00
0.824,0.01,0.00,0.00
0.827,0.01,0.00,0.00
0.829,0.01,0.00,0.00
0.831,0.01,0.01,0.00
0.834,0.00,0.01,0.00
0.836,0.00,0.00,0.00
0.840,0.00,0.01,0.00
0.841,0.00,0.00,0.00
0.845,0.01,0.00,0.00
0.847,0.00,0.00,0.00
0.850,0.00,0.00,0.00
0.852,0.00,0.00,0.01
0.854,0.00,0.00,0.01
0.857,0.00,0.00,0.01
0.859,-0.00,0.01,0.00
0.862,-0.00,0.00,0.01
0.864,-0.00,0.00,0.00
0.867,-0.00,0.00,0.01
0.869,-0.00,0.00,0.01
0.872,-0.00,0.00,0.01
0.875,-0.00,0.00,0.01
0.878,-0.00,0.00,0.01
0.879,-0.00,0.00,0.01
0.882,-0.01,0.00,0.01
0.884,-0.00,0.00,0.01
0.887,-0.01,0.00,0.01
0.889,-0.00,0.00,0.01
0.892,-0.00,0.00,0.01
0.894,-0.01,0.01,0.01
0.897,-0.01,0.01,0.01
0.899,-0.00,0.00,0.01
0.902,-0.00,0.01,0.01
0.904,-0.00,0.01,0.01
0.906,-0.00,0.00,0.01
0.914,-0.00,0.01,0.01
0.914,-0.00,0.01,0.01
0.914,-0.00,0.01,0.01
0.915,-0.00,0.00,0.00
0.918,-0.00,0.01,0.00
0.920,-0.00,0.01,0.00
0.924,-0.00,0.01,0.00
0.931,-0.00,0.01,0.00
0.931,0.00,0.01,0.00
0.931,0.00,0.01,0.00
0.933,-0.00,0.01,0.00
0.936,-0.00,0.01,0.00
0.939,-0.00,0.01,0.00
0.941,0.00,0.00,-0.00
0.943,-0.00,0.00,-0.00
0.945,-0.00,0.00,-0.00
0.950,0.00,0.00,0.00
0.950,-0.00,0.00,0.00
0.952,0.00,-0.00,0.00
0.955,0.00,-0.00,0.00
0.958,-0.00,-0.00,0.00
0.960,-0.00,-0.00,0.00
0.963,0.00,-0.00,0.00
0.965,-0.00,-0.01,0.00
0.967,-0.00,-0.00,0.00
0.970,-0.00,-0.00,0.00
0.973,-0.00,-0.00,0.01
0.975,-0.00,-0.01,0.01
0.978,-0.00,-0.01,0.00
0.981,-0.00,-0.00,0.00
0.982,-0.00,-0.00,0.01
0.985,-0.00,-0.00,0.01
0.988,-0.00,-0.00,0.01
0.991,-0.00,-0.00,0.01
0.994,-0.00,-0.00,0.01
0.994,-0.00,-0.00,0.00
0.997,-0.00,-0.00,0.00
1.000,-0.00,-0.00,0.00
1.003,-0.00,0.00,0.01
1.005,-0.00,0.00,0.00
1.007,-0.00,0.00,0.00
1.012,-0.00,0.00,0.00
1.013,-0.00,0.01,0.01
1.014,-0.00,0.00,0.00
1.016,-0.00,0.01,0.01
1.018,-0.00,0.00,0.01
1.021,-0.00,0.00,0.00
1.028,-0.00,0.01,0.00
1.028,-0.00,0.01,0.00
1.029,-0.00,0.01,0.00
1.031,-0.00,0.01,0.00
1.034,-0.00,0.01,0.00
1.037,-0.00,0.01,0.00
1.039,-0.00,0.01,0.00
1.044,-0.00,0.01,0.00
1.044,-0.00,0.01,0.00
1.046,-0.00,0.01,0.00
1.049,-0.00,0.01,0.00
1.051,0.00,0.01,0.00
1.054,-0.00,0.01,-0.00
1.057,-0.00,0.00,-0.00
1.059,-0.00,0.00,-0.00
1.062,0.00,-0.00,-0.00
1.064,-0.00,-0.00,-0.00
1.066,-0.00,-0.00,0.00
1.069,-0.00,-0.00,-0.00
1.071,-0.00,-0.00,-0.00
1.075,-0.00,-0.00,-0.00
1.077,-0.00,-0.00,-0.00
1.080,-0.00,-0.00,-0.00
1.081,-0.00,-0.00,-0.00
1.084,-0.00,-0.00,-0.00
1.087,-0.00,-0.00,-0.00
1.089,-0.00,-0.00,-0.00
1.091,-0.00,-0.00,-0.00
1.094,-0.00,-0.00,-0.00
1.097,-0.00,-0.00,-0.00
1.098,-0.00,-0.00,-0.01
1.102,-0.00,-0.00,-0.00
1.104,-0.00,-0.00,-0.00
1.106,-0.00,-0.00,-0.01
1.108,-0.00,0.00,-0.00
1.114,-0.00,0.00,-0.00
1.114,-0.00,0.00,-0.00
1.116,-0.00,0.00,-0.00
1.117,0.00,-0.00,-0.00
1.120,-0.00,0.00,-0.00
1.124,0.00,0.00,-0.00
1.129,0.00,0.00,-0.00
1.129,0.00,-0.00,-0.00
1.131,0.00,-0.00,-0.00
1.133,0.00,-0.00,-0.00
1.136,0.00,-0.00,-0.00
1.138,0.00,-0.00,-0.00
1.140,0.00,-0.00,-0.00
1.142,0.00,-0.00,-0.00
1.147,0.00,-0.00,-0.00
1.148,0.00,-0.00,0.00
1.150,0.00,-0.00,0.00
1.152,0.00,-0.00,-0.00
1.156,0.00,-0.00,0.00
1.158,0.00,-0.00,0.00
1.160,0.00,-0.00,0.00
1.163,0.00,-0.00,0.00
1.166,0.00,-0.00,0.00
1.167,0.00,-0.00,0.00
1.170,0.00,-0.00,0.00
1.172,0.00,-0.00,0.00
1.175,0.00,-0.00,0.00
1.178,0.00,-0.00,0.00
1.182,0.00,-0.00,0.00
1.182,0.00,-0.00,0.00
1.185,0.00,-0.00,-0.00
1.188,0.00,-0.01,-0.00
1.191,0.00,-0.00,0.00
1.193,0.00,-0.00,-0.00
1.197,0.00,-0.00,-0.00
1.197,0.00,-0.00,-0.00
1.200,0.00,-0.00,0.00
1.202,0.00,-0.00,-0.00
1.205,0.00,-0.00,-0.00
1.208,0.00,0.00,0.00
1.214,0.00,0.00,0.00
1.215,0.00,-0.00,0.00
1.215,0.00,0.00,0.00
1.216,0.00,0.00,0.00
1.219,0.00,0.00,0.00
1.221,0.00,-0.00,0.00
1.225,0.00,0.00,0.00
1.230,0.00,0.00,0.00
1.231,0.00,-0.00,0.00
1.231,0.00,-0.00,0.00
1.234,0.00,-0.00,0.00
1.237,0.00,-0.00,0.00
1.239,0.00,-0.00,0.00
1.243,0.00,-0.00,0.00
1.244,0.00,-0.00,0.00
1.247,-0.00,-0.00,0.00
1.250,-0.00,-0.00,0.00
1.251,0.00,-0.00,0.00
1.256,0.00,-0.00,0.00
1.257,0.00,-0.00,0.00
1.259,-0.00,-0.00,0.00
1.262,0.00,-0.00,0.00
1.264,0.00,-0.00,0.00
1.266,0.00,-0.00,0.00
1.269,-0.00,0.00,0.00
1.271,-0.00,0.00,0.00
1.274,0.00,-0.00,0.00
1.276,0.00,0.00,0.00
1.279,0.00,0.00,0.00
1.281,0.00,0.00,0.00
1.284,0.00,0.00,0.00
1.286,0.00,0.00,0.00
1.288,0.00,0.00,0.00
1.291,0.00,0.00,0.01
1.293,0.00,0.01,0.01
1.296,0.00,0.00,0.01
1.298,0.00,0.00,0.01
1.300,0.00,0.00,0.01
1.303,0.00,0.00,0.01
1.305,0.00,0.00,0.01
1.313,0.00,0.00,0.01
1.314,0.00,0.00,0.01
1.314,0.00,0.00,0.01
1.315,0.00,0.00,0.01
1.317,0.00,0.00,0.01
1.319,0.00,0.00,0.01
1.324,0.00,-0.00,0.01
1.327,0.00,0.00,0.01
1.327,0.00,0.00,0.01
1.330,0.00,0.00,0.01
1.333,0.00,0.00,0.01
1.335,0.00,0.01,0.01
1.338,0.00,0.00,0.01
1.340,0.00,0.00,0.01
1.344,0.00,0.00,0.01
1.346,0.00,0.01,0.01
1.349,0.00,0.01,0.01
1.351,0.00,0.01,0.01
1.352,0.00,0.01,0.01
1.356,0.00,0.01,0.01
1.358,0.00,0.01,0.01
1.360,0.00,0.01,0.01
1.362,0.00,0.01,0.01
1.366,0.00,0.01,0.01
1.367,0.00,0.01,0.01
1.370,-0.00,0.01,0.01
1.373,-0.00,0.00,0.01
1.375,-0.00,0.00,0.01
1.378,-0.00,0.00,0.01
1.381,-0.01,0.00,0.01
1.382,-0.00,0.01,0.01
1.386,-0.01,0.00,0.01
1.387,-0.01,0.00,0.01
1.390,-0.01,0.00,0.01
1.394,-0.01,0.00,0.01
1.395,-0.01,0.00,0.01
1.397,-0.01,-0.00,0.01
1.399,-0.01,-0.00,0.01
1.402,-0.01,-0.00,0.01
1.405,-0.01,0.00,0.01
1.407,-0.01,-0.00,0.01
1.413,-0.01,0.00,0.01
1.414,-0.01,-0.00,0.01
1.415,-0.01,-0.00,0.01
1.415,-0.01,0.00,0.01
1.419,-0.01,-0.00,0.01
1.421,-0.01,-0.00,0.01
1.424,-0.01,-0.00,0.01
1.427,-0.01,0.00,0.01
1.429,-0.01,-0.00,0.01
1.431,-0.01,0.00,0.01
1.434,-0.01,-0.00,0.01
1.436,-0.01,-0.00,0.01
1.439,-0.01,-0.00,0.01
1.441,-0.01,-0.00,0.01
1.443,-0.01,-0.00,0.01
1.447,-0.01,-0.00,0.01
1.450,-0.01,-0.00,0.01
1.452,-0.00,-0.00,0.00
1.454,-0.01,-0.00,0.00
1.457,-0.00,-0.00,0.00
1.460,-0.00,-0.00,0.00
1.461,-0.00,-0.00,0.00
1.464,-0.00,-0.00,0.00
1.467,-0.00,0.00,0.00
1.468,-0.00,-0.00,0.00
1.472,0.00,0.00,0.00
1.474,0.00,0.00,0.00
1.475,0.00,0.00,0.00
1.478,0.00,0.00,0.00
1.481,0.00,0.00,0.00
1.484,0.01,0.00,0.00
1.485,0.01,0.00,0.00
1.488,0.01,-0.00,0.00
1.491,0.01,0.00,0.00
1.496,0.01,0.00,-0.00
1.497,0.01,0.00,-0.00
1.498,0.01,0.00,-0.00
1.500,0.01,-0.00,-0.00
1.502,0.01,-0.00,0.00
1.505,0.01,-0.00,0.00
1.508,0.01,-0.00,0.00
1.516,0.01,-0.00,0.00
1.517,0.01,-0.00,0.00
1.517,0.01,-0.00,0.00
1.517,0.01,-0.00,-0.00
1.520,0.01,-0.00,-0.00
1.523,0.01,-0.01,-0.00
1.527,0.00,-0.01,-0.00
1.527,0.00,-0.01,-0.00
1.531,0.01,-0.01,-0.00
1.534,0.00,-0.01,-0.00
1.535,0.00,-0.01,-0.00
1.537,0.00,-0.01,-0.00
1.540,0.00,-0.01,-0.00
1.542,0.00,-0.01,-0.00
1.544,-0.00,-0.01,0.00
1.548,-0.00,-0.01,-0.00
1.550,0.00,-0.01,-0.00
1.552,0.00,-0.01,-0.00
1.555,-0.00,-0.01,-0.00
1.558,-0.00,-0.00,-0.00
1.560,-0.00,-0.01,-0.00
1.563,-0.00,-0.01,-0.00
1.565,-0.00,-0.00,-0.00
1.568,-0.00,-0.00,-0.00
1.571,-0.00,-0.00,-0.00
1.573,-0.00,-0.00,-0.00
1.575,-0.00,-0.00,-0.00
1.578,-0.00,-0.00,-0.00
1.581,-0.00,-0.00,-0.00
1.583,-0.00,-0.00,-0.00
1.585,-0.00,-0.00,0.00
1.587,-0.00,-0.00,0.00
1.590,-0.00,-0.00,0.00
1.592,-0.00,0.00,0.00
1.597,-0.00,0.00,0.00
1.598,-0.00,0.00,0.00
1.599,-0.00,0.00,0.00
1.602,0.00,0.00,0.00
1.604,-0.00,0.00,-0.00
1.606,0.00,0.00,-0.00
1.615,-0.00,0.00,-0.00
1.616,-0.00,0.00,-0.00
1.616,-0.00,0.00,-0.00
1.616,0.00,-0.00,-0.00
1.617,0.00,-0.00,-0.00
1.620,0.00,0.00,-0.00
1.623,0.00,0.00,-0.00
1.635,-0.00,0.00,-0.00
1.636,-0.00,0.00,-0.00
1.636,-0.00,0.00,-0.00
1.636,0.00,-0.00,-0.00
1.636,0.00,0.00,-0.00
1.638,0.00,0.00,-0.00
1.641,0.00,-0.00,-0.00
1.643,0.00,-0.00,-0.00
1.646,-0.00,-0.00,-0.00
1.648,0.00,-0.00,-0.00
1.651,-0.00,-0.00,-0.00
1.653,-0.00,0.00,-0.00
1.656,-0.00,-0.00,-0.00
1.659,-0.00,0.00,-0.00
1.661,0.00,0.00,-0.00
1.664,-0.00,0.00,-0.00
1.666,-0.00,0.00,-0.00
1.669,-0.00,-0.00,-0.00
1.671,-0.00,0.00,0.00
1.674,-0.00,0.00,0.00
1.676,0.00,0.00,-0.00
1.679,0.00,0.00,-0.00
1.681,-0.00,-0.00,0.00
1.683,0.00,-0.00,0.00
1.685,0.00,-0.00,-0.00
1.689,0.00,-0.00,0.00
1.691,-0.00,0.00,0.00
1.694,0.00,0.00,0.00
1.696,0.00,-0.00,0.00
1.698,0.00,0.00,0.00
1.700,0.00,-0.00,0.00
1.706,0.00,-0.00,0.01
1.706,0.00,-0.00,0.00
1.710,-0.00,-0.00,0.00
1.712,-0.00,0.00,0.01
1.718,-0.00,0.00,0.00
1.719,-0.00,0.00,0.00
1.719,0.00,0.00,0.00
1.720,0.00,0.00,0.00
1.722,-0.00,0.01,0.00
1.727,-0.00,0.01,0.00
1.727,-0.00,0.01,0.00
1.737,-0.00,0.01,0.00
1.738,-0.00,0.01,0.01
1.738,-0.00,0.01,0.01
1.738,-0.00,0.01,0.01
1.740,0.00,0.01,0.01
1.745,-0.00,0.01,0.01
1.745,-0.00,0.01,0.01
1.748,0.00,0.01,0.01
1.750,0.00,0.01,0.01
1.752,0.00,0.01,0.01
1.754,0.00,0.01,0.01
1.756,0.00,0.01,0.01
1.761,0.00,0.01,0.01
1.762,0.00,0.01,0.01
1.765,0.00,0.00,0.01
1.767,0.00,0.00,0.01
1.770,-0.00,0.00,0.01
1.772,0.00,0.00,0.01
1.775,0.00,0.00,0.01
1.777,0.00,0.00,0.01
1.780,0.00,0.00,0.01
1.781,0.00,0.00,0.01
1.785,0.00,0.00,0.00
1.787,0.00,0.00,0.00
1.789,0.00,0.00,0.00
1.792,0.00,0.00,0.00
1.794,0.00,0.00,0.00
1.797,0.00,0.00,0.00
1.799,0.00,0.00,0.00
1.802,0.00,0.00,0.00
1.805,0.00,0.00,0.00
1.807,0.00,0.00,0.00
1.813,0.00,0.00,-0.00
1.813,0.00,-0.00,0.00
1.814,0.00,0.00,0.00
1.816,0.00,0.00,0.00
1.818,0.00,0.00,0.00
1.820,0.00,0.00,-0.00
1.824,0.00,0.00,-0.00
1.827,0.00,0.01,0.00
1.829,0.00,0.00,0.00
1.831,0.01,0.00,-0.00
1.833,0.00,0.00,-0.00
1.836,0.00,0.00,-0.00
1.839,0.00,0.00,-0.00
1.842,0.00,-0.00,-0.00
1.844,0.00,0.00,-0.00
1.847,0.00,-0.00,-0.00
1.850,0.00,-0.00,-0.00
1.851,0.00,-0.00,-0.00
1.853,0.00,-0.00,-0.00
1.856,0.00,-0.00,-0.00
1.858,0.00,-0.00,-0.00
1.861,0.00,-0.00,-0.00
1.863,0.00,-0.01,-0.00
1.866,-0.00,-0.00,-0.00
1.868,0.00,-0.00,-0.00
1.872,0.00,-0.01,-0.00
1.873,0.00,-0.00,-0.00
1.875,0.00,-0.00,-0.01
1.878,-0.00,-0.00,-0.01
1.880,0.00,-0.00,-0.01
1.883,-0.00,-0.00,-0.01
1.886,-0.00,-0.00,-0.01
1.888,-0.00,-0.00,-0.01
1.891,-0.00,-0.00,-0.01
1.893,-0.00,0.00,-0.00
1.896,0.00,0.00,-0.00
1.898,0.00,0.00,-0.00
1.900,0.00,0.00,-0.00
1.903,-0.00,0.00,-0.01
1.906,-0.00,0.00,-0.01
1.907,-0.00,0.00,-0.00
1.913,-0.00,0.01,-0.01
1.914,-0.00,0.00,-0.00
1.915,-0.00,-0.00,-0.00
1.917,-0.00,0.00,-0.01
1.920,-0.00,0.00,-0.00
1.922,-0.00,0.00,-0.00
1.927,-0.00,0.00,-0.00
1.928,-0.00,0.00,-0.00
1.930,-0.00,0.00,-0.00
1.932,-0.00,0.00,-0.00
1.934,-0.00,0.00,-0.00
1.937,-0.00,0.00,-0.00
1.940,-0.00,0.00,-0.00
1.944,-0.00,0.00,-0.00
1.945,-0.00,0.00,-0.00
1.947,-0.00,0.00,-0.00
1.949,-0.00,0.00,-0.01
1.953,-0.01,0.00,-0.01
1.955,-0.01,0.00,-0.01
1.958,-0.00,-0.00,-0.00
1.960,-0.00,-0.00,-0.00
1.963,-0.00,-0.00,-0.00
