time,wx,wy,wz
0.438,0.00,-0.00,-0.01
0.441,0.00,0.00,-0.00
0.444,0.00,-0.00,-0.01
0.445,0.00,0.00,-0.00
0.449,0.00,-0.00,-0.01
0.45,0.00,-0.00,-0.00
0.452,-0.00,0.00,-0.00
0.455,-0.00,0.00,-0.00
0.466,-0.00,0.00,-0.00
0.468,-0.00,-0.00,-0.00
0.468,-0.00,0.00,-0.00
0.469,0.00,-0.00,-0.00
0.469,-0.00,0.00,-0.00
0.469,0.00,0.00,-0.00
0.472,-0.00,-0.00,-0.00
0.481,-0.00,0.00,0.00
0.482,-0.00,-0.00,-0.00
0.483,-0.00,-0.00,-0.00
0.483,-0.00,-0.00,0.00
0.484,-0.00,0.00,0.00
0.487,-0.00,0.00,0.00
0.489,-0.00,0.00,-0.00
0.492,-0.00,-0.00,0.00
0.494,-0.00,-0.00,0.00
0.498,-0.00,-0.00,0.00
0.499,-0.00,-0.00,0.00
0.502,-0.00,0.00,0.00
0.504,-0.00,-0.00,0.00
0.506,-0.00,0.00,0.00
0.51,-0.00,-0.00,0.00
0.512,0.00,-0.00,0.00
0.514,0.00,-0.00,0.00
0.516,-0.00,-0.00,0.00
0.519,-0.00,-0.00,0.00
0.522,-0.00,0.00,0.00
0.524,-0.00,-0.00,0.00
0.527,-0.00,0.00,0.00
0.529,0.00,0.00,0.00
0.531,0.00,-0.00,0.00
0.534,-0.00,0.00,0.01
0.537,-0.00,0.00,0.00
0.539,-0.00,-0.00,0.00
0.543,-0.00,-0.00,0.00
0.544,0.00,-0.00,0.00
0.546,-0.00,-0.00,0.00
0.549,-0.00,-0.00,0.00
0.551,0.00,-0.00,0.00
0.553,-0.00,-0.00,0.00
0.556,0.00,-0.00,0.00
0.559,-0.00,0.00,0.01
0.561,-0.00,-0.00,0.00
0.563,-0.00,0.00,0.01
0.566,-0.00,-0.00,0.00
0.569,-0.00,-0.00,0.01
0.571,-0.00,-0.00,0.01
0.573,-0.00,-0.00,0.01
0.576,-0.00,-0.00,0.01
0.579,-0.00,-0.00,0.01
0.582,-0.00,-0.00,0.01
0.584,-0.00,-0.00,0.01
0.585,-0.00,0.00,0.01
0.588,-0.00,-0.00,0.01
0.593,-0.00,-0.00,0.01
0.593,-0.00,-0.00,0.01
0.597,-0.00,-0.00,0.01
0.599,-0.00,-0.00,0.01
0.6,-0.00,-0.00,0.01
0.604,-0.00,-0.00,0.01
0.606,-0.00,-0.00,0.01
0.609,-0.00,-0.00,0.01
0.611,-0.00,-0.00,0.01
0.615,-0.00,-0.00,0.01
0.615,-0.00,0.00,0.01
0.619,-0.00,-0.00,0.01
0.621,-0.00,-0.00,0.01
0.623,0.00,-0.00,0.01
0.626,0.00,0.00,0.01
0.629,-0.00,0.00,0.01
0.63,0.00,-0.00,0.01
0.633,0.00,0.00,0.01
0.635,0.00,-0.00,0.01
0.639,-0.00,0.00,0.01
0.644,0.00,-0.00,0.01
0.645,0.00,-0.00,0.01
0.645,-0.00,-0.00,0.01
0.649,0.00,-0.00,0.01
0.65,-0.00,-0.00,0.01
0.653,-0.00,-0.00,0.01
0.655,-0.00,-0.00,0.01
0.665,-0.00,-0.00,0.01
0.666,-0.00,0.00,0.01
0.666,-0.00,-0.00,0.01
0.666,-0.00,0.00,0.01
0.667,-0.00,-0.00,0.01
0.669,-0.00,-0.00,0.01
0.671,-0.00,-0.00,0.01
0.677,-0.00,-0.00,0.02
0.678,-0.00,-0.00,0.01
0.678,-0.00,-0.00,0.01
0.681,-0.00,-0.00,0.01
0.683,-0.00,-0.00,0.01
0.686,-0.00,-0.00,0.01
0.689,-0.00,-0.00,0.01
0.694,-0.00,-0.00,0.01
0.695,-0.00,-0.00,0.01
0.696,-0.00,-0.00,0.01
0.698,-0.00,0.00,0.01
0.701,-0.00,-0.00,0.01
0.703,-0.00,-0.00,0.01
0.705,-0.00,-0.00,0.01
0.708,-0.00,0.00,0.01
0.714,-0.00,-0.00,0.01
0.715,-0.00,0.00,0.01
0.715,-0.00,0.00,0.01
0.718,-0.00,0.00,0.01
0.72,-0.00,0.00,0.01
0.724,-0.00,0.00,0.01
0.726,-0.00,-0.00,0.01
0.728,-0.00,-0.00,0.01
0.731,0.00,-0.00,0.01
0.733,0.00,-0.00,0.01
0.735,-0.00,0.00,0.01
0.738,0.00,-0.00,0.01
0.743,0.00,0.00,0.01
0.744,-0.00,0.00,0.01
0.745,0.00,0.00,0.01
0.748,0.00,0.00,0.01
0.75,0.00,0.00,0.01
0.753,-0.00,0.00,0.01
0.755,-0.00,0.00,0.01
0.759,0.00,-0.00,0.01
0.76,0.00,-0.00,0.01
0.765,0.00,0.00,0.01
0.771,0.00,0.00,0.00
0.772,0.00,0.00,0.00
0.772,-0.00,0.00,0.00
0.772,-0.00,0.00,0.01
0.779,-0.00,0.00,0.00
0.78,0.00,0.00,0.00
0.78,0.00,-0.00,0.00
0.783,0.00,-0.00,0.00
0.785,0.00,0.00,0.00
0.788,0.00,0.00,0.00
0.792,0.00,0.00,0.00
0.793,0.00,0.00,0.00
0.795,0.00,-0.00,-0.00
0.797,0.00,0.00,-0.00
0.799,0.00,-0.00,-0.00
0.802,0.00,-0.00,-0.00
0.804,0.00,-0.00,-0.00
0.811,0.00,0.00,-0.00
0.811,0.00,0.00,-0.00
0.813,-0.00,-0.00,-0.00
0.815,-0.00,-0.00,-0.00
0.817,0.00,0.00,-0.00
0.819,0.00,-0.00,-0.01
0.822,0.00,0.00,-0.01
0.827,-0.00,0.00,-0.01
0.828,0.00,0.00,-0.01
0.829,0.00,0.00,-0.01
0.832,0.00,0.00,-0.01
0.834,0.00,0.00,-0.01
0.836,0.00,0.00,-0.01
0.839,0.00,-0.00,-0.01
0.844,0.00,0.00,-0.01
0.845,-0.00,0.00,-0.01
0.847,-0.00,0.00,-0.01
0.849,0.00,0.00,-0.01
0.851,0.00,0.00,-0.01
0.854,0.00,0.00,-0.01
0.865,0.00,0.00,-0.01
0.866,0.00,-0.00,-0.01
0.866,0.00,0.00,-0.01
0.866,0.00,0.00,-0.01
0.867,0.00,-0.00,-0.01
0.869,0.00,-0.00,-0.01
0.871,-0.00,0.00,-0.01
0.881,-0.00,0.00,-0.01
0.881,0.00,-0.00,-0.01
0.882,-0.00,0.00,-0.01
0.882,0.00,0.00,-0.01
0.883,0.00,-0.00,-0.01
0.887,-0.00,0.00,-0.01
0.888,0.00,0.00,-0.01
0.891,0.00,-0.00,-0.01
0.893,0.00,0.00,-0.01
0.896,-0.00,-0.00,-0.01
0.898,0.00,-0.00,-0.01
0.901,0.00,-0.00,-0.01
0.903,-0.00,-0.00,-0.01
0.916,-0.00,-0.00,-0.01
0.919,-0.00,-0.00,-0.01
0.919,-0.00,-0.00,-0.01
0.92,-0.00,0.00,-0.01
0.92,-0.00,-0.00,-0.01
0.92,-0.00,-0.00,-0.01
0.921,-0.00,-0.00,-0.01
0.923,-0.00,-0.00,-0.01
0.926,-0.00,-0.00,-0.01
0.928,-0.00,-0.00,-0.01
0.93,-0.00,0.00,-0.01
0.933,-0.00,0.00,-0.01
0.935,-0.00,-0.00,-0.01
0.938,-0.00,-0.00,-0.01
0.942,-0.00,0.00,-0.01
0.945,-0.00,-0.00,-0.01
0.945,-0.00,0.00,-0.01
0.949,-0.00,0.00,-0.00
0.951,-0.00,-0.00,-0.00
0.953,-0.00,-0.00,-0.01
0.955,0.00,0.00,-0.01
0.959,-0.00,-0.00,-0.01
0.961,-0.00,0.00,-0.00
0.963,-0.00,0.00,-0.01
0.965,-0.00,0.00,-0.00
0.968,0.00,-0.00,-0.00
0.97,-0.00,0.00,-0.00
0.973,-0.00,0.00,-0.01
0.984,-0.00,-0.00,-0.00
0.985,-0.00,-0.00,-0.00
0.986,-0.00,0.00,-0.00
0.986,-0.00,-0.00,-0.00
0.987,0.00,-0.00,-0.00
1.004,-0.00,-0.00,-0.00
1.005,-0.00,0.00,-0.00
1.006,-0.00,0.00,-0.00
1.006,-0.00,-0.00,-0.00
1.008,0.00,-0.00,-0.00
1.008,-0.00,0.00,-0.00
1.009,-0.00,-0.00,-0.00
1.009,-0.00,-0.00,-0.00
1.009,-0.00,-0.00,-0.00
1.015,-0.00,-0.00,-0.00
1.015,-0.00,-0.00,-0.00
1.016,-0.00,-0.00,-0.00
1.017,-0.00,0.00,0.00
1.019,-0.00,0.00,-0.00
1.022,-0.00,0.00,0.00
1.025,-0.00,-0.00,0.00
1.027,-0.00,-0.00,-0.00
1.029,-0.00,-0.00,0.00
1.031,-0.00,0.00,0.00
1.034,-0.00,-0.00,0.00
1.037,-0.00,-0.00,0.00
1.039,-0.00,-0.00,0.00
1.042,0.00,-0.00,0.00
1.044,-0.00,0.00,0.00
1.046,0.00,-0.00,0.00
1.049,-0.00,-0.00,0.00
1.051,-0.00,0.00,0.00
1.054,-0.00,-0.00,-0.00
1.056,-0.00,0.00,0.00
1.065,0.00,0.00,0.00
1.066,0.00,0.00,0.00
1.067,0.00,0.00,0.00
1.067,0.00,0.00,0.00
1.069,0.00,0.00,-0.00
1.071,0.00,0.00,-0.00
1.074,0.00,0.00,0.00
1.085,0.00,-0.00,0.00
1.086,0.00,-0.00,-0.00
1.086,0.00,0.00,-0.00
1.086,0.00,0.00,-0.00
1.086,-0.00,0.00,-0.00
1.088,0.00,0.00,0.00
1.094,0.00,0.00,-0.00
1.095,0.00,-0.00,-0.00
1.096,-0.00,-0.00,-0.00
1.098,0.00,-0.00,-0.00
1.101,0.00,0.00,-0.00
1.103,-0.00,0.00,-0.00
1.105,-0.00,0.00,0.00
1.11,-0.00,0.00,-0.00
1.112,-0.00,0.00,-0.00
1.113,0.00,-0.00,-0.00
1.115,0.00,-0.00,-0.00
1.118,-0.00,0.00,-0.00
1.12,-0.00,0.00,-0.00
1.123,-0.00,0.00,-0.00
1.127,0.00,0.00,-0.00
1.128,0.00,0.00,0.00
1.13,-0.00,0.00,0.00
1.132,-0.00,0.00,-0.00
1.135,-0.00,0.00,-0.00
1.138,-0.00,0.00,-0.00
1.143,-0.00,0.00,-0.00
1.145,-0.00,0.00,-0.00
1.145,-0.00,0.00,-0.00
1.148,-0.00,0.00,-0.00
1.15,-0.00,0.00,-0.00
1.152,-0.00,-0.00,-0.00
1.155,-0.00,0.00,-0.00
1.159,-0.00,0.00,-0.00
