time,wx,wy,wz
1.053,-0.01,-0.00,-0.01
1.055,-0.01,-0.01,-0.01
1.060,-0.01,-0.01,-0.01
1.062,-0.01,-0.01,-0.01
1.063,-0.01,-0.00,-0.01
1.066,-0.01,-0.00,-0.01
1.068,-0.01,-0.00,-0.01
1.070,-0.01,-0.00,-0.01
1.073,-0.01,-0.00,-0.01
1.083,-0.01,-0.00,-0.01
1.084,-0.01,0.00,-0.01
1.084,-0.01,0.00,-0.01
1.084,-0.00,0.00,-0.01
1.086,-0.00,0.00,-0.01
1.089,-0.00,0.00,-0.01
1.102,-0.00,0.00,-0.01
1.103,-0.00,0.00,-0.00
1.103,0.00,0.00,-0.00
1.104,-0.00,0.00,-0.01
1.104,0.00,0.01,-0.00
1.104,0.00,0.00,-0.01
1.106,-0.00,0.00,-0.01
1.108,0.00,0.00,-0.01
1.111,-0.00,0.00,-0.01
1.115,0.00,-0.00,-0.01
1.115,0.00,-0.00,-0.01
1.118,-0.00,-0.00,-0.01
1.120,0.00,-0.00,-0.01
1.122,0.00,-0.00,-0.01
1.126,0.00,-0.00,-0.01
1.127,0.00,-0.00,-0.01
1.130,0.00,-0.00,-0.01
1.132,-0.00,0.00,-0.01
1.134,-0.00,-0.00,-0.01
1.137,-0.00,-0.00,-0.01
1.140,-0.00,-0.00,-0.01
1.142,0.00,-0.00,-0.01
1.144,0.00,-0.00,-0.01
1.147,0.00,-0.00,-0.01
1.149,0.00,0.00,-0.01
1.152,0.00,0.00,-0.01
1.154,0.00,-0.00,-0.01
1.157,0.00,-0.00,-0.01
1.161,0.00,-0.00,-0.01
1.162,-0.00,-0.00,-0.01
1.165,-0.00,-0.00,-0.01
1.167,-0.00,-0.00,-0.01
1.169,-0.00,-0.00,-0.01
1.172,-0.00,-0.00,-0.01
1.174,-0.00,0.00,-0.01
1.183,-0.00,-0.00,-0.01
1.184,-0.00,0.00,-0.01
1.185,-0.00,0.00,-0.01
1.185,-0.01,0.00,-0.01
1.187,-0.01,0.01,-0.01
1.189,-0.01,0.00,-0.01
1.201,-0.01,0.00,-0.01
1.202,-0.01,-0.00,-0.01
1.202,-0.01,0.00,-0.01
1.202,-0.01,0.00,-0.01
1.203,-0.01,0.00,-0.01
1.204,-0.01,0.00,-0.01
1.206,-0.01,0.00,-0.01
1.213,-0.00,-0.00,-0.01
1.214,-0.01,-0.00,-0.01
1.214,-0.01,0.00,-0.01
1.216,-0.00,-0.00,-0.01
1.218,-0.01,-0.00,-0.01
1.221,-0.01,0.00,-0.01
1.223,-0.01,-0.00,-0.01
1.227,-0.01,-0.00,-0.01
1.229,-0.00,-0.00,-0.01
1.231,-0.01,-0.00,-0.01
1.233,-0.01,0.00,-0.01
